V,gm 150,gm 151,gm 152
0.18,3.1302499999999824e-06,2.617325000000008e-06,2.2173999999999697e-06
0.2,3.2864000000000233e-06,2.7693499999999975e-06,2.462075000000003e-06
0.22,3.479649999999976e-06,2.9483249999999884e-06,2.700425000000021e-06
0.24,3.6744999999999866e-06,3.1448249999999924e-06,2.9563499999999874e-06
0.26,3.911425000000006e-06,3.3349250000000094e-06,3.208824999999997e-06
0.28,4.16235000000003e-06,3.532675000000006e-06,3.451649999999996e-06
0.3,4.403000000000019e-06,3.6981749999999826e-06,3.65217499999999e-06
0.32,4.644899999999973e-06,3.860150000000004e-06,3.930500000000006e-06
0.34,4.8636749999999835e-06,4.046749999999993e-06,4.041175000000016e-06
0.36,5.0954250000000004e-06,4.2543499999999875e-06,4.297924999999993e-06
0.38,5.32857499999998e-06,4.432149999999984e-06,4.576249999999982e-06
0.4,5.614000000000031e-06,4.581900000000038e-06,4.688674999999993e-06
0.42,5.71767500000004e-06,4.766350000000026e-06,5.039000000000004e-06
0.44,5.809824999999968e-06,4.9299249999999696e-06,5.242499999999982e-06
0.46,6.115400000000006e-06,4.970574999999981e-06,5.427899999999996e-06
0.48,6.399850000000023e-06,5.1686750000000425e-06,5.721400000000036e-06
0.5,6.5749999999999565e-06,5.4685749999999885e-06,5.8761000000000165e-06
0.52,6.7241499999999685e-06,5.6443999999999895e-06,6.003174999999982e-06
0.54,6.898500000000036e-06,5.812250000000009e-06,6.210824999999993e-06
0.56,7.0102500000000605e-06,5.935850000000036e-06,6.377750000000022e-06
0.58,7.102999999999949e-06,6.0641749999999935e-06,6.483249999999976e-06
0.6,7.291633107344605e-06,6.272507627118605e-06,6.6860961864405865e-06
-0.6,7.877719740112977e-05,8.207169576271179e-05,8.763456483050833e-05
-0.58,4.8287099999999865e-05,5.066707499999987e-05,5.4073324999999944e-05
-0.56,1.5416425000000094e-05,1.6599600000000077e-05,1.8062250000000062e-05
-0.54,1.0229649999999978e-05,1.0959250000000005e-05,1.2395924999999996e-05
-0.52,7.89889999999998e-06,8.402074999999963e-06,9.639100000000014e-06
-0.5,6.5486750000000055e-06,6.953599999999987e-06,7.991500000000006e-06
-0.48,5.633175000000011e-06,6.020825000000037e-06,6.842324999999989e-06
-0.46,5.001000000000002e-06,5.344999999999997e-06,6.023825000000003e-06
-0.44,4.540574999999987e-06,4.826674999999997e-06,5.374574999999999e-06
-0.42,4.155750000000002e-06,4.406150000000009e-06,4.826174999999989e-06
-0.4,3.8078500000000045e-06,4.038924999999954e-06,4.407174999999979e-06
-0.38,3.4919249999999877e-06,3.7030999999999815e-06,4.02732500000001e-06
-0.36,3.215824999999999e-06,3.4325750000000236e-06,3.6535000000000354e-06
-0.34,2.9867499999999727e-06,3.153649999999993e-06,3.3309250000000006e-06
-0.32,2.7884999999999954e-06,2.9666750000000117e-06,3.0350000000000006e-06
-0.3,2.546149999999996e-06,2.782749999999986e-06,2.810174999999987e-06
-0.28,2.314249999999982e-06,2.5300749999999895e-06,2.5840749999999724e-06
-0.26,2.1108500000000105e-06,2.3111749999999906e-06,2.334250000000026e-06
-0.24,1.907924999999984e-06,2.0971750000000093e-06,2.119674999999984e-06
-0.22,1.6541500000000187e-06,1.8786750000000113e-06,1.9308249999999867e-06
-0.2,1.415149999999996e-06,1.6522500000000213e-06,1.7300000000000258e-06
-0.18,1.161599999999972e-06,1.4183249999999946e-06,1.4859249999999802e-06
-0.16,8.648499999999888e-07,1.1812499999999779e-06,1.277575000000001e-06
-0.14,6.051500000000089e-07,9.26325e-07,1.0567499999999963e-06
-0.12,2.975749999999935e-07,6.557499999999979e-07,7.91600000000001e-07
-0.1,2.5574999999993398e-08,4.1660000000000546e-07,5.809000000000337e-07
-0.08,3.544249999999996e-07,1.543999999999862e-07,3.9525000000001625e-07
-0.06,6.287499999999794e-07,1.1367500000000362e-07,1.9500000000000745e-07
-0.04,8.370750000000042e-07,3.8889999999999216e-07,8.507500000000867e-08
-0.02,1.0125000000000043e-06,5.973249999999969e-07,1.648249999999904e-07
0.0,1.3325000000000012e-06,6.866000000000012e-07,4.7042500000001e-07
0.02,1.6804249999999798e-06,9.868499999999853e-07,6.50675000000002e-07
0.04,1.8870000000000041e-06,1.3542500000000184e-06,8.481500000000132e-07
0.06,2.0735000000000133e-06,1.5391500000000512e-06,1.0295749999999994e-06
0.08,2.226250000000006e-06,1.6933249999999877e-06,1.187850000000006e-06
0.1,2.410400000000027e-06,1.8904249999999794e-06,1.3640000000000093e-06
0.12,2.5969249999999904e-06,2.0858249999999878e-06,1.565324999999978e-06
0.14,2.7282500000000225e-06,2.1879250000000287e-06,1.7350749999999946e-06
0.16,2.8728249999999923e-06,2.3482500000000025e-06,1.9224249999999954e-06
0.18,3.058749999999995e-06,2.5672499999999812e-06,2.159350000000015e-06
0.2,3.2114250000000435e-06,2.7576750000000007e-06,2.3796500000000036e-06
0.22,3.346599999999979e-06,2.9175000000000208e-06,2.6522499999999914e-06
0.24,3.60664999999997e-06,3.0502499999999968e-06,2.9025000000000014e-06
0.26,3.884400000000006e-06,3.2436500000000007e-06,3.1088249999999948e-06
0.28,4.066600000000013e-06,3.450424999999985e-06,3.350849999999992e-06
0.3,4.290675000000015e-06,3.630174999999996e-06,3.5679999999999902e-06
0.32,4.522500000000003e-06,3.843649999999988e-06,3.82274999999999e-06
0.34,4.7626749999999925e-06,4.0360000000000135e-06,4.082499999999987e-06
0.36,5.030749999999982e-06,4.205750000000003e-06,4.30465000000001e-06
0.38,5.2354999999999535e-06,4.383924999999992e-06,4.520425e-06
0.4,5.439650000000018e-06,4.573850000000004e-06,4.739750000000008e-06
0.42,5.691400000000052e-06,4.774825000000016e-06,4.939650000000006e-06
0.44,5.898424999999986e-06,4.937399999999998e-06,5.1597499999999805e-06
0.46,6.143999999999974e-06,5.099500000000008e-06,5.38417500000002e-06
0.48,6.35732500000005e-06,5.301250000000013e-06,5.594999999999976e-06
0.5,6.494999999999998e-06,5.12792499999997e-06,5.804750000000026e-06
0.52,6.6656749999999775e-06,5.6222499999999715e-06,5.969350000000021e-06
0.54,6.8893500000000055e-06,6.152324999999994e-06,6.211174999999977e-06
0.56,7.027175000000059e-06,6.005500000000016e-06,6.383399999999997e-06
0.58,7.108575000000007e-06,6.161425000000007e-06,6.4706499999999615e-06
0.6,7.320770522598851e-06,6.335589025423708e-06,6.69724826271182e-06
-0.6,7.870275490112977e-05,8.132344487288122e-05,8.470039580508472e-05
-0.58,4.8426249999999855e-05,5.044199999999988e-05,5.36984249999999e-05
-0.56,1.5661075000000037e-05,1.6823000000000066e-05,1.9466075000000046e-05
-0.54,1.0339000000000024e-05,1.1051174999999992e-05,1.3037499999999985e-05
-0.52,7.957424999999988e-06,8.465399999999982e-06,1.0177425000000004e-05
-0.5,6.692999999999971e-06,7.020899999999979e-06,8.244999999999986e-06
-0.48,5.8170750000000005e-06,6.053250000000036e-06,6.914075000000007e-06
-0.46,5.029575000000015e-06,5.436249999999997e-06,6.0721500000000025e-06
-0.44,4.465099999999999e-06,4.926174999999992e-06,5.3516749999999965e-06
-0.42,4.07567499999999e-06,4.4035000000000265e-06,4.813750000000008e-06
-0.4,3.7383999999999844e-06,3.986174999999991e-06,4.3747500000000075e-06
-0.38,3.448749999999983e-06,3.673349999999974e-06,3.977174999999957e-06
-0.36,3.203174999999995e-06,3.399325000000015e-06,3.634399999999973e-06
-0.34,2.941649999999989e-06,3.1435000000000013e-06,3.330175000000016e-06
-0.32,2.7261749999999655e-06,2.9388250000000015e-06,3.044424999999989e-06
-0.3,2.5128499999999975e-06,2.706575000000004e-06,2.796399999999979e-06
-0.28,2.2900750000000053e-06,2.458174999999974e-06,2.5752499999999988e-06
-0.26,2.09457499999999e-06,2.2464999999999996e-06,2.3244250000000095e-06
-0.24,1.8349999999999714e-06,2.059424999999984e-06,2.1091750000000085e-06
-0.22,1.6013249999999757e-06,1.8648250000000046e-06,1.8745749999999955e-06
-0.2,1.3946750000000342e-06,1.6375750000000044e-06,1.6408250000000285e-06
-0.18,1.1313499999999837e-06,1.400000000000007e-06,1.4436749999999655e-06
-0.16,8.664000000000024e-07,1.1594249999999893e-06,1.2424999999999936e-06
-0.14,5.784000000000214e-07,9.03924999999978e-07,1.0297500000000048e-06
-0.12,2.914249999999834e-07,6.637500000000155e-07,8.092500000000025e-07
-0.1,3.3500000000039575e-09,3.985750000000117e-07,6.020750000000174e-07
-0.08,2.8732499999999475e-07,1.454000000000071e-07,3.82999999999986e-07
-0.06,6.046749999999825e-07,9.564999999998273e-08,1.6400000000000724e-07
-0.04,8.765999999999841e-07,3.3615000000000186e-07,5.067499999998745e-08
-0.02,1.1061749999999911e-06,5.849999999999952e-07,2.655000000000062e-07
0.0,1.357075000000006e-06,8.505000000000014e-07,4.468999999999838e-07
0.02,1.5800000000000221e-06,1.0514249999999965e-06,6.003999999999884e-07
0.04,1.7928250000000094e-06,1.2436000000000164e-06,8.021000000000308e-07
0.06,1.9990750000000042e-06,1.4598249999999975e-06,1.021675000000043e-06
0.08,2.1733499999999917e-06,1.6533250000000084e-06,1.189324999999994e-06
0.1,2.319425000000012e-06,1.8136749999999907e-06,1.349500000000025e-06
0.12,2.5148249999999662e-06,2.0011749999999885e-06,1.5299249999999954e-06
0.14,2.6231500000000157e-06,2.1490000000000094e-06,1.754500000000005e-06
0.16,2.7808250000000074e-06,2.3183249999999894e-06,1.956749999999991e-06
0.18,3.0171749999999937e-06,2.509324999999988e-06,2.1475749999999843e-06
0.2,3.1532500000000193e-06,2.6633250000000005e-06,2.327650000000025e-06
0.22,3.351675000000002e-06,2.862099999999994e-06,2.3804999999999953e-06
0.24,3.5043499999999964e-06,3.037674999999991e-06,2.678999999999979e-06
0.26,3.5175000000000083e-06,3.2033999999999904e-06,3.0860999999999974e-06
0.28,3.868824999999981e-06,3.3656750000000057e-06,3.3344250000000286e-06
0.3,4.3195750000000034e-06,3.4083500000000027e-06,3.588000000000007e-06
0.32,4.527574999999999e-06,3.6872499999999976e-06,3.8158249999999865e-06
0.34,4.768174999999998e-06,4.075249999999981e-06,4.021249999999998e-06
0.36,4.9952499999999925e-06,4.222000000000015e-06,4.25235000000001e-06
0.38,5.214399999999968e-06,4.3719000000000115e-06,4.496149999999989e-06
0.4,5.410425e-06,4.5834999999999875e-06,4.673074999999986e-06
0.42,5.652000000000006e-06,4.789674999999957e-06,4.886750000000019e-06
0.44,5.886499999999985e-06,4.945649999999965e-06,5.1382500000000215e-06
0.46,6.076424999999997e-06,5.151325000000062e-06,5.359424999999983e-06
0.48,6.305324999999963e-06,5.330924999999995e-06,5.531324999999974e-06
0.5,6.491174999999995e-06,5.5061749999999626e-06,5.756000000000017e-06
0.52,6.687174999999991e-06,5.698000000000026e-06,5.988424999999993e-06
0.54,6.900825000000015e-06,5.866574999999994e-06,6.1588249999999876e-06
0.56,7.03325000000007e-06,6.054675000000061e-06,6.3417500000000245e-06
0.58,7.175175000000004e-06,6.2308500000000184e-06,6.506424999999964e-06
0.6,7.267350000000011e-06,6.31499999999995e-06,6.585499999999984e-06
