V,gm 150,gm 151,gm 152
0.44,2.125000000002559e-07,3.9424999999978366e-07,1.2999999999987848e-07
0.46,2.9675000000014586e-07,2.4825000000008694e-07,9.250000000010118e-08
0.48,2.4249999999964404e-07,1.8575000000024128e-07,1.3175000000004156e-07
0.5,2.640000000000368e-07,2.0674999999981299e-07,1.5750000000014884e-07
0.52,2.9000000000044615e-07,8.175000000012166e-08,1.1900000000024738e-07
0.54,3.1925000000001223e-07,7.325000000004203e-08,7.000000000001796e-08
0.56,3.225000000000363e-07,1.6074999999995607e-07,1.1849999999986004e-07
0.58,3.799999999996948e-07,1.759999999997354e-07,5.574999999992912e-08
0.6,4.493032485873493e-07,1.845894067794213e-07,1.0519632768330188e-07
-0.6,3.432391666666375e-06,4.123233474576018e-06,4.670789548021602e-06
-0.58,1.6174999999997181e-06,1.98174999999968e-06,2.1014999999997494e-06
-0.56,1.1425000000014549e-07,1.2675000000007125e-07,1.924999999962547e-08
-0.54,4.974999999998644e-07,5.27499999999903e-07,3.717499999999173e-07
-0.52,7.824999999996897e-07,8.14000000000023e-07,5.967500000000989e-07
-0.5,8.885000000002745e-07,9.814999999998957e-07,7.867499999998379e-07
-0.48,9.282500000003854e-07,1.1174999999998686e-06,8.424999999999839e-07
-0.46,1.108999999999789e-06,1.353500000000115e-06,9.257499999999665e-07
-0.44,1.0974999999997705e-06,1.3342500000002727e-06,9.450000000000257e-07
-0.42,1.0867500000000078e-06,1.254000000000012e-06,9.49999999999996e-07
-0.4,1.1524999999998776e-06,1.3432499999998723e-06,9.900000000001921e-07
-0.38,1.1667500000001833e-06,1.369999999999887e-06,1.0375000000001269e-06
-0.36,1.1925000000002905e-06,1.3342500000002727e-06,1.008250000000127e-06
-0.34,1.10824999999975e-06,1.3250000000001542e-06,9.542499999999274e-07
-0.32,1.03749999999991e-06,1.3982499999997625e-06,9.309999999998052e-07
-0.3,1.093250000000056e-06,1.3842499999999758e-06,1.042500000000314e-06
-0.28,1.0817499999996039e-06,1.3259999999998447e-06,9.439999999996847e-07
-0.26,1.0475000000000675e-06,1.3924999999999702e-06,9.524999999999811e-07
-0.24,9.332500000001388e-07,1.4875000000000565e-06,1.0385000000000342e-06
-0.22,8.75999999999915e-07,1.3867500000001778e-06,8.314999999999191e-07
-0.2,9.924999999999604e-07,1.3515000000000835e-06,8.157500000001861e-07
-0.18,1.0565000000001008e-06,1.3314999999997686e-06,8.725000000000226e-07
-0.16,1.0099999999998565e-06,1.2724999999998154e-06,8.5999999999988e-07
-0.14,9.434999999999479e-07,1.301750000000032e-06,9.110000000001409e-07
-0.12,9.099999999997999e-07,1.2475000000001808e-06,9.14999999999987e-07
-0.1,7.807500000001771e-07,1.282499999999973e-06,7.900000000000788e-07
-0.08,6.500000000000429e-07,1.3574999999997443e-06,7.282500000000552e-07
-0.06,7.307500000000404e-07,1.31000000000046e-06,7.107500000001592e-07
-0.04,7.932499999998861e-07,1.2935000000000377e-06,6.742500000000724e-07
-0.02,7.042499999998942e-07,1.2832500000000118e-06,6.432499999999095e-07
0.0,6.5500000000023e-07,1.2440000000002883e-06,5.332499999996954e-07
0.02,4.1325000000019124e-07,1.194999999999842e-06,4.825000000001703e-07
0.04,3.5675000000000637e-07,1.0399999999998952e-06,5.12500000000209e-07
0.06,4.38500000000128e-07,9.359999999999924e-07,3.867499999998282e-07
0.08,3.717499999999173e-07,1.002499999999901e-06,3.649999999997839e-07
0.1,4.2324999999969817e-07,9.324999999998831e-07,3.14999999999864e-07
0.12,3.532500000001139e-07,8.285000000001971e-07,2.3749999999989058e-07
0.14,2.6674999999989034e-07,8.557499999997317e-07,3.1175000000005677e-07
0.16,2.3499999999968858e-07,7.149999999998737e-07,2.7925000000003294e-07
0.18,2.4074999999991464e-07,7.007500000000017e-07,2.2399999999984065e-07
0.2,1.682500000003452e-07,8.089999999998359e-07,1.3674999999979502e-07
0.22,2.1749999999827463e-08,6.767499999998407e-07,1.8499999999998552e-07
0.24,3.3250000000279584e-08,5.950000000001527e-07,2.2325000000001857e-07
0.26,4.599999999985692e-08,6.242500000001525e-07,1.484999999998987e-07
0.28,9.32500000001401e-08,5.384999999999678e-07,1.6175000000008023e-07
0.3,4.82500000001905e-08,4.5499999999989993e-07,1.5250000000017853e-07
0.32,1.499999999644147e-09,4.839999999998144e-07,7.999999999974174e-08
0.34,6.749999999916545e-09,5.040000000001293e-07,5.5000000000107047e-08
0.36,3.100000000016284e-08,5.167499999999235e-07,5.150000000021457e-08
0.38,1.8000000000001522e-07,4.084999999998725e-07,5.600000000023121e-08
0.4,2.607500000000127e-07,2.82500000000057e-07,4.650000000024426e-08
0.42,1.6600000000001162e-07,3.440000000002122e-07,2.3499999999990542e-08
0.44,1.8324999999982244e-07,3.025000000001551e-07,8.750000000013088e-08
0.46,2.764999999997457e-07,2.1599999999993152e-07,1.3599999999997295e-07
0.48,1.5425000000034161e-07,2.7925000000003294e-07,9.674999999981573e-08
0.5,2.1425000000020213e-07,2.1499999999980736e-07,2.0074999999993536e-07
0.52,4.167500000000837e-07,1.1650000000004539e-07,2.1324999999986112e-07
0.54,3.8824999999990603e-07,1.6575000000014321e-07,2.0000000000011328e-07
0.56,3.4824999999992674e-07,1.3249999999986363e-07,1.6750000000008945e-07
0.58,2.94249999999727e-07,3.000000000025552e-08,7.825000000001234e-08
0.6,2.578394067787086e-07,1.6496751412168074e-08,1.0036214689233199e-07
-0.6,3.2994487288136656e-06,3.3328252824855673e-06,4.175909039547555e-06
-0.58,1.6832500000000215e-06,1.6024999999998072e-06,1.8999999999995583e-06
-0.56,2.0250000000031528e-07,2.065000000005951e-07,5.824999999991427e-08
-0.54,3.799999999996948e-07,4.467500000001224e-07,3.3425000000014e-07
-0.52,5.509999999998936e-07,5.124999999999921e-07,5.62499999999912e-07
-0.5,8.082500000000138e-07,8.61750000000043e-07,6.432500000001264e-07
-0.48,1.005750000000142e-06,1.0909999999999392e-06,7.307500000000404e-07
-0.46,1.0350000000001417e-06,1.1732500000000146e-06,9.309999999998052e-07
-0.44,1.074250000000082e-06,1.3107500000000653e-06,9.524999999999811e-07
-0.42,1.127500000000026e-06,1.353249999999813e-06,9.750000000000644e-07
-0.4,1.3015000000001636e-06,1.3500000000000057e-06,1.0735000000000432e-06
-0.38,1.1849999999999014e-06,1.3825000000000295e-06,9.732499999999013e-07
-0.36,9.867499999999512e-07,1.33750000000008e-06,9.1900000000005e-07
-0.34,1.0950000000000022e-06,1.2850000000001749e-06,1.0399999999996783e-06
-0.32,1.2207499999999493e-06,1.2724999999998154e-06,1.0984999999998947e-06
-0.3,1.2484999999998712e-06,1.3784999999999666e-06,1.0517500000002157e-06
-0.28,1.069249999999895e-06,1.450750000000318e-06,9.424999999998237e-07
-0.26,1.025000000000201e-06,1.3825000000000295e-06,8.999999999998592e-07
-0.24,1.1149999999998834e-06,1.4667499999999195e-06,1.0640000000000562e-06
-0.22,1.0814999999997355e-06,1.461499999999864e-06,9.532500000004537e-07
-0.2,1.0725000000003527e-06,1.3049999999998393e-06,7.917499999998082e-07
-0.18,1.0167500000002067e-06,1.3099999999998096e-06,8.799999999997612e-07
-0.16,9.257499999997497e-07,1.3282500000001782e-06,9.392500000000165e-07
-0.14,9.274999999999128e-07,1.333500000000017e-06,9.867499999999512e-07
-0.12,8.64250000000245e-07,1.3585000000000853e-06,8.590000000001895e-07
-0.1,7.850000000001085e-07,1.2890000000002379e-06,7.125000000001054e-07
-0.08,7.950000000000491e-07,1.1699999999999905e-06,6.46749999999802e-07
-0.06,7.282500000002721e-07,1.2235000000000197e-06,5.957500000001916e-07
-0.04,6.357500000001709e-07,1.2532499999999731e-06,6.282500000004323e-07
-0.02,7.149999999998737e-07,1.0682500000002045e-06,6.642500000001317e-07
0.0,6.717499999998704e-07,1.0500000000002695e-06,6.049999999998765e-07
0.02,5.692499999998286e-07,1.104249999999904e-06,5.174999999999624e-07
0.04,5.475000000000011e-07,1.0767499999998504e-06,4.460000000000835e-07
0.06,4.5500000000011677e-07,9.699999999996604e-07,4.257499999996833e-07
0.08,3.417499999998786e-07,8.375000000000136e-07,4.614999999997312e-07
0.1,3.692499999997153e-07,9.299999999998979e-07,5.182500000000013e-07
0.12,3.4150000000022704e-07,9.832500000000587e-07,5.142500000001552e-07
0.14,2.015000000001911e-07,8.275000000002898e-07,3.684999999998932e-07
0.16,2.4924999999977743e-07,8.182500000001713e-07,1.4825000000024714e-07
0.18,2.1424999999976845e-07,7.514999999997437e-07,6.825000000007173e-08
0.2,5.175000000008298e-08,6.150000000000339e-07,2.3249999999992027e-07
0.22,5.425000000006813e-08,6.467500000002357e-07,2.5675000000016657e-07
0.24,1.2899999999997115e-07,6.175000000002359e-07,3.374999999999472e-07
0.26,9.750000000007149e-08,5.307499999999271e-07,4.774999999999831e-07
0.28,5.249999999990505e-08,5.62499999999912e-07,1.9350000000006515e-07
0.3,6.575000000008657e-08,4.810000000003093e-07,3.900000000007196e-08
0.32,3.499999999892478e-09,4.867499999998848e-07,1.57499999999932e-07
0.34,3.0000000000038676e-08,5.574999999999417e-07,1.6175000000008023e-07
0.36,1.4000000000437274e-08,4.817500000003482e-07,2.8250000000309278e-08
0.38,6.324999999988458e-08,4.189999999997668e-07,3.250000000024067e-09
0.4,8.575000000040148e-08,2.8574999999986424e-07,7.50000000038914e-10
0.42,2.057500000001225e-07,1.41750000000199e-07,6.349999999996983e-08
0.44,1.7075000000011352e-07,1.9424999999988722e-07,8.500000000079624e-09
0.46,2.582500000002444e-07,2.2174999999994074e-07,1.4250000000088844e-08
0.48,3.799999999996948e-07,1.0399999999990278e-07,5.899999999995319e-08
0.5,2.9924999999991417e-07,4.575000000020535e-08,7.674999999993451e-08
0.52,2.775000000000867e-07,1.1675000000013064e-07,1.3850000000017494e-07
0.54,3.575000000000453e-07,1.857499999998076e-07,2.5575000000025924e-07
0.56,3.1175000000005677e-07,1.2074999999975994e-07,1.7574999999986698e-07
0.58,4.117499999998966e-07,9.675000000024941e-08,1.3674999999957818e-07
0.6,5.085000000003353e-07,1.034999999997864e-07,1.9349999999998367e-07
