V,gm 150,gm 151,gm 152
-0.2,1.0395749999999888e-05,1.1269999999999857e-05,8.920000000000369e-06
-0.18,1.0486499999999826e-05,1.1305000000000082e-05,8.590749999999765e-06
-0.16,1.0260750000000256e-05,1.122100000000006e-05,8.660999999999652e-06
-0.14,1.0074249999999976e-05,1.1202499999999824e-05,8.636750000000273e-06
-0.12,9.76349999999961e-06,1.1191499999999976e-05,8.545749999999599e-06
-0.1,9.562500000000456e-06,1.1284249999999729e-05,8.62650000000003e-06
-0.08,9.334999999999639e-06,1.1455999999999966e-05,8.515000000000172e-06
-0.06,9.248250000000197e-06,1.1234250000000893e-05,8.45350000000045e-06
-0.04,9.225000000000726e-06,1.1407500000000341e-05,8.601750000000047e-06
-0.02,8.430000000000243e-06,1.1695749999999974e-05,8.163999999999741e-06
0.0,7.778999999999425e-06,1.1122499999999865e-05,7.547499999999846e-06
0.02,7.46599999999981e-06,1.0500750000000132e-05,7.220000000000056e-06
0.04,6.858499999999948e-06,1.0388249999999499e-05,6.938250000000038e-06
0.06,6.342499999999196e-06,1.0403499999999712e-05,6.744999999999841e-06
0.08,6.008250000000357e-06,1.0259250000000178e-05,6.36499999999993e-06
0.1,5.618999999999676e-06,9.889999999999812e-06,5.901749999999602e-06
0.12,4.983249999999939e-06,9.722500000000373e-06,5.758249999999673e-06
0.14,4.376749999999985e-06,9.476499999999319e-06,5.5382500000001125e-06
0.16,4.058500000000097e-06,9.052500000000015e-06,5.183499999999921e-06
0.18,3.679250000000224e-06,8.716750000000231e-06,5.096749999999612e-06
0.2,3.2157500000000276e-06,8.416499999999542e-06,4.821500000000076e-06
0.22,2.7375000000002224e-06,8.134999999999826e-06,4.295750000000119e-06
0.24,2.307500000000174e-06,7.744999999999974e-06,3.984250000000147e-06
0.26,2.0124999999997575e-06,7.265750000000262e-06,3.7334999999998585e-06
0.28,1.6242499999994178e-06,6.955000000000329e-06,3.2592500000001162e-06
0.3,1.0449999999998655e-06,6.608499999999698e-06,2.891500000000262e-06
0.32,7.032500000002037e-07,6.156749999999822e-06,2.6000000000006053e-06
0.34,4.3825000000004277e-07,5.733999999999861e-06,2.068499999999772e-06
0.36,1.0824999999983417e-07,5.295749999999818e-06,1.7482500000000692e-06
0.38,5.249999999999179e-07,4.955999999999971e-06,1.5125000000001249e-06
0.4,8.684999999999596e-07,4.485000000000253e-06,1.2192499999996546e-06
0.42,1.2792500000001657e-06,4.0589999999998336e-06,9.850000000002218e-07
0.44,1.5857500000001669e-06,3.5235000000002382e-06,5.232499999999717e-07
0.46,1.9024999999999771e-06,2.994250000000389e-06,5.2500000000121894e-08
0.48,2.482500000000002e-06,2.5189999999994384e-06,3.574999999996116e-07
0.5,2.8664999999999767e-06,2.0057500000002747e-06,8.735000000003636e-07
0.52,3.1225000000001044e-06,1.5617500000002227e-06,1.2967500000000617e-06
0.54,3.4699999999997753e-06,9.949999999997287e-07,1.5732499999998074e-06
0.56,3.886750000000293e-06,5.917499999999118e-07,1.7357500000001434e-06
0.58,4.114250000000243e-06,2.1850000000035036e-07,1.9049999999995286e-06
0.6,4.154556073445779e-06,1.411412429367309e-07,2.1297453389831745e-06
-0.6,4.549709844632859e-05,5.9117581920904716e-05,4.353635550847536e-05
-0.58,2.775575000000044e-05,3.636675000000082e-05,2.755400000000038e-05
-0.56,6.581500000000032e-06,9.474999999999241e-06,8.039249999999918e-06
-0.54,4.482499999995497e-07,1.8599999999997958e-06,2.1167499999999624e-06
-0.52,1.7665000000004379e-06,1.6750000000000272e-06,1.492500000003713e-07
-0.5,4.303249999999641e-06,3.124999999999656e-06,2.6725000000001747e-06
-0.48,6.899249999999749e-06,5.23250000000015e-06,5.131749999999838e-06
-0.46,7.792500000000126e-06,7.367500000000481e-06,6.252500000000164e-06
-0.44,8.617499999999997e-06,8.167500000000067e-06,6.941500000000062e-06
-0.42,8.996750000000303e-06,8.825750000000104e-06,7.249249999999839e-06
-0.4,9.39000000000018e-06,9.314250000000152e-06,7.651000000000012e-06
-0.38,9.934999999999545e-06,9.761750000000097e-06,8.128250000000344e-06
-0.36,1.0070750000000083e-05,1.0155750000000012e-05,8.442499999999735e-06
-0.34,1.011575000000025e-05,1.0250749999999881e-05,8.582499999999771e-06
-0.32,1.0349249999999643e-05,1.0317499999999875e-05,8.731500000000274e-06
-0.3,1.0430000000000075e-05,1.0717500000000536e-05,8.768250000000446e-06
-0.28,1.048924999999968e-05,1.0969249999999865e-05,8.971750000000018e-06
-0.26,1.0601750000000312e-05,1.0938500000000004e-05,9.072499999999463e-06
-0.24,1.0505749999999668e-05,1.0985749999999853e-05,8.812499999999272e-06
-0.22,1.0494000000000215e-05,1.1052499999999847e-05,8.859250000000252e-06
-0.2,1.0489250000000113e-05,1.1113249999999963e-05,9.137500000000812e-06
-0.18,1.040424999999975e-05,1.1176500000000065e-05,9.227499999999843e-06
-0.16,1.0262499999999768e-05,1.1059999999999803e-05,8.984999999999983e-06
-0.14,9.973250000000228e-06,1.1146000000000073e-05,8.835750000000045e-06
-0.12,9.890749999999851e-06,1.1215000000000617e-05,8.774999999999495e-06
-0.1,9.803499999999805e-06,1.1131499999999898e-05,8.691749999999946e-06
-0.08,9.508249999999954e-06,1.099350000000011e-05,8.530000000000083e-06
-0.06,9.264000000000147e-06,1.09785000000002e-05,8.37325000000019e-06
-0.04,8.949249999999718e-06,1.1078999999999777e-05,8.290749999999812e-06
-0.02,8.583499999999678e-06,1.0962499999999948e-05,8.01750000000009e-06
0.0,8.197500000000323e-06,1.0881000000000345e-05,7.779250000000161e-06
0.02,7.722500000000541e-06,1.0788999999999764e-05,7.539249999999852e-06
0.04,7.404999999999825e-06,1.0518250000000028e-05,7.319999999999896e-06
0.06,6.948249999999545e-06,1.0359999999999623e-05,7.169249999999447e-06
0.08,6.3224999999997485e-06,1.0070750000000083e-05,6.8475000000001e-06
0.1,5.8175000000001455e-06,9.816750000000204e-06,6.4314999999996215e-06
0.12,5.3107500000001626e-06,9.541749999999669e-06,6.111750000000089e-06
0.14,4.769250000000256e-06,9.290749999999945e-06,5.751749999999625e-06
0.16,4.2974999999996315e-06,9.14424999999986e-06,5.510750000000276e-06
0.18,3.868249999999622e-06,8.772500000000377e-06,5.350750000000359e-06
0.2,3.4417500000003334e-06,8.409999999999928e-06,4.941749999999665e-06
0.22,3.597500000000319e-06,8.261749999999898e-06,5.1825000000000135e-06
0.24,3.194249999999635e-06,8.2665e-06,4.64500000000017e-06
0.26,2.2049999999999154e-06,7.469250000000267e-06,3.5424999999997785e-06
0.28,1.7824999999998224e-06,6.59925000000023e-06,3.4257500000000815e-06
0.3,1.3882500000004724e-06,6.2232499999999476e-06,3.15250000000036e-06
0.32,1.0357499999999638e-06,5.799249999999777e-06,2.7507499999997534e-06
0.34,5.92499999999517e-07,5.515000000000207e-06,2.42999999999988e-06
0.36,1.2175000000010094e-07,5.094000000000192e-06,2.125999999999864e-06
0.38,2.1575000000006311e-07,4.6874999999999174e-06,1.56099999999975e-06
0.4,6.667499999999001e-07,4.179999999999896e-06,9.939999999998214e-07
0.42,1.2017500000001922e-06,3.604999999999841e-06,7.882500000005663e-07
0.44,1.4849999999998545e-06,3.216749999999935e-06,4.650000000002742e-07
0.46,1.7732499999999207e-06,2.8075000000002404e-06,2.075000000035382e-08
0.48,2.3142500000000905e-06,2.3000000000002185e-06,3.682500000000248e-07
0.5,2.669249999999717e-06,1.672500000000042e-06,7.217500000000071e-07
0.52,3.0014999999996086e-06,1.2717500000002102e-06,1.2925000000001304e-06
0.54,3.552499999999719e-06,7.607499999998622e-07,1.6232499999999442e-06
0.56,3.941000000000361e-06,1.999999999996796e-07,1.820000000000467e-06
0.58,4.1957499999998454e-06,1.7249999999984292e-07,2.18175000000001e-06
0.6,4.351500000000152e-06,4.27000000000055e-07,2.3250000000000137e-06
