Type	Electrolyte	Potential [V]	Period [s]	A1_first [A]	A1_first [A]	A2_first [A]	A2_first [A]	Rat_first	Rat_first	A1_last [A]	A1_last [A]	A2_last [A]	A2_last [A]	Rat_last	Rat_last
				mean	std	mean	std	mean	std	mean	std	mean	std	mean	std
Enode	MgCl2	0.8	0.18	-5.580556955555555e-06	5.824713904005981e-07	-5.365980288888889e-06	1.0427894793886493e-06	0.9559952085714233	0.10663019966045277	1.0786856377777777e-05	1.1710739468237821e-06	1.1184256377777779e-05	1.281520119861344e-06	1.0367935958859997	0.03198250143383291
Enode	MgCl2	0.8	0.2	-6.146035777777777e-06	3.1632663307816364e-06	-1.8386057777777774e-06	5.352579929423913e-07	0.42111584955287545	0.37566244105928404	6.800130888888889e-06	3.6708043722178846e-07	7.296797555555556e-06	5.220945074599309e-07	1.0726339687790072	0.03517884016041131
Enode	MgCl2	0.8	0.3	-1.2151268266666667e-05	9.497540668461283e-07	-1.2167164933333334e-05	9.486536992528389e-07	1.001627583071943	0.03086756426318435	1.7194085066666664e-05	1.0802353770239591e-06	1.7225885066666666e-05	1.0255198163146787e-06	1.001983420890112	0.003552330579495466
Enode	MgCl2	0.8	0.5	-1.4178910888888887e-05	9.860429563280048e-07	-1.4794827555555556e-05	9.914577060454773e-07	1.043809719322102	0.02537746653024432	1.9696409111111113e-05	1.2865534178857119e-06	1.9708309111111116e-05	9.209481239172696e-07	1.001404125488681	0.019498257197320876
Enode	MgCl2	0.8	0.6	-1.4245378232662192e-05	8.237047787691093e-07	-1.4575191565995526e-05	1.227593232615912e-06	1.0222188778370003	0.030427385134100305	2.0098785100671143e-05	1.514430322253634e-06	2.0126651767337807e-05	1.5462798248606498e-06	1.0013802883798084	0.014591706269922004
Enode	MgCl2	0.8	0.85	-1.4426536711409394e-05	1.3483380166125021e-06	-1.4549723378076065e-05	1.3554319215966738e-06	1.008973075715245	0.030766993937480773	2.0601113288590604e-05	1.4757814600356016e-06	2.051767995525727e-05	1.283733797860428e-06	0.9963705131660046	0.009182379834088842
Enode	MgCl2	0.8	1.1	-1.5172626152125278e-05	6.318999958986055e-07	-1.516465615212528e-05	6.414540955013485e-07	0.9995281168108443	0.01567353695291795	2.1154413847874723e-05	1.4328238455246067e-06	2.072131384787472e-05	1.508511800069262e-06	0.9793103571244831	0.0047919434522824935
Enode	MgCl2	0.8	1.6	-1.5162420693512304e-05	1.0833909162335278e-06	-1.4765054026845638e-05	7.02885611178456e-07	0.9749035234884446	0.024742768615393512	2.1033472639821025e-05	1.5381911867245003e-06	2.140700597315436e-05	1.6454801632443268e-06	1.0176190504268667	0.012168390150968109
Enode	MgCl2	0.8	2.1	-1.5399013333333335e-05	1.2354206114640444e-06	-1.5097023333333334e-05	3.7951166425645907e-07	0.9835948192940202	0.06298011925999783	2.1289626666666668e-05	1.493424559706616e-06	2.1369126666666666e-05	1.5022050680810705e-06	1.0037384719984925	0.0061295674601995875
Standard	KCl	-0.8	0.101	3.6962130944444445e-05	5.315124567928037e-06	2.147679761111111e-05	3.907272593020172e-06	0.5802305012250248	0.046784385408738915	-3.903383572222222e-05	7.494130951050141e-06	-3.0661335722222215e-05	5.435834266972062e-06	0.7871222807060069	0.022709354079230817
Standard	KCl	-0.8	0.102	3.74686380490524e-05	5.2197989638362825e-06	2.5869604715719064e-05	4.212717669574648e-06	0.6890786871979192	0.034832938675245825	-3.927032861761427e-05	6.674600423253856e-06	-3.121179528428094e-05	4.7622210797258545e-06	0.7966597333135267	0.03078944444381829
Standard	KCl	-0.8	0.105	3.526850482222222e-05	4.427631372296746e-06	2.7694738155555556e-05	5.960959075958957e-06	0.7798003422405192	0.06835707346220023	-3.7099528511111115e-05	7.468015474848855e-06	-2.8274028511111113e-05	5.0156215509953115e-06	0.7644140281178949	0.02238430513589968
Standard	KCl	-0.8	0.11	3.8655400457079154e-05	3.857693940984927e-06	2.9623300457079153e-05	3.1123563064595664e-06	0.7661160892600424	0.013277214833983812	-4.037239954292085e-05	6.988131672133904e-06	-3.282643287625418e-05	4.8000527774734195e-06	0.8154997360707034	0.021388457638493976
Standard	KCl	-0.8	0.12	4.019142341137123e-05	5.142208093452634e-06	3.293155674470457e-05	3.7353830551358547e-06	0.8203437419927994	0.014312929221092442	-4.166564325529543e-05	7.447303203248221e-06	-3.434617658862876e-05	5.841783538043815e-06	0.8252686877985296	0.013592069973872606
Standard	KCl	-0.8	0.14	4.3024876144444443e-05	5.8059830320642265e-06	3.636904281111111e-05	5.157928153770224e-06	0.8447949570109167	0.013223439489126269	-4.3397857188888885e-05	8.577414907372276e-06	-3.6595023855555556e-05	6.968647240065392e-06	0.8439739443298638	0.006529951992809272
Standard	KCl	-0.8	0.15	4.5642384488888896e-05	6.679433481849908e-06	3.949908448888889e-05	5.424140569267565e-06	0.8661481738614799	0.013410677584231884	-4.5441482177777775e-05	8.801020783808096e-06	-3.9385648844444444e-05	7.757442573981656e-06	0.8664499252932147	0.005734891444941721
Standard	KCl	-0.8	0.18	5.574996914444444e-05	7.961315882800528e-06	5.228893581111111e-05	7.657099328775207e-06	0.9376637917681778	0.010691905862639428	-5.5992864188888895e-05	1.0735348311903838e-05	-5.213843085555555e-05	9.94534047433363e-06	0.931325371468794	0.0038592621224705047
Standard	KCl	-0.8	0.2	5.656757535555555e-05	7.516349866053882e-06	5.1854842022222226e-05	6.897020514432095e-06	0.9167270121106251	0.01057252830532802	-5.616865797777778e-05	1.0160410300726079e-05	-5.228639131111111e-05	9.808080691294775e-06	0.9300761958536398	0.008186371104387332
Standard	KCl	-0.8	0.3	5.440980568888889e-05	6.9225371415622174e-06	5.9039072355555556e-05	9.556362450461852e-06	1.0822095786141024	0.04012791512283705	-3.324082764444444e-05	1.0093764427116909e-05	-5.149572764444444e-05	1.3669672491941082e-05	1.5670079894143487	0.12597801055500735
Standard	KCl	-0.8	0.5	3.410990393333334e-05	5.908786257246689e-06	4.291153726666667e-05	7.1092702722424806e-06	1.2595990591085864	0.06114383759296707	-2.2796649399999995e-05	6.948896781598742e-06	-2.85147294e-05	8.165364279207272e-06	1.2624280110189143	0.1118157986130494
Standard	KCl	-0.8	0.6	3.0907201516164996e-05	4.963033101852606e-06	3.6394801516164994e-05	5.637895422923684e-06	1.178241565846417	0.012478452320182366	-2.794646515050167e-05	4.735523775770585e-06	-2.3801918483835004e-05	8.455658965804162e-06	0.8354339266529132	0.1827328788633463
Standard	KCl	-0.8	0.85	3.408545089186176e-05	3.628951549183745e-06	3.1025717558528426e-05	5.84866240630793e-06	0.9054146548003669	0.07500247439466035	-3.48493157748049e-05	6.064594345785641e-06	-2.6051682441471567e-05	4.149622391312824e-06	0.7488882295825522	0.014030912870225665
Standard	KCl	-0.8	1.1	4.165251134894091e-05	6.0813550495263e-06	3.439267801560758e-05	4.09881090377776e-06	0.8279850517027633	0.03500826223367786	-4.1881421984392424e-05	6.891973946668172e-06	-3.511032198439242e-05	5.712195941753131e-06	0.8384611839638767	0.005073490148620168
