Type	Chip	Disp	Electrolyte	Potential [V]	Period [s]	A1_first [A]	A2_first [A]	Rat_first	A1_last [A]	A2_last [A]	Rat_last
Bicamada	2	2	MgCl2	0.5	0.105	-2.048813900000001e-05	-1.8437739e-05	0.8999225844768034	2.340246099999999e-05	2.2402461e-05	0.9572694512769406
Bicamada	2	2	MgCl2	0.5	0.102	-2.11031939799331e-05	-1.6132093979933103e-05	0.7644385013601739	2.35623060200669e-05	2.35623060200669e-05	1.0
Bicamada	2	2	MgCl2	0.5	0.101	-2.0422888666666664e-05	-1.3663788666666665e-05	0.6690429003301621	2.355111133333333e-05	2.355111133333333e-05	1.0
Bicamada	2	2	MgCl2	-0.8	2.1	3.147463612040134e-05	2.347463612040133e-05	0.7458270853585965	-3.0346063879598663e-05	-2.4862463879598667e-05	0.8192978166210688
Bicamada	2	2	MgCl2	-0.8	1.6	3.145143076923077e-05	2.3451430769230768e-05	0.7456395526582378	-2.994016923076923e-05	-2.4206169230769228e-05	0.8084847164421761
Bicamada	2	2	MgCl2	-0.8	1.1	2.840892775919731e-05	2.340892775919731e-05	0.8239989892479745	-2.852827224080269e-05	-2.459437224080269e-05	0.8621052138455998
Bicamada	2	2	MgCl2	-0.8	0.85	2.345506153846154e-05	2.845506153846154e-05	1.2131736039916594	-2.4631738461538465e-05	-1.5643338461538458e-05	0.6350886879529412
Bicamada	2	2	MgCl2	-0.8	0.6	2.549720133779266e-05	3.349720133779265e-05	1.313759925805746	-1.474289866220734e-05	-1.5601198662207346e-05	1.0582178593006415
Bicamada	2	2	MgCl2	-0.8	0.5	2.854578866666666e-05	4.554578866666665e-05	1.595534430612917	-1.6410911333333342e-05	-2.488671133333334e-05	1.5164734503673911
Bicamada	2	2	MgCl2	-0.8	0.3	4.961902100000001e-05	4.761902100000002e-05	0.9596928766490578	-3.9273579e-05	-4.2873679e-05	1.0916672249300223
Bicamada	2	2	MgCl2	-0.8	0.2	3.961826500000001e-05	3.561826500000001e-05	0.8990364671446364	-3.7915335e-05	-3.3540335e-05	0.8846113320639262
Bicamada	2	2	MgCl2	-0.8	0.18	3.963328466666667e-05	3.5633284666666666e-05	0.8990747288890699	-3.686321533333334e-05	-3.233321533333334e-05	0.8771132697178541
Bicamada	2	2	MgCl2	-0.8	0.15	3.066507466666667e-05	2.366507466666666e-05	0.7717272801031495	-3.015562533333333e-05	-2.485082533333334e-05	0.8240858897349347
Bicamada	2	2	MgCl2	-0.8	0.14	2.3644054666666667e-05	2.6644054666666672e-05	1.126881790889673	-2.589704533333333e-05	-1.5192045333333332e-05	0.5866323797865435
Bicamada	2	2	MgCl2	-0.8	0.12	2.361186555183946e-05	2.9611865551839456e-05	1.2541095275520309	-2.4820634448160545e-05	-1.6595134448160544e-05	0.6686023470842588
Bicamada	2	2	MgCl2	-0.8	0.11	2.4641525752508352e-05	3.164152575250836e-05	1.2840733187670998	-1.0998474247491638e-05	-1.6565474247491648e-05	1.5061611160538604
Bicamada	2	2	MgCl2	-0.8	0.105	2.6661618000000005e-05	3.566161800000001e-05	1.337563909287126	-1.5687082e-05	-2.2708582e-05	1.4475975837953805
Bicamada	2	2	MgCl2	-0.8	0.102	2.47188304347826e-05	2.671883043478261e-05	1.0809099769213089	-2.2567869565217394e-05	-1.7084269565217398e-05	0.7570173833133295
Bicamada	2	2	MgCl2	-0.8	0.101	2.6708072000000023e-05	3.070807200000003e-05	1.1497674560709583	-1.5557227999999984e-05	-1.8811627999999978e-05	1.2091889377722045
Bicamada	2	2	MgCl2	0.8	2.1	-4.742452474916387e-05	-4.699532474916387e-05	0.9909498302350924	5.569347525083612e-05	5.569347525083612e-05	1.0
Bicamada	2	2	MgCl2	0.8	1.6	-4.732134180602008e-05	-4.809624180602008e-05	1.0163752753076292	5.553435819397992e-05	5.553435819397992e-05	1.0
Bicamada	2	2	MgCl2	0.8	1.1	-4.763173110367892e-05	-4.651113110367892e-05	0.9764736663137266	5.440286889632108e-05	5.440286889632108e-05	1.0
Bicamada	2	2	MgCl2	0.8	0.85	-4.110870969899666e-05	-4.162130969899666e-05	1.0124693770189657	4.925009030100335e-05	4.925009030100335e-05	1.0
Bicamada	2	2	MgCl2	0.8	0.6	-3.947862642140469e-05	-3.896602642140468e-05	0.9870157589950476	4.61635735785953e-05	4.5163573578595306e-05	0.9783378988566068
Bicamada	2	2	MgCl2	0.8	0.5	-3.870870133333333e-05	-3.801730133333333e-05	0.982138382942736	4.490829866666666e-05	4.490829866666666e-05	1.0
Bicamada	2	2	MgCl2	0.8	0.3	-2.4053818e-05	-1.9774118000000007e-05	0.8220781416072911	3.2828982e-05	3.1828982e-05	0.9695391102898044
Bicamada	2	2	MgCl2	0.8	0.2	-3.099529866666667e-05	-2.9624398666666675e-05	0.9557707117217004	3.174200133333333e-05	3.174200133333333e-05	1.0
Bicamada	2	2	MgCl2	0.8	0.18	-4.961469e-05	-4.781469000000001e-05	0.9637204223184708	5.6707310000000006e-05	5.6707310000000006e-05	1.0
Bicamada	2	2	MgCl2	0.8	0.15	-4.6785783666666655e-05	-4.498578366666666e-05	0.9615267746111852	5.253211633333334e-05	5.3532116333333336e-05	1.0190359739869357
Bicamada	2	2	MgCl2	0.8	0.14	-4.423819133333334e-05	-4.4762691333333336e-05	1.011856271339122	5.142140866666666e-05	5.142140866666666e-05	1.0
Bicamada	2	2	MgCl2	0.8	0.12	-3.968511137123745e-05	-3.993541137123745e-05	1.0063071512552542	4.536108862876253e-05	4.536108862876253e-05	1.0
Bicamada	2	2	MgCl2	0.8	0.11	-3.900115484949832e-05	-3.763025484949833e-05	0.9648497588009852	4.327014515050167e-05	4.427014515050167e-05	1.0231106227289464
Bicamada	2	2	MgCl2	0.8	0.105	-3.981195699999999e-05	-3.614035699999999e-05	0.9077764501755088	4.513884299999999e-05	4.513884299999999e-05	1.0
Bicamada	2	2	MgCl2	0.8	0.102	-3.876406321070232e-05	-3.0288263210702324e-05	0.7813490305716991	4.407813678929767e-05	4.407813678929767e-05	1.0
Bicamada	2	2	MgCl2	0.8	0.101	-3.847109066666666e-05	-2.100699066666667e-05	0.5460461427694383	4.394190933333333e-05	4.294190933333333e-05	0.9772426820961688
Bicamada	2	3	MgCl2	-0.5	2.1	2.1395133779264204e-05	1.8395133779264213e-05	0.8597811992693619	-1.734966622073579e-05	-1.444096622073579e-05	0.8323483597324995
Bicamada	2	3	MgCl2	-0.5	1.6	1.8397365886287624e-05	1.3384665886287615e-05	0.7275316460528626	-1.4951334113712376e-05	-1.1613534113712375e-05	0.7767557079111228
Bicamada	2	3	MgCl2	-0.5	1.1	1.6403460200668885e-05	1.332786020066889e-05	0.8125029742276827	-1.3732639799331106e-05	-1.1074339799331111e-05	0.8064246904568577
Bicamada	2	3	MgCl2	-0.5	0.85	1.263590434782608e-05	1.4698204347826082e-05	1.1632095292296831	-1.227889565217392e-05	-6.199195652173919e-06	0.5048658957433505
Bicamada	2	3	MgCl2	-0.5	0.6	1.4099929096989965e-05	1.843312909698997e-05	1.3073206943235656	-1.2269170903010032e-05	-1.294867090301004e-05	1.0553827153742965
Bicamada	2	3	MgCl2	-0.5	0.5	1.5210708333333338e-05	2.650680833333334e-05	1.7426412861553129	-6.878691666666661e-06	-5.686691666666663e-06	0.8267112326350822
Bicamada	2	3	MgCl2	-0.5	0.3	2.7559775333333328e-05	2.555977533333332e-05	0.9274304679261656	-1.855592466666668e-05	-2.189382466666668e-05	1.1798832480709571
Bicamada	2	3	MgCl2	-0.5	0.2	2.261985633333334e-05	2.061985633333333e-05	0.9115821086337872	-1.8591243666666663e-05	-1.6612343666666667e-05	0.8935574168419899
Bicamada	2	3	MgCl2	-0.5	0.18	2.164405866666667e-05	1.9644058666666675e-05	0.9075958889780624	-1.8137941333333323e-05	-1.6075541333333327e-05	0.8862936006850026
