Type,Chip,Disp,Electrolyte,Measure,Sweep,VGSmin [V],IDSmin [A],IDSmax [A],Ronoff,Res [ohm],IDS(-0.6V) [A],IDS(+0.6V) [A],VGS min |gm| [V],min |gm| [S],VGS min gm [V],min gm [S],VGS max gm [V],max gm [S]
Standard,2,1,KCl,410,169,0.16,3.026693e-06,8.458783e-06,2.794727777148194,31239.261503858048,8.458783e-06,4.39976e-06,0.16,1.1300000000000384e-07,-0.6,-7.097229999999991e-05,0.6,6.572850000000005e-06
Standard,2,1,KCl,410,170,0.18,3.02717e-06,8.457467e-06,2.793852674279938,31273.16168537323,8.457467e-06,4.39808e-06,0.16,1.1457499999999881e-07,-0.6,-7.094699999999992e-05,0.6,6.508349999999982e-06
Standard,2,1,KCl,410,171,0.18,3.02248e-06,8.45931e-06,2.7987976760805693,31276.58509733273,8.45931e-06,4.39358e-06,0.18,1.321749999999832e-07,-0.6,-7.12873499999999e-05,0.6,6.559999999999979e-06
Standard,2,1,KCl,410,172,0.18,3.022443e-06,8.49652e-06,2.811143171269069,31277.17204321254,8.49652e-06,4.393757e-06,0.18,1.2964999999998954e-07,-0.6,-7.292199999999996e-05,0.6,6.54350000000001e-06
Standard,2,1,KCl,410,173,0.16,3.020767e-06,8.470757e-06,2.8041742378674024,31275.02001601281,8.470757e-06,4.391433e-06,0.16,1.073500000000016e-07,-0.6,-7.150319999999989e-05,0.6,6.512000000000009e-06
Standard,2,1,KCl,410,174,0.18,3.023113e-06,8.461783e-06,2.799029675701834,31269.318575882666,8.461783e-06,4.38926e-06,0.18,1.2314999999998204e-07,-0.6,-7.107579999999991e-05,0.6,6.540850000000011e-06
Standard,2,1,KCl,410,175,0.18,3.01905e-06,8.496293e-06,2.814227323164572,31308.43915846673,8.496293e-06,4.385453e-06,0.18,1.4114999999998085e-07,-0.6,-7.236829999999991e-05,0.6,6.535500000000001e-06
Standard,2,1,KCl,410,176,0.18,3.019497e-06,8.51226e-06,2.8190986776936686,31289.767338677,8.51226e-06,4.38344e-06,0.18,1.314249999999985e-07,-0.6,-7.331449999999994e-05,0.6,6.586999999999962e-06
Standard,2,1,KCl,410,177,0.18,3.017613e-06,8.478003e-06,2.8095063879960755,31317.65592356237,8.478003e-06,4.381183e-06,0.18,1.0717499999999615e-07,-0.6,-7.180229999999995e-05,0.6,6.544499999999996e-06
Standard,2,1,KCl,410,178,0.18,3.01436e-06,8.47697e-06,2.812195623614963,31337.942100018176,8.47697e-06,4.378803e-06,0.18,1.122499999999785e-07,-0.6,-7.167014999999991e-05,0.6,6.5121500000000025e-06
Standard,2,1,KCl,410,179,0.18,3.01549e-06,8.494627e-06,2.8169972375965435,31359.070768015004,8.494627e-06,4.376743e-06,0.18,1.0124999999999501e-07,-0.6,-7.255719999999998e-05,0.6,6.526150000000008e-06
Standard,2,1,KCl,410,180,0.18,3.01262e-06,8.496513e-06,2.8203069089364075,31381.8725123982,8.496513e-06,4.374047e-06,0.16,1.2517499999999498e-07,-0.6,-7.26042999999999e-05,0.6,6.520000000000018e-06
Standard,2,1,KCl,410,181,0.18,3.013867e-06,8.48773e-06,2.8162257989486594,31349.564256731617,8.48773e-06,4.373067e-06,0.18,7.08249999999876e-08,-0.6,-7.213849999999996e-05,0.6,6.534500000000016e-06
Standard,2,1,KCl,410,182,0.18,3.012247e-06,8.487187e-06,2.8175601137622515,31349.603568588074,8.487187e-06,4.3709e-06,0.18,7.414999999999657e-08,-0.6,-7.206234999999995e-05,0.6,6.588649999999976e-06
Standard,2,1,KCl,410,183,0.18,3.009857e-06,8.497683e-06,2.823284627807899,31368.97664673796,8.497683e-06,4.368293e-06,0.18,1.2432499999997617e-07,-0.6,-7.325664999999994e-05,0.6,6.486000000000011e-06
Standard,2,1,KCl,410,184,0.18,3.009523e-06,8.492807e-06,2.8219777685699694,31380.29687643663,8.492807e-06,4.36768e-06,0.18,8.142499999999729e-08,-0.6,-7.255119999999994e-05,0.6,6.558500000000001e-06
Standard,2,1,KCl,410,185,0.16,3.0077e-06,8.49412e-06,2.824124746484024,31394.049634620354,8.49412e-06,4.362143e-06,0.18,9.83249999999869e-08,-0.6,-7.224349999999993e-05,0.6,6.489000000000009e-06
Standard,2,1,KCl,410,186,0.18,3.007833e-06,8.50281e-06,2.826888992839696,31378.42601422133,8.50281e-06,4.360627e-06,0.18,8.75999999999888e-08,-0.6,-7.347284999999993e-05,0.6,6.527499999999992e-06
Standard,2,1,KCl,410,187,0.18,3.005733e-06,8.50533e-06,2.82970243863976,31392.177132243003,8.50533e-06,4.36135e-06,0.18,1.0649999999999637e-07,-0.6,-7.313634999999994e-05,0.6,6.538849999999998e-06
Standard,2,1,KCl,410,188,0.18,3.003937e-06,8.510847e-06,2.8332308567057165,31411.64234829669,8.510847e-06,4.356927e-06,0.18,7.442499999998194e-08,-0.6,-7.341334999999997e-05,0.6,6.5697000000000135e-06
Standard,2,1,KCl,410,189,0.18,3.006347e-06,8.498327e-06,2.8267951104779323,31401.778533932607,8.498327e-06,4.35586e-06,0.18,2.9174999999974187e-08,-0.6,-7.285784999999993e-05,0.6,6.574999999999969e-06
Standard,2,1,KCl,410,190,0.18,3.001797e-06,8.497867e-06,2.830926608294965,31432.99899100073,8.497867e-06,4.352187e-06,0.18,7.224999999998564e-08,-0.6,-7.272669999999994e-05,0.6,6.601350000000008e-06
Standard,2,1,KCl,410,191,0.18,3.004053e-06,8.496547e-06,2.8283612173287223,31413.51717361277,8.496547e-06,4.351277e-06,0.18,2.0924999999979814e-08,-0.6,-7.38226999999999e-05,0.6,6.491349999999979e-06
Standard,2,1,KCl,410,192,0.18,3.001377e-06,8.510407e-06,2.835500838448485,31407.005583851525,8.510407e-06,4.349357e-06,0.18,7.024999999998124e-08,-0.6,-7.314069999999992e-05,0.6,6.516199999999998e-06
Standard,2,1,KCl,410,193,0.18,2.99728e-06,8.483043e-06,2.830247090695564,31434.155032623938,8.483043e-06,4.34524e-06,0.18,8.299999999999227e-08,-0.6,-7.25896499999999e-05,0.6,6.544350000000002e-06
Standard,2,1,KCl,410,194,0.18,2.998267e-06,8.524217e-06,2.843048000728421,31444.76098837173,8.524217e-06,4.344517e-06,0.18,1.1667499999999666e-07,-0.6,-7.350769999999993e-05,0.6,6.462850000000018e-06
Standard,2,1,KCl,410,195,0.18,2.997207e-06,8.482617e-06,2.830173891893353,31447.72758720455,8.482617e-06,4.342333e-06,0.18,1.497499999999997e-07,-0.6,-7.240734999999998e-05,0.6,6.495649999999992e-06
Standard,2,1,KCl,410,196,0.18,2.99326e-06,8.511323e-06,2.843496054469041,31696.554933140877,8.511323e-06,4.338133e-06,0.18,8.084999999997738e-08,-0.6,-7.343049999999996e-05,0.6,6.483649999999999e-06
Standard,2,1,KCl,410,197,0.18,2.993777e-06,8.546477e-06,2.854747364282644,31472.27292755083,8.546477e-06,4.336827e-06,0.18,3.199999999998885e-08,-0.6,-7.462834999999996e-05,0.6,6.5044999999999925e-06
Standard,2,1,KCl,410,198,0.18,2.99234e-06,8.50314e-06,2.8416356430084813,31508.001299389973,8.50314e-06,4.335357e-06,0.18,5.799999999999165e-08,-0.6,-7.325234999999993e-05,0.6,6.505199999999991e-06
Standard,2,1,KCl,410,199,0.2,2.992543e-06,8.501963e-06,2.8410495688783755,31481.41793565639,8.501963e-06,4.33497e-06,0.18,4.96000000000139e-08,-0.6,-7.291029999999992e-05,0.6,6.511849999999973e-06
