Type,Electrolyte,Measure,Sweep,VGSmin [V],VGSmin [V],IDSmin [A],IDSmin [A],IDSmax [A],IDSmax [A],Ronoff,Ronoff,Res [ohm],Res [ohm],IDS(-0.6V) [A],IDS(-0.6V) [A],IDS(+0.6V) [A],IDS(+0.6V) [A],VGS min |gm| [V],VGS min |gm| [V],min |gm| [S],min |gm| [S],VGS min gm [V],VGS min gm [V],min gm [S],min gm [S],VGS max gm [V],VGS max gm [V],max gm [S],max gm [S]
,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Standard,KCl,410,184,0.14666666666666667,0.04163331998932265,6.334595333333332e-06,3.8229547975886836e-06,1.3091515666666667e-05,5.188773173945489e-06,2.2677117277279755,0.5239346952300392,19336.15494633306,11158.842705428835,1.3091515666666667e-05,5.188773173945489e-06,8.325569e-06,4.407591624360519e-06,0.15333333333333332,0.03055050463303893,1.520333333333211e-07,1.5820749099940267e-07,-0.6,0.0,-5.0743233333333326e-05,2.1978285150651093e-05,0.6,0.0,8.354399999999986e-06,1.6040937098561135e-06
Standard,KCl,410,185,0.14666666666666667,0.023094010767585035,6.331473333333334e-06,3.822766455086334e-06,1.3008883333333333e-05,5.034369069727937e-06,2.262193091882225,0.5368806046451647,19343.55453368889,11164.625749159468,1.3008883333333333e-05,5.034369069727937e-06,8.321674333333334e-06,4.410605038408714e-06,0.15333333333333332,0.03055050463303893,1.1199999999997002e-07,6.721406567821685e-08,-0.58,0.0346410161513775,-4.831308333333331e-05,2.583084644898094e-05,0.6,0.0,8.38071666666667e-06,1.6579899625249009e-06
Standard,KCl,410,186,0.15333333333333332,0.03055050463303893,6.325671e-06,3.8187921244921155e-06,1.3009246666666668e-05,5.037782143585939e-06,2.264001603070584,0.5371433253943619,19349.83412124495,11148.4490648608,1.3009246666666668e-05,5.037782143585939e-06,8.311046666666666e-06,4.414873045886182e-06,0.15333333333333332,0.03055050463303893,1.2603333333331834e-07,8.273997421639086e-08,-0.58,0.0346410161513775,-4.865828333333329e-05,2.6343655937261865e-05,0.6,0.0,8.444549999999978e-06,1.6623087130554187e-06
Standard,KCl,410,187,0.14666666666666667,0.04163331998932265,6.334923333333333e-06,3.8476397108763094e-06,1.307391e-05,5.208280483729731e-06,2.2676071068941677,0.5298845625537308,19364.33578066194,11167.925522945834,1.307391e-05,5.208280483729731e-06,8.303199000000001e-06,4.408220789985797e-06,0.14666666666666667,0.04163331998932265,1.4839166666668203e-07,1.1408466245879056e-07,-0.6,0.0,-5.1448283333333296e-05,2.0914898454590524e-05,0.6,0.0,8.39856666666668e-06,1.6437369287186399e-06
Standard,KCl,410,188,0.15333333333333332,0.03055050463303893,6.334699e-06,3.8525937000782995e-06,1.2987992333333333e-05,5.0720900678188214e-06,2.2603964517642847,0.5432534744002635,19372.978909737387,11179.440512956258,1.2987992333333333e-05,5.0720900678188214e-06,8.296676666666667e-06,4.41055072464339e-06,0.15333333333333332,0.03055050463303893,1.0789166666665877e-07,7.541653637189683e-08,-0.58,0.0346410161513775,-4.83687833333333e-05,2.620980665019933e-05,0.6,0.0,8.30439999999999e-06,1.5558633069778192e-06
Standard,KCl,410,189,0.15333333333333332,0.03055050463303893,6.333325666666666e-06,3.8472869689647965e-06,1.3080695666666666e-05,5.224362312324475e-06,2.2682314239418457,0.5270327392716986,19369.92773024118,11172.602273625625,1.3080695666666666e-05,5.224362312324475e-06,8.297029999999999e-06,4.411189689154163e-06,0.15333333333333332,0.03055050463303893,4.797499999997927e-08,2.4926805350889436e-08,-0.6,0.0,-5.200244999999995e-05,2.0563902594899127e-05,0.6,0.0,8.3123833333333e-06,1.5584128916411502e-06
Standard,KCl,410,190,0.15333333333333332,0.03055050463303893,6.331453333333333e-06,3.849311084627005e-06,1.3078245666666667e-05,5.229052826446328e-06,2.269151848303232,0.5290940727449902,19381.90591584928,11188.901038230146,1.3078245666666667e-05,5.229052826446328e-06,8.291634666666666e-06,4.411675089070628e-06,0.15333333333333332,0.03055050463303893,1.380499999999718e-07,7.15689876971563e-08,-0.6,0.0,-5.186339999999995e-05,2.035866395984765e-05,0.6,0.0,8.392849999999999e-06,1.5878540857081274e-06
Standard,KCl,410,191,0.15333333333333332,0.03055050463303893,6.328056666666666e-06,3.842545678417152e-06,1.3073358999999999e-05,5.222214864378236e-06,2.268703291995991,0.5274309514172608,19374.343288493164,11177.180992777814,1.3073358999999999e-05,5.222214864378236e-06,8.28964e-06,4.411435111446047e-06,0.15333333333333332,0.03055050463303893,1.5564166666665163e-07,1.207807836881883e-07,-0.6,0.0,-5.2048733333333274e-05,2.11132062667737e-05,0.6,0.0,8.259883333333325e-06,1.581050643032464e-06
Standard,KCl,410,192,0.15333333333333332,0.03055050463303893,6.328205666666667e-06,3.845179075597953e-06,1.3068925666666668e-05,5.193627889730486e-06,2.2703717297235073,0.5330104332351223,19375.168731661786,11172.16247949851,1.3068925666666668e-05,5.193627889730486e-06,8.286691333333333e-06,4.409987201939063e-06,0.15333333333333332,0.03055050463303893,1.1603333333331449e-07,8.801202095923748e-08,-0.6,0.0,-5.145539999999992e-05,2.1574467493544314e-05,0.5933333333333333,0.011547005383792535,8.270933333333299e-06,1.5649180468424612e-06
Standard,KCl,410,193,0.15333333333333332,0.03055050463303893,6.323303333333333e-06,3.8429382383318795e-06,1.3072937666666667e-05,5.2262394885372714e-06,2.270715438086741,0.5278430459311135,19380.809163235957,11187.342740813794,1.3072937666666667e-05,5.2262394885372714e-06,8.283509e-06,4.410559205188498e-06,0.15333333333333332,0.03055050463303893,1.2197499999999246e-07,3.871516983045009e-08,-0.6,0.0,-5.198771666666658e-05,2.0304896906062675e-05,0.6,0.0,8.28923333333332e-06,1.5653091358684668e-06
Standard,KCl,410,194,0.15333333333333332,0.03055050463303893,6.32376e-06,3.8426856934101445e-06,1.3079872333333331e-05,5.202539026965231e-06,2.274064173646591,0.5352964866920529,19387.721250112863,11190.17588207749,1.3079872333333331e-05,5.202539026965231e-06,8.280155666666667e-06,4.407953479104145e-06,0.15333333333333332,0.03055050463303893,1.3511666666665464e-07,6.515038532756468e-08,-0.6,0.0,-5.196473333333329e-05,2.093767704792802e-05,0.6,0.0,8.260283333333351e-06,1.598729242502724e-06
Standard,KCl,410,195,0.15333333333333332,0.03055050463303893,6.3204099999999995e-06,3.840931359442525e-06,1.3062495666666667e-05,5.213357732811583e-06,2.2703438233409123,0.5285145362481761,19395.15349095746,11187.430720458971,1.3062495666666667e-05,5.213357732811583e-06,8.277394333333333e-06,4.4064762961403005e-06,0.15333333333333332,0.03055050463303893,1.5383333333333408e-07,4.88833645867806e-09,-0.6,0.0,-5.154144999999997e-05,2.047858789339492e-05,0.6,0.0,8.342999999999983e-06,1.628352717472467e-06
Standard,KCl,410,196,0.15333333333333332,0.03055050463303893,6.317367666666667e-06,3.839790753643528e-06,1.3076874333333334e-05,5.206385844458354e-06,2.275633881964619,0.5346468262271273,19474.540523809515,11321.86280946376,1.3076874333333334e-05,5.206385844458354e-06,8.274680000000001e-06,4.4047292664667825e-06,0.15333333333333332,0.03055050463303893,1.223416666666441e-07,5.4451826951285174e-08,-0.6,0.0,-5.228899999999994e-05,2.049424638160673e-05,0.6,0.0,8.281616666666665e-06,1.6026407772278099e-06
Standard,KCl,410,197,0.15333333333333332,0.03055050463303893,6.316335666666667e-06,3.835527890304846e-06,1.3089079e-05,5.181423153951334e-06,2.279860368915695,0.5406163615590467,19401.006317763222,11198.352948142483,1.3089079e-05,5.181423153951334e-06,8.269218999999999e-06,4.401399024454951e-06,0.15333333333333332,0.03055050463303893,1.1644166666664698e-07,9.021971906590885e-08,-0.6,0.0,-5.2578283333333314e-05,2.1497328800709933e-05,0.6,0.0,8.334716666666657e-06,1.6122648869938624e-06
Standard,KCl,410,198,0.15333333333333332,0.03055050463303893,6.307625666666666e-06,3.824771066506639e-06,1.3076023333333333e-05,5.201890501868848e-06,2.277310288316217,0.5317343233282888,19418.31695512823,11214.391465810046,1.3076023333333333e-05,5.201890501868848e-06,8.265655666666666e-06,4.400275313264653e-06,0.15333333333333332,0.03055050463303893,9.936666666664288e-08,5.0575595234556965e-08,-0.6,0.0,-5.253344999999992e-05,2.0329086278224634e-05,0.6,0.0,8.343616666666654e-06,1.638045072894314e-06
Standard,KCl,410,199,0.16,0.04000000000000001,6.310541e-06,3.828733541277454e-06,1.3063254333333333e-05,5.192476305921514e-06,2.274910385178803,0.5331840415000215,19406.380639082414,11198.544137902063,1.3063254333333333e-05,5.192476305921514e-06,8.262065666666666e-06,4.394936951953501e-06,0.15333333333333332,0.03055050463303893,1.2875833333331698e-07,7.895082462095696e-08,-0.6,0.0,-5.196793333333326e-05,2.048578601770833e-05,0.6,0.0,8.412733333333306e-06,1.66062755933813e-06
Standard,MgCl2,410,0,-0.01,0.01414213562373095,5.1918615e-06,8.170739064763355e-07,8.584893e-06,7.980124289758908e-07,1.662015921705555,0.10785677021583377,19500.57280561459,3071.8302556334384,8.584893e-06,7.980124289758908e-07,7.841965e-06,9.528900272591794e-07,-0.01,0.01414213562373095,2.167875000000171e-07,6.616751704952654e-08,-0.47,0.014142135623730904,-8.986137500000018e-06,1.322820010905035e-07,0.5800000000000001,0.028284271247461888,6.446362500000019e-06,6.813504166817514e-07
Standard,MgCl2,410,1,0.0,0.0,5.20835e-06,7.960749563954389e-07,8.814035e-06,8.303526647202374e-07,1.6999625595175134,0.10040511020218415,19426.862477245606,2969.3163284866587,8.814035e-06,8.303526647202374e-07,7.789398e-06,9.356083375269802e-07,0.0,0.0,1.3621250000001153e-07,3.636296622252729e-08,-0.6,0.0,-2.661657499999995e-05,3.415431819148195e-06,0.6,0.0,6.823075000000014e-06,6.768072556126915e-07
Standard,MgCl2,410,2,0.02,0.0,5.226215e-06,7.835902790668093e-07,8.873783e-06,8.654845580367098e-07,1.704682880793925,0.0899864196641382,19338.325556618685,2902.4040429836623,8.873783e-06,8.654845580367098e-07,7.739910000000001e-06,9.166833316353042e-07,0.02,0.0,7.271249999999427e-08,6.687462383075296e-08,-0.6,0.0,-2.5097399999999974e-05,3.593870215380535e-06,0.6,0.0,6.9216750000000035e-06,5.578718950171248e-07
Standard,MgCl2,410,3,0.02,0.0,5.2368215e-06,7.747464945545087e-07,8.956528e-06,8.99644886635833e-07,1.7163738875048016,0.08213183627767431,19273.89491327658,2866.408361761021,8.956528e-06,8.99644886635833e-07,7.6929765e-06,9.007599940297636e-07,0.02,0.0,1.835499999999925e-07,1.1532911601150564e-07,-0.6,0.0,-2.6362474999999948e-05,2.764327895031614e-06,0.6,0.0,6.9909249999999995e-06,5.776001742122506e-07
Standard,MgCl2,410,4,0.03,0.01414213562373095,5.247433e-06,7.782841497807855e-07,8.9899685e-06,9.011489027594174e-07,1.7193888101186683,0.08328341790479006,19230.73483570965,2862.1385171553075,8.9899685e-06,9.011489027594174e-07,7.65184e-06,8.884132025234646e-07,0.03,0.01414213562373095,1.2091250000001186e-07,8.851209133501293e-08,-0.6,0.0,-2.4776349999999992e-05,1.5167440456451736e-06,0.59,0.014142135623730963,6.995987499999979e-06,6.078466667774423e-07
Standard,MgCl2,410,5,0.04,0.0,5.2581715e-06,7.739870618715146e-07,9.058930000000001e-06,9.163863467872066e-07,1.7287304601618225,0.08018541480460173,19155.596940288422,2828.962032617032,9.058930000000001e-06,9.163863467872066e-07,7.6163315e-06,8.771963676535025e-07,0.04,0.0,9.846249999999313e-08,7.14708179084229e-08,-0.6,0.0,-2.5420325e-05,1.0660695386559515e-06,0.59,0.014142135623730963,7.301912500000028e-06,9.028516158885267e-07
Standard,MgCl2,410,6,0.05,0.01414213562373095,5.2642485e-06,7.671564103652527e-07,9.098815e-06,9.382288752580574e-07,1.7338411337771782,0.07444528218492356,19102.412655242206,2798.6980635980144,9.098815e-06,9.382288752580574e-07,7.58257e-06,8.596198143935487e-07,0.05,0.01414213562373095,8.207499999999531e-08,4.4194173824136334e-08,-0.6,0.0,-2.451942500000001e-05,1.4166530807681877e-06,0.6,0.0,7.115499999999981e-06,5.550788232314288e-07
Standard,MgCl2,410,7,0.07,0.014142135623730958,5.26411e-06,7.621380735391714e-07,9.122525e-06,9.351798308175812e-07,1.7383247615171407,0.07402270357392461,19072.28994670149,2791.872197372552,9.122525e-06,9.351798308175812e-07,7.5475085e-06,8.528577522450624e-07,0.07,0.014142135623730958,1.8855000000001025e-07,9.952527945201154e-08,-0.6,0.0,-2.3748074999999948e-05,3.715492581744931e-07,0.59,0.014142135623730963,7.075312500000013e-06,5.46045534101817e-07
Standard,MgCl2,410,8,0.06,0.0,5.271828e-06,7.626641609843744e-07,9.1705315e-06,9.529374034135194e-07,1.744717725834088,0.07164427161020807,19027.315407953152,2773.6204465232518,9.1705315e-06,9.529374034135194e-07,7.5176515e-06,8.422610500222003e-07,0.06,0.0,1.0850000000000074e-07,3.5602826432732075e-08,-0.6,0.0,-2.3474999999999995e-05,3.2505698731151823e-07,0.6,0.0,7.152674999999985e-06,5.553263106048429e-07
Standard,MgCl2,410,9,0.07,0.014142135623730958,5.2753984999999996e-06,7.612732819457802e-07,9.1991715e-06,9.508019409343364e-07,1.7489934308630533,0.07215758738991795,18977.95433253061,2761.4635781924612,9.1991715e-06,9.508019409343364e-07,7.48501e-06,8.360222468917921e-07,0.07,0.014142135623730958,5.912499999999581e-08,7.95495128833975e-09,-0.6,0.0,-2.267082499999997e-05,4.6029115921338377e-07,0.59,0.014142135623730963,7.127075000000013e-06,6.582103472675344e-07
Standard,MgCl2,410,10,0.08,0.0,5.279e-06,7.589560930238323e-07,9.2412965e-06,9.57742901098463e-07,1.7556799698857315,0.07098713950487046,18940.007325957253,2749.6200094322453,9.2412965e-06,9.57742901098463e-07,7.4591885e-06,8.29339380702797e-07,0.07,0.014142135623730958,1.2437499999998642e-07,9.644936495383615e-08,-0.6,0.0,-2.268447499999998e-05,6.9745477362334e-07,0.6,0.0,7.143349999999998e-06,5.397346060796605e-07
Standard,MgCl2,410,11,0.08,0.0,5.27674e-06,7.539978602741523e-07,9.260762e-06,9.748103374759625e-07,1.75978259631701,0.06671959859586725,18901.9559022894,2740.4673168706654,9.260762e-06,9.748103374759625e-07,7.433008500000001e-06,8.235835315039395e-07,0.09,0.014142135623730947,1.326250000000079e-07,1.723572779142419e-07,-0.6,0.0,-2.1663274999999998e-05,3.3506254826527946e-07,0.6,0.0,7.216600000000018e-06,5.278552121557879e-07
Standard,MgCl2,410,12,0.09,0.014142135623730947,5.280565e-06,7.553427773719689e-07,9.2986465e-06,9.76792357783629e-07,1.765753554132531,0.06759822783154117,18872.716014133992,2736.175647356919,9.2986465e-06,9.76792357783629e-07,7.4053985e-06,8.179648610206316e-07,0.09,0.014142135623730947,5.075000000000625e-08,4.772970773008641e-08,-0.6,0.0,-2.1724499999999978e-05,7.457855221174195e-07,0.6,0.0,7.1833250000000165e-06,5.256278257950571e-07
Standard,MgCl2,410,13,0.09,0.014142135623730947,5.2825935e-06,7.528374980462251e-07,9.328901499999999e-06,9.85535026026219e-07,1.770657127116875,0.06577868530867767,18824.721880157133,2716.4055591581428,9.328901499999999e-06,9.85535026026219e-07,7.3805369999999994e-06,8.13823336603221e-07,0.09,0.014142135623730947,6.15874999999953e-08,5.446489982091384e-08,-0.6,0.0,-2.1581749999999946e-05,4.4583082553809916e-07,0.6,0.0,7.16109999999999e-06,4.6867037457044266e-07
Standard,MgCl2,410,14,0.09,0.014142135623730947,5.283077e-06,7.497170358208486e-07,9.3561635e-06,9.869746954327155e-07,1.7755916190724599,0.06515456618304682,18793.245071890382,2699.515381604357,9.3561635e-06,9.869746954327155e-07,7.358055e-06,8.08856618572167e-07,0.09,0.014142135623730947,1.3033750000000034e-07,4.77473853996221e-08,-0.6,0.0,-2.1067674999999946e-05,9.145365554476453e-07,0.6,0.0,7.177149999999999e-06,4.6548839405508993e-07
Standard,MgCl2,410,15,0.1,0.0,5.2806665e-06,7.473220651529696e-07,9.367575e-06,1.0063755841881294e-06,1.7782602320898837,0.061082729772213545,18760.777646397306,2692.855854589673,9.367575e-06,1.0063755841881294e-06,7.3338384999999995e-06,8.052793653661442e-07,0.1,0.0,1.8803749999999814e-07,3.3888092488373715e-08,-0.6,0.0,-1.9913499999999964e-05,5.480077554196391e-07,0.6,0.0,7.167425000000001e-06,5.243550335888853e-07
Standard,MgCl2,410,16,0.11,0.014142135623730944,5.2821035e-06,7.459361358618441e-07,9.403580000000001e-06,9.99170166087839e-07,1.784711383731371,0.06287467618182518,18735.84399175351,2683.3928817352494,9.403580000000001e-06,9.99170166087839e-07,7.311472e-06,8.011590541521701e-07,0.11,0.014142135623730944,1.0658750000000588e-07,3.1589995449500436e-08,-0.6,0.0,-2.0452175000000005e-05,9.062634061077541e-07,0.6,0.0,7.106699999999992e-06,4.384062043356301e-07
Standard,MgCl2,410,17,0.11,0.014142135623730944,5.2856015e-06,7.469006295113825e-07,9.4070085e-06,9.947316568223314e-07,1.7842595404750936,0.06393461882629753,18691.85254631529,2674.1345234791734,9.4070085e-06,9.947316568223314e-07,7.2914234999999995e-06,7.99294413570181e-07,0.11,0.014142135623730944,6.087499999997593e-08,1.067731239590674e-08,-0.6,0.0,-1.885684999999997e-05,1.6862375410955535e-06,0.6,0.0,7.129249999999969e-06,4.500734662252478e-07
Standard,MgCl2,410,18,0.11,0.014142135623730944,5.2820949999999994e-06,7.444208060297612e-07,9.41876e-06,9.965962974043186e-07,1.7876061096966451,0.06325802236419141,18674.059900765245,2662.8557204848053,9.41876e-06,9.965962974043186e-07,7.27172e-06,7.975556379952437e-07,0.11,0.014142135623730944,6.695000000000111e-08,8.184760992233787e-08,-0.6,0.0,-1.815039999999998e-05,1.7249869927046266e-06,0.6,0.0,7.1951000000000186e-06,4.6046793590872243e-07
Standard,MgCl2,410,19,0.11,0.014142135623730944,5.2825035e-06,7.435319728058103e-07,9.4516765e-06,1.0047895436779285e-06,1.793622713246967,0.062248191746943266,18662.65695115573,2658.103720294141,9.4516765e-06,1.0047895436779285e-06,7.2499465e-06,7.938171644431104e-07,0.11,0.014142135623730944,1.0671249999999429e-07,4.873733489327587e-08,-0.6,0.0,-1.8222500000000004e-05,1.7191887170988852e-06,0.6,0.0,7.163674999999992e-06,3.8915621702599916e-07
Standard,MgCl2,410,20,0.12,0.0,5.2814665e-06,7.427781969770659e-07,9.48153e-06,1.003766360165551e-06,1.7996793247569114,0.0630499509585622,18627.321278156982,2666.3974284934025,9.48153e-06,1.003766360165551e-06,7.230123e-06,7.923131483195269e-07,0.12,0.0,1.7792499999999203e-07,5.550788232300207e-09,-0.6,0.0,-1.850849999999998e-05,2.2125371183327156e-06,0.6,0.0,7.112074999999987e-06,4.284006433818733e-07
Standard,MgCl2,410,21,0.13,0.014142135623730963,5.284313e-06,7.426459680089832e-07,9.4936865e-06,1.0070805696489727e-06,1.8009727421023682,0.06252554982406112,18584.506924966267,2642.2607086899566,9.4936865e-06,1.0070805696489727e-06,7.214308e-06,7.903261782643926e-07,0.13,0.014142135623730963,1.2916249999998593e-07,2.179656653009079e-08,-0.6,0.0,-1.706157499999997e-05,2.2234619181020587e-06,0.6,0.0,7.842474999999988e-06,1.38214626984632e-06
Standard,MgCl2,410,22,0.13,0.014142135623730963,5.2753865e-06,7.400346226660618e-07,9.5118e-06,1.0277514221833997e-06,1.8071693129777178,0.058690759139591105,18566.049998873983,2631.2170243846795,9.5118e-06,1.0277514221833997e-06,7.1939315e-06,7.878986806845794e-07,0.13,0.014142135623730963,5.666250000002345e-08,3.9014616651970655e-08,-0.6,0.0,-1.750650000000002e-05,1.0748023074035096e-06,0.6,0.0,7.147724999999986e-06,4.757767977213612e-07
Standard,MgCl2,410,23,0.13,0.014142135623730963,5.2766585e-06,7.356901586024509e-07,9.52983e-06,1.0127749005578689e-06,1.8102495349136336,0.06045641704740878,18549.99781565834,2623.6614132630853,9.52983e-06,1.0127749005578689e-06,7.176605e-06,7.843963807973624e-07,0.13,0.014142135623730963,6.008750000001232e-08,2.073590635829427e-08,-0.6,0.0,-1.7385849999999938e-05,1.984141628009476e-06,0.6,0.0,7.1159000000000135e-06,4.2016284938105385e-07
Standard,MgCl2,410,24,0.13,0.014142135623730963,5.27892e-06,7.362395805714329e-07,9.547615000000001e-06,1.0148184391554973e-06,1.8128559129280792,0.060595318325550575,18518.062909263597,2611.8371772694104,9.547615000000001e-06,1.0148184391554973e-06,7.1594365e-06,7.81489464819904e-07,0.13,0.014142135623730963,4.275000000000905e-08,5.964445699308912e-08,-0.6,0.0,-1.7060250000000013e-05,2.0568322051154834e-06,0.6,0.0,7.097399999999989e-06,4.5240691860315237e-07
Standard,MgCl2,410,25,0.13,0.014142135623730963,5.2792115e-06,7.355303524699037e-07,9.5682465e-06,1.0427753199632702e-06,1.8163071953792507,0.055533624983134765,18488.74510622429,2609.552600582112,9.5682465e-06,1.0427753199632702e-06,7.1406785000000004e-06,7.806904341571637e-07,0.13,0.014142135623730963,1.4871250000000508e-07,4.2019820472012886e-08,-0.6,0.0,-1.707350000000001e-05,6.668016946589006e-07,0.6,0.0,7.1361750000000164e-06,3.549322488165839e-07
Standard,MgCl2,410,26,0.14,0.0,5.275792e-06,7.355254027224348e-07,9.5712085e-06,1.0271737159431703e-06,1.8182734784239747,0.058799250716128744,18491.10530623908,2607.232249976634,9.5712085e-06,1.0271737159431703e-06,7.1260565000000004e-06,7.803397091936951e-07,0.13,0.014142135623730963,1.5887500000000786e-07,2.2910259710456072e-08,-0.6,0.0,-1.5928849999999996e-05,1.4649131185841955e-06,0.6,0.0,7.1471499999999964e-06,4.134453349597912e-07
Standard,MgCl2,410,27,0.14,0.0,5.276047e-06,7.339768388716366e-07,9.5931565e-06,1.0429025991838839e-06,1.8221295321066924,0.055817977892622904,18449.7484120909,2594.6291135739048,9.5931565e-06,1.0429025991838839e-06,7.1092465e-06,7.78939637766946e-07,0.14,0.0,1.6998750000001613e-07,3.017578188711461e-08,-0.6,0.0,-1.611574999999997e-05,1.0355578810476696e-06,0.6,0.0,7.091000000000004e-06,4.3819407230134524e-07
Standard,MgCl2,410,28,0.15000000000000002,0.014142135623730954,5.275807e-06,7.327040466655005e-07,9.590688500000001e-06,1.0180661806014876e-06,1.8220335145385498,0.060075197720665406,18423.541347748178,2580.5938575313744,9.590688500000001e-06,1.0180661806014876e-06,7.095277e-06,7.767709412690461e-07,0.15000000000000002,0.014142135623730954,1.0253749999999361e-07,8.515333412438147e-08,-0.6,0.0,-1.306085000000003e-05,3.986455900295367e-06,0.6,0.0,7.102850000000024e-06,5.034600282048225e-07
Standard,MgCl2,410,29,0.15000000000000002,0.014142135623730954,5.268596499999999e-06,7.288481933876897e-07,9.6174515e-06,1.0520596320002498e-06,1.8291198264788449,0.05335216865031542,18414.262048720448,2570.1202250503816,9.6174515e-06,1.0520596320002498e-06,7.0783715e-06,7.714980460017385e-07,0.15000000000000002,0.014142135623730954,1.1362499999999334e-07,5.7912045379175854e-08,-0.6,0.0,-1.5313074999999965e-05,2.659782157433484e-07,0.6,0.0,7.052324999999978e-06,3.9028758787592886e-07
Standard,MgCl2,410,30,0.15000000000000002,0.014142135623730954,5.2717685e-06,7.26974360417546e-07,9.628913499999999e-06,1.0408420900235052e-06,1.8302948397495928,0.05495979773751216,18384.66201302634,2562.7467179795026,9.628913499999999e-06,1.0408420900235052e-06,7.0636e-06,7.709160971208216e-07,0.15000000000000002,0.014142135623730954,4.79624999999976e-08,1.8331743302245148e-08,-0.6,0.0,-1.4873599999999996e-05,9.738274590501014e-07,0.6,0.0,7.035074999999979e-06,3.586092040787662e-07
Standard,MgCl2,410,31,0.15000000000000002,0.014142135623730954,5.2696834999999996e-06,7.255290341568009e-07,9.6598615e-06,1.0423298426911228e-06,1.8368943684586663,0.05510584351123967,18361.87792356131,2566.3091892867646,9.6598615e-06,1.0423298426911228e-06,7.0502549999999995e-06,7.722426294423276e-07,0.15000000000000002,0.014142135623730954,7.054999999999545e-08,2.421840725562767e-08,-0.6,0.0,-1.5560500000000005e-05,1.2805703807288185e-06,0.6,0.0,7.135749999999978e-06,4.6393275913649677e-07
Standard,MgCl2,410,32,0.16,0.028284271247461888,5.265702e-06,7.246218161565385e-07,9.668881500000001e-06,1.0345233838268228e-06,1.840105001804213,0.05675536604602312,18361.703705864376,2558.4978267893084,9.668881500000001e-06,1.0345233838268228e-06,7.036300000000001e-06,7.677525013817934e-07,0.15000000000000002,0.014142135623730954,1.4237499999998523e-07,6.508917920825182e-08,-0.6,0.0,-1.5234325000000006e-05,1.7293356994089178e-06,0.6,0.0,7.059600000000004e-06,4.043236574824575e-07
Standard,MgCl2,410,33,0.15000000000000002,0.014142135623730954,5.2658435e-06,7.251754807662075e-07,9.672635e-06,1.0600449888801885e-06,1.840454146159519,0.05214876427474462,18334.528655360053,2548.368440117417,9.672635e-06,1.0600449888801885e-06,7.02249e-06,7.65372379956319e-07,0.15000000000000002,0.014142135623730954,1.1666249999999238e-07,1.0923032002378109e-07,-0.6,0.0,-1.4364074999999987e-05,1.0687918997638217e-07,0.6,0.0,7.056824999999997e-06,3.914896694039343e-07
Standard,MgCl2,410,34,0.16,0.0,5.2644685e-06,7.259985530595083e-07,9.689566500000001e-06,1.0529293733411097e-06,1.8443057086705146,0.05433291177505864,18312.85697531155,2551.7131998976947,9.689566500000001e-06,1.0529293733411097e-06,7.0100065e-06,7.665228426893101e-07,0.16,0.0,1.7496250000000502e-07,6.040459678287468e-08,-0.6,0.0,-1.4507500000000033e-05,9.743931444750661e-07,0.6,0.0,7.105399999999998e-06,4.394668645074557e-07
Standard,MgCl2,410,35,0.16,0.0,5.2627465e-06,7.228802121544755e-07,9.6980885e-06,1.0490798840243292e-06,1.846509579779474,0.05429206076179597,18291.538877179493,2529.794472633348,9.6980885e-06,1.0490798840243292e-06,6.9958815e-06,7.639560450736021e-07,0.16999999999999998,0.014142135623730933,1.1899999999999668e-07,1.873832970160443e-09,-0.6,0.0,-1.3864099999999978e-05,6.351233108617097e-07,0.6,0.0,7.105399999999998e-06,4.6845824253609555e-07
Standard,MgCl2,410,36,0.16999999999999998,0.014142135623730933,5.262715e-06,7.219588520185899e-07,9.710735e-06,1.050428336656052e-06,1.8489016990179385,0.0540410437316406,18288.789550147158,2522.339341412266,9.710735e-06,1.050428336656052e-06,6.9837135e-06,7.641794908164576e-07,0.16999999999999998,0.014142135623730933,1.269999999999871e-07,2.6516504294500977e-08,-0.6,0.0,-1.342525000000005e-05,2.499622471494416e-07,0.6,0.0,7.06059999999999e-06,4.6775113575491973e-07
Standard,MgCl2,410,37,0.16999999999999998,0.014142135623730933,5.265827e-06,7.246006029531026e-07,9.7134935e-06,1.0271525027397337e-06,1.8487103654600605,0.05933049884819111,18241.596944821424,2538.481975437953,9.7134935e-06,1.0271525027397337e-06,6.9544165e-06,7.387476883243024e-07,0.16999999999999998,0.014142135623730933,6.286250000000994e-08,5.8990383220498486e-08,-0.53,0.09899494936611661,-1.2196762500000004e-05,2.639753357856062e-06,0.5800000000000001,0.028284271247461808,6.8371250000000044e-06,1.7978189911673042e-07
Standard,MgCl2,410,38,0.16999999999999998,0.014142135623730933,5.2578635e-06,7.157950022069865e-07,9.737395e-06,1.0540204391044793e-06,1.8555171850766627,0.052140853120772775,18239.83590183225,2517.883613691467,9.737395e-06,1.0540204391044793e-06,6.957525e-06,7.597409815509491e-07,0.16999999999999998,0.014142135623730933,1.7624999999999686e-08,2.0682873349696768e-08,-0.6,0.0,-1.3350750000000006e-05,3.0723789642560566e-07,0.6,0.0,7.030249999999989e-06,4.4441661197571906e-07
