Type,Electrolyte,Width [s],Interval [s],Train pulses #,Resistor,Measure #,Polarization,IDSmed [A],IDSmed [A],delIDS [A],delIDS [A],Gn [S],Gn [S]
,,,,,,,,mean,std,mean,std,mean,std
Standard,KCl,0.1,0.1,40,0,64,pos,6.723848291861059e-06,2.6364683157071078e-06,-3.679844501840841e-09,3.0446739575844707e-09,5.511432831763278e-07,3.9669249604083756e-07
Standard,KCl,0.1,0.1,40,0,65,pos,6.722720923569409e-06,2.6373629387410593e-06,-1.1273682916493e-09,8.973321696082422e-10,5.303142280764056e-07,5.16563457277047e-07
Standard,KCl,0.1,0.1,40,0,66,pos,6.724030036462919e-06,2.635877924892108e-06,1.309112893509127e-09,2.8649627482388345e-09,4.303251804374171e-07,4.304176163229497e-07
Standard,KCl,0.1,0.1,40,0,67,pos,6.722776554328668e-06,2.6369486384018195e-06,-1.2534821342506827e-09,2.7517758921099895e-09,3.797573313891492e-07,5.355029919967666e-07
Standard,KCl,0.1,0.1,40,0,68,pos,6.718818358973349e-06,2.6360595360823932e-06,-3.958195355318559e-09,1.6929009325653845e-09,1.9479106410146807e-07,5.725898524554065e-07
Standard,KCl,0.1,0.1,40,0,69,pos,6.720953593464924e-06,2.6355628388252984e-06,2.1352344915750733e-09,1.6216222962586742e-09,4.6691347708948755e-07,1.5621049523610926e-07
Standard,KCl,0.1,0.1,40,0,70,pos,6.716296277800486e-06,2.632764065128424e-06,-4.6573156644379045e-09,3.5326788731968723e-09,3.7601529595031547e-07,5.314345948671063e-07
Standard,KCl,0.1,0.1,40,0,71,pos,6.7166989152390284e-06,2.6333698352674507e-06,4.026374385413165e-10,1.6901908994233445e-09,4.165664637172933e-07,4.5851798383498014e-07
Standard,KCl,0.1,0.1,40,0,72,pos,6.715575183548163e-06,2.6353043350708257e-06,-1.1237316908642992e-09,4.317500973772974e-09,4.878309626054757e-07,3.5304285104470307e-07
Standard,KCl,0.1,0.1,40,0,73,pos,6.71450202114074e-06,2.6313801885924344e-06,-1.0731624074239727e-09,4.58615890736746e-09,3.7969504500114484e-07,2.364445901038191e-07
Standard,KCl,0.1,0.1,40,0,74,pos,6.7138945186426016e-06,2.6304184787611994e-06,-6.075024981383238e-10,2.2648988195467712e-09,3.651011865491509e-07,4.507693670332501e-07
Standard,KCl,0.1,0.1,40,0,75,pos,6.712321926512011e-06,2.628787509261315e-06,-1.5725921305902583e-09,2.8438915570738884e-09,4.1296769220395364e-07,3.6027210883343516e-07
Standard,KCl,0.1,0.1,40,0,76,pos,6.711930869972672e-06,2.6321070761529017e-06,-3.9105653933924935e-10,3.3197098060467588e-09,5.044728753835043e-07,4.302437572463388e-07
Standard,KCl,0.1,0.1,40,0,77,pos,6.7116567716959354e-06,2.6276928974746114e-06,-2.740982767360535e-10,4.600735398405026e-09,3.525268602033591e-07,2.7062059078123616e-07
Standard,KCl,0.1,0.1,40,0,78,pos,6.710519783430783e-06,2.629329827693251e-06,-1.136988265153572e-09,2.6493157526278424e-09,4.193384037663686e-07,3.7515653356637584e-07
Standard,KCl,0.1,0.1,40,0,79,pos,6.711963152900518e-06,2.6282196360841825e-06,1.4433694697354454e-09,5.273251659230555e-09,4.1073248790954927e-07,4.282635365114813e-07
Standard,KCl,0.1,0.1,40,0,80,pos,6.7128857388139075e-06,2.6257650053746744e-06,9.225859133893054e-10,3.6714009323389803e-09,3.322304161049566e-07,3.2627553170041104e-07
Standard,KCl,0.1,0.1,40,0,81,neg,6.683467618682753e-06,2.659229921672487e-06,-2.941812013115377e-08,4.5012271642210167e-08,3.606298812869886e-08,1.8785751378550325e-07
Standard,KCl,0.1,0.1,40,0,82,neg,6.696093980666994e-06,2.6706897182859413e-06,1.2626361984240894e-08,1.168459242308475e-08,9.181920919512078e-08,1.2253613946475897e-07
Standard,KCl,0.1,0.1,40,0,83,neg,6.706951152216678e-06,2.678151092656963e-06,1.0857171549684227e-08,7.591728697449803e-09,3.0844403090669073e-07,3.2829506732785505e-07
Standard,KCl,0.1,0.1,40,0,84,neg,6.712213265321529e-06,2.6862447443341794e-06,5.262113104849838e-09,8.253147551140549e-09,3.417084809538242e-07,1.381636259663627e-07
Standard,KCl,0.1,0.1,40,0,85,neg,6.718345588469123e-06,2.687277720531956e-06,6.132323147594652e-09,1.921652406641666e-09,4.109449346091407e-07,1.9919853864258662e-07
Standard,KCl,0.1,0.1,40,0,86,neg,6.72213616670695e-06,2.6911516911172285e-06,3.790578237826441e-09,4.197309975124873e-09,5.25201976052247e-07,1.8398446877958251e-07
Standard,KCl,0.1,0.1,40,0,87,neg,6.728177515579965e-06,2.6953569414887215e-06,6.041348873016622e-09,4.526848043553113e-09,6.048650129656963e-07,2.3809675584156718e-07
Standard,KCl,0.1,0.1,40,0,88,neg,6.730699735933078e-06,2.6952305806354153e-06,2.5222203531123354e-09,3.036579136515795e-09,5.518436534196664e-07,3.80272229369969e-07
Standard,KCl,0.1,0.1,40,0,89,neg,6.732865886354403e-06,2.7001580776259246e-06,2.1661504213246175e-09,5.5742216038595895e-09,5.680554023417998e-07,3.621374085063431e-07
Standard,KCl,0.1,0.1,40,0,90,neg,6.736182017034895e-06,2.6999105771382865e-06,3.316130680491055e-09,1.882524448260321e-09,6.793482168198991e-07,4.01118623650174e-07
Standard,KCl,0.1,0.1,40,0,91,neg,6.741271027115572e-06,2.7035885389719843e-06,5.089010080678098e-09,4.461032734197281e-09,7.497374253759579e-07,2.99460907952311e-07
Standard,KCl,0.1,0.1,40,0,92,neg,6.742117338117995e-06,2.7024252140205473e-06,8.463110024228195e-10,1.4866781907020095e-09,7.79760820521789e-07,4.6071513615837843e-07
Standard,KCl,0.1,0.1,40,0,93,neg,6.746561323531998e-06,2.7054198232901664e-06,4.443985414003561e-09,3.0055002437746376e-09,6.752418353863525e-07,4.24399226408844e-07
Standard,KCl,0.1,0.1,40,0,94,neg,6.7469249739643246e-06,2.7065349866596857e-06,3.636504323259944e-10,3.856977183259161e-09,7.923332772547924e-07,4.195595794747373e-07
Standard,KCl,0.1,0.1,40,0,95,neg,6.74769144235611e-06,2.7042285097627454e-06,7.664683917851799e-10,2.4663890118932528e-09,8.770193610610453e-07,3.356860173685791e-07
Standard,KCl,0.1,0.1,40,0,96,neg,6.74980487791331e-06,2.707916977681648e-06,2.113435557200096e-09,3.7292884237437885e-09,8.212636600912076e-07,4.6905762822182296e-07
Standard,KCl,0.1,0.1,40,0,97,neg,6.752297878682094e-06,2.7099167417732565e-06,2.4930007687850263e-09,2.05029554608086e-09,7.262495750477525e-07,3.4678805314165284e-07
Standard,KCl,0.1,0.1,40,0,98,neg,6.755619249981299e-06,2.7112999239680824e-06,3.3213712992041034e-09,2.751849887715439e-09,6.865805915776335e-07,8.992807056776502e-08
Standard,KCl,0.1,0.1,40,0,99,neg,6.7557208570757545e-06,2.709961997052635e-06,1.0160709445526946e-10,2.060582044511903e-09,7.978545686346462e-07,1.0234839312669766e-07
Standard,KCl,0.1,0.1,40,0,100,neg,6.7573188998997494e-06,2.712617255609172e-06,1.5980428239949272e-09,2.7011618690189146e-09,7.833173290695225e-07,3.3803598100682693e-07
Standard,KCl,0.1,0.1,40,0,101,neg,6.759273370941325e-06,2.714115903575844e-06,1.954471041575895e-09,1.5115843270914246e-09,8.111700687920712e-07,2.489241265094393e-07
Standard,KCl,0.1,0.1,40,0,102,neg,6.761602544153875e-06,2.714737283109623e-06,2.329173212549731e-09,7.990572805118929e-10,8.161637746047406e-07,4.601003138938296e-07
Standard,KCl,0.1,0.1,40,0,103,neg,6.760732521522159e-06,2.714203085608787e-06,-8.700226317159265e-10,7.262487183107164e-10,8.440870386335554e-07,3.864397137141375e-07
Standard,KCl,0.1,0.1,40,0,104,neg,6.764307892643212e-06,2.7163466521582007e-06,3.5753711210525574e-09,2.3941605938615433e-09,7.992558537687329e-07,2.923984449838644e-07
Standard,KCl,0.1,0.1,40,0,105,neg,6.7650416633224465e-06,2.7181507389033093e-06,7.337706792344655e-10,1.8840773833780326e-09,7.770589614715135e-07,3.9598800469799787e-07
Standard,KCl,0.1,0.1,40,0,106,neg,6.767110696245888e-06,2.719200764384636e-06,2.0690329234422195e-09,1.050156006034298e-09,7.302929308930763e-07,3.096756104052162e-07
Standard,KCl,0.1,0.1,40,0,107,neg,6.766970412200229e-06,2.719144344898546e-06,-1.4028404565954707e-10,8.206333727752616e-11,8.336460739733882e-07,3.5790780154411514e-07
Standard,KCl,0.1,0.1,40,0,108,neg,6.769792728598325e-06,2.7167698496872975e-06,2.8223163980961552e-09,2.3746992755839906e-09,8.310192920349104e-07,3.479325167382431e-07
Standard,KCl,0.1,0.1,40,0,109,neg,6.772282736302728e-06,2.7186460512993495e-06,2.4900077044024536e-09,3.2714432670809457e-09,8.081682895220485e-07,3.0252802669784057e-07
Standard,KCl,0.1,0.1,40,0,110,neg,6.773127341313574e-06,2.717932287597059e-06,8.446050108459498e-10,2.8879081951726257e-09,9.924054989707458e-07,3.522074483960254e-07
Standard,KCl,0.1,0.1,40,0,111,neg,6.773918565875537e-06,2.7223619465864642e-06,7.912245619635744e-10,4.583297057857922e-09,8.994508606266507e-07,3.9989260038698545e-07
Standard,KCl,0.1,0.1,40,0,112,neg,6.776807025964829e-06,2.721693714947336e-06,2.888460089293298e-09,1.1367849042533817e-09,8.991866899817737e-07,4.1092326468958324e-07
Standard,KCl,0.1,0.1,40,0,113,neg,6.775025032325313e-06,2.718462838348979e-06,-1.781993639517429e-09,3.6034009730425504e-09,8.390936270225426e-07,1.9181256767100546e-07
Standard,KCl,0.1,0.1,40,0,114,neg,6.775966024482235e-06,2.7205813136648808e-06,9.409921569220702e-10,3.083773034442346e-09,9.514580477477599e-07,2.743225078471234e-07
Standard,KCl,0.1,0.1,40,0,115,neg,6.777807318554331e-06,2.721903152416645e-06,1.8412940720958487e-09,1.6884591595464128e-09,8.630112574677809e-07,3.5929732852988194e-07
Standard,KCl,0.1,0.1,40,0,116,neg,6.779635345027959e-06,2.724313611823842e-06,1.828026473628157e-09,3.3580916754729976e-09,9.659331311663773e-07,2.6759111691990134e-07
Standard,KCl,0.1,0.1,40,0,117,neg,6.779399401431985e-06,2.725852209723979e-06,-2.3594359597385426e-10,2.4402794853344174e-09,9.753596963624203e-07,3.3624002981941755e-07
Standard,KCl,0.1,0.1,40,0,118,neg,6.77906109007326e-06,2.723998699541572e-06,-3.3831135872562916e-10,1.9248048349569704e-09,9.475101920100027e-07,2.52283383450034e-07
Standard,KCl,0.1,0.1,40,0,119,neg,6.779081776943657e-06,2.722929148767585e-06,2.0686870398497473e-11,1.9848195707564477e-09,9.20548156575379e-07,3.468330096263614e-07
Standard,KCl,0.1,0.1,40,1,1,neg,6.633003566534942e-06,2.6507883227537465e-06,0.0,0.0,0.0,0.0
Standard,KCl,0.1,0.1,40,1,2,neg,6.692614496469931e-06,2.6690224316867548e-06,5.96109299349884e-08,2.3516981408586944e-08,5.941461656121085e-07,2.6595027319161993e-07
Standard,KCl,0.1,0.1,40,1,3,neg,6.718293175391878e-06,2.6742190439508765e-06,2.567867892194635e-08,9.039630565809604e-09,8.563273287017728e-07,2.9572951806369573e-07
Standard,KCl,0.1,0.1,40,1,4,neg,6.7344910693271124e-06,2.6782864835520254e-06,1.6197893935234875e-08,6.864966757021476e-09,9.712939556321309e-07,4.3372663081482405e-07
Standard,KCl,0.1,0.1,40,1,5,neg,6.748446788730111e-06,2.6846518547683956e-06,1.3955719402998142e-08,6.858577448536409e-09,1.0374181511122006e-06,4.633135267584157e-07
Standard,KCl,0.1,0.1,40,1,6,neg,6.755860114494818e-06,2.692283728137472e-06,7.413325764707921e-09,7.686640144600114e-09,1.29571129682638e-06,6.195452828786029e-07
Standard,KCl,0.1,0.1,40,1,7,neg,6.761193541630443e-06,2.6906063178315814e-06,5.333427135624092e-09,1.8103817066101178e-09,1.3365616529866583e-06,5.794336652270415e-07
Standard,KCl,0.1,0.1,40,1,8,neg,6.766720514750695e-06,2.6952742280202457e-06,5.526973120251258e-09,5.942617864707263e-09,1.2069732484939462e-06,3.536224096573573e-07
Standard,KCl,0.1,0.1,40,1,9,neg,6.76860747234693e-06,2.6963557275754968e-06,1.8869575962357545e-09,1.843488905884523e-09,1.280425897991508e-06,3.435820436069531e-07
Standard,KCl,0.1,0.1,40,1,10,neg,6.772713740329808e-06,2.696529314569296e-06,4.1062679828788865e-09,1.3112781762208684e-09,1.3818788096783683e-06,3.2744618226842146e-07
Standard,KCl,0.1,0.1,40,1,11,neg,6.77590483615914e-06,2.6961569687644153e-06,3.1910958293308954e-09,2.2662600491835186e-09,1.4957772985910464e-06,4.6628712736186776e-07
Standard,KCl,0.1,0.1,40,1,12,neg,6.780051573900202e-06,2.6991386481489424e-06,4.146737741063036e-09,3.018122543450103e-09,1.4844439464554948e-06,3.8464010640884644e-07
Standard,KCl,0.1,0.1,40,1,13,neg,6.782506639093767e-06,2.7010497821215484e-06,2.4550651935648798e-09,2.5346222770098077e-09,1.4464903883715179e-06,3.583769019754245e-07
Standard,KCl,0.1,0.1,40,1,14,neg,6.78802540057928e-06,2.7019084675147832e-06,5.518761485511345e-09,3.4644179175117346e-09,1.4800551688529923e-06,3.581400786447187e-07
Standard,KCl,0.1,0.1,40,1,15,neg,6.790167332259113e-06,2.7089055989655987e-06,2.141931679834122e-09,7.10589241441325e-09,1.6134115358404912e-06,5.00458833439468e-07
Standard,KCl,0.1,0.1,40,1,16,neg,6.793892834773004e-06,2.7064706495512626e-06,3.725502513892384e-09,3.079809349803858e-09,1.6350021199596197e-06,2.617777383726469e-07
Standard,KCl,0.1,0.1,40,1,17,neg,6.793083580167591e-06,2.7067199569943902e-06,-8.09254605414782e-10,2.0963777951063737e-09,1.701714749832531e-06,5.11922260175289e-07
Standard,KCl,0.1,0.1,40,1,18,neg,6.794891326287391e-06,2.711090103464716e-06,1.8077461197997513e-09,4.6515032817350205e-09,1.4862509177610348e-06,3.0834984994045e-07
Standard,KCl,0.1,0.1,40,1,19,neg,6.799911074212462e-06,2.710077013991424e-06,5.019747925072891e-09,1.0469020937792416e-09,1.5926908661854502e-06,3.5478947029501803e-07
Standard,KCl,0.1,0.1,40,1,20,neg,6.8008406398086775e-06,2.7099101237758344e-06,9.295655962141979e-10,1.874806089992418e-09,1.5740564793655592e-06,4.864477998479199e-07
Standard,KCl,0.1,0.1,40,1,21,neg,6.80266389694721e-06,2.7088407180776597e-06,1.8232571385330585e-09,1.958742686125466e-09,1.668159398518101e-06,5.741665450965884e-07
Standard,KCl,0.1,0.1,40,1,22,neg,6.803903936474164e-06,2.708557911346551e-06,1.2400395269543315e-09,6.218475050858213e-10,1.7224245018924719e-06,4.0002676420903495e-07
Standard,KCl,0.1,0.1,40,1,23,neg,6.805029186745577e-06,2.711130270973069e-06,1.1252502714120002e-09,2.655136523579826e-09,1.6980494596287198e-06,4.1758602117314363e-07
Standard,KCl,0.1,0.1,40,1,24,neg,6.806359985575633e-06,2.7119269666762622e-06,1.3307988300571453e-09,2.577807589402434e-09,1.7254249998705817e-06,4.988714846910649e-07
Standard,KCl,0.1,0.1,40,1,25,neg,6.806335495363754e-06,2.71237043764095e-06,-2.449021187933211e-11,1.0850355114475167e-09,1.7908378767377016e-06,4.132857879870857e-07
Standard,KCl,0.1,0.1,40,1,26,neg,6.810472647581871e-06,2.7144330362094253e-06,4.137152218116111e-09,2.338250317519487e-09,1.7973465101064617e-06,4.620985770151026e-07
Standard,KCl,0.1,0.1,40,1,27,neg,6.8107321016158854e-06,2.716421680822707e-06,2.5945403401462797e-10,2.3646444519383286e-09,1.7624229736226262e-06,5.491995082697686e-07
Standard,KCl,0.1,0.1,40,1,28,neg,6.812702892575268e-06,2.7144455597304134e-06,1.970790959383115e-09,2.5774778094688177e-09,1.6835194775104842e-06,4.0426296128283705e-07
Standard,KCl,0.1,0.1,40,1,29,neg,6.815170551514408e-06,2.7174687166048068e-06,2.4676589391404795e-09,3.1836499436498145e-09,1.7538150006280851e-06,6.75794598062339e-07
Standard,KCl,0.1,0.1,40,1,30,neg,6.817981067907759e-06,2.719624276679567e-06,2.810516393350342e-09,3.007445074861856e-09,1.6704244925288379e-06,6.002013444918983e-07
Standard,KCl,0.1,0.1,40,1,31,neg,6.817156780457343e-06,2.717779927590385e-06,-8.242874504162978e-10,2.2409803608780987e-09,1.852043176501852e-06,7.833247224129218e-07
Standard,KCl,0.1,0.1,40,1,32,neg,6.820938179688793e-06,2.723256473120639e-06,3.781399231449609e-09,5.477680681761763e-09,1.7321004302045633e-06,5.978766871047132e-07
Standard,KCl,0.1,0.1,40,1,33,neg,6.823219146926103e-06,2.722665148326475e-06,2.2809672373115844e-09,1.2187191313221754e-09,1.8195331824161706e-06,6.382573207013978e-07
Standard,KCl,0.1,0.1,40,1,34,neg,6.822839895903598e-06,2.723405038909608e-06,-3.792510225053557e-10,9.822612804351998e-10,1.8871724300864283e-06,7.215854062284481e-07
Standard,KCl,0.1,0.1,40,1,35,neg,6.825672598455585e-06,2.7206909865407714e-06,2.83270255198586e-09,3.0045406987094943e-09,1.957024931657098e-06,7.918178989394736e-07
Standard,KCl,0.1,0.1,40,1,36,neg,6.826071777058216e-06,2.7205063108971763e-06,3.9917860263085e-10,1.9361578779007311e-10,1.8700492561598229e-06,5.244061534901608e-07
Standard,KCl,0.1,0.1,40,1,37,neg,6.826617322296829e-06,2.7216934249482195e-06,5.455452386134617e-10,3.0990626523873064e-09,1.8186242834441935e-06,5.876072883030497e-07
Standard,KCl,0.1,0.1,40,1,38,neg,6.828163226270011e-06,2.7233340332682383e-06,1.5459039731822065e-09,1.6832542253679046e-09,1.9362189780086823e-06,5.118376941510418e-07
Standard,KCl,0.1,0.1,40,1,39,neg,6.829799968093566e-06,2.72039326594327e-06,1.6367418235543489e-09,3.0420019409277877e-09,1.8052817707094875e-06,4.318141994216067e-07
Standard,KCl,0.1,0.1,40,1,40,neg,6.828414216491211e-06,2.7207471270573115e-06,-1.3857516023549667e-09,8.734166985853635e-10,1.9080606946859967e-06,6.213547303500395e-07
Standard,KCl,0.1,0.1,40,1,41,pos,6.655930609199321e-06,2.6712903430724975e-06,-1.7248360729188951e-07,6.556983404809537e-08,2.8330215041598986e-07,8.279253252239507e-08
Standard,KCl,0.1,0.1,40,1,42,pos,6.620231845249003e-06,2.660246320815951e-06,-3.569876395031894e-08,1.588765476201964e-08,-9.985116263492167e-09,1.4199834733919753e-07
Standard,KCl,0.1,0.1,40,1,43,pos,6.601272347821081e-06,2.6559743652349997e-06,-1.895949742792085e-08,4.4601848911415815e-09,-4.361291866662479e-07,4.0443586834307564e-07
Standard,KCl,0.1,0.1,40,1,44,pos,6.587723004431058e-06,2.6482059582514486e-06,-1.354934339002272e-08,8.23936625365714e-09,-4.1645432465863875e-07,3.640979891977626e-07
Standard,KCl,0.1,0.1,40,1,45,pos,6.577889708944096e-06,2.645582701961275e-06,-9.833295486963123e-09,5.764849922428458e-09,-5.001373203684357e-07,4.1016353907531313e-07
Standard,KCl,0.1,0.1,40,1,46,pos,6.573032352676048e-06,2.6433519578178964e-06,-4.857356268048284e-09,2.289350545920085e-09,-4.2128123148714436e-07,2.840387556763638e-07
Standard,KCl,0.1,0.1,40,1,47,pos,6.566167800856144e-06,2.6383299627146343e-06,-6.8645518199033345e-09,5.1283704357687284e-09,-6.485975705281013e-07,2.7717106247681753e-07
Standard,KCl,0.1,0.1,40,1,48,pos,6.562332165423979e-06,2.6370997762584803e-06,-3.835635432165447e-09,1.448708048771007e-09,-6.324122047178676e-07,3.498681651774188e-07
Standard,KCl,0.1,0.1,40,1,49,pos,6.560732074858882e-06,2.6377977007217992e-06,-1.6000905650962893e-09,9.597492539506087e-10,-6.060620306651894e-07,3.859586408149522e-07
Standard,KCl,0.1,0.1,40,1,50,pos,6.554811393884433e-06,2.635701530676938e-06,-5.9206809744480226e-09,2.1652404463259007e-09,-8.629288162325121e-07,4.141570602214442e-07
Standard,KCl,0.1,0.1,40,1,51,pos,6.549746715543072e-06,2.6324702360195066e-06,-5.064678341361774e-09,3.843169164893635e-09,-9.191387870146456e-07,5.654699347074585e-07
Standard,KCl,0.1,0.1,40,1,52,pos,6.548114085737987e-06,2.629259776792291e-06,-1.6326298050856906e-09,3.280170888706826e-09,-8.960156570854481e-07,6.129683639770197e-07
Standard,KCl,0.1,0.1,40,1,53,pos,6.546246887603157e-06,2.6273364641727684e-06,-1.8671981348290313e-09,2.6597655762711136e-09,-8.151841002959034e-07,6.735462662407915e-07
Standard,KCl,0.1,0.1,40,1,54,pos,6.54279973456472e-06,2.626046185124816e-06,-3.4471530384373213e-09,1.2951064381215404e-09,-9.539637340569228e-07,6.633617176509675e-07
Standard,KCl,0.1,0.1,40,1,55,pos,6.540926770784692e-06,2.624875625429448e-06,-1.872963780028622e-09,2.030625317182761e-09,-9.018957206829904e-07,6.635565883422297e-07
Standard,KCl,0.1,0.1,40,1,56,pos,6.5402442349736566e-06,2.6220649807202942e-06,-6.825358110348727e-10,3.097452800427613e-09,-8.159352020270709e-07,7.413127930708084e-07
Standard,KCl,0.1,0.1,40,1,57,pos,6.536632583282137e-06,2.622177032035425e-06,-3.611651691519681e-09,6.882357184579662e-10,-9.518814189800897e-07,7.851246884408795e-07
Standard,KCl,0.1,0.1,40,1,58,pos,6.53597725652093e-06,2.622872004256295e-06,-6.553267612071151e-10,6.949884238967966e-10,-8.793696063589448e-07,5.764442579264039e-07
Standard,KCl,0.1,0.1,40,1,59,pos,6.533617239035789e-06,2.6250526047588273e-06,-2.3600174851403996e-09,2.1993005821039895e-09,-8.623994554398149e-07,5.385166842007181e-07
Standard,KCl,0.1,0.1,40,1,60,pos,6.532033738480866e-06,2.6227404467375335e-06,-1.5835005549226063e-09,2.312515107682056e-09,-1.077524937422066e-06,7.188963861220336e-07
Standard,KCl,0.1,0.1,40,1,61,pos,6.531630392738876e-06,2.623146605186672e-06,-4.0334574199132054e-10,9.598615946548318e-10,-9.637843404352785e-07,6.540480109217753e-07
Standard,KCl,0.1,0.1,40,1,62,pos,6.5307580274692915e-06,2.6225477096200383e-06,-8.723652695839241e-10,9.551138751571654e-10,-1.0192244669155324e-06,5.561678030526244e-07
Standard,KCl,0.1,0.1,40,1,63,pos,6.529806679474969e-06,2.617033687466953e-06,-9.513479943221113e-10,6.0312376664215246e-09,-1.0093578647900758e-06,6.375060119683227e-07
Standard,KCl,0.1,0.1,40,1,64,pos,6.526812788279405e-06,2.6181293124634367e-06,-2.9938911955635837e-09,1.1255915400517057e-09,-1.0618648856834706e-06,7.058148405180073e-07
Standard,KCl,0.1,0.1,40,1,65,pos,6.524916254806378e-06,2.616903493520072e-06,-1.896533473027762e-09,2.104697586204318e-09,-1.1013680506036383e-06,6.717478466398528e-07
Standard,KCl,0.1,0.1,40,1,66,pos,6.525239664232218e-06,2.6197296868491742e-06,3.234094258393791e-10,2.8305660997314844e-09,-1.0000308368567107e-06,5.06615093977429e-07
Standard,KCl,0.1,0.1,40,1,67,pos,6.523383429642612e-06,2.6198514998712717e-06,-1.8562345896057178e-09,1.3368747382192563e-10,-1.1056283799332488e-06,5.285239399647047e-07
Standard,KCl,0.1,0.1,40,1,68,pos,6.523017909234058e-06,2.6162612413825067e-06,-3.6552040855338685e-10,4.112843292415689e-09,-9.561745561891398e-07,4.084920540032352e-07
Standard,KCl,0.1,0.1,40,1,69,pos,6.52193570837853e-06,2.615055118797486e-06,-1.082200855528646e-09,1.461488144102076e-09,-8.357940843666973e-07,2.70769822210669e-07
Standard,KCl,0.1,0.1,40,1,70,pos,6.52328527035989e-06,2.61630477992004e-06,1.3495619813596585e-09,2.3381177550316233e-09,-9.158639805331857e-07,4.083562118204167e-07
Standard,KCl,0.1,0.1,40,1,71,pos,6.521779601881105e-06,2.6155947224372826e-06,-1.5056684787850827e-09,1.77644222954888e-09,-1.2041923661412585e-06,5.707745069874245e-07
Standard,KCl,0.1,0.1,40,1,72,pos,6.5212787720873064e-06,2.611826473605892e-06,-5.00829793798948e-10,4.017693220134464e-09,-1.0722636553688514e-06,5.63112507377015e-07
Standard,KCl,0.1,0.1,40,1,73,pos,6.517613832274396e-06,2.6131649795125904e-06,-3.6649398129095625e-09,4.195921276574758e-09,-1.287197143124345e-06,6.258486295215474e-07
Standard,KCl,0.1,0.1,40,1,74,pos,6.517852928785335e-06,2.614473286874949e-06,2.3909651093983087e-10,1.662009157212903e-09,-1.1989903855960366e-06,7.138548207649359e-07
Standard,KCl,0.1,0.1,40,1,75,pos,6.516506153165017e-06,2.6132432099781373e-06,-1.3467756203186286e-09,1.3423103013152337e-09,-1.1307002846221334e-06,4.91455757355152e-07
Standard,KCl,0.1,0.1,40,1,76,pos,6.515619149164801e-06,2.6126767313654265e-06,-8.870040002155753e-10,6.62045436459249e-10,-1.187914187659353e-06,6.477646590577708e-07
Standard,KCl,0.1,0.1,40,1,77,pos,6.5148306103682515e-06,2.6151376706397807e-06,-7.885387965487115e-10,2.58535903123856e-09,-1.203414885406789e-06,4.84944205355774e-07
Standard,KCl,0.1,0.1,40,1,78,pos,6.513395259610137e-06,2.6169347654657903e-06,-1.43535075811504e-09,1.865499747504348e-09,-1.2092454387995956e-06,5.35874993452892e-07
Standard,KCl,0.1,0.1,40,1,79,pos,6.513070378456509e-06,2.6148627294035095e-06,-3.2488115362978767e-10,3.0366136823074586e-09,-1.1778495345347413e-06,6.934795900493464e-07
Standard,KCl,0.1,0.1,40,1,80,pos,6.5111418734886685e-06,2.6129061668949552e-06,-1.928504967839601e-09,2.0605029718564045e-09,-1.2913351262089948e-06,9.319462711219743e-07
Standard,KCl,0.1,0.1,40,1,81,neg,6.645096796505227e-06,2.657247108257147e-06,1.339549230165592e-07,5.343382357748745e-08,1.6901421391792078e-07,3.5605371848927667e-07
Standard,KCl,0.1,0.1,40,1,82,neg,6.704862930333052e-06,2.675538966021937e-06,5.97661338278242e-08,2.302645929362424e-08,7.093178600035729e-07,2.316397445340494e-07
Standard,KCl,0.1,0.1,40,1,83,neg,6.731150808098556e-06,2.679039850434967e-06,2.6287877765504647e-08,8.999286832951892e-09,9.521718796135877e-07,3.716975043181891e-07
Standard,KCl,0.1,0.1,40,1,84,neg,6.750252587704436e-06,2.683673061345459e-06,1.9101779605880004e-08,7.1077811152096565e-09,1.2018556591856517e-06,2.5053622222916897e-07
Standard,KCl,0.1,0.1,40,1,85,neg,6.757605724212199e-06,2.6902569614708728e-06,7.353136507762476e-09,6.679107714890754e-09,1.2372959230652312e-06,3.6475148524587e-07
Standard,KCl,0.1,0.1,40,1,86,neg,6.765549953728844e-06,2.6920521127428373e-06,7.944229516644985e-09,2.9586150280813064e-09,1.3313538846377149e-06,2.4683881107718263e-07
Standard,KCl,0.1,0.1,40,1,87,neg,6.771236211065887e-06,2.6934406150793424e-06,5.686257337043395e-09,2.916142283068539e-09,1.4525921457800312e-06,4.880198143609056e-07
Standard,KCl,0.1,0.1,40,1,88,neg,6.774366209521593e-06,2.696005770906303e-06,3.1299984557063324e-09,2.782574867392628e-09,1.4504686298440585e-06,4.426340998687806e-07
Standard,KCl,0.1,0.1,40,1,89,neg,6.779843795701515e-06,2.6961669038864416e-06,5.477586179921937e-09,2.901544817013808e-09,1.6007413210274236e-06,5.849266628751386e-07
Standard,KCl,0.1,0.1,40,1,90,neg,6.7832894260253385e-06,2.703681416654306e-06,3.445630323822785e-09,7.61569254190123e-09,1.6506872258426926e-06,4.944605077210062e-07
Standard,KCl,0.1,0.1,40,1,91,neg,6.786596844849004e-06,2.7034845374224206e-06,3.307418823665901e-09,1.0231972801294447e-09,1.5546234236332817e-06,4.460588897049536e-07
Standard,KCl,0.1,0.1,40,1,92,neg,6.791092871274239e-06,2.7060569863640758e-06,4.496026425234296e-09,3.7893467009901796e-09,1.6813878848377245e-06,5.280280842965174e-07
