Type	Chip	Disp	Electrolyte	Potential [V]	Width [s]	VDS [V]	IDSant (5sp 1sa) [A]	Std IDSant [A]	IDSdep (5sp 10sd) [A]	Std IDSdep [A]	delIDS [A]	Std del IDS [A]	RatioIDS	Std RazIDS
Standard	2	3	KCl	-0.5	0.01	0.1	4.110320407918416e-06	4.1238003151248553e-07	4.105755488902219e-06	4.066175803515234e-07	-4.564919016197214e-09	5.791330995903845e-07	0.9988894006882278	0.1408179932093158
Standard	2	3	KCl	0.6	0.01	0.1	4.1758080383923216e-06	4.1420290916715153e-07	4.145949684063187e-06	4.0691127257309973e-07	-2.985835432913481e-08	5.806382985211973e-07	0.9928496822520054	0.1385430740235791
Standard	2	3	KCl	-0.6	0.01	0.1	4.126224565086982e-06	4.1295358875995547e-07	4.161620295940812e-06	4.080462515064584e-07	3.539573085382963e-08	5.805449249095184e-07	1.0085782366653822	0.14130836162368737
Standard	2	3	KCl	0.7	0.01	0.1	4.094716612677465e-06	4.0646722801540156e-07	4.100118090381923e-06	4.041695830770627e-07	5.401477704457972e-09	5.732090886711507e-07	1.001319133462798	0.1400803719349683
Standard	2	3	KCl	-0.7	0.01	0.1	4.1091213957208555e-06	4.0863993329219106e-07	4.138297920415917e-06	4.0709176278307705e-07	2.9176524695061304e-08	5.768104527545244e-07	1.0071004289932746	0.14087431178444396
Standard	2	3	KCl	0.8	0.01	0.1	4.128808368326335e-06	4.0433635186703137e-07	4.16560573885223e-06	4.0527497059638373e-07	3.679737052589544e-08	5.724820409698801e-07	1.0089123464310386	0.13927332355118233
Standard	2	3	KCl	-0.8	0.01	0.1	4.150416720655869e-06	4.0174919399257453e-07	4.102640093981204e-06	4.0225804349702676e-07	-4.777662667466546e-08	5.685190836126252e-07	0.9884887157386173	0.13619367458416276
Standard	2	3	KCl	0.1	0.1	0.1	3.7593995009980037e-06	6.616181692449578e-08	3.8100811377245514e-06	6.402495887466852e-08	5.068163672654768e-08	9.206835166143408e-08	1.0134813117661725	0.02466122447527102
Standard	2	3	KCl	-0.1	0.1	0.1	3.835874431137725e-06	6.392306704098107e-08	3.845605908183633e-06	6.418033699680589e-08	9.73147704590816e-09	9.058296836022395e-08	1.002536964444642	0.0236445389805005
Standard	2	3	KCl	0.2	0.1	0.1	3.836326487025948e-06	5.948891813131529e-08	3.847747365269461e-06	6.409383959979547e-08	1.1420878243512802e-08	8.744685045831349e-08	1.002977035005268	0.022825853356602845
Standard	2	3	KCl	-0.2	0.1	0.1	3.8605487225548905e-06	6.327996535685584e-08	3.867520479041916e-06	6.186644489357749e-08	6.971756487025872e-09	8.849751984849595e-08	1.0018058978109237	0.022944735548178344
Standard	2	3	KCl	0.3	0.1	0.1	3.811937305389222e-06	6.433119445902237e-08	3.842227085828343e-06	6.324809422180729e-08	3.0289780439121505e-08	9.021543107038376e-08	1.0079460332142134	0.023762366889972877
Standard	2	3	KCl	-0.3	0.1	0.1	3.8385153493013975e-06	6.080575445570704e-08	3.822525608782435e-06	6.037408615522602e-08	-1.598974051896267e-08	8.568763069432127e-08	0.9958343945343678	0.022276340522108896
Standard	2	3	KCl	0.4	0.1	0.1	3.86326125748503e-06	6.463775329492485e-08	3.864855508982036e-06	6.134399082869008e-08	1.5942514970055996e-09	8.911298649358565e-08	1.0004126698638143	0.023071785821186217
Standard	2	3	KCl	-0.4	0.1	0.1	3.855599540918163e-06	6.576801882061543e-08	3.828950159680639e-06	6.80281535863972e-08	-2.6649381237524312e-08	9.46216781713539e-08	0.9930881355922202	0.024459563819339673
Standard	2	3	KCl	0.5	0.1	0.1	3.847747445109781e-06	6.464612598028969e-08	3.876967005988024e-06	6.137329608402962e-08	2.9219560878243026e-08	8.913923421522898e-08	1.0075939393879343	0.023259296774364866
Standard	2	3	KCl	-0.5	0.1	0.1	3.825856846307386e-06	6.610673175126969e-08	3.8255951097804394e-06	6.160546973960937e-08	-2.6173652694674155e-10	9.036223704995497e-08	0.9999315874750516	0.02361795858151982
Standard	2	3	KCl	0.6	0.1	0.1	3.8067978443113773e-06	5.964731420729437e-08	3.805750738522954e-06	6.086864053396866e-08	-1.0471057884230912e-09	8.52220246919609e-08	0.9997249379054924	0.022383784440880662
Standard	2	3	KCl	-0.6	0.1	0.1	3.8159109980039925e-06	5.988474848408385e-08	3.8044182634730537e-06	6.17991776351307e-08	-1.1492734530938804e-08	8.605417745455722e-08	0.9969882068693556	0.022518544852340186
Standard	2	3	KCl	0.7	0.1	0.1	3.841037405189621e-06	6.462594935204815e-08	3.875515389221557e-06	6.79381112815054e-08	3.4477984031935704e-08	9.376620016909986e-08	1.0089762166818144	0.02451602129942719
Standard	2	3	KCl	-0.7	0.1	0.1	3.870209241516966e-06	6.266561288795917e-08	3.898072075848303e-06	6.406541992746349e-08	2.7862834331337103e-08	8.961783901158179e-08	1.0071993095444152	0.023237473592960814
Standard	2	3	KCl	0.8	0.1	0.1	3.888530698602795e-06	6.204895608880931e-08	3.948492375249501e-06	6.46402025410418e-08	5.996167664670601e-08	8.960149963174664e-08	1.015420137140296	0.023213581501859086
Standard	2	3	KCl	-0.8	0.1	0.1	3.952347045908184e-06	6.228692511318801e-08	3.965481556886227e-06	6.341314801814572e-08	1.3134510978042647e-08	8.888694156976687e-08	1.003323218033609	0.022526390515466694
Standard	2	3	KCl	0.1	1.0	0.1	3.8535592e-06	2.512046176619655e-08	3.8704856e-06	1.918115701219634e-08	1.692639999999984e-08	3.1606239631969375e-08	1.0043924068949037	0.008224606337535715
Standard	2	3	KCl	-0.1	1.0	0.1	3.910064e-06	2.0152220518760115e-08	3.9007646e-06	2.004889718683206e-08	-9.299399999999581e-09	2.8426576829525194e-08	0.9976216757577371	0.007261420626990712
Standard	2	3	KCl	0.2	1.0	0.1	3.9129262e-06	2.783523342742405e-08	3.8778762e-06	1.9601941062776672e-08	-3.5049999999999775e-08	3.404462238574186e-08	0.9910425093118291	0.008648532388141743
Standard	2	3	KCl	-0.2	1.0	0.1	3.8280496e-06	2.9361704265722656e-08	3.8335336e-06	2.2344444751779077e-08	5.48399999999976e-09	3.6896936033403415e-08	1.0014325833186697	0.009647319518389055
Standard	2	3	KCl	0.3	1.0	0.1	3.8445e-06	2.0610903395424355e-08	3.890274e-06	2.2413666567065444e-08	4.577400000000018e-08	3.044965989555717e-08	1.011906359734686	0.007963662584009828
Standard	2	3	KCl	-0.3	1.0	0.1	3.8399704e-06	1.890708289266771e-08	3.8762082e-06	2.749761427054037e-08	3.62378000000005e-08	3.3370594452026674e-08	1.0094369998268737	0.00871673643157463
Standard	2	3	KCl	0.4	1.0	0.1	3.817083e-06	2.745951842332304e-08	3.8294803999999996e-06	2.7622924593569774e-08	1.239739999999997e-08	3.894934036852048e-08	1.0032478727866279	0.010220439958323708
Standard	2	3	KCl	-0.4	1.0	0.1	3.7937172e-06	2.6335958117357012e-08	3.8273348e-06	2.460811963559998e-08	3.3617599999999876e-08	3.60436158280379e-08	1.0088613879811599	0.009545910508746336
Standard	2	3	KCl	0.5	1.0	0.1	3.8399704e-06	1.9211368335080312e-08	3.8676248e-06	1.7055795381090616e-08	2.7654400000000356e-08	2.5690014195943108e-08	1.0072017221799419	0.006717145943736387
Standard	2	3	KCl	-0.5	1.0	0.1	3.8688168e-06	1.8055104478077262e-08	3.8404472e-06	2.1855028753033494e-08	-2.8369600000000278e-08	2.8348352324433362e-08	0.9926671120741617	0.007305647917072712
Standard	2	3	KCl	0.6	1.0	0.1	3.8523672e-06	3.040065030453751e-08	3.882406e-06	1.841064554511203e-08	3.003879999999985e-08	3.5540841412754006e-08	1.00779749137102	0.00927840350111552
Standard	2	3	KCl	-0.6	1.0	0.1	3.8180376e-06	1.786620964792674e-08	3.8771614000000005e-06	1.9200718843898697e-08	5.912380000000078e-08	2.6227257792344913e-08	1.0154853896671947	0.006918868678103183
Standard	2	3	KCl	0.7	1.0	0.1	3.8232818e-06	3.017952939747511e-08	3.9577498000000005e-06	2.2846758399101958e-08	1.3446800000000012e-07	3.7852058913617895e-08	1.0351708315092023	0.010123148521603944
Standard	2	3	KCl	-0.7	1.0	0.1	3.880499e-06	2.2623075563662443e-08	3.862856800000001e-06	2.5708067616439638e-08	-1.7642199999999395e-08	3.424482863923563e-08	0.9954536259383138	0.008807364301188038
Standard	2	3	KCl	0.8	1.0	0.1	3.818991e-06	2.0542366599547457e-08	3.999948e-06	2.6515122677676725e-08	1.8095700000000034e-07	3.3541624232026236e-08	1.0473834580914174	0.008941217336175823
Standard	2	3	KCl	-0.8	1.0	0.1	4.0071e-06	2.491388286043894e-08	4.046919e-06	1.637908898939278e-08	3.981899999999949e-08	2.981570249559988e-08	1.0099371116268623	0.007492421140188863
Standard	2	3	KCl	0.1	10.0	0.1	4.00198249500998e-06	5.911446639497368e-08	4.039862934131736e-06	5.483058755451791e-08	3.7880439121755874e-08	8.06282423765775e-08	1.009465418494206	0.02024980815506555
Standard	2	3	KCl	-0.1	10.0	0.1	4.017948622754492e-06	5.71555264615715e-08	4.015902295409181e-06	5.571492039050734e-08	-2.0463273453109396e-09	7.981795887655842e-08	0.9994907034565543	0.01986016365349718
Standard	2	3	KCl	0.2	10.0	0.1	3.97930626746507e-06	6.061599142338868e-08	3.976379560878244e-06	5.752128908331937e-08	-2.926706586826652e-09	8.356432919641685e-08	0.9992645183883544	0.02099159760865852
Standard	2	3	KCl	-0.2	10.0	0.1	3.944828003992016e-06	6.040682362455403e-08	3.974023932135729e-06	5.5853998745903524e-08	2.919592814371282e-08	8.22718269902606e-08	1.0074010649169414	0.020938971828564145
Standard	2	3	KCl	0.3	10.0	0.1	3.924293273453094e-06	6.638686376131254e-08	3.924650299401198e-06	5.945443149934401e-08	3.5702594810376983e-10	8.91181524997756e-08	1.000090978406359	0.02271049730297506
Standard	2	3	KCl	-0.3	10.0	0.1	3.928243313373253e-06	5.816405712980823e-08	3.9780690618762475e-06	6.2483230506418e-08	4.9825748502994155e-08	8.536516641064879e-08	1.0126839771694813	0.021859525711419962
Standard	2	3	KCl	0.4	10.0	0.1	3.870018602794412e-06	5.718865019253304e-08	3.944566447105789e-06	5.9096262779905976e-08	7.454784431137715e-08	8.223691376380567e-08	1.0192629162706217	0.021448674720549777
Standard	2	3	KCl	-0.4	10.0	0.1	3.921866467065869e-06	6.114188350789832e-08	3.9958199001996005e-06	5.745453269664655e-08	7.395343313373169e-08	8.390085366838312e-08	1.0188566933001826	0.021608262496089634
Standard	2	3	KCl	0.5	10.0	0.1	3.89619249500998e-06	5.9472269251832717e-08	3.9865875249501e-06	5.8991628296410654e-08	9.039502994011984e-08	8.376731474163635e-08	1.0232008634213767	0.02175264890825082
Standard	2	3	KCl	-0.5	10.0	0.1	3.963292754491018e-06	5.766282283063856e-08	4.013951137724551e-06	6.286850413762831e-08	5.065838323353346e-08	8.530797119437667e-08	1.0127818928279093	0.021650654737420165
Standard	2	3	KCl	0.6	10.0	0.1	3.940402275449101e-06	5.740005893387203e-08	4.165234710578842e-06	5.56050999294675e-08	2.2483243512974086e-07	7.991679362798566e-08	1.057058244162169	0.020886373858015908
Standard	2	3	KCl	-0.6	10.0	0.1	4.013855648702596e-06	5.538336965397052e-08	4.162926586826348e-06	5.5453769564628805e-08	1.4907093812375174e-07	7.837370855813379e-08	1.0371390879918505	0.019891220895443727
Standard	2	3	KCl	0.7	10.0	0.1	3.975546826347305e-06	4.9940924982500845e-08	4.299862634730538e-06	5.0501938749361986e-08	3.243158083832326e-07	7.102493791304634e-08	1.0815776602689926	0.018600300233315277
Standard	2	3	KCl	-0.7	10.0	0.1	4.269381996007984e-06	5.9535287942597354e-08	4.3037409181636726e-06	5.035066623943797e-08	3.435892215568879e-08	7.797204692172225e-08	1.0080477507488943	0.01834890678315782
Standard	2	3	KCl	0.8	10.0	0.1	4.1012043113772455e-06	5.343495705411245e-08	4.777222914171657e-06	5.886562011472064e-08	6.760186027944113e-07	7.950129474961679e-08	1.164834168568255	0.02088896681323074
Standard	2	3	KCl	-0.8	10.0	0.1	4.778579061876248e-06	5.201054975020135e-08	4.558053612774451e-06	5.574876231022312e-08	-2.2052544910179656e-07	7.624317533025447e-08	0.9538512502887815	0.01561687335661938
Standard	2	3	KCl	0.1	40.0	0.1	4.253310873015871e-06	2.88983881908966e-08	4.249242698412698e-06	2.5836404963932583e-08	-4.068174603173488e-09	3.8763857670413455e-08	0.9990435275660232	0.0091089641114742
Standard	2	3	KCl	-0.1	40.0	0.1	4.211021428571429e-06	3.544878603764676e-08	4.247255873015873e-06	2.771458773338962e-08	3.623444444444388e-08	4.499683105258203e-08	1.0086046687387047	0.010742648214275972
Standard	2	3	KCl	0.2	40.0	0.1	4.228523809523809e-06	4.0596013633994085e-08	4.208846507936509e-06	2.535398724674164e-08	-1.9677301587300172e-08	4.786293965355002e-08	0.9953465316801619	0.011281198035314263
Standard	2	3	KCl	-0.2	40.0	0.1	4.212346349206348e-06	2.952707028076235e-08	4.249242936507936e-06	3.077615763067153e-08	3.68965873015878e-08	4.264996785312998e-08	1.0087591532706088	0.010167594248838015
Standard	2	3	KCl	0.3	40.0	0.1	4.154538095238096e-06	2.7091221772796804e-08	4.223983253968254e-06	2.7514478220147778e-08	6.94451587301579e-08	3.861322064876026e-08	1.016715494511834	0.009371023675946964
Standard	2	3	KCl	-0.3	40.0	0.1	4.224834761904762e-06	2.3367022427833232e-08	4.3163233333333315e-06	2.778899978048863e-08	9.148857142856991e-08	3.6307660981435563e-08	1.0216549466628897	0.00867143239686893
Standard	2	3	KCl	0.4	40.0	0.1	4.196452222222221e-06	2.8549437119183683e-08	4.261542301587301e-06	2.9576889198499552e-08	6.509007936508023e-08	4.11079400418282e-08	1.0155107400056642	0.009869457236810106
Standard	2	3	KCl	-0.4	40.0	0.1	4.2615422222222215e-06	3.154803876982254e-08	4.261826428571428e-06	3.735610252613163e-08	2.842063492066013e-10	4.8895369373439486e-08	1.000066690961719	0.011473951063498196
Standard	2	3	KCl	0.5	40.0	0.1	4.115369047619047e-06	2.645689715529225e-08	4.285573412698412e-06	2.6325168919881847e-08	1.7020436507936543e-07	3.732267307878717e-08	1.041358226470075	0.009259471352893409
Standard	2	3	KCl	-0.5	40.0	0.1	4.314904206349207e-06	2.757551396012547e-08	4.3569107142857155e-06	3.420929939483879e-08	4.2006507936508186e-08	4.39395623015386e-08	1.009735212168719	0.010222366694790834
Standard	2	3	KCl	0.6	40.0	0.1	4.107327539682539e-06	2.6142063351969924e-08	4.4484940476190455e-06	2.9346940315571487e-08	3.411665079365067e-07	3.930204043283407e-08	1.0830628929980286	0.00992826483044968
Standard	2	3	KCl	-0.6	40.0	0.1	4.486905555555555e-06	2.435753798906791e-08	4.4747957936507926e-06	3.33678473828486e-08	-1.2109761904762055e-08	4.1312260841715774e-08	0.9973010882990911	0.009198663786024283
Standard	2	3	KCl	0.7	40.0	0.1	4.201182936507937e-06	2.520259799520547e-08	4.8162444444444446e-06	3.739530335334754e-08	6.150615079365072e-07	4.509522877862824e-08	1.1464019818303253	0.011248372944748303
Standard	2	3	KCl	-0.7	40.0	0.1	4.90886746031746e-06	3.4537156893676276e-08	4.744245714285714e-06	3.7770377439015824e-08	-1.6462174603174593e-07	5.118023659757862e-08	0.9664644141724088	0.010268335566938035
Standard	2	3	KCl	0.8	40.0	0.1	4.467416507936508e-06	2.7913122887056775e-08	5.467070714285714e-06	4.189655495486129e-08	9.996542063492063e-07	5.034345783111888e-08	1.2237656158930534	0.012100297728179348
Standard	2	3	KCl	-0.8	40.0	0.1	5.571235873015873e-06	3.214153517851548e-08	4.807256507936508e-06	3.815326586948929e-08	-7.639793650793647e-07	4.9887372952879417e-08	0.8628707557007813	0.008466393035164914
Standard	2	3	KCl	0.1	0.01	0.05	1.2690848652538984e-06	2.0683699298489194e-07	1.297159468212715e-06	1.9744613887523745e-07	2.8074602958816498e-08	2.8594845588632193e-07	1.022121927167731	0.22794018029923568
Standard	2	3	KCl	-0.1	0.01	0.05	1.2664632055177928e-06	2.0058669318520798e-07	1.2762012546981208e-06	2.0420671203312742e-07	9.738049180327964e-09	2.862436073039141e-07	1.0076891686532232	0.22687316857938367
Standard	2	3	KCl	0.2	0.01	0.05	1.2745758848460616e-06	2.04851842880551e-07	1.302650354658137e-06	1.9944165080470596e-07	2.8074469812075286e-08	2.8590426650762706e-07	1.0220265188961002	0.22686322315306162
Standard	2	3	KCl	-0.2	0.01	0.05	1.294876380647741e-06	2.0458757926413305e-07	1.3084608224710118e-06	2.0695569011717722e-07	1.3584441823270665e-08	2.9100985423355516e-07	1.0104909179179524	0.2259078583590651
Standard	2	3	KCl	0.3	0.01	0.05	1.2542278148740504e-06	2.0726720819056678e-07	1.296363443022791e-06	1.9903639995828665e-07	4.213562814874052e-08	2.8735898124030643e-07	1.0335948761852103	0.23314834185238953
Standard	2	3	KCl	-0.3	0.01	0.05	1.3091471983206716e-06	2.0927941703890683e-07	1.320052850059976e-06	2.012698520307543e-07	1.0905651739304369e-08	2.9035741377245117e-07	1.0083303479954688	0.2227530091392721
Standard	2	3	KCl	0.4	0.01	0.05	1.280138317433027e-06	1.9785105587318128e-07	1.2911298336665333e-06	1.9984441450426533e-07	1.0991516233506352e-08	2.812166963725399e-07	1.0085861942290322	0.22061246128287285
Standard	2	3	KCl	-0.4	0.01	0.05	1.2736654826069575e-06	2.0832201541566125e-07	1.301935550179928e-06	2.0569151085464858e-07	2.827006757297052e-08	2.9275768093170674e-07	1.022195833960348	0.2324517659236956
Standard	2	3	KCl	0.5	0.01	0.05	1.249818774090364e-06	2.024398097948654e-07	1.2383886857257099e-06	2.0231714346863902e-07	-1.1430088364654135e-08	2.8620639952854155e-07	0.9908546034020227	0.22795295016082176
Standard	2	3	KCl	-0.5	0.01	0.05	1.2506624766093563e-06	2.103226380522487e-07	1.2534650219912035e-06	2.0132104360268054e-07	2.8025453818471304e-09	2.911456245155156e-07	1.0022408486976	0.23306549815611036
Standard	2	3	KCl	0.6	0.01	0.05	1.250109510995602e-06	2.0418456191469732e-07	1.2985656065573772e-06	2.0267980778985896e-07	4.845609556177525e-08	2.876985224328256e-07	1.0387614806027547	0.23467429232689835
Standard	2	3	KCl	-0.6	0.01	0.05	1.304142279488205e-06	2.068260935284547e-07	1.2909677728908438e-06	2.05660792654927e-07	-1.3174506597361084e-08	2.9167343828277194e-07	0.989897953003616	0.2225183624850462
Standard	2	3	KCl	0.7	0.01	0.05	1.242273462215114e-06	2.051708775741273e-07	1.2678455841663333e-06	2.0454977586316262e-07	2.557212195121927e-08	2.8971658532125427e-07	1.020584937800749	0.23563468267901677
Standard	2	3	KCl	-0.7	0.01	0.05	1.2760391911235507e-06	2.0513647980683478e-07	1.218331442223111e-06	2.0695959898689293e-07	-5.770774890043969e-08	2.913987833885987e-07	0.9547758804730534	0.22330359986090384
Standard	2	3	KCl	0.8	0.01	0.05	1.2552429588164733e-06	2.0223091146861664e-07	1.2889849540183928e-06	2.062149526068784e-07	3.374199520191949e-08	2.8882857932012986e-07	1.0268808480182463	0.23315053849162443
Standard	2	3	KCl	-0.8	0.01	0.05	1.2466252139144345e-06	2.0298620589364738e-07	1.2449854894042383e-06	2.0273211513205928e-07	-1.6397245101961194e-09	2.8688623230998165e-07	0.998684669223842	0.22997880976854082
Standard	2	3	KCl	0.1	0.1	0.05	2.1721075049900198e-06	5.688922445562497e-08	2.1564745908183634e-06	5.390548821114828e-08	-1.5632914171656386e-08	7.837209655511792e-08	0.9928028819311463	0.03594453706251677
Standard	2	3	KCl	-0.1	0.1	0.05	2.1135972255489023e-06	5.404160103926451e-08	2.099296806387226e-06	5.5315669177733394e-08	-1.4300419161676514e-08	7.733251515027478e-08	0.9932340850050261	0.03646742168173205
Standard	2	3	KCl	0.2	0.1	0.05	2.111360479041916e-06	5.1352854535751664e-08	2.1289919960079838e-06	5.2735968696971716e-08	1.7631516966067784e-08	7.3608410276123e-08	1.0083507847859634	0.035005025039813585
Standard	2	3	KCl	-0.2	0.1	0.05	2.1671580638722557e-06	5.574540430245278e-08	2.1965202994011977e-06	5.625800775809768e-08	2.9362235528942006e-08	7.919920162321146e-08	1.013548728179281	0.036791326531656315
Standard	2	3	KCl	0.3	0.1	0.05	2.177889481037924e-06	5.350938737950705e-08	2.2027542115768463e-06	5.339135610964706e-08	2.486473053892231e-08	7.559028671037896e-08	1.0114168927098506	0.034907174085113554
Standard	2	3	KCl	-0.3	0.1	0.05	2.1912139520958084e-06	5.275540678214608e-08	2.173416027944112e-06	5.814365033940691e-08	-1.779792415169656e-08	7.85099803817382e-08	0.9918775963731549	0.03569833496306203
Standard	2	3	KCl	0.4	0.1	0.05	2.150525968063873e-06	5.350415030360706e-08	2.1838853493013973e-06	5.535058494115258e-08	3.3359381237524456e-08	7.6982993920987e-08	1.0155121964267924	0.036066584709865915
Standard	2	3	KCl	-0.4	0.1	0.05	2.2014693213572853e-06	5.3763941082648726e-08	2.1772944311377243e-06	5.7524264876013323e-08	-2.4174890219560986e-08	7.873755400229464e-08	0.9890187476223125	0.035583328021624595
Standard	2	3	KCl	0.5	0.1	0.05	2.149002994011976e-06	5.088170572040561e-08	2.203349021956088e-06	5.652222190290756e-08	5.4346027944112076e-08	7.60507037828019e-08	1.0252889493851534	0.03579220025386802
Standard	2	3	KCl	-0.5	0.1	0.05	2.1962822155688623e-06	5.48950893913239e-08	2.1708936327345313e-06	5.591941885585759e-08	-2.538858283433093e-08	7.836103779594987e-08	0.988440200146248	0.035477138016050555
Standard	2	3	KCl	0.6	0.1	0.05	2.1555228343313372e-06	5.4264239214702876e-08	2.2197193612774447e-06	5.51393749292756e-08	6.419652694610748e-08	7.736251240194908e-08	1.0297823460385758	0.03642019073961243
Standard	2	3	KCl	-0.6	0.1	0.05	2.226643852295409e-06	5.918525051505777e-08	2.2099640518962076e-06	6.001019659482301e-08	-1.667980039920131e-08	8.428592749610965e-08	0.9925089949243538	0.03771379833854457
Standard	2	3	KCl	0.7	0.1	0.05	2.1959968463073853e-06	5.843001941839778e-08	2.2034204590818362e-06	5.804027849682341e-08	7.4236127744509285e-09	8.235739855789013e-08	1.003380520690152	0.03756729123281184
Standard	2	3	KCl	-0.7	0.1	0.05	2.247273572854291e-06	5.740705518496119e-08	2.2084173852295414e-06	6.050697212511388e-08	-3.885618762474964e-08	8.340661640876272e-08	0.9827096317537353	0.036811971914590166
Standard	2	3	KCl	0.8	0.1	0.05	2.2317116766467064e-06	5.7874803097576303e-08	2.297526926147705e-06	5.598132583400049e-08	6.58152495009984e-08	8.051957324598634e-08	1.0294909285055542	0.036633300142844334
Standard	2	3	KCl	-0.8	0.1	0.05	2.2712344111776448e-06	5.978304262834583e-08	2.2558155489021957e-06	5.8989393090182806e-08	-1.5418862275449096e-08	8.398666967472113e-08	0.9932112413410229	0.03685144181346155
Standard	2	3	KCl	0.1	1.0	0.05	2.1259789999999997e-06	2.567229915448839e-08	2.1066656000000002e-06	2.53804517545552e-08	-1.9313399999999448e-08	3.610033621924939e-08	0.9909155264468749	0.016902734840981502
Standard	2	3	KCl	-0.1	1.0	0.05	2.111911e-06	2.2122861870629102e-08	2.1431466e-06	2.3509606686872255e-08	3.123559999999977e-08	3.228192410495947e-08	1.0147902065948802	0.015392234523967697
Standard	2	3	KCl	0.2	1.0	0.05	2.1007056e-06	3.8254885037397385e-08	2.1131035999999997e-06	2.5694957161089066e-08	1.2397999999999606e-08	4.6083262175487234e-08	1.0059018265101018	0.022026339098984285
Standard	2	3	KCl	-0.2	1.0	0.05	2.1240728e-06	2.2810634562476603e-08	2.1052348e-06	2.384353078223242e-08	-1.8838000000000344e-08	3.299756065690488e-08	0.9911311891004864	0.015469355463928957
Standard	2	3	KCl	0.3	1.0	0.05	2.0413404000000003e-06	2.8855143421538405e-08	2.0942676e-06	2.2650496463451252e-08	5.2927199999999516e-08	3.66832971789392e-08	1.0259276698780857	0.018259891007002697
Standard	2	3	KCl	-0.3	1.0	0.05	2.0911675999999998e-06	2.1418984194362956e-08	2.0980814e-06	2.085810516468898e-08	6.913800000000391e-09	2.989704726188851e-08	1.003306191239765	0.014321100717427213
Standard	2	3	KCl	0.4	1.0	0.05	2.1111964e-06	2.2108421496371508e-08	2.1085726e-06	2.0948144315067513e-08	-2.623799999999709e-09	3.04566421541528e-08	0.998757197577639	0.01441680317010955
Standard	2	3	KCl	-0.4	1.0	0.05	2.1345622e-06	2.894349740442568e-08	2.138378e-06	2.2190805597391484e-08	3.815800000000002e-09	3.6471329768205836e-08	1.0017876265212604	0.017105336223454424
Standard	2	3	KCl	0.5	1.0	0.05	2.123596e-06	1.956917338414611e-08	2.0940282000000004e-06	2.379412135338462e-08	-2.9567799999999768e-08	3.0807673685599286e-08	0.9860765418657788	0.014426153535840803
Standard	2	3	KCl	-0.5	1.0	0.05	2.0847306e-06	2.1357533910419005e-08	2.1038041999999996e-06	2.435343483212272e-08	1.9073599999999478e-08	3.239188236051042e-08	1.0091491917468853	0.015599643241082636
Standard	2	3	KCl	0.6	1.0	0.05	2.0751938000000004e-06	2.4892403799110346e-08	2.1448153999999997e-06	2.3577832135378332e-08	6.96215999999993e-08	3.428623535913563e-08	1.0335494448759432	0.01681639443425833
Standard	2	3	KCl	-0.6	1.0	0.05	2.0942682e-06	2.5539489686142366e-08	2.1209724e-06	1.8941765165681705e-08	2.670420000000009e-08	3.179710680267004e-08	1.012751088900648	0.015308097333953325
Standard	2	3	KCl	0.7	1.0	0.05	2.115013e-06	4.375722383510064e-08	2.1681795999999995e-06	2.1892147596052607e-08	5.316659999999973e-08	4.89281183382567e-08	1.0251377178296301	0.02359997514765506
Standard	2	3	KCl	-0.7	1.0	0.05	2.171755e-06	3.1279129982289845e-08	2.1824836e-06	2.9966415334504145e-08	1.0728600000000153e-08	4.3317086934014725e-08	1.0049400599975598	0.019997097947276395
Standard	2	3	KCl	0.8	1.0	0.05	2.0925984000000002e-06	2.5398640760674556e-08	2.1667492e-06	2.0085053823727866e-08	7.41507999999999e-08	3.2380554961146735e-08	1.0354347972358193	0.015813450992362754
Standard	2	3	KCl	-0.8	1.0	0.05	2.1507754e-06	2.311177376514899e-08	2.1171564e-06	2.479787941559117e-08	-3.361899999999987e-08	3.389821396595445e-08	0.9843688931908	0.015646888621733784
Standard	2	3	KCl	0.1	10.0	0.05	2.159900758483034e-06	5.7457648182148504e-08	2.1618759880239525e-06	5.43576541369463e-08	1.9752295409186015e-09	7.909573880997274e-08	1.0009145001376387	0.03663775620674343
Standard	2	3	KCl	-0.1	10.0	0.05	2.1194985029940123e-06	5.582576675294738e-08	2.1646121756487025e-06	5.782811743310592e-08	4.511367265469023e-08	8.03779036763934e-08	1.02128506936474	0.03831458046180808
Standard	2	3	KCl	0.2	10.0	0.05	2.1089811177644714e-06	5.4865665638430966e-08	2.1667535528942116e-06	6.822544952839602e-08	5.777243512974021e-08	8.754971861348166e-08	1.0273935288671427	0.04196308165282979
Standard	2	3	KCl	-0.2	10.0	0.05	2.162732315369262e-06	5.968124176848487e-08	2.160305369261477e-06	5.8521491407117915e-08	-2.4269461077848252e-09	8.358597714653887e-08	0.9988778333358511	0.03862621869838719
Standard	2	3	KCl	0.3	10.0	0.05	2.124685548902196e-06	5.4501417493016655e-08	2.189453053892216e-06	5.740798298891099e-08	6.476750499002022e-08	7.915858146532942e-08	1.0304833367099828	0.03779924009352009
Standard	2	3	KCl	-0.3	10.0	0.05	2.2213615968063873e-06	6.407793705047874e-08	2.196900758483034e-06	6.2009594127228e-08	-2.4460838323353098e-08	8.916934327709645e-08	0.9889883581500103	0.03991409952127805
Standard	2	3	KCl	0.4	10.0	0.05	2.1006054890219557e-06	6.042286934274443e-08	2.1425310179640717e-06	5.973590558082876e-08	4.192552894211603e-08	8.496647312423916e-08	1.0199587829134145	0.04085882386197512
