Type	Electrolyte	Width [s]	Interval [s]	Train pulses #	Resistor	Measure #	Polarization	IDSmed [A]	IDSmed [A]	delIDS [A]	delIDS [A]	Gn [S]	Gn [S]
								mean	std	mean	std	mean	std
Enode	KCl	0.1	0.1	10	1	17	pos	7.412705949492896e-06	5.111905323829679e-07	-1.3080694667700387e-09	1.1853964973639125e-09	3.1905356317200867e-07	4.5767143021387883e-07
Enode	KCl	0.1	0.1	10	1	18	pos	7.410079130446927e-06	5.102272091283423e-07	-2.6268190459690797e-09	2.0199004971660922e-09	2.253300692193758e-07	4.5047868566208583e-07
Enode	KCl	0.1	0.1	10	1	19	pos	7.406395315686992e-06	5.088716120106292e-07	-3.683814759934111e-09	1.4869327899959881e-09	1.1739816038280978e-07	5.676047094384414e-07
Enode	KCl	0.1	0.1	10	1	20	pos	7.403897120800417e-06	5.099534597061564e-07	-2.498194886576246e-09	1.2862965584940869e-09	1.5468091235144475e-08	7.739052865019141e-07
Enode	KCl	0.1	0.1	10	1	21	neg	7.422382344213849e-06	4.951702965629707e-07	1.8485223413432743e-08	3.383547129594173e-08	1.7650830814071588e-07	3.923658873007389e-07
Enode	KCl	0.1	0.1	10	1	22	neg	7.456514117782086e-06	4.956481333925949e-07	3.4131773568236474e-08	2.772819368193103e-09	5.118940992426775e-07	2.0687406986455154e-07
Enode	KCl	0.1	0.1	10	1	23	neg	7.477419472732771e-06	4.958164525933071e-07	2.090535495068616e-08	1.7017263036529937e-10	8.789201727483735e-07	3.601335690891031e-07
Enode	KCl	0.1	0.1	10	1	24	neg	7.493235601722394e-06	4.95003297776259e-07	1.5816128989623296e-08	2.872963530583706e-09	9.332187922095463e-07	3.294175097026952e-08
Enode	KCl	0.1	0.1	10	1	25	neg	7.504516525706152e-06	4.959622720519289e-07	1.1280923983757628e-08	1.5329841940432998e-09	1.1647168787646792e-06	1.2154732826222522e-07
Enode	KCl	0.1	0.1	10	1	26	neg	7.511487749380127e-06	4.96056357548068e-07	6.971223673973815e-09	6.033132059730209e-10	1.1279307365875056e-06	1.5864710825617344e-07
Enode	KCl	0.1	0.1	10	1	27	neg	7.517267972003757e-06	4.917313128910985e-07	5.7802226236310266e-09	4.397659171063973e-09	1.1393921554700746e-06	1.5347739534343927e-07
Enode	KCl	0.1	0.1	10	1	28	neg	7.523608286943492e-06	4.972030599400423e-07	6.340314939734808e-09	5.4962391624158075e-09	1.226841831723792e-06	1.332130742036036e-07
Enode	KCl	0.1	0.1	10	1	29	neg	7.5313047165364225e-06	4.921683438856923e-07	7.696429592931122e-09	5.116322320972725e-09	1.2998790907001164e-06	2.9152941179775405e-07
Enode	KCl	0.1	0.1	10	1	30	neg	7.5356665241197855e-06	4.928903846248863e-07	4.3618075833618546e-09	8.217966448373509e-10	1.382846827834688e-06	1.3333377714287422e-07
Enode	KCl	0.1	0.1	10	1	31	pos	7.472998888248018e-06	5.013190016978013e-07	-6.266763587176758e-08	2.741487492253177e-08	8.953802615140061e-07	2.3217197564502119e-07
Enode	KCl	0.1	0.1	10	1	32	pos	7.455344299572881e-06	5.059953626650739e-07	-1.7654588675136226e-08	6.902739519082269e-09	7.026794898823957e-07	4.5550949808883254e-07
Enode	KCl	0.1	0.1	10	1	33	pos	7.4436086427514495e-06	5.079429185891073e-07	-1.1735656821431083e-08	2.7369288919195936e-09	3.880799318528183e-07	4.524221601053497e-07
Enode	KCl	0.1	0.1	10	1	34	pos	7.435999732672613e-06	5.069339580840533e-07	-7.608910078836814e-09	3.7958598692543705e-09	4.495848795837656e-07	4.244690008112367e-07
Enode	KCl	0.1	0.1	10	1	35	pos	7.430041062028241e-06	5.091114074230856e-07	-5.958670644371942e-09	2.5671981310980592e-09	2.8627910997895684e-07	3.9925565874230554e-07
Enode	KCl	0.1	0.1	10	1	36	pos	7.426442065712144e-06	5.092667855880106e-07	-3.598996316097324e-09	2.2688538906772573e-09	2.6074176317353575e-07	3.723381097786047e-07
Enode	KCl	0.1	0.1	10	1	37	pos	7.422613846092193e-06	5.093183690909263e-07	-3.8282196199505964e-09	6.366428330270452e-10	2.4738779800068366e-07	5.982926968182389e-07
Enode	KCl	0.1	0.1	10	1	38	pos	7.421853911666325e-06	5.093419848282621e-07	-7.599344258678945e-10	9.360954458468421e-11	1.717215079032593e-07	4.0750103667979997e-07
Enode	KCl	0.1	0.1	10	1	39	pos	7.421710964577959e-06	5.095402285283028e-07	-1.4294708836584405e-10	2.42653697979922e-09	4.0817274145566574e-07	6.381785637831916e-07
Enode	KCl	0.1	0.1	10	1	40	pos	7.418769981228278e-06	5.059737033205471e-07	-2.940983349681724e-09	3.567482013623456e-09	3.3690183876780366e-07	3.6387445270264056e-07
Enode	KCl	0.1	0.1	10	1	41	neg	7.437188971173827e-06	4.936486271278315e-07	1.8418989945549514e-08	3.20003715772478e-08	4.509004203982917e-07	2.438744226412319e-07
Enode	KCl	0.1	0.1	10	1	42	neg	7.471173722665912e-06	4.93821087030527e-07	3.3984751492084075e-08	4.0991854565192226e-09	8.10148556957982e-07	3.542393764865591e-07
Enode	KCl	0.1	0.1	10	1	43	neg	7.492295511554352e-06	4.937031728258327e-07	2.112178888843996e-08	1.8690242158228583e-09	1.1156620537302934e-06	2.751869166484388e-07
Enode	KCl	0.1	0.1	10	1	44	neg	7.50540308953087e-06	4.982394286583931e-07	1.3107577976518652e-08	5.835334183340288e-09	1.2319799194921326e-06	4.1525450667376733e-07
Enode	KCl	0.1	0.1	10	1	45	neg	7.516683881283129e-06	4.98189316704118e-07	1.1280791752258386e-08	1.3607652973314696e-09	1.2754143943208546e-06	3.352091348103157e-07
Enode	KCl	0.1	0.1	10	1	46	neg	7.524462918473734e-06	4.956180610610733e-07	7.779037190604682e-09	2.647135561629649e-09	1.4436996800138167e-06	1.4632418027115506e-08
Enode	KCl	0.1	0.1	10	1	47	neg	7.5316111549729084e-06	4.944325720480794e-07	7.148236499174971e-09	3.6292349289325e-09	1.5136111493606125e-06	1.0279647802027723e-07
Enode	KCl	0.1	0.1	10	1	48	neg	7.537942903891622e-06	4.967193261741005e-07	6.33174891871433e-09	4.096564775754911e-09	1.647903118949576e-06	2.4811545397730974e-07
Enode	KCl	0.1	0.1	10	1	49	neg	7.542970826039594e-06	4.959028893404159e-07	5.027922147971804e-09	2.415252006054874e-09	1.5267342956473472e-06	3.062914770595194e-07
Enode	KCl	0.1	0.1	10	1	50	neg	7.548146836178609e-06	4.958122615641362e-07	5.176010139014882e-09	3.6893701818268305e-09	1.5159949668178174e-06	2.4207900719423096e-07
Enode	KCl	0.1	0.1	10	1	51	pos	7.483049767412425e-06	5.039706039123607e-07	-6.509706876618348e-08	2.90224121377982e-08	9.681552365287723e-07	2.712965531901285e-07
Enode	KCl	0.1	0.1	10	1	52	pos	7.462245317996258e-06	5.070298273040237e-07	-2.080444941616757e-08	4.243606988603064e-09	8.526552889853079e-07	3.959507687901787e-07
Enode	KCl	0.1	0.1	10	1	53	pos	7.45100734506105e-06	5.05634088054523e-07	-1.1237972935208042e-08	1.607452924099452e-09	7.155152318301554e-07	3.603235023368699e-07
Enode	KCl	0.1	0.1	10	1	54	pos	7.441285625574878e-06	5.10144776737168e-07	-9.721719486171571e-09	5.249496311133929e-09	4.656027181365701e-07	3.008601325468088e-07
Enode	KCl	0.1	0.1	10	1	55	pos	7.4365242660034885e-06	5.06926885636222e-07	-4.761359571389707e-09	3.5548892535414163e-09	3.800340033250826e-07	2.281869252821791e-07
Enode	KCl	0.1	0.1	10	1	56	pos	7.43168029077153e-06	5.063707619868571e-07	-4.843975231959445e-09	5.709402473980948e-10	4.901056360483608e-07	3.6365691335720887e-07
Enode	KCl	0.1	0.1	10	1	57	pos	7.426378623618957e-06	5.069146223455263e-07	-5.301667152572078e-09	3.031957366798569e-09	8.117617643263668e-07	4.915013031097717e-07
Enode	KCl	0.1	0.1	10	1	58	pos	7.425015021760264e-06	5.089965252846185e-07	-1.3636018586935844e-09	2.08241676506173e-09	3.3795536920500503e-07	5.121344264795456e-07
Enode	KCl	0.1	0.1	10	1	59	pos	7.421873464189835e-06	5.07000775237629e-07	-3.141557570428865e-09	2.9702504092866826e-09	4.1694788999313147e-07	4.888865925881743e-07
Enode	KCl	0.1	0.1	10	1	60	pos	7.420696353897224e-06	5.089629088620487e-07	-1.1771102926111978e-09	3.256235132783407e-09	3.897461643330381e-07	4.835642524245604e-07
Enode	KCl	0.1	0.1	10	1	61	neg	7.443336763501053e-06	4.958663861757532e-07	2.2640409603829126e-08	2.851266025445373e-08	5.650501365821248e-07	2.0254050563264768e-07
Enode	KCl	0.1	0.1	10	1	62	neg	7.478844884754442e-06	4.934398940067522e-07	3.550812125338883e-08	5.622607426952185e-09	1.0171124768384245e-06	3.447643629752308e-07
Enode	KCl	0.1	0.1	10	1	63	neg	7.497169096966654e-06	4.927434562660048e-07	1.8324212212213005e-08	3.7434067798755e-09	9.338191668399732e-07	2.928292815433633e-07
Enode	KCl	0.1	0.1	10	1	64	neg	7.512420203985381e-06	4.97395104781043e-07	1.5251107018726777e-08	4.6759346518557225e-09	1.2581497062944377e-06	3.9811739401185385e-07
Enode	KCl	0.1	0.1	10	1	65	neg	7.521394904192966e-06	4.963550077208081e-07	8.974700207584156e-09	1.4293984488551754e-09	1.1797101566560117e-06	2.516864327334139e-07
Enode	KCl	0.1	0.1	10	1	66	neg	7.52994230798638e-06	4.976166337320438e-07	8.547403793414466e-09	2.3959730388648574e-09	1.2231810505947123e-06	3.186802817449728e-07
Enode	KCl	0.1	0.1	10	1	67	neg	7.538393610118886e-06	4.958764047389529e-07	8.451302132506475e-09	2.013955789798533e-09	1.2536388265039714e-06	1.4315762475973016e-07
Enode	KCl	0.1	0.1	10	1	68	neg	7.545561337863559e-06	4.96650999345816e-07	7.1677277446727295e-09	2.341031722353659e-09	1.4678142462019894e-06	3.014791146766841e-07
Enode	KCl	0.1	0.1	10	1	69	neg	7.549263676321434e-06	4.958427938491513e-07	3.702338457875807e-09	9.102224280516308e-10	1.6090836687853014e-06	3.7210997407761953e-07
Enode	KCl	0.1	0.1	10	1	70	neg	7.5524514117115095e-06	4.965785384154197e-07	3.1877353900739606e-09	1.3229807466404665e-09	1.822491864194969e-06	2.5529106202385525e-07
Enode	KCl	0.1	0.1	10	1	71	pos	7.487021722671999e-06	5.043865710551251e-07	-6.542968903950942e-08	2.7800582113947423e-08	1.1876844608160557e-06	4.954763054293038e-07
Enode	KCl	0.1	0.1	10	1	72	pos	7.466709588865703e-06	5.050106572353606e-07	-2.0312133806296353e-08	3.5761029901392194e-09	8.63766308059813e-07	3.832036721057415e-07
Enode	KCl	0.1	0.1	10	1	73	pos	7.4554162431839175e-06	5.093620357810341e-07	-1.129334568178568e-08	4.553332207989081e-09	5.538386258860175e-07	5.29972573856894e-07
Enode	KCl	0.1	0.1	10	1	74	pos	7.4476922965385205e-06	5.078550901980544e-07	-7.723946645397235e-09	1.5307741346707927e-09	6.985154885166855e-07	5.480328699090692e-07
Enode	KCl	0.1	0.1	10	1	75	pos	7.440697917838973e-06	5.065094199182255e-07	-6.994378699546267e-09	1.7412422386029425e-09	6.252407001871869e-07	6.229768360488615e-07
Enode	KCl	0.1	0.1	10	1	76	pos	7.436073882292076e-06	5.074854844143818e-07	-4.624035546898086e-09	1.6178666475015112e-09	4.685258887100121e-07	6.30929002916922e-07
Enode	KCl	0.1	0.1	10	1	77	pos	7.431727074920976e-06	5.078924940987042e-07	-4.346807371100278e-09	1.8471940196953792e-09	5.985945259988853e-07	6.196357220633023e-07
Enode	KCl	0.1	0.1	10	1	78	pos	7.4308943954321795e-06	5.040952837926589e-07	-8.326794887953095e-10	4.29309378432004e-09	5.079166253129383e-07	5.865125825917509e-07
Enode	KCl	0.1	0.1	10	1	79	pos	7.429134015221782e-06	5.08349157272206e-07	-1.7603802103977463e-09	5.070517642287975e-09	5.448266942717633e-07	6.396208464613567e-07
Enode	KCl	0.1	0.1	10	1	80	pos	7.425433611859018e-06	5.067861050745783e-07	-3.7004033627656575e-09	1.6967031337286883e-09	5.237113871757424e-07	5.678452835619828e-07
Enode	KCl	0.1	0.1	10	1	81	neg	7.449268450856691e-06	4.958674899617259e-07	2.3834838997675265e-08	3.020466357053259e-08	5.614810326526676e-07	2.458309697019958e-07
Enode	KCl	0.1	0.1	10	1	82	neg	7.481636435221979e-06	4.963431525165347e-07	3.2367984365287555e-08	9.737540410673937e-10	1.0536617623274273e-06	3.1419199777545986e-07
Enode	KCl	0.1	0.1	10	1	83	neg	7.506711491188968e-06	4.938290193730457e-07	2.5075055966987585e-08	4.816916512323547e-09	1.156241881557129e-06	3.359508625044299e-07
Enode	KCl	0.1	0.1	10	1	84	neg	7.520884342248786e-06	4.952299508516195e-07	1.4172851059817989e-08	1.8144991768739413e-09	1.2908607035878113e-06	3.650690029421941e-07
Enode	KCl	0.1	0.1	10	1	85	neg	7.529584750787401e-06	4.918202346330681e-07	8.700408538615773e-09	3.542479017256664e-09	1.451928229506145e-06	3.1533672999083835e-07
Enode	KCl	0.1	0.1	10	1	86	neg	7.537105447943063e-06	4.939731098931007e-07	7.520697155661018e-09	3.853877476251507e-09	1.4295365035524836e-06	4.226852314747156e-08
Enode	KCl	0.1	0.1	10	1	87	neg	7.543546265272501e-06	4.917352958796454e-07	6.4408173294391314e-09	2.595242587512443e-09	1.5658122374289205e-06	1.2485238704710746e-07
Enode	KCl	0.1	0.1	10	1	88	neg	7.548775890446702e-06	4.936252451993592e-07	5.2296251742005485e-09	1.894985628097283e-09	1.6552922317006722e-06	8.191363998841436e-08
Enode	KCl	0.1	0.1	10	1	89	neg	7.555718563404905e-06	4.927696795408973e-07	6.942672958202867e-09	1.4197700148390957e-09	1.6851073202799184e-06	1.5179120920353943e-07
Enode	KCl	0.1	0.1	10	1	90	neg	7.560825716409583e-06	4.922842308039283e-07	5.107153004678059e-09	4.856269047297942e-10	1.7634158702214416e-06	1.6276125674800348e-07
Enode	KCl	0.1	0.1	10	1	91	pos	7.4912855563899345e-06	5.052814494101447e-07	-6.954016001964828e-08	2.811890253426806e-08	1.1752038349010357e-06	3.0088940738548677e-07
Enode	KCl	0.1	0.1	10	1	92	pos	7.469937172701834e-06	5.068491232192028e-07	-2.1348383688101313e-08	4.747490165118546e-09	1.0283788247129633e-06	3.597341001301348e-07
Enode	KCl	0.1	0.1	10	1	93	pos	7.4581436146095484e-06	5.054686129875079e-07	-1.179355809228498e-08	2.1828912018945712e-09	7.861376914688473e-07	5.170448547147339e-07
Enode	KCl	0.1	0.1	10	1	94	pos	7.449975653940808e-06	5.078696536780233e-07	-8.167960668739582e-09	2.4077077831921927e-09	7.201779119810977e-07	4.932755839159507e-07
Enode	KCl	0.1	0.1	10	1	95	pos	7.444105733208506e-06	5.068810073889411e-07	-5.869920732303565e-09	9.889599360584416e-10	8.638265879812754e-07	5.135519184385798e-07
Enode	KCl	0.1	0.1	10	1	96	pos	7.4412156251218485e-06	5.103933056566477e-07	-2.8901080866565335e-09	3.5192488399965507e-09	7.585944780674713e-07	4.5282959104161855e-07
Enode	KCl	0.1	0.1	10	1	97	pos	7.43732477131092e-06	5.108888744150977e-07	-3.890853810927997e-09	5.955078041245593e-10	5.876087213663582e-07	4.893718626182999e-07
Enode	KCl	0.1	0.1	10	1	98	pos	7.432257099084227e-06	5.114192863681611e-07	-5.067672226693761e-09	2.67830494642925e-09	6.055746732087171e-07	6.99893645972854e-07
Enode	KCl	0.1	0.1	10	1	99	pos	7.428976385599268e-06	5.105653466906555e-07	-3.2807134849585376e-09	2.5812705742806323e-09	5.163792305103546e-07	5.106019697553912e-07
Enode	KCl	0.1	0.1	10	1	100	pos	7.427116693082659e-06	5.089760865650776e-07	-1.8596925166086098e-09	3.8824894121418675e-09	4.929518758518842e-07	5.614690824824675e-07
Enode	KCl	0.1	0.1	10	1	101	neg	7.453346668639083e-06	4.958233999411786e-07	2.6229975556422858e-08	2.992636629855943e-08	8.156263356908071e-07	1.9262328719649444e-07
Enode	KCl	0.1	0.1	10	1	102	neg	7.487031206250619e-06	4.951480418913763e-07	3.36845376115361e-08	2.5572477049823745e-09	1.2016228922187703e-06	3.0615218161227617e-07
Enode	KCl	0.1	0.1	10	1	103	neg	7.5072303030886354e-06	4.943334087694874e-07	2.0199096838016072e-08	3.199858985801742e-09	1.2507399298299934e-06	2.0044616690689712e-07
Enode	KCl	0.1	0.1	10	1	104	neg	7.520300917523391e-06	4.96175900522918e-07	1.307061443475602e-08	2.2084692671319297e-09	1.3413856819991681e-06	1.503340310543843e-07
Enode	KCl	0.1	0.1	10	1	105	neg	7.53237395172696e-06	4.959047086594382e-07	1.2073034203569621e-08	1.159772264298096e-09	1.51497223999191e-06	1.8658868322793476e-07
Enode	KCl	0.1	0.1	10	1	106	neg	7.537867249735711e-06	4.951367011874574e-07	5.4932980087506575e-09	2.016153055370362e-09	1.5319003000564254e-06	2.7278381188544853e-07
Enode	KCl	0.1	0.1	10	1	107	neg	7.546389511805906e-06	4.957044637584518e-07	8.522262070195817e-09	1.2806069202167436e-09	1.8325494266793877e-06	4.234934846336937e-07
Enode	KCl	0.1	0.1	10	1	108	neg	7.553683425490134e-06	4.984034063981921e-07	7.293913684226894e-09	2.8401561152737794e-09	1.7978974928412994e-06	3.6725471538121084e-07
Enode	KCl	0.1	0.1	10	1	109	neg	7.555725128215066e-06	4.959366987714118e-07	2.0417027249323177e-09	2.989659248489284e-09	1.789669062750268e-06	1.9855489627808797e-07
Enode	KCl	0.1	0.1	10	1	110	neg	7.5588648248690304e-06	4.953081236934944e-07	3.1396966539639504e-09	3.4234713822774296e-09	1.940481899882934e-06	2.6341617528617946e-07
Enode	KCl	0.1	0.1	10	1	111	pos	7.491920211145791e-06	5.060241475162938e-07	-6.694461372323835e-08	2.6833843264054028e-08	1.1592208009270554e-06	4.0238578419523066e-07
Enode	KCl	0.1	0.1	10	1	112	pos	7.472340402795879e-06	5.066216040996028e-07	-1.957980834991264e-08	4.471941960046443e-09	8.935877037386183e-07	3.281075800681402e-07
Enode	KCl	0.1	0.1	10	1	113	pos	7.460798181306818e-06	5.058712292213685e-07	-1.1542221489061403e-08	2.5744940895596563e-09	7.116279523506592e-07	5.087954764408556e-07
Enode	KCl	0.1	0.1	10	1	114	pos	7.452175670021861e-06	5.062725482082717e-07	-8.622511284956533e-09	1.874021159996406e-09	7.178162611949296e-07	5.037931126839576e-07
Enode	KCl	0.1	0.1	10	1	115	pos	7.444192885054529e-06	5.051879200090803e-07	-7.982784967332221e-09	2.2786301787010104e-09	7.145477178597801e-07	3.7981896724078127e-07
Enode	KCl	0.1	0.1	10	1	116	pos	7.439941463359146e-06	5.094500497966799e-07	-4.25142169538296e-09	4.263027452306832e-09	7.109408176319059e-07	3.564669781621065e-07
Enode	KCl	0.1	0.1	10	1	117	pos	7.435999900380856e-06	5.077068550392057e-07	-3.941562978289601e-09	1.7488352502681908e-09	6.514383105928898e-07	4.1430026545876083e-07
Enode	KCl	0.1	0.1	10	1	118	pos	7.432366515812071e-06	5.096823538726628e-07	-3.6333845687848456e-09	3.198742493500052e-09	5.676604089570273e-07	3.9591398682899655e-07
Enode	KCl	0.1	0.1	10	1	119	pos	7.429787464588897e-06	5.099895977625381e-07	-2.5790512231741006e-09	3.1248026899465513e-10	7.198733344676099e-07	3.9980560677908203e-07
Enode	KCl	0.1	0.1	10	1	120	pos	7.426837071839242e-06	5.116828275343269e-07	-2.9503927496554832e-09	2.6282569909098737e-09	5.71822551440883e-07	5.590413336820154e-07
Enode	KCl	0.1	0.1	10	1	121	neg	7.452370121279164e-06	4.967616374301084e-07	2.553304943992146e-08	2.8230507975846864e-08	7.952300839154386e-07	2.0123212212581958e-07
Enode	KCl	0.1	0.1	10	1	122	neg	7.489789282797909e-06	4.945346070513168e-07	3.7419161518746344e-08	7.187151994943969e-09	1.151909208949754e-06	1.0069339865140332e-07
Enode	KCl	0.1	0.1	10	1	123	neg	7.5081643799486236e-06	4.967379933124475e-07	1.8375097150713722e-08	2.5305427160535126e-09	1.3641067588678866e-06	1.162238142451651e-07
Enode	KCl	0.1	0.1	10	1	124	neg	7.521018871673423e-06	4.970678523982059e-07	1.285449172479928e-08	1.801107089243275e-09	1.3508732726444924e-06	1.1168042369591484e-07
Enode	KCl	0.1	0.1	10	1	125	neg	7.533374312044789e-06	4.947757589155793e-07	1.2355440371366293e-08	2.298371063592735e-09	1.6876240031024712e-06	2.3426572341599198e-07
Enode	KCl	0.1	0.1	10	1	126	neg	7.54273906453599e-06	4.940372321835541e-07	9.364752491200094e-09	7.893079341344371e-10	1.634226788879542e-06	1.3751327886298337e-07
Enode	KCl	0.1	0.1	10	1	127	neg	7.549121906415927e-06	4.971301048134251e-07	6.382841879938589e-09	3.5564420229218754e-09	1.6850209428383374e-06	7.060604416635067e-08
Enode	KCl	0.1	0.1	10	1	128	neg	7.554544407357495e-06	4.953126789835847e-07	5.4225009415670505e-09	4.749339466189157e-09	1.7646238512468265e-06	2.7658402820681184e-07
Enode	KCl	0.1	0.1	10	1	129	neg	7.557245237341111e-06	4.962615278737062e-07	2.7008299836159497e-09	1.4257454203546595e-09	1.783734036544169e-06	2.40607718223217e-07
Enode	KCl	0.1	0.1	10	1	130	neg	7.563197051298475e-06	4.957154271377204e-07	5.9518139573646714e-09	1.669292192883833e-09	1.693402317974055e-06	4.331522940104096e-08
Enode	KCl	0.1	0.1	10	1	131	pos	7.493532901672223e-06	5.072840932880096e-07	-6.966414962625192e-08	2.8181392103861392e-08	1.20025065939339e-06	3.308598486999453e-07
Enode	KCl	0.1	0.1	10	1	132	pos	7.472539451516648e-06	5.069875232843628e-07	-2.0993450155575722e-08	4.4756442106129975e-09	9.99462949101227e-07	4.699843149680409e-07
Enode	KCl	0.1	0.1	10	1	133	pos	7.462097086485662e-06	5.094074638833043e-07	-1.0442365030985506e-08	4.445912588847251e-09	8.30669776553315e-07	3.3449186451656517e-07
Enode	KCl	0.1	0.1	10	1	134	pos	7.4518674803243e-06	5.086245463670163e-07	-1.0229606161361565e-08	1.7702921407514923e-09	7.728715451231792e-07	2.826006317064099e-07
Enode	KCl	0.1	0.1	10	1	135	pos	7.445910604480644e-06	5.086796308988179e-07	-5.956875843657496e-09	9.992159650452256e-10	7.643812911803142e-07	3.0282186713386086e-07
Enode	KCl	0.1	0.1	10	1	136	pos	7.441388917726701e-06	5.089269023681636e-07	-4.521686753942421e-09	4.2698342205609404e-10	7.246832525833831e-07	2.8906708717009173e-07
Enode	KCl	0.1	0.1	10	1	137	pos	7.435949926549637e-06	5.120616016846941e-07	-5.438991177064264e-09	3.169066155712147e-09	5.934960548636075e-07	3.552828482420195e-07
Enode	KCl	0.1	0.1	10	1	138	pos	7.432034893725306e-06	5.089603806170062e-07	-3.915032824329476e-09	3.1130797385805914e-09	6.984068247880537e-07	4.236030284068178e-07
Enode	KCl	0.1	0.1	10	1	139	pos	7.4296616963073715e-06	5.079837167090733e-07	-2.3731974179359115e-09	2.7048444929262584e-09	7.356020233474683e-07	4.6387131643375355e-07
Enode	KCl	0.1	0.1	20	0	1	neg	7.472262239466642e-06	5.217521500605768e-07	0.0	0.0	0.0	0.0
Enode	KCl	0.1	0.1	20	0	2	neg	7.491210677884647e-06	5.217595452847978e-07	1.8948438418005074e-08	5.579873231983667e-09	3.6460945412256134e-07	1.5448542072299997e-07
Enode	KCl	0.1	0.1	20	0	3	neg	7.5070317687806505e-06	5.20553876812818e-07	1.582109089600244e-08	2.8936818279409667e-09	5.356685161847278e-07	8.894372797526092e-08
Enode	KCl	0.1	0.1	20	0	4	neg	7.51736628289825e-06	5.223891537594023e-07	1.0334514117599419e-08	3.252980832373159e-09	6.991322072616236e-07	8.669739755782953e-08
Enode	KCl	0.1	0.1	20	0	5	neg	7.52573896372901e-06	5.216693856112545e-07	8.3726808307601e-09	7.612622354174882e-10	7.709121797121708e-07	1.8447069401144502e-07
Enode	KCl	0.1	0.1	20	0	6	neg	7.5351294046077965e-06	5.188096336660404e-07	9.39044087878798e-09	3.3977407214106157e-09	9.129887404335923e-07	8.789786209647372e-08
Enode	KCl	0.1	0.1	20	0	7	neg	7.541250363616161e-06	5.193706092583055e-07	6.120959008364316e-09	1.8480497025144104e-09	8.514549453499384e-07	2.231328717940209e-07
Enode	KCl	0.1	0.1	20	0	8	neg	7.547441077965508e-06	5.191819728450316e-07	6.19071434934719e-09	2.0134174665475356e-10	1.0515018301938463e-06	2.2160162969560993e-07
Enode	KCl	0.1	0.1	20	0	9	neg	7.551428930031413e-06	5.167105104496159e-07	3.9878520659043835e-09	3.5734384532552245e-09	9.965269537222366e-07	3.700944915902912e-07
Enode	KCl	0.1	0.1	20	0	10	neg	7.559843484707777e-06	5.181435302423916e-07	8.414554676364412e-09	1.5111333002210224e-09	9.559909461219643e-07	2.938427268177775e-07
Enode	KCl	0.1	0.1	20	0	11	neg	7.562220660358745e-06	5.181837623412331e-07	2.377175650966917e-09	9.259035905818011e-10	1.0088382280030323e-06	2.3267803024697772e-07
Enode	KCl	0.1	0.1	20	0	12	neg	7.5632948510053415e-06	5.176418415521548e-07	1.0741906465977596e-09	1.23089052392085e-09	1.0483365121284503e-06	6.358854367013344e-08
Enode	KCl	0.1	0.1	20	0	13	neg	7.571210304338317e-06	5.184163489235009e-07	7.915453332974444e-09	2.0594338795776376e-09	1.2765499530002372e-06	1.0774771988701673e-08
Enode	KCl	0.1	0.1	20	0	14	neg	7.574004796150421e-06	5.166272937126247e-07	2.7944918121050753e-09	2.4357555182427265e-09	1.1432337490906211e-06	1.898969748695665e-07
Enode	KCl	0.1	0.1	20	0	15	neg	7.5757568473889484e-06	5.168247878782557e-07	1.7520512385271085e-09	2.8366042543945414e-10	1.2965396606801663e-06	1.5490193819797138e-07
Enode	KCl	0.1	0.1	20	0	16	neg	7.580198311549942e-06	5.162913202062674e-07	4.441464160992698e-09	8.841377056655427e-10	1.4184613584949246e-06	2.1231924796607962e-07
Enode	KCl	0.1	0.1	20	0	17	neg	7.58320334654777e-06	5.176152645330727e-07	3.005034997828592e-09	2.4552269814262296e-09	1.3378746411513522e-06	1.6498852633732187e-07
Enode	KCl	0.1	0.1	20	0	18	neg	7.58387143974713e-06	5.154290501526972e-07	6.680931993599691e-10	2.5147518349182227e-09	1.3948378141838724e-06	2.942136076488383e-07
Enode	KCl	0.1	0.1	20	0	19	neg	7.587747028882797e-06	5.154111973374637e-07	3.875589135667371e-09	9.320717487681784e-10	1.392352607408769e-06	2.0377317783621865e-07
Enode	KCl	0.1	0.1	20	0	20	neg	7.588457182986957e-06	5.164798002109269e-07	7.101541041596819e-10	1.584445322274298e-09	1.5273915063801815e-06	2.1811364734485094e-07
Enode	KCl	0.1	0.1	20	0	21	pos	7.56580733011899e-06	5.154180668756725e-07	-2.2649852867966946e-08	1.3181508325481734e-08	1.3686210227729336e-06	2.7325957652950036e-07
Enode	KCl	0.1	0.1	20	0	22	pos	7.547009948450443e-06	5.20234221218216e-07	-1.8797381668547854e-08	5.6458631055552126e-09	9.74621190566315e-07	1.7346534530784383e-07
Enode	KCl	0.1	0.1	20	0	23	pos	7.532927574375079e-06	5.195690866456889e-07	-1.408237407536357e-08	2.7796864257664524e-09	8.457167386413838e-07	2.3365938614955056e-07
Enode	KCl	0.1	0.1	20	0	24	pos	7.523066113608107e-06	5.177908139878466e-07	-9.861460766971176e-09	2.2441268458406646e-09	7.606686210136663e-07	2.335604984387655e-07
Enode	KCl	0.1	0.1	20	0	25	pos	7.5179199119966846e-06	5.194525239450701e-07	-5.146201611422351e-09	3.013516611840606e-09	7.557960905710845e-07	1.6365793661204655e-07
Enode	KCl	0.1	0.1	20	0	26	pos	7.512856045457042e-06	5.18031381023696e-07	-5.0638665396437355e-09	1.9262155484478703e-09	5.962692779402158e-07	5.243819031435764e-08
