Type	Chip	Disp	Electrolyte	Width [s]	Interval [s]	Train pulses #	Resistor	Measure #	Polarization	IDSmed [A]	Std IDS [A]	delIDS [A]	Std delIDS [A]	Gn [S]	Std Gn [S]
Standard	2	1	KCl	0.1	0.1	10	0	107	neg	5.478017285102087e-06	4.39339121106306e-08	7.496500403888117e-09	6.074308163221571e-08	-2.0057299085006442e-07	6.045353645442401e-07
Standard	2	1	KCl	0.1	0.1	10	0	108	neg	5.477747460277664e-06	4.1655474229821867e-08	-2.6982482442271157e-10	6.054227586287096e-08	-1.1928407321509554e-07	6.476485697690288e-07
Standard	2	1	KCl	0.1	0.1	10	0	109	neg	5.478205182837283e-06	4.100738786264089e-08	4.5772255961856197e-10	5.84532667404348e-08	-3.2231616966056284e-07	5.347225502323775e-07
Standard	2	1	KCl	0.1	0.1	10	0	110	neg	5.480078891892806e-06	4.1710986895767495e-08	1.873709055523179e-09	5.8492839622777386e-08	-1.835456554207308e-07	6.292807560603911e-07
Standard	2	1	KCl	0.1	0.1	10	0	111	pos	5.550256581897129e-06	5.387166739262159e-08	7.01776900043232e-08	6.813195267626003e-08	4.316216412180173e-07	7.183415745067872e-07
Standard	2	1	KCl	0.1	0.1	10	0	112	pos	5.545838309851032e-06	5.339339664937565e-08	-4.4182720460969236e-09	7.584860811787391e-08	4.709137756771619e-07	6.77483725404543e-07
Standard	2	1	KCl	0.1	0.1	10	0	113	pos	5.540456394304243e-06	5.3246445619773854e-08	-5.381915546789121e-09	7.540582720782987e-08	4.846378424625133e-07	6.217690796375082e-07
Standard	2	1	KCl	0.1	0.1	10	0	114	pos	5.538154071357294e-06	5.151750244739511e-08	-2.3023229469486557e-09	7.408938540409749e-08	5.649582302026543e-07	7.084784174264686e-07
Standard	2	1	KCl	0.1	0.1	10	0	115	pos	5.539422830979481e-06	5.263588956766353e-08	1.268759622186525e-09	7.36518155173152e-08	4.312547464243097e-07	6.744457909354938e-07
Standard	2	1	KCl	0.1	0.1	10	0	116	pos	5.534727245290885e-06	5.249834631174906e-08	-4.695585688595972e-09	7.434119474455336e-08	4.846940497383736e-07	6.531194011400967e-07
Standard	2	1	KCl	0.1	0.1	10	0	117	pos	5.534802612407688e-06	5.334533833051256e-08	7.536711680278637e-11	7.484518345935955e-08	6.03038980233396e-07	6.982658388246475e-07
Standard	2	1	KCl	0.1	0.1	10	0	118	pos	5.536740116711255e-06	5.253971534516901e-08	1.937504303567742e-09	7.487420657441546e-08	6.664190224581871e-07	6.494703802018677e-07
Standard	2	1	KCl	0.1	0.1	10	0	119	pos	5.532340576385824e-06	5.374255475101594e-08	-4.399540325431685e-09	7.515772668007819e-08	5.850459308825938e-07	6.645417716521664e-07
Standard	2	1	KCl	0.1	0.1	10	0	120	pos	5.5298147257649655e-06	5.3341096917152815e-08	-2.525850620858148e-09	7.57201083695146e-08	5.12273533910201e-07	6.663536102850102e-07
Standard	2	1	KCl	0.1	0.1	10	0	121	neg	5.460021819747821e-06	4.091177113414272e-08	-6.979290601714484e-08	6.722384723933585e-08	-2.1243369426331322e-07	5.543624953239362e-07
Standard	2	1	KCl	0.1	0.1	10	0	122	neg	5.459285467681029e-06	4.09321978077176e-08	-7.363520667915064e-10	5.787242724046222e-08	-3.0104745404410134e-07	6.122581724480636e-07
Standard	2	1	KCl	0.1	0.1	10	0	123	neg	5.466526230752897e-06	4.0930924200221694e-08	7.240763071867641e-09	5.7885968707921056e-08	-3.231876518350804e-07	6.047607281565238e-07
Standard	2	1	KCl	0.1	0.1	10	0	124	neg	5.467058797953638e-06	4.1863167996260736e-08	5.325672007412101e-10	5.8547975119276696e-08	-4.64465849585274e-07	5.791550062941329e-07
Standard	2	1	KCl	0.1	0.1	10	0	125	neg	5.4660065948252285e-06	4.0495905090568224e-08	-1.052203128409583e-09	5.8244683566720984e-08	-3.780799969465353e-07	5.541154336986132e-07
Standard	2	1	KCl	0.1	0.1	10	0	126	neg	5.4683686928601285e-06	4.095296117863104e-08	2.362098034899997e-09	5.75939524464398e-08	-3.002721966428775e-07	6.204023586725389e-07
Standard	2	1	KCl	0.1	0.1	10	0	127	neg	5.47127073080814e-06	4.171300104302228e-08	2.9020379480112227e-09	5.8456132999999573e-08	-1.5265730138888325e-07	5.961631048565515e-07
Standard	2	1	KCl	0.1	0.1	10	0	128	neg	5.473335733690777e-06	4.163400738667036e-08	2.065002882637388e-09	5.8935261321966665e-08	-5.866451729750329e-08	5.867132720574385e-07
Standard	2	1	KCl	0.1	0.1	10	0	129	neg	5.478029529416396e-06	4.1147358079569606e-08	4.693795725619006e-09	5.8536276342125174e-08	7.252580502290298e-08	5.872728220122184e-07
Standard	2	1	KCl	0.1	0.1	10	0	130	neg	5.478598684427933e-06	4.2880861351316964e-08	5.691550115370813e-10	5.942956627100008e-08	-6.350391014609574e-08	6.285812452527172e-07
Standard	2	1	KCl	0.1	0.1	10	0	131	pos	5.549261933335034e-06	5.361486818411101e-08	7.066324890710082e-08	6.865364054899398e-08	5.96477838645448e-07	7.202269164415414e-07
Standard	2	1	KCl	0.1	0.1	10	0	132	pos	5.547188861105787e-06	5.5488500660777206e-08	-2.073072229247023e-09	7.715910701907244e-08	4.89170225531006e-07	6.70169167684414e-07
Standard	2	1	KCl	0.1	0.1	10	0	133	pos	5.54328184602553e-06	5.3273391213513017e-08	-3.907015080257018e-09	7.692221991706348e-08	5.523908959386689e-07	6.855506956033964e-07
Standard	2	1	KCl	0.1	0.1	10	0	134	pos	5.539165095661759e-06	5.2854561486437874e-08	-4.116750363770663e-09	7.5044379411863e-08	2.929049971559333e-07	6.487771968510869e-07
Standard	2	1	KCl	0.1	0.1	10	0	135	pos	5.53635371691966e-06	5.5269489716171754e-08	-2.8113787420997323e-09	7.647431701826212e-08	3.953202140919557e-07	6.537180671748452e-07
Standard	2	1	KCl	0.1	0.1	10	0	136	pos	5.536549543707069e-06	5.3452953220802084e-08	1.9582678740978328e-10	7.688910652043808e-08	4.60555194853435e-07	6.466863133791522e-07
Standard	2	1	KCl	0.1	0.1	10	0	137	pos	5.529056255561064e-06	5.2960173262048745e-08	-7.493288146005331e-09	7.524625013893703e-08	3.905972618881956e-07	6.326735108692245e-07
Standard	2	1	KCl	0.1	0.1	10	0	138	pos	5.530051092794933e-06	5.35666507607878e-08	9.948372338686366e-10	7.532706038120981e-08	5.341657388078966e-07	6.187479588332164e-07
Standard	2	1	KCl	0.1	0.1	10	0	139	pos	5.527151928463162e-06	5.2858997264434494e-08	-2.899164331770461e-09	7.525596099665263e-08	3.2474142334049333e-07	6.763638828626018e-07
Standard	2	1	KCl	0.1	0.1	10	1	1	neg	5.399721542144494e-06	1.9127931410229976e-08	0.0	0.0	0.0	1.5844790510632965e-07
Standard	2	1	KCl	0.1	0.1	10	1	2	neg	5.431023640646364e-06	2.1984884539355946e-08	3.130209850186936e-08	2.9141257835640432e-08	3.777266459225305e-07	2.56929818862684e-07
Standard	2	1	KCl	0.1	0.1	10	1	3	neg	5.450924008789328e-06	2.7607276562117844e-08	1.990036814296484e-08	3.5291597688204386e-08	6.642059536418962e-07	3.03597539204218e-07
Standard	2	1	KCl	0.1	0.1	10	1	4	neg	5.460155176827338e-06	2.4267221051260385e-08	9.231168038009162e-09	3.6756764502986336e-08	5.728321197686189e-07	3.589053544898966e-07
Standard	2	1	KCl	0.1	0.1	10	1	5	neg	5.465230761980452e-06	2.9304906353084923e-08	5.075585153114773e-09	3.8048331815124456e-08	6.291162586449808e-07	3.9164181036077593e-07
Standard	2	1	KCl	0.1	0.1	10	1	6	neg	5.467307452837555e-06	2.857547704993486e-08	2.076690857102779e-09	4.093086152274872e-08	8.055390953260613e-07	4.002092536437337e-07
Standard	2	1	KCl	0.1	0.1	10	1	7	neg	5.47615660891213e-06	2.717987249623009e-08	8.849156074575149e-09	3.9437334564377945e-08	7.48694664765198e-07	3.393782473451085e-07
Standard	2	1	KCl	0.1	0.1	10	1	8	neg	5.480710613366992e-06	2.7996578096482373e-08	4.554004454861289e-09	3.9019916120152816e-08	7.827207007205788e-07	3.540780894307047e-07
Standard	2	1	KCl	0.1	0.1	10	1	9	neg	5.485333918415485e-06	3.0809159024283914e-08	4.6233050484935584e-09	4.162946870782824e-08	8.936533268167658e-07	4.515843445540888e-07
Standard	2	1	KCl	0.1	0.1	10	1	10	neg	5.486015299267935e-06	2.9526835729309705e-08	6.81380852450206e-10	4.2673625437373554e-08	6.572636792688056e-07	3.777285739989986e-07
Standard	2	1	KCl	0.1	0.1	10	1	11	pos	5.3712555770889205e-06	8.670473924581051e-09	-1.147597221790149e-07	3.0773546208756646e-08	-4.075524805552672e-07	2.057839013055507e-07
Standard	2	1	KCl	0.1	0.1	10	1	12	pos	5.356896015152241e-06	8.904800519955656e-09	-1.4359561936679076e-08	1.2428700269016162e-08	-2.3720862812725695e-07	2.160336024193138e-07
Standard	2	1	KCl	0.1	0.1	10	1	13	pos	5.3529234003477504e-06	8.578808250224467e-09	-3.97261480449099e-09	1.2364927144723576e-08	-3.117777215493967e-07	2.257812926895325e-07
Standard	2	1	KCl	0.1	0.1	10	1	14	pos	5.348293288602206e-06	9.707204088628211e-09	-4.630111745544412e-09	1.2954758284599508e-08	-2.7962336478467214e-07	2.118910520787917e-07
Standard	2	1	KCl	0.1	0.1	10	1	15	pos	5.342764334853471e-06	1.0724159432123093e-08	-5.5289537487352876e-09	1.4465040848330672e-08	-3.518851604546351e-07	2.288180918604057e-07
Standard	2	1	KCl	0.1	0.1	10	1	16	pos	5.33967564730661e-06	8.715624642278526e-09	-3.0886875468607347e-09	1.3819179007114981e-08	-4.959809955258819e-07	2.1619785327458586e-07
Standard	2	1	KCl	0.1	0.1	10	1	17	pos	5.340545187132096e-06	8.130166209704202e-09	8.695398254861254e-10	1.1918964531472885e-08	-3.6399020636581963e-07	2.007748643529401e-07
Standard	2	1	KCl	0.1	0.1	10	1	18	pos	5.340020708628915e-06	9.55026744866785e-09	-5.244785031810858e-10	1.2542217146043228e-08	-3.92970540098923e-07	1.970277292798344e-07
Standard	2	1	KCl	0.1	0.1	10	1	19	pos	5.334061351025779e-06	8.788834594711625e-09	-5.959357603136036e-09	1.2978875986551554e-08	-6.155391602723228e-07	2.3571859694962117e-07
Standard	2	1	KCl	0.1	0.1	10	1	20	pos	5.3358105028468e-06	7.747044595147055e-09	1.749151821021005e-09	1.1715814674720536e-08	-5.972149242312183e-07	2.095243219271889e-07
Standard	2	1	KCl	0.1	0.1	10	1	21	neg	5.41199241079665e-06	1.7944422977509853e-08	7.618190794984998e-08	1.95453067500866e-08	2.6495758624685853e-07	2.519081116157993e-07
Standard	2	1	KCl	0.1	0.1	10	1	22	neg	5.449097390273311e-06	2.6221837217697664e-08	3.710497947666144e-08	3.1773999796487983e-08	7.102998948498574e-07	3.084951467251044e-07
Standard	2	1	KCl	0.1	0.1	10	1	23	neg	5.467211210882252e-06	2.7333702693459583e-08	1.8113820608940067e-08	3.78776457822536e-08	8.133510661649968e-07	3.20786908523866e-07
Standard	2	1	KCl	0.1	0.1	10	1	24	neg	5.478054405064037e-06	2.7412957899671947e-08	1.0843194181785712e-08	3.8711775517839866e-08	8.220545739668868e-07	4.050534109911794e-07
Standard	2	1	KCl	0.1	0.1	10	1	25	neg	5.481603862945315e-06	2.964511646010173e-08	3.549457881277845e-09	4.037701314785656e-08	1.141323812568889e-06	3.5869897856563653e-07
Standard	2	1	KCl	0.1	0.1	10	1	26	neg	5.486927493427387e-06	2.7986551546030737e-08	5.323630482072003e-09	4.076861534773569e-08	1.1967063977785352e-06	3.176921728726456e-07
Standard	2	1	KCl	0.1	0.1	10	1	27	neg	5.486829103516511e-06	2.9034010423067755e-08	-9.838991087571327e-11	4.0326428414694034e-08	9.479010758656656e-07	3.36081421189216e-07
Standard	2	1	KCl	0.1	0.1	10	1	28	neg	5.49208969827537e-06	2.9311189256058683e-08	5.260594758859113e-09	4.125675189409968e-08	9.856296486458562e-07	3.9783107102249124e-07
Standard	2	1	KCl	0.1	0.1	10	1	29	neg	5.497536589478222e-06	2.9844641915103415e-08	5.4468912028516174e-09	4.183119011748575e-08	1.1000511981188032e-06	3.331808811092428e-07
Standard	2	1	KCl	0.1	0.1	10	1	30	neg	5.500231577087184e-06	2.6932451410570284e-08	2.694987608962179e-09	4.020024365627e-08	1.1168723075878983e-06	2.9107583569445295e-07
Standard	2	1	KCl	0.1	0.1	10	1	31	pos	5.385907435141989e-06	8.112085493708895e-09	-1.1432414194519489e-07	2.8127617567792184e-08	-1.2221290498661265e-07	1.913474298868839e-07
Standard	2	1	KCl	0.1	0.1	10	1	32	pos	5.3726053156037294e-06	8.357846885504381e-09	-1.33021195382599e-08	1.1647297352552548e-08	-2.4996940748881575e-07	2.136099064917804e-07
Standard	2	1	KCl	0.1	0.1	10	1	33	pos	5.364162011864345e-06	1.0473520536952325e-08	-8.443303739384224e-09	1.3399561074882168e-08	-3.355026200804124e-07	2.158061963454652e-07
Standard	2	1	KCl	0.1	0.1	10	1	34	pos	5.36026828121202e-06	1.0238464325947764e-08	-3.893730652325479e-09	1.464652805929334e-08	-4.373272228106587e-07	2.123297138338467e-07
Standard	2	1	KCl	0.1	0.1	10	1	35	pos	5.354697190767261e-06	9.247560144159924e-09	-5.571090444758736e-09	1.3796503918513564e-08	-5.859691069024149e-07	2.469599711566893e-07
Standard	2	1	KCl	0.1	0.1	10	1	36	pos	5.3527544230049934e-06	1.0290437242971929e-08	-1.942767762267562e-09	1.3835117175918634e-08	-4.993421902823317e-07	2.045506819505787e-07
Standard	2	1	KCl	0.1	0.1	10	1	37	pos	5.349477595836048e-06	7.434961441732187e-09	-3.276827168945318e-09	1.269534364606126e-08	-5.211759731739028e-07	2.2052047191860179e-07
Standard	2	1	KCl	0.1	0.1	10	1	38	pos	5.349794574090567e-06	8.297852238853155e-09	3.1697825451920133e-10	1.114149915486622e-08	-6.142622324849242e-07	2.2590295511927249e-07
Standard	2	1	KCl	0.1	0.1	10	1	39	pos	5.347661213973163e-06	9.027967833360154e-09	-2.133360117404105e-09	1.2262077922523e-08	-5.818431392145738e-07	2.128582987121734e-07
Standard	2	1	KCl	0.1	0.1	10	1	40	pos	5.34526128482886e-06	8.092731975720638e-09	-2.3999291443033144e-09	1.2124211893192765e-08	-5.41401260426877e-07	2.2892872327913e-07
Standard	2	1	KCl	0.1	0.1	10	1	41	neg	5.427600379992695e-06	1.9447987980012785e-08	8.23390951638349e-08	2.1064580396997545e-08	3.037885792195769e-07	2.434637091260004e-07
Standard	2	1	KCl	0.1	0.1	10	1	42	neg	5.459424344619347e-06	2.584555210381628e-08	3.1823964626652295e-08	3.2345274771159446e-08	6.314871897616654e-07	3.220819645020408e-07
Standard	2	1	KCl	0.1	0.1	10	1	43	neg	5.47370233262166e-06	3.0364075749414995e-08	1.4277988002312612e-08	3.98744236280262e-08	7.953016873195912e-07	3.3767525379798945e-07
Standard	2	1	KCl	0.1	0.1	10	1	44	neg	5.479329081239523e-06	2.98852712905203e-08	5.626748617863565e-09	4.260406713242538e-08	9.419506859700274e-07	3.645587400656918e-07
Standard	2	1	KCl	0.1	0.1	10	1	45	neg	5.489864053472163e-06	2.9735124506679824e-08	1.0534972232639676e-08	4.215811985295061e-08	9.1519153388077e-07	3.9596323267957123e-07
Standard	2	1	KCl	0.1	0.1	10	1	46	neg	5.495099104975568e-06	2.998053650672276e-08	5.235051503404975e-09	4.2225705425234606e-08	9.67400974288318e-07	3.7321627728579627e-07
Standard	2	1	KCl	0.1	0.1	10	1	47	neg	5.501732344937603e-06	2.9454735577325864e-08	6.633239962034661e-09	4.202872847423679e-08	1.0589603299604938e-06	2.5600554313373015e-07
Standard	2	1	KCl	0.1	0.1	10	1	48	neg	5.503140402381293e-06	2.8288623520638544e-08	1.408057443690684e-09	4.083904588286325e-08	1.2057185060393463e-06	3.806127296792202e-07
Standard	2	1	KCl	0.1	0.1	10	1	49	neg	5.506393103751953e-06	2.9037763234037952e-08	3.252701370659801e-09	4.053933786248204e-08	1.3980128861717532e-06	3.786447254983293e-07
Standard	2	1	KCl	0.1	0.1	10	1	50	neg	5.509560525481108e-06	2.883316161443745e-08	3.167421729155299e-09	4.092117914137269e-08	1.5372583740939254e-06	3.409888441931496e-07
Standard	2	1	KCl	0.1	0.1	10	1	51	pos	5.399419444771372e-06	8.686384840471804e-09	-1.101410807097365e-07	3.011319462098048e-08	2.0300531466384768e-07	2.493500191767845e-07
Standard	2	1	KCl	0.1	0.1	10	1	52	pos	5.380644203816043e-06	8.30221238287663e-09	-1.8775240955329185e-08	1.2015823402795516e-08	1.075146625541826e-07	2.132278999588887e-07
Standard	2	1	KCl	0.1	0.1	10	1	53	pos	5.367717091196918e-06	9.208885156677912e-09	-1.2927112619124762e-08	1.2398802211474815e-08	-1.8971951836197946e-07	2.034639102695145e-07
Standard	2	1	KCl	0.1	0.1	10	1	54	pos	5.3627652553760974e-06	1.0333808277013807e-08	-4.951835820820494e-09	1.3841645831871362e-08	-2.128249863194565e-07	2.1781831025648813e-07
Standard	2	1	KCl	0.1	0.1	10	1	55	pos	5.3583196984889465e-06	7.830840845729004e-09	-4.4455568871509585e-09	1.2965711004692988e-08	-1.7633836704151166e-07	2.0595393714685257e-07
Standard	2	1	KCl	0.1	0.1	10	1	56	pos	5.353381524439604e-06	8.001305460777424e-09	-4.9381740493425645e-09	1.119566690411091e-08	-4.38778578512776e-08	2.0269796653571138e-07
Standard	2	1	KCl	0.1	0.1	10	1	57	pos	5.353040855783199e-06	8.964886295086231e-09	-3.406686564051677e-10	1.2016242148046598e-08	-1.9258431340932425e-07	2.1497525380226725e-07
Standard	2	1	KCl	0.1	0.1	10	1	58	pos	5.348997643871352e-06	9.368500327041527e-09	-4.043211911846667e-09	1.2966803178177809e-08	-3.046696289014169e-07	2.0620792137098653e-07
Standard	2	1	KCl	0.1	0.1	10	1	59	pos	5.350820706650105e-06	8.478205546867578e-09	1.8230627787524982e-09	1.2635219336153744e-08	-3.083356893268584e-07	2.126107904942341e-07
Standard	2	1	KCl	0.1	0.1	10	1	60	pos	5.347187067293798e-06	8.693923607461494e-09	-3.6336393563069557e-09	1.2143487019275497e-08	-2.5225941420590656e-07	2.2738259747318089e-07
Standard	2	1	KCl	0.1	0.1	10	1	61	neg	5.427461009605124e-06	1.8743110682151065e-08	8.027394231132657e-08	2.066128035083357e-08	6.069181167205219e-07	2.664839880129106e-07
Standard	2	1	KCl	0.1	0.1	10	1	62	neg	5.461571545504527e-06	2.6765305534117413e-08	3.4110535899402474e-08	3.2675461410330875e-08	7.067253910393123e-07	3.39721632417921e-07
Standard	2	1	KCl	0.1	0.1	10	1	63	neg	5.481168239171854e-06	2.838990614972476e-08	1.9596693667327663e-08	3.901753902445458e-08	1.2404658148361614e-06	4.086214322975276e-07
Standard	2	1	KCl	0.1	0.1	10	1	64	neg	5.488939218303904e-06	2.85870459454988e-08	7.770979132049922e-09	4.0289030356664564e-08	1.260934714078976e-06	3.108163735490858e-07
Standard	2	1	KCl	0.1	0.1	10	1	65	neg	5.49132346350234e-06	2.9065363060888506e-08	2.384245198435777e-09	4.076781237387312e-08	1.2672177158026682e-06	3.232433193834909e-07
Standard	2	1	KCl	0.1	0.1	10	1	66	neg	5.500607483825545e-06	2.8514840654528705e-08	9.28402032320502e-09	4.071721340433828e-08	1.374365032440199e-06	2.3778661973822482e-07
Standard	2	1	KCl	0.1	0.1	10	1	67	neg	5.498922722294315e-06	3.115775706853665e-08	-1.684761531229853e-09	4.223626360244368e-08	1.3571241905031983e-06	3.800783482804266e-07
Standard	2	1	KCl	0.1	0.1	10	1	68	neg	5.502444687311815e-06	3.100413089878618e-08	3.521965017499703e-09	4.395522674644068e-08	1.3110427236295808e-06	4.240258994192779e-07
Standard	2	1	KCl	0.1	0.1	10	1	69	neg	5.507119688426177e-06	3.029801230897011e-08	4.675001114361714e-09	4.335003670890688e-08	1.512771171045914e-06	4.004384929022429e-07
Standard	2	1	KCl	0.1	0.1	10	1	70	neg	5.508863233309115e-06	3.12710209140246e-08	1.7435448829385734e-09	4.354131714681893e-08	1.447047511690899e-06	3.678744775989716e-07
Standard	2	1	KCl	0.1	0.1	10	1	71	pos	5.394008996247182e-06	6.382040112128857e-09	-1.1485423706193283e-07	3.19156260317448e-08	2.8312029462676205e-07	2.185147495591799e-07
Standard	2	1	KCl	0.1	0.1	10	1	72	pos	5.378344527111658e-06	7.919830665474485e-09	-1.5664469135524723e-08	1.0171241505470792e-08	2.656157624943029e-07	2.0394588756463069e-07
Standard	2	1	KCl	0.1	0.1	10	1	73	pos	5.3698188899130745e-06	1.0795180264251444e-08	-8.525637198583208e-09	1.3388787648905105e-08	-9.151081300251573e-08	2.385993863234898e-07
Standard	2	1	KCl	0.1	0.1	10	1	74	pos	5.363787043647113e-06	8.429251144986811e-09	-6.031846265961709e-09	1.3696283868369016e-08	-1.200545558589612e-07	2.129643171261897e-07
Standard	2	1	KCl	0.1	0.1	10	1	75	pos	5.361908385585845e-06	7.276839691248284e-09	-1.8786580612678154e-09	1.1135738446882985e-08	-1.430928054172497e-07	2.2296838773216603e-07
Standard	2	1	KCl	0.1	0.1	10	1	76	pos	5.3536069726954125e-06	8.694838205609645e-09	-8.301412890432402e-09	1.1338104220453064e-08	-2.655521990674759e-07	2.551383862929852e-07
Standard	2	1	KCl	0.1	0.1	10	1	77	pos	5.347143875970939e-06	9.946861191258253e-09	-6.463096724473871e-09	1.3211368550604011e-08	-4.675229047642552e-07	2.263274998536359e-07
Standard	2	1	KCl	0.1	0.1	10	1	78	pos	5.348862966089422e-06	8.382534492035497e-09	1.7190901184837352e-09	1.3007956490868362e-08	-3.387137215074549e-07	1.975526534154629e-07
Standard	2	1	KCl	0.1	0.1	10	1	79	pos	5.348051619411637e-06	8.944932538379731e-09	-8.113466777851013e-10	1.2258821420769994e-08	-2.395846421138508e-07	2.050951190909705e-07
Standard	2	1	KCl	0.1	0.1	10	1	80	pos	5.352411872468594e-06	8.319742162196723e-09	4.360253056957075e-09	1.2215970193218312e-08	-1.2909524089896692e-07	2.237063518668533e-07
Standard	2	1	KCl	0.1	0.1	10	1	81	neg	5.431690237372173e-06	1.8967219690269427e-08	7.927836490357843e-08	2.0711676234056432e-08	4.861345778193763e-07	2.610557287239858e-07
Standard	2	1	KCl	0.1	0.1	10	1	82	neg	5.467342613515706e-06	2.7334953957434167e-08	3.565237614353351e-08	3.3270935223314515e-08	6.924008852025087e-07	3.66582240456257e-07
Standard	2	1	KCl	0.1	0.1	10	1	83	neg	5.481276860898125e-06	2.909221261957026e-08	1.3934247382418669e-08	3.9919375533158455e-08	9.565252221043158e-07	3.442587476613144e-07
Standard	2	1	KCl	0.1	0.1	10	1	84	neg	5.490141517084533e-06	3.0564812974715e-08	8.86465618640796e-09	4.219673716392761e-08	1.0926761159546074e-06	3.88697650139539e-07
Standard	2	1	KCl	0.1	0.1	10	1	85	neg	5.494428952512495e-06	3.101251635509182e-08	4.28743542796208e-09	4.354289796113879e-08	8.933038486404213e-07	3.757027753625152e-07
Standard	2	1	KCl	0.1	0.1	10	1	86	neg	5.498784701635583e-06	2.9305677589299493e-08	4.3557491230880805e-09	4.2668476767313933e-08	1.2952498172413702e-06	3.5480176335451586e-07
Standard	2	1	KCl	0.1	0.1	10	1	87	neg	5.505175749931368e-06	2.915499745144268e-08	6.391048295784947e-09	4.1338077064149945e-08	1.1427329640301855e-06	3.641217633930252e-07
Standard	2	1	KCl	0.1	0.1	10	1	88	neg	5.506841518504092e-06	2.980414707802601e-08	1.6657685727236983e-09	4.169293776459312e-08	1.2278277630486776e-06	3.601567484985068e-07
Standard	2	1	KCl	0.1	0.1	10	1	89	neg	5.505832192245586e-06	3.05622708215214e-08	-1.009326258505797e-09	4.268886951907517e-08	1.3752007721502205e-06	3.189950671817676e-07
Standard	2	1	KCl	0.1	0.1	10	1	90	neg	5.510984905452054e-06	2.7809720770947322e-08	5.152713206467945e-09	4.132109590906415e-08	1.2690413896542137e-06	2.9466447789824494e-07
Standard	2	1	KCl	0.1	0.1	10	1	91	pos	5.404752692676142e-06	8.055365775939218e-09	-1.0623221277591217e-07	2.8952883917534564e-08	2.354741238176468e-07	2.0918830682134655e-07
Standard	2	1	KCl	0.1	0.1	10	1	92	pos	5.384925316320732e-06	8.725517077686447e-09	-1.9827376355409522e-08	1.1875334355594822e-08	6.240732370123742e-08	1.981108680937203e-07
Standard	2	1	KCl	0.1	0.1	10	1	93	pos	5.375227582338452e-06	8.644440991847824e-09	-9.697733982280626e-09	1.2282548934750344e-08	-1.1543750709594893e-07	2.178857483614281e-07
Standard	2	1	KCl	0.1	0.1	10	1	94	pos	5.368767891381372e-06	1.0536499489605688e-08	-6.4596909570794215e-09	1.3628799710759562e-08	-2.8284415474237265e-07	2.613287434748365e-07
Standard	2	1	KCl	0.1	0.1	10	1	95	pos	5.363199640688687e-06	9.268946991643069e-09	-5.568250692685142e-09	1.4033217728958317e-08	-1.4623711110721237e-07	1.950257400193473e-07
Standard	2	1	KCl	0.1	0.1	10	1	96	pos	5.355471523913327e-06	9.67148634232017e-09	-7.728116775360274e-09	1.3395933203908364e-08	-4.521816699736695e-07	2.129919269617576e-07
Standard	2	1	KCl	0.1	0.1	10	1	97	pos	5.355583691701387e-06	7.959343664326844e-09	1.12167788059964e-10	1.252552592255293e-08	-1.2438203260555666e-07	1.8229914485943889e-07
Standard	2	1	KCl	0.1	0.1	10	1	98	pos	5.351468247526816e-06	8.334780366996722e-09	-4.1154441745711644e-09	1.152474361245984e-08	-4.108097708081855e-07	2.015738077786609e-07
Standard	2	1	KCl	0.1	0.1	10	1	99	pos	5.348449774906027e-06	9.429215199994938e-09	-3.0184726207886463e-09	1.2584858483665584e-08	-2.9620975586123826e-07	1.9554062936097584e-07
Standard	2	1	KCl	0.1	0.1	10	1	100	pos	5.348055383171626e-06	9.08313107847782e-09	-3.943917344009768e-10	1.3092492867159609e-08	-3.09996284765922e-07	2.484317930459807e-07
Standard	2	1	KCl	0.1	0.1	10	1	101	neg	5.4274932095877565e-06	1.5576546439358592e-08	7.94378264161306e-08	1.8031418944894616e-08	5.028532689768943e-07	3.322583907628308e-07
Standard	2	1	KCl	0.1	0.1	10	1	102	neg	5.468204514553245e-06	2.5523457621446123e-08	4.0711304965488616e-08	2.9901098440212045e-08	1.1372389126302726e-06	3.686879637920718e-07
Standard	2	1	KCl	0.1	0.1	10	1	103	neg	5.482180061703053e-06	2.8839493351596805e-08	1.3975547149807642e-08	3.851185876753487e-08	9.96074786605147e-07	3.50748083324964e-07
Standard	2	1	KCl	0.1	0.1	10	1	104	neg	5.493588245604151e-06	3.098053083335419e-08	1.1408183901098366e-08	4.232622907244639e-08	1.2621665267473434e-06	3.310971306410141e-07
Standard	2	1	KCl	0.1	0.1	10	1	105	neg	5.502714444407909e-06	2.9553916755696413e-08	9.126198803758036e-09	4.281620354864549e-08	1.3417731959512272e-06	3.86917959553789e-07
Standard	2	1	KCl	0.1	0.1	10	1	106	neg	5.5068745699285736e-06	2.9673151554375797e-08	4.160125520664359e-09	4.1879946499149056e-08	1.20639096990386e-06	3.089057690702386e-07
Standard	2	1	KCl	0.1	0.1	10	1	107	neg	5.505405571502126e-06	3.1860934454727635e-08	-1.468998426447516e-09	4.3538661755931415e-08	1.3914702472519257e-06	3.923203703309817e-07
Standard	2	1	KCl	0.1	0.1	10	1	108	neg	5.50733025096285e-06	2.929512208935408e-08	1.9246794607242877e-09	4.3281905255644784e-08	1.1351812853440922e-06	4.4061587236781044e-07
Standard	2	1	KCl	0.1	0.1	10	1	109	neg	5.509155113380056e-06	2.9371320532235563e-08	1.8248624172055559e-09	4.148347439689066e-08	1.1512433230751994e-06	2.975376921615459e-07
