Type	Chip	Disp	Electrolyte	Potential [V]	Width [s]	VDS [V]	IDSant (5sp 1sa) [A]	Std IDSant [A]	IDSdep (5sp 10sd) [A]	Std IDSdep [A]	delIDS [A]	Std del IDS [A]	RatioIDS	Std RazIDS
Standard	2	2	MgCl2	0.1	0.01	0.2	7.335332750899747e-06	1.6503538585245757e-07	7.357234686125651e-06	1.675603069358347e-07	2.1901935225905893e-08	2.3518744661206027e-07	1.0029858134551863	0.0321094486769248
Standard	2	2	MgCl2	-0.1	0.01	0.2	7.270437345062016e-06	1.6831361687156608e-07	7.270194430227973e-06	1.7138695747636469e-07	-2.4291483404289296e-10	2.40214410095218e-07	0.9999665886902652	0.0330393425312527
Standard	2	2	MgCl2	0.2	0.01	0.2	7.205360795681757e-06	1.695161525098027e-07	7.187172175129977e-06	1.654156109720814e-07	-1.8188620551780032e-08	2.3685026982250555e-07	0.9974756821944738	0.0328289177846323
Standard	2	2	MgCl2	-0.2	0.01	0.2	7.09329646141545e-06	1.6975636045601761e-07	7.0905223550579845e-06	1.6955728760962078e-07	-2.77410635746578e-09	2.39931022789478e-07	0.9996089115445046	0.0338184166563468
Standard	2	2	MgCl2	0.3	0.01	0.2	7.03618953618552e-06	1.6999700164986577e-07	7.0496405917632925e-06	1.6933073400717809e-07	1.3451055577772152e-08	2.3994140545006845e-07	1.0019116960264638	0.034133782479213
Standard	2	2	MgCl2	-0.3	0.01	0.2	6.986952095161939e-06	1.6669163702576253e-07	6.986990031987217e-06	1.757982197427472e-07	3.7936825278146295e-11	2.4226249383478204e-07	1.0000054296672942	0.0346736478635295
Standard	2	2	MgCl2	0.4	0.01	0.2	6.924949800079951e-06	1.6651956147011716e-07	6.936298712515001e-06	1.736783149778407e-07	1.134891243504944e-08	2.4060947912695e-07	1.0016388440007058	0.0347725880121425
Standard	2	2	MgCl2	-0.4	0.01	0.2	6.89158460215912e-06	1.7220573336184725e-07	6.887452015193909e-06	1.686356353719385e-07	-4.132586965210066e-09	2.410244637375821e-07	0.9994003429974704	0.0349630322720322
Standard	2	2	MgCl2	0.5	0.01	0.2	6.7863600479808256e-06	1.735699054029753e-07	6.803905381847277e-06	1.671330808688218e-07	1.7545333866451452e-08	2.409563835682756e-07	1.0025853821109405	0.0355536443862908
Standard	2	2	MgCl2	-0.5	0.01	0.2	6.766102542982827e-06	1.6887745971683377e-07	6.743604922031202e-06	1.7474095283992234e-07	-2.2497620951625044e-08	2.430102816751068e-07	0.9966749512280216	0.0358582196518514
Standard	2	2	MgCl2	0.6	0.01	0.2	6.669586457417074e-06	1.7500156563872598e-07	6.7066363054778445e-06	1.6803243990070777e-07	3.70498480607706e-08	2.426117244384333e-07	1.0055550442740822	0.0364811051124539
Standard	2	2	MgCl2	-0.6	0.01	0.2	6.675272954818111e-06	1.744445576938007e-07	6.642417692922872e-06	1.740873482192071e-07	-3.2855261895238816e-08	2.4644940356791536e-07	0.9950780646547908	0.0368288167604897
Standard	2	2	MgCl2	0.7	0.01	0.2	6.649138432627001e-06	1.6729796693212517e-07	6.668533142742943e-06	1.6969979417677346e-07	1.9394710115941717e-08	2.3829945422359175e-07	1.0029168756693008	0.0358907098803138
Standard	2	2	MgCl2	-0.7	0.01	0.2	6.662513094762132e-06	1.685092323693246e-07	6.606316413434677e-06	1.763492792708027e-07	-5.619668132745501e-08	2.439148000696772e-07	0.9915652426452062	0.0364629738172649
Standard	2	2	MgCl2	0.1	0.1	0.2	7.232958243512977e-06	6.086776193444764e-08	7.275288123752495e-06	5.59812359605668e-08	4.23298802395176e-08	8.269693599270319e-08	1.0058523606544365	0.0114696468293867
Standard	2	2	MgCl2	-0.1	0.1	0.2	7.230173952095813e-06	5.831563665390024e-08	7.234052415169665e-06	6.146084564302144e-08	3.878463073851521e-09	8.472395780123246e-08	1.0005364273528616	0.0117210862314841
Standard	2	2	MgCl2	0.2	0.1	0.2	7.171306886227533e-06	5.5890092276583676e-08	7.204381017964063e-06	6.035724666319435e-08	3.3074131736530744e-08	8.22599516134475e-08	1.0046120089770596	0.0114951576109029
Standard	2	2	MgCl2	-0.2	0.1	0.2	7.197671057884221e-06	5.0718165214039926e-08	7.2052614570858295e-06	5.972904999807594e-08	7.590399201608395e-09	7.835746101266495e-08	1.001054563224766	0.0108913133662252
Standard	2	2	MgCl2	0.3	0.1	0.2	7.171735249500988e-06	5.645360990926639e-08	7.17851674650698e-06	5.4657727391409314e-08	6.7814970059925365e-09	7.857784188549107e-08	1.0009455866356003	0.0109619498801046
Standard	2	2	MgCl2	-0.3	0.1	0.2	7.119935269461065e-06	5.55704854664528e-08	7.079033093812372e-06	5.655039512690589e-08	-4.090217564869241e-08	7.928446281577762e-08	0.9942552601813488	0.0111041791525244
Standard	2	2	MgCl2	0.4	0.1	0.2	7.088574471057876e-06	5.7765041227109456e-08	7.128358303393209e-06	5.5935927275015e-08	3.9783832335333396e-08	8.040912851216223e-08	1.0056123882873444	0.01137638404317
Standard	2	2	MgCl2	-0.4	0.1	0.2	7.080412914171651e-06	5.0835234811010965e-08	7.111060099800389e-06	5.6322057467656566e-08	3.064718562873787e-08	7.587091178891046e-08	1.0043284460949158	0.0107364525732985
Standard	2	2	MgCl2	0.5	0.1	0.2	7.063804910179631e-06	6.043707056965872e-08	7.102660538922149e-06	5.59385693015917e-08	3.885562874251855e-08	8.235146042755336e-08	1.005500665609624	0.0116928126159197
Standard	2	2	MgCl2	-0.5	0.1	0.2	7.0355135928143705e-06	5.512141708506668e-08	7.053216467065864e-06	5.499961069038042e-08	1.7702874251493296e-08	7.786737312610005e-08	1.0025162163384311	0.0110817235935117
Standard	2	2	MgCl2	0.6	0.1	0.2	7.048838562874245e-06	5.172298460385428e-08	7.133736047904179e-06	5.384835335968691e-08	8.489748502993406e-08	7.466533530280468e-08	1.0120441806508498	0.0106539854561551
Standard	2	2	MgCl2	-0.6	0.1	0.2	7.039296966067862e-06	5.524174811840098e-08	7.028018582834332e-06	5.573024997779594e-08	-1.1278383233529781e-08	7.846981265279333e-08	0.9983977969266112	0.0111385454219692
Standard	2	2	MgCl2	0.7	0.1	0.2	6.978122075848302e-06	5.512692278444575e-08	7.12312341317365e-06	5.5564181402473126e-08	1.450013373253483e-07	7.827104107273125e-08	1.0207794211321133	0.0113328500162545
Standard	2	2	MgCl2	-0.7	0.1	0.2	7.020309381237517e-06	4.9452648266967136e-08	7.014217944111778e-06	5.1095295262527526e-08	-6.091437125738648e-09	7.110761997550779e-08	0.9991323121539316	0.0101245943594069
Standard	2	2	MgCl2	0.1	1.0	0.2	6.961105999999999e-06	2.4609527439923083e-08	6.989478800000001e-06	2.3897425242575643e-08	2.837280000000172e-08	3.430329100889328e-08	1.0040759040301932	0.0049381984159852
Standard	2	2	MgCl2	-0.1	1.0	0.2	7.0011624e-06	2.103271412609905e-08	6.995917e-06	1.7371684003056366e-08	-5.2453999999999075e-09	2.727912147801412e-08	0.9992507815559314	0.0038946352017291
Standard	2	2	MgCl2	0.2	1.0	0.2	6.9952016e-06	2.5716609526744017e-08	6.969927199999999e-06	2.1466211041769583e-08	-2.5274400000001572e-08	3.3498391335119535e-08	0.9963868946965014	0.0047785774203479
Standard	2	2	MgCl2	-0.2	1.0	0.2	6.971595799999999e-06	1.9815235232167232e-08	6.994486799999997e-06	2.0125201121063777e-08	2.2890999999998084e-08	2.824300386767293e-08	1.0032834663191457	0.004057706513827
Standard	2	2	MgCl2	0.3	1.0	0.2	6.936311200000001e-06	2.0857045854960256e-08	6.951330600000001e-06	1.6269773954502605e-08	1.5019399999999926e-08	2.6452257112135555e-08	1.0021653296063189	0.0038187273458592
Standard	2	2	MgCl2	-0.3	1.0	0.2	6.883623799999999e-06	2.1291875895346975e-08	6.936549599999999e-06	1.9510908823067148e-08	5.2925800000000367e-08	2.8879396500704396e-08	1.007688653758214	0.0042129412436464
Standard	2	2	MgCl2	0.4	1.0	0.2	6.909372000000004e-06	1.7198014123610827e-08	6.926774800000003e-06	2.8333279649088745e-08	1.7402799999999182e-08	3.3144327198924765e-08	1.0025187238434985	0.0048002661213946
Standard	2	2	MgCl2	-0.4	1.0	0.2	6.917239200000002e-06	1.9684026865269416e-08	6.8910138000000015e-06	2.4013262482662037e-08	-2.6225400000000513e-08	3.1049922523154096e-08	0.9962086897327476	0.004481942136225
Standard	2	2	MgCl2	0.5	1.0	0.2	6.839751199999997e-06	2.2665660499476986e-08	6.937265000000001e-06	2.6969112056240133e-08	9.751380000000467e-08	3.522875488829528e-08	1.014256922093892	0.0051811129458707
Standard	2	2	MgCl2	-0.5	1.0	0.2	6.8652634e-06	2.300863729656537e-08	6.894590200000003e-06	2.7222018435712742e-08	2.932680000000222e-08	3.5643171547425226e-08	1.0042717661787022	0.0052010674085515
Standard	2	2	MgCl2	0.6	1.0	0.2	6.808280399999999e-06	2.228597004981432e-08	6.9825648e-06	2.3698942389215316e-08	1.742844000000012e-07	3.2531589746407525e-08	1.0255988869083597	0.0048360280121088
Standard	2	2	MgCl2	-0.6	1.0	0.2	6.896736600000002e-06	2.248970463867172e-08	6.855248999999997e-06	1.8408989069784063e-08	-4.148760000000451e-08	2.906333933508194e-08	0.9939844592586	0.0041989102759567
Standard	2	2	MgCl2	0.7	1.0	0.2	6.814002199999998e-06	2.099474271316113e-08	7.064818800000003e-06	2.1372044360876387e-08	2.508166000000045e-07	2.9959030387432447e-08	1.0368089989756688	0.0044768951256444
Standard	2	2	MgCl2	-0.7	1.0	0.2	7.0478924e-06	1.9006510008254408e-08	6.942271399999999e-06	2.6573727397486333e-08	-1.0562100000000025e-07	3.267124745842727e-08	0.9850138177478418	0.0046122114714021
Standard	2	2	MgCl2	0.1	10.0	0.2	6.810943313373252e-06	5.505621466646261e-08	6.81099093812375e-06	5.610080561380716e-08	4.7624750498257355e-11	7.860335338850237e-08	1.0000069923868555	0.0115407836213468
Standard	2	2	MgCl2	-0.1	10.0	0.2	6.7082230938123785e-06	5.7219114220767016e-08	6.782675708582836e-06	5.78421662366384e-08	7.445261477045708e-08	8.136180447332823e-08	1.011098708812939	0.01219543014316
Standard	2	2	MgCl2	0.2	10.0	0.2	6.72592598802395e-06	6.080279970915703e-08	6.684714291417158e-06	5.360100630162557e-08	-4.121169660679216e-08	8.10558346389621e-08	0.99387271036283	0.012009757913607
Standard	2	2	MgCl2	-0.2	10.0	0.2	6.658945049900201e-06	5.4594661704671353e-08	6.768375109780435e-06	6.552002651279934e-08	1.094300598802333e-07	8.528452943462512e-08	1.016433543010221	0.012894178453928
Standard	2	2	MgCl2	0.3	10.0	0.2	6.556558522954097e-06	5.882199042716909e-08	6.627203453093816e-06	5.917046591883735e-08	7.064493013971887e-08	8.343362987948124e-08	1.0107746968005236	0.0127935509020417
Standard	2	2	MgCl2	-0.3	10.0	0.2	6.625109840319368e-06	5.554913158974176e-08	6.687998003992015e-06	5.5869551836469774e-08	6.288816367264687e-08	7.878523239022925e-08	1.009492395626397	0.0119481634375395
Standard	2	2	MgCl2	0.4	10.0	0.2	6.542995548902204e-06	5.846844400484852e-08	6.685380319361281e-06	6.55997495261821e-08	1.423847704590776e-07	8.787426291153705e-08	1.0217614041450735	0.0135604444620096
Standard	2	2	MgCl2	-0.4	10.0	0.2	6.655851716566872e-06	5.8685328263949467e-08	6.703868483033927e-06	5.1482970377535583e-08	4.801676646705508e-08	7.806704805704974e-08	1.0072142181815045	0.0117769757435587
Standard	2	2	MgCl2	0.5	10.0	0.2	6.529242514970067e-06	5.3169358578623816e-08	6.818295768463078e-06	5.248263147802609e-08	2.8905325349301135e-07	7.470881673886004e-08	1.0442705647447277	0.0117014968010733
Standard	2	2	MgCl2	-0.5	10.0	0.2	6.712600978043911e-06	5.826532097947734e-08	6.794406147704586e-06	5.9463849943727685e-08	8.180516966067491e-08	8.32514088707914e-08	1.0121868065639903	0.0124765201504375
Standard	2	2	MgCl2	0.6	10.0	0.2	6.6118560079840375e-06	5.644816554354929e-08	7.114295708582817e-06	6.228383088207483e-08	5.024397005987795e-07	8.405754566116501e-08	1.0759907203048684	0.0131576111311202
Standard	2	2	MgCl2	-0.6	10.0	0.2	7.016954011976033e-06	6.573909519358983e-08	6.947284471057875e-06	6.269960250248523e-08	-6.966954091815788e-08	9.084530142413265e-08	0.9900712558755194	0.0128793919441739
Standard	2	2	MgCl2	0.7	10.0	0.2	6.66230031936127e-06	5.429187304834682e-08	7.768709820359284e-06	5.016982243707526e-08	1.1064095009980137e-06	7.392305839496543e-08	1.1660701931707709	0.0121244977412754
Standard	2	2	MgCl2	-0.7	10.0	0.2	7.548447005988027e-06	4.8113811753154346e-08	7.14572806387224e-06	5.1159287180764154e-08	-4.027189421157876e-07	7.022970558290752e-08	0.9466487687074812	0.0090742704445625
Standard	2	2	MgCl2	0.1	40.0	0.2	6.749989444444449e-06	2.394670867758009e-08	6.716874365079364e-06	3.5988242624413474e-08	-3.3115079365085505e-08	4.322728841464081e-08	0.9950940546444348	0.0063944274674938
Standard	2	2	MgCl2	-0.1	40.0	0.2	6.688964523809519e-06	2.370738226315657e-08	6.774778174603176e-06	2.975788052669865e-08	8.581365079365745e-08	3.8046963442733535e-08	1.0128291382751695	0.0057164631022592
Standard	2	2	MgCl2	0.2	40.0	0.2	6.621603492063496e-06	3.0146023454312125e-08	6.647243412698415e-06	3.023155795291271e-08	2.5639920634919156e-08	4.269344008589911e-08	1.00387216188128	0.0064600581653985
Standard	2	2	MgCl2	-0.2	40.0	0.2	6.608262539682543e-06	2.5731749289514185e-08	6.677422857142857e-06	2.875560021580898e-08	6.916031746031418e-08	3.8587659494582566e-08	1.0104657339270355	0.0058665586425816
Standard	2	2	MgCl2	0.3	40.0	0.2	6.524912063492059e-06	2.2883471076476472e-08	6.522925476190474e-06	2.7073677123202624e-08	-1.986587301584268e-09	3.544907955757611e-08	0.999695538072812	0.0054321931246362
Standard	2	2	MgCl2	-0.3	40.0	0.2	6.562659603174599e-06	2.8358730758644162e-08	6.646486269841272e-06	3.051763208990181e-08	8.382666666667329e-08	4.1659854519859705e-08	1.0127732766493212	0.006385715140042
Standard	2	2	MgCl2	0.4	40.0	0.2	6.421974365079366e-06	2.5224138835521183e-08	6.614886031746033e-06	2.7094823094587327e-08	1.929116666666675e-07	3.701873334570796e-08	1.030039308116155	0.0058454186856644
Standard	2	2	MgCl2	-0.4	40.0	0.2	6.584325634920639e-06	3.2760447774620766e-08	6.624536111111111e-06	3.917911041301929e-08	4.0210476190471816e-08	5.1071025358310666e-08	1.006106999929835	0.0077759812583436
Standard	2	2	MgCl2	0.5	40.0	0.2	6.432097619047623e-06	2.9062806070400552e-08	6.854155317460317e-06	2.3983520865344497e-08	4.220576984126942e-07	3.7680976231835165e-08	1.0656174273790309	0.0060898717854834
Standard	2	2	MgCl2	-0.5	40.0	0.2	6.815743095238102e-06	2.5541391863852172e-08	6.787549841269842e-06	3.545418711484728e-08	-2.8193253968259443e-08	4.369624792035876e-08	0.9958635098808292	0.006402027750739
Standard	2	2	MgCl2	0.6	40.0	0.2	6.483944523809528e-06	3.0609122290118504e-08	7.543867777777783e-06	3.1124838772630166e-08	1.0599232539682554e-06	4.365402565621698e-08	1.163468896144336	0.0072945090732307
Standard	2	2	MgCl2	-0.6	40.0	0.2	7.45285071428571e-06	2.4808559270657148e-08	7.021806428571433e-06	3.757457775601556e-08	-4.3104428571427684e-07	4.502569829140429e-08	0.9421638374041162	0.0059375036018714
Standard	2	2	MgCl2	0.7	40.0	0.2	6.698898650793647e-06	3.1205841872397574e-08	8.434058492063492e-06	2.3299738575957e-08	1.7351598412698446e-06	3.894460661854245e-08	1.25902165889079	0.0068187497344533
Standard	2	2	MgCl2	-0.7	40.0	0.2	8.205667380952382e-06	3.3348683912348225e-08	7.241301190476192e-06	3.5829189677851033e-08	-9.6436619047619e-07	4.8947579630224214e-08	0.882475593305823	0.0056505039205856
Standard	2	2	MgCl2	0.1	0.01	0.4	1.4306013154738102e-05	1.517399698921932e-07	1.422701779288277e-05	1.5825630332876686e-07	-7.899536185533134e-08	2.192488905471824e-07	0.9944781707523336	0.0152851695738805
Standard	2	2	MgCl2	-0.1	0.01	0.4	1.400130399840054e-05	1.5622126254772838e-07	1.3909588604558142e-05	1.530055014765557e-07	-9.171539384239773e-08	2.1866816493055997e-07	0.9934495105703816	0.0155655684080587
Standard	2	2	MgCl2	0.2	0.01	0.4	1.3695957816873289e-05	1.562348046239128e-07	1.3663179208316756e-05	1.532878790235305e-07	-3.2778608556530543e-08	2.1887550806658277e-07	0.9976066946908856	0.0159615532521643
Standard	2	2	MgCl2	-0.2	0.01	0.4	1.3414325869652137e-05	1.5843055469982065e-07	1.3391165533786491e-05	1.5791733443674034e-07	-2.316033586564549e-08	2.2369203199510293e-07	0.998273462558559	0.0166611713993673
Standard	2	2	MgCl2	0.3	0.01	0.4	1.3205076849260182e-05	1.5711522982775617e-07	1.3267349020391732e-05	1.544583874965681e-07	6.22721711315495e-08	2.20323827381127e-07	1.0047157749888471	0.0167248398918351
Standard	2	2	MgCl2	-0.3	0.01	0.4	1.3124410035985514e-05	1.5669532396098886e-07	1.3132558376649243e-05	1.6067972085737397e-07	8.148340663731196e-09	2.2443573076950758e-07	1.000620853862489	0.0171058099221775
Standard	2	2	MgCl2	0.4	0.01	0.4	1.2978211955217936e-05	1.7225339988811753e-07	1.2991968092762887e-05	1.5959453581348266e-07	1.3756137544949873e-08	2.3482259183165642e-07	1.0010599408911194	0.0181039233491627
Standard	2	2	MgCl2	-0.4	0.01	0.4	1.2814551019592292e-05	1.5886503422704464e-07	1.2841068812475144e-05	1.6431996646466657e-07	2.6517792882851257e-08	2.285588556125297e-07	1.0020693501350386	0.0178537258692633
Standard	2	2	MgCl2	0.5	0.01	0.4	1.2723133546581505e-05	1.6241092201627533e-07	1.276095237904851e-05	1.5824110729939365e-07	3.7818832467006965e-08	2.2675439495082534e-07	1.0029724463968366	0.0178494091235595
Standard	2	2	MgCl2	-0.5	0.01	0.4	1.2631084646141602e-05	1.5808098186741238e-07	1.2666023150739843e-05	1.5697960872619298e-07	3.493850459824094e-08	2.227828413141232e-07	1.002766073189836	0.0176622460636201
Standard	2	2	MgCl2	0.1	0.1	0.4	1.316259920159681e-05	5.3198546590685e-08	1.3183351497005997e-05	6.17764736995766e-08	2.0752295409186517e-08	8.152556692299518e-08	1.0015766107507602	0.0061978885042257
Standard	2	2	MgCl2	-0.1	0.1	0.4	1.3074706387225564e-05	6.248792042564505e-08	1.3111753493014e-05	5.428714850472847e-08	3.7047105788436814e-08	8.277580982325809e-08	1.002833494282107	0.0063412172814831
Standard	2	2	MgCl2	0.2	0.1	0.4	1.2993908582834324e-05	5.1531461324007054e-08	1.3070355289421166e-05	5.089673228180824e-08	7.644670658684183e-08	7.242906090205573e-08	1.00588327261959	0.0055907022336301
Standard	2	2	MgCl2	-0.2	0.1	0.4	1.294577385229542e-05	5.6666049579357055e-08	1.3042231736526944e-05	5.1627770538523606e-08	9.645788423152624e-08	7.665812328585013e-08	1.0074509168267622	0.0059456276637644
Standard	2	2	MgCl2	0.3	0.1	0.4	1.290234790419162e-05	5.822023823893872e-08	1.298681556886229e-05	5.5588303420105963e-08	8.446766467067076e-08	8.049630809996536e-08	1.006546689431869	0.0062602876811083
Standard	2	2	MgCl2	-0.3	0.1	0.4	1.2879791816367248e-05	5.2873157205657674e-08	1.2886337924151687e-05	5.1727884925658993e-08	6.546107784439253e-09	7.39685394730517e-08	1.0005082463969737	0.0057444834206018
Standard	2	2	MgCl2	0.4	0.1	0.4	1.279637524950099e-05	5.5434667007096015e-08	1.294610518962076e-05	5.229712547563174e-08	1.4972994011977154e-07	7.621018067949708e-08	1.0117009650936588	0.0059925788237058
Standard	2	2	MgCl2	-0.4	0.1	0.4	1.2829970259481048e-05	5.38102240632068e-08	1.2851787225548905e-05	4.7662918463801706e-08	2.181696606785525e-08	7.188389256446489e-08	1.0017004689509497	0.0056081512994067
Standard	2	2	MgCl2	0.5	0.1	0.4	1.2751429141716576e-05	5.167144152297177e-08	1.2830871656686633e-05	4.9352551656929417e-08	7.944251497005633e-08	7.145356690964963e-08	1.0062300871602037	0.0056218565550083
Standard	2	2	MgCl2	-0.5	0.1	0.4	1.2717444311377277e-05	5.0792963219080455e-08	1.277828942115769e-05	4.909324951420797e-08	6.08451097804142e-08	7.064044351813726e-08	1.004784381853041	0.0055683656258869
Standard	2	2	MgCl2	0.1	1.0	0.4	1.2707231999999997e-05	1.719238606987132e-08	1.2753738000000004e-05	3.1956110782235893e-08	4.650600000000684e-08	3.6287341527067514e-08	1.0036598056917514	0.0028579941489187
Standard	2	2	MgCl2	-0.1	1.0	0.4	1.2693406000000004e-05	2.7362624665251277e-08	1.272941e-05	1.7160446333570233e-08	3.6003999999996886e-08	3.229851617239964e-08	1.0028364333418467	0.0025496934329423
Standard	2	2	MgCl2	0.2	1.0	0.4	1.2668842e-05	2.1784136617347654e-08	1.273609e-05	2.2062103901745835e-08	6.72479999999979e-08	3.10045970258395e-08	1.0053081410282012	0.002453732630133
Standard	2	2	MgCl2	-0.2	1.0	0.4	1.267957e-05	2.5913523772071428e-08	1.2707473999999995e-05	2.173765481220752e-08	2.7903999999996066e-08	3.3823606416531045e-08	1.0022007055444306	0.0026710146754471
Standard	2	2	MgCl2	0.3	1.0	0.4	1.2628306e-05	2.762476270098481e-08	1.2721542e-05	3.4093371729976636e-08	9.323600000000123e-08	4.388035449041054e-08	1.007383096355125	0.0034849519752294
Standard	2	2	MgCl2	-0.3	1.0	0.4	1.2655252e-05	2.8598403266402045e-08	1.2696262000000002e-05	2.9494799887575944e-08	4.1010000000000815e-08	4.10829878392006e-08	1.0032405518278105	0.0032514211201213
Standard	2	2	MgCl2	0.4	1.0	0.4	1.2583499999999996e-05	2.432315601165586e-08	1.2715584e-05	2.721049737411881e-08	1.3208400000000292e-07	3.649694625190274e-08	1.0104966026940043	0.0029139420965165
Standard	2	2	MgCl2	-0.4	1.0	0.4	1.2638806e-05	2.608416057022091e-08	1.2651439999999997e-05	2.5943942708565287e-08	1.2633999999995109e-08	3.678955824576296e-08	1.0009996197425608	0.0029123043532616
Standard	2	2	MgCl2	0.5	1.0	0.4	1.2570144e-05	2.018088770523814e-08	1.2810230000000004e-05	2.8996947411472156e-08	2.400860000000048e-07	3.5328334064248115e-08	1.019099701642241	0.0028281239198037
Standard	2	2	MgCl2	-0.5	1.0	0.4	1.269841e-05	3.253300521887612e-08	1.2670738e-05	1.8072189594365433e-08	-2.7671999999999826e-08	3.721559438335106e-08	0.9978208295369264	0.0029258494259146
Standard	2	2	MgCl2	0.1	10.0	0.4	1.2413832534930157e-05	5.132495143067626e-08	1.2546740918163676e-05	5.366052350057046e-08	1.3290838323351986e-07	7.425430911210844e-08	1.010706474641054	0.0060122600274316
Standard	2	2	MgCl2	-0.1	10.0	0.4	1.2365217964071857e-05	5.370560377322567e-08	1.24670369261477e-05	4.903749926059169e-08	1.0181896207584462e-07	7.272529278304241e-08	1.00823430386522	0.0059079002755595
Standard	2	2	MgCl2	0.2	10.0	0.4	1.2388322954091811e-05	5.999741104461006e-08	1.24628e-05	6.13959213629048e-08	7.44770459081891e-08	8.584374462973928e-08	1.006011874745612	0.0069497887348868
Standard	2	2	MgCl2	-0.2	10.0	0.4	1.2351202994011971e-05	5.278880838793365e-08	1.2469533532934132e-05	5.8944965122505695e-08	1.1833053892216034e-07	7.912753758528938e-08	1.0095804869355258	0.0064338534142057
Standard	2	2	MgCl2	0.3	10.0	0.4	1.2302690019960082e-05	4.9887722539715035e-08	1.2560852894211575e-05	5.118893451329857e-08	2.581628742514936e-07	7.147791181061713e-08	1.020984262290007	0.0058696474679033
Standard	2	2	MgCl2	-0.3	10.0	0.4	1.2405906187624768e-05	5.1898865321283574e-08	1.2551023552894204e-05	5.322698079124599e-08	1.4511736526943598e-07	7.43411306464221e-08	1.0116974417728706	0.0060266625515883
Standard	2	2	MgCl2	0.4	10.0	0.4	1.2269762475049906e-05	4.7814731088461387e-08	1.2729987225548932e-05	4.8530984293408244e-08	4.602247504990266e-07	6.812859124882089e-08	1.0375088557284524	0.0056561052497796
Standard	2	2	MgCl2	-0.4	10.0	0.4	1.2474245908183644e-05	5.0797148819826026e-08	1.270209640718567e-05	5.8915163982338914e-08	2.2785049900202706e-07	7.779040349097978e-08	1.018265673186108	0.006284903776093
Standard	2	2	MgCl2	0.5	10.0	0.4	1.2358746307385233e-05	4.720019588240435e-08	1.3262663473053898e-05	5.1060847262004665e-08	9.039171656686668e-07	6.9534657649629e-08	1.073139875452295	0.0058195802117267
Standard	2	2	MgCl2	-0.5	10.0	0.4	1.2776101596806417e-05	5.268618146578024e-08	1.2868108582834336e-05	5.897816940349711e-08	9.200698602791977e-08	7.908386803661495e-08	1.007201491419802	0.0062098084819208
Standard	2	2	MgCl2	0.1	40.0	0.4	1.2262950793650792e-05	3.088032317455693e-08	1.2395018253968252e-05	3.0911878366203915e-08	1.320674603174613e-07	4.369369043113734e-08	1.0107696314320889	0.0035822832058494
Standard	2	2	MgCl2	-0.1	40.0	0.4	1.2288592063492068e-05	2.207526979468057e-08	1.2303246825396836e-05	2.6077314851059232e-08	1.4654761904768145e-08	3.4166414596050483e-08	1.0011925501171373	0.0027817206182538
Standard	2	2	MgCl2	0.2	40.0	0.4	1.2150256349206354e-05	2.8229177801790212e-08	1.232964761904762e-05	2.5135341539070382e-08	1.793912698412671e-07	3.77977760410689e-08	1.014764402057491	0.00313656429311
Standard	2	2	MgCl2	-0.2	40.0	0.4	1.21891507936508e-05	2.8648520369559684e-08	1.2386976984126984e-05	3.125455528449808e-08	1.9782619047618285e-07	4.2397935626594174e-08	1.0162296942441	0.0035042215340727
Standard	2	2	MgCl2	0.3	40.0	0.4	1.2126800000000014e-05	2.9523110947188407e-08	1.253353492063491e-05	2.6196657244649283e-08	4.067349206348964e-07	3.94699750543832e-08	1.0335401689345	0.0033162921718068
Standard	2	2	MgCl2	-0.3	40.0	0.4	1.2327847619047624e-05	2.9482775213431204e-08	1.2500234126984127e-05	4.5536993598960245e-08	1.723865079365039e-07	5.4248058217022476e-08	1.0139835041171463	0.0044187129320486
Standard	2	2	MgCl2	0.4	40.0	0.4	1.2136064285714292e-05	2.7507018636808265e-08	1.3058242857142853e-05	2.9779000462934037e-08	9.221785714285576e-07	4.053917787594048e-08	1.0759866254592998	0.0034595647020576
Standard	2	2	MgCl2	-0.4	40.0	0.4	1.2670714285714271e-05	2.7095920620745016e-08	1.270931904761904e-05	5.015867416794138e-08	3.8604761904766455e-08	5.7009486127936856e-08	1.0030467707687396	0.0045024115060616
Standard	2	2	MgCl2	0.5	40.0	0.4	1.2268246031746034e-05	2.878124848103323e-08	1.4112580158730164e-05	2.6376656406273508e-08	1.84433412698413e-06	3.903957309322922e-08	1.1503339696816988	0.0034504113467991
Standard	2	2	MgCl2	-0.5	40.0	0.4	1.3267430158730166e-05	2.6364959381243344e-08	1.2941588888888896e-05	4.9302967411257936e-08	-3.2584126984126974e-07	5.5909692171663525e-08	0.9754405136531388	0.0041912624585802
Standard	2	3	KCl	0.1	0.01	0.1	4.2214704059188176e-06	4.0926380982662983e-07	4.234680915816817e-06	4.099721416446265e-07	1.321050989799981e-08	5.792875132078108e-07	1.00312936219557	0.13743861694029127
Standard	2	3	KCl	-0.1	0.01	0.1	4.24707856828634e-06	4.0878947657579357e-07	4.204431623675248e-06	4.0742587511458964e-07	-4.264694461109219e-08	5.771522155133778e-07	0.9899585223288441	0.13521108797870302
Standard	2	3	KCl	0.2	0.01	0.1	4.226726486702652e-06	4.1174530594054875e-07	4.196381877624473e-06	4.103676145839579e-07	-3.0344609078179324e-08	5.813224372612879e-07	0.992820777693176	0.13704044548742397
