Type	Chip	Disp	Electrolyte	Potential [V]	Period [s]	A1_first [A]	A2_first [A]	Rat_first	A1_last [A]	A2_last [A]	Rat_last
Enode	2	1	KCl	0.5	1.1	-9.252156778523488e-06	-7.881256778523487e-06	0.8518291428889107	1.1514093221476511e-05	1.1514093221476511e-05	1.0
Enode	2	1	KCl	0.5	0.85	-8.254879999999998e-06	-8.648269999999998e-06	1.0476554474444206	1.139085e-05	1.152195e-05	1.0115092376776096
Enode	2	1	KCl	0.5	0.6	-8.166233288590603e-06	-7.653633288590603e-06	0.9372293220282872	1.1312596711409398e-05	1.1050296711409398e-05	0.9768134578919928
Enode	2	1	KCl	0.5	0.5	-7.624549799999998e-06	-7.576859799999998e-06	0.9937452044709578	1.1127040200000005e-05	1.0995940200000004e-05	0.988217891043478
Enode	2	1	KCl	0.5	0.3	-7.7975558e-06	-7.2372758e-06	0.9281467148975068	9.8454042e-06	1.00958042e-05	1.0254331863794883
Enode	2	1	KCl	0.5	0.2	-5.284977999999981e-07	-8.265177999999981e-07	1.5639001713914442	3.584222200000002e-06	3.751122200000002e-06	1.046565193419091
Enode	2	1	KCl	0.5	0.18	-1.858151333333333e-06	-2.1561773333333338e-06	1.1603884434242349	4.912938666666666e-06	5.675878666666666e-06	1.1552919854620616
Enode	2	1	KCl	0.5	0.15	-6.277882599999999e-06	-7.704125999999994e-07	0.1227185420765911	1.01968474e-05	1.01968474e-05	1.0
Enode	2	1	KCl	0.5	0.14	-8.641001333333332e-06	-8.342981333333332e-06	0.9655109415560018	1.1433828666666668e-05	1.194642866666667e-05	1.044831876962998
Enode	2	1	KCl	0.5	0.12	-8.037022281879193e-06	-7.941662281879194e-06	0.9881349090925124	1.1453697718120806e-05	1.1572897718120808e-05	1.0104071194240978
Enode	2	1	KCl	0.5	0.11	-8.450742147651007e-06	-8.033502147651006e-06	0.9506268215607574	1.1576417852348992e-05	1.2136717852348994e-05	1.048400118857692
Enode	2	1	KCl	0.5	0.105	-7.951021e-06	-7.521871e-06	0.9460257997054716	1.0848319e-05	1.1706619e-05	1.0791182486429465
Enode	2	1	KCl	0.5	0.102	-8.916057919463085e-06	-7.330567919463085e-06	0.8221758972046386	1.1766792080536914e-05	1.1766792080536914e-05	1.0
Enode	2	1	KCl	0.5	0.101	-8.007840399999999e-06	-6.291230399999999e-06	0.7856338395555436	1.10060796e-05	1.19119796e-05	1.0823090539886702
Enode	2	1	KCl	-0.8	2.1	1.5624359395973155e-05	1.6101159395973153e-05	1.0305164511335347	-6.8943006040268445e-06	-4.080956604026845e-06	0.5919319215125647
Enode	2	1	KCl	-0.8	1.6	1.5162437248322147e-05	1.5591637248322148e-05	1.0283067948094884	-7.010462751677852e-06	-4.149442751677852e-06	0.5918928462582221
Enode	2	1	KCl	-0.8	1.1	1.5707909597315438e-05	1.6137009597315437e-05	1.0273174477699651	-4.128560402684563e-06	-4.366980402684562e-06	1.0577489431533975
Enode	2	1	KCl	-0.8	0.85	1.5099454093959733e-05	1.620805409395973e-05	1.0734198728709985	-5.201925906040268e-06	-4.641645906040267e-06	0.8922937369504964
Enode	2	1	KCl	-0.8	0.6	1.5955531073825506e-05	1.6897331073825508e-05	1.0590265529641312	-4.417298926174495e-06	-5.275608926174494e-06	1.1943065240421298
Enode	2	1	KCl	-0.8	0.5	1.6389824600000002e-05	1.83091246e-05	1.1171031445937498	-4.984375399999999e-06	-6.057265399999999e-06	1.2152506410331774
Enode	2	1	KCl	-0.8	0.3	2.034893393333333e-05	3.024333393333333e-05	1.486236774487341	-6.973826066666666e-06	-1.1730276066666666e-05	1.6820431072599833
Enode	2	1	KCl	-0.8	0.2	2.76696682e-05	2.73716682e-05	0.9892300840817456	-2.04312318e-05	-1.98352318e-05	0.9708289737087707
Enode	2	1	KCl	-0.8	0.18	2.7661917e-05	2.7196917e-05	0.9831898852129446	-2.0391383e-05	-1.8758183e-05	0.9199073451761464
Enode	2	1	KCl	-0.8	0.15	2.5653256733333336e-05	2.5104956733333334e-05	0.9786264954309856	-1.7941543266666665e-05	-1.6403743266666664e-05	0.9142883096986948
Enode	2	1	KCl	-0.8	0.14	2.4367074466666668e-05	2.3723374466666662e-05	0.9735832054487886	-1.712962553333333e-05	-1.5758725533333333e-05	0.919969061942872
Enode	2	1	KCl	-0.8	0.12	2.437661677852349e-05	2.3303716778523488e-05	0.9559865091309449	-1.716778322147651e-05	-1.584458322147651e-05	0.9229254014376936
Enode	2	1	KCl	-0.8	0.11	2.439311409395973e-05	2.267651409395973e-05	0.9296276812633336	-1.7115585906040266e-05	-1.5875785906040268e-05	0.9275630991070858
Enode	2	1	KCl	-0.8	0.105	1.6051631933333335e-05	2.2226631933333336e-05	1.3846960873290894	-2.204580666666649e-07	-1.4132168066666664e-05	64.10365599383879
Enode	2	1	KCl	-0.8	0.102	2.426153416107383e-05	2.117393416107383e-05	0.8727368195473034	-1.655576583892617e-05	-1.4243065838926171e-05	0.8603084857263237
Enode	2	1	KCl	-0.8	0.101	1.61971168e-05	1.76991168e-05	1.092732553487544	-2.0607319999999937e-07	-1.43800832e-05	69.78143300535947
Enode	2	1	KCl	0.8	2.1	-1.6557446241610735e-05	-1.7034246241610737e-05	1.028796711343187	2.3437253758389264e-05	2.3699553758389263e-05	1.011191584248906
Enode	2	1	KCl	0.8	1.6	-1.7109931677852348e-05	-1.7443731677852348e-05	1.0195091369319775	2.336156832214765e-05	2.340926832214765e-05	1.0020418149733028
Enode	2	1	KCl	0.8	1.1	-1.640275355704698e-05	-1.6998753557046978e-05	1.036335362713777	2.292444644295302e-05	2.300784644295302e-05	1.0036380376820675
Enode	2	1	KCl	0.8	0.85	-1.656823033557047e-05	-1.6699330335570466e-05	1.0079127340304137	2.2532369664429533e-05	2.2532369664429533e-05	1.0
Enode	2	1	KCl	0.8	0.6	-1.5922317046979864e-05	-1.6232317046979866e-05	1.01946952815255	2.175968295302013e-05	2.180738295302013e-05	1.0021921275279142
