A1_first [A],A1_first [A],A2_first [A],A2_first [A],Rat_first,Rat_first,A1_last [A],A1_last [A],A2_last [A],A2_last [A],Rat_last,Rat_last
mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
2.0888706923076928e-05,1.1925869069890018e-06,1.8087306923076924e-05,1.285146888900002e-06,0.8655360704201999,0.021362782626220028,-2.019080641025641e-05,1.3942153057009933e-06,-1.7274163076923074e-05,1.5030298783834059e-06,0.8550088968988184,0.02910290525353693
2.1568973022222224e-05,1.163301524811404e-06,1.8914573022222227e-05,1.485978302442043e-06,0.8762920610407526,0.02830872014773374,-2.051189364444444e-05,1.1327778806778263e-06,-1.7623066977777773e-05,1.2327036410548342e-06,0.8587296852741876,0.01767361624539889
2.2556795800000003e-05,1.6274455389593996e-06,1.9727562466666666e-05,2.3773863245397974e-06,0.8727895177314395,0.05063709398236981,-2.1495004199999994e-05,1.3984332681500585e-06,-1.880882753333333e-05,1.3165045212774084e-06,0.8749328513557639,0.01816066043129645
2.632436748888889e-05,2.990851375704648e-06,2.475476748888889e-05,2.894415761020009e-06,0.9405726234359362,0.043012367524853,-2.386673251111111e-05,1.590462424072849e-06,-2.1442799177777777e-05,1.8100146471227252e-06,0.8977617914305777,0.01733470548263013
2.7500587899999998e-05,2.248959548281425e-06,2.62130879e-05,2.52792196500199e-06,0.952428928841505,0.014715715118551027,-2.46058121e-05,1.022772988878538e-06,-2.3318378766666668e-05,1.2586567812260042e-06,0.9474394605091329,0.0190466154934716
2.5524459788888896e-05,1.5635021702782007e-06,2.855632645555556e-05,1.6046184487078375e-06,1.120548055055252,0.07179880517107429,-1.1100598877777773e-05,8.466017761347946e-07,-2.0983050211111106e-05,3.833512310908927e-06,1.8943855990998444,0.3379713902280566
1.3464250111111115e-05,1.3917277368403695e-06,1.706831677777778e-05,1.8812576084635302e-06,1.268645295645693,0.07360539389010586,-1.3067776555555552e-05,3.3212226301024363e-07,-8.506036555555554e-06,8.788985211140048e-07,0.651382253815734,0.07246789219465329
1.3797740011148278e-05,6.109424242287682e-07,1.4596440011148277e-05,1.287082875148991e-06,1.0590407962795843,0.09881883153506706,-1.5221753322185057e-05,1.3172408121385129e-06,-8.915595322185056e-06,8.999204321040123e-07,0.5853796004607504,0.017106503182342168
1.8032023578595324e-05,1.2379276125061882e-06,1.2607990245261991e-05,9.922909400947493e-07,0.6989394382557338,0.011575024084200755,-1.7933416421404675e-05,1.2913131511026475e-06,-1.4384979754738011e-05,7.718649686906409e-07,0.8029113569241454,0.017943985796603883
2.2047947112597548e-05,1.7147106643575409e-06,1.8992213779264216e-05,1.5304723578342406e-06,0.8613730982976303,0.01367424576256505,-2.0545546220735784e-05,1.146406205698746e-06,-1.8630226220735788e-05,5.28036990913471e-07,0.9078451454586981,0.03125728394710261
2.2497533043478265e-05,8.189268173222793e-07,1.975573304347826e-05,3.9871210647365613e-07,0.8785462147529275,0.01996481227801476,-2.089066028985507e-05,1.3771510314634709e-06,-1.889192695652174e-05,8.439194487075447e-07,0.9052631793256398,0.02491072572307919
2.1587680323299888e-05,8.455346255076785e-06,2.1162480323299887e-05,6.408921663630471e-06,1.015728078501978,0.1784781084981182,-1.8204363010033448e-05,4.941189590793165e-06,-1.7437496343366783e-05,8.994669718556883e-06,0.9147280596342471,0.32043155374038435
-2.2658051588888884e-05,9.277685961899897e-07,-1.734134492222222e-05,1.187783312969494e-06,0.7647853564680115,0.022153107629044873,2.659524841111111e-05,2.2678692002353934e-06,2.622174841111111e-05,1.993709582586274e-06,0.9865871589563714,0.020509839048897062
-2.2292656945373463e-05,1.0936983551377848e-06,-1.9860783612040134e-05,1.7203341592523262e-06,0.8898503765883055,0.032876299628501936,2.6559343054626533e-05,1.7379346764314279e-06,2.6789809721293197e-05,2.015521996281025e-06,1.008255484610453,0.013907438781077383
-2.2606666044444444e-05,8.197125000032561e-07,-2.060793271111111e-05,1.3946986802649183e-06,0.9131507413336705,0.08426619170127542,2.692880062222222e-05,1.8280562726460262e-06,2.6813533955555558e-05,2.309155382215523e-06,0.9949631989349624,0.026681314851833594
-2.2519845696766992e-05,1.590538558840807e-07,-2.191984569676699e-05,2.1649707839698024e-06,0.9737750730889249,0.10206051521042252,2.7103020969899673e-05,1.8845825731283188e-06,2.6876520969899675e-05,2.4491950924754538e-06,0.9906284430012035,0.0235286873763057
-2.2856894637681146e-05,4.768130695659747e-07,-2.2574761304347814e-05,1.1188743100880124e-06,0.9872636163699854,0.029027377253680826,2.6448072028985517e-05,1.4766829635381883e-06,2.6845472028985514e-05,2.8272552736318064e-06,1.0133486156722282,0.05772558366343588
-2.3751057388888885e-05,2.2362660843878128e-07,-2.2642424055555554e-05,9.488994786369012e-07,0.953144655986312,0.03154055120435304,2.7894342611111117e-05,1.924467726254506e-06,2.758047594444445e-05,2.3050503422479586e-06,0.9880664382772458,0.015676340980392132
-2.322410386666666e-05,9.08834615279378e-07,-2.2850603866666662e-05,9.842625566212887e-07,0.983908400533312,0.0170907568607882,2.7996196133333337e-05,2.2523487771539023e-06,2.7598829466666673e-05,2.1739626764421038e-06,0.9858931449912061,0.0026370883748237694
-1.1388687788888887e-05,6.407024657738481e-06,-8.479981788888885e-06,7.512088460594522e-07,0.869110939301733,0.3319950414453293,1.1431952877777782e-05,1.6205176260022755e-06,1.1578952877777783e-05,1.1937223274952679e-06,1.017043960207286,0.04750689023921677
-1.1775679188888883e-05,1.8148230717771408e-06,-1.055179785555555e-05,1.6754193346383788e-06,0.8974484569363973,0.05874007851528186,1.3528490811111115e-05,2.0731342529156077e-06,1.287282414444445e-05,2.0645798281944735e-06,0.9510200909265901,0.014280540572799977
-1.886434505555555e-05,1.7148675633531944e-06,-1.909479505555555e-05,1.7970837844419663e-06,1.0157823168543347,0.10847035536519961,2.2155581611111117e-05,1.8564012530707682e-06,2.227078161111112e-05,1.8169181599041228e-06,1.005325238156884,0.002503708180255654
-2.1484575111111105e-05,1.4890943170362175e-06,-2.2084608444444436e-05,8.969418110790619e-07,1.0293857689186368,0.0348180467760849,2.571035822222223e-05,1.8338347472316136e-06,2.5877258222222233e-05,1.9952559498405307e-06,1.006208611977735,0.006137756829230603
-2.213211926421405e-05,1.2386421841612272e-06,-2.1961252597547383e-05,1.0697442176514116e-06,0.9929740557969543,0.037655363419361224,2.5921147402452624e-05,1.9043750658978242e-06,2.5658914069119285e-05,2.069451473316703e-06,0.9895994920479977,0.013141783029351142
-2.3248440089186178e-05,1.6211335877771246e-06,-2.2537206755852844e-05,4.123464762475211e-07,0.9718646841834885,0.053469013505030014,2.711349324414716e-05,1.685403984658828e-06,2.7343959910813826e-05,2.2691678556963307e-06,1.0077607209171873,0.029503362262789035
-2.3130424370122624e-05,5.523086683523376e-07,-2.3408591036789287e-05,5.808624277466093e-07,1.0122164327068879,0.024821719632146973,2.7950742296544044e-05,1.945963677630932e-06,2.7807708963210716e-05,1.4498364720835708e-06,0.9957203711216679,0.018291824518720214
-2.3316425964325527e-05,7.036828713094317e-07,-2.3713792630992195e-05,1.061054959832743e-06,1.0184782957310958,0.07422197221033064,2.790777403567447e-05,2.1739099150660467e-06,2.8563407369007807e-05,2.4793942497375892e-06,1.02301075346604,0.009302076014205728
-2.302335558528428e-05,4.5638651783737184e-07,-2.3563755585284276e-05,1.1347606186226088e-06,1.0236443980181806,0.05076731751549216,2.8343944414715725e-05,1.6963595391361536e-06,2.8455211081382392e-05,2.0424552940061547e-06,1.00344795162166,0.014650588185084868
-4.9855445288888895e-05,4.943509129604455e-06,-3.882464528888889e-05,4.2878980414412746e-06,0.778173547626151,0.015694107595522474,5.959855471111111e-05,6.372339138376318e-06,5.945945471111111e-05,5.968807391766744e-06,0.9981436082968805,0.008697891390977408
-4.9925600691192866e-05,5.726282839832577e-06,-4.4779700691192865e-05,4.577713652598765e-06,0.8977986819126289,0.01615692555848108,5.9587999308807135e-05,6.416007489449654e-06,5.9901932642140465e-05,6.664217201593869e-06,1.0050277925878357,0.006165306111329289
-4.973792293333333e-05,5.002266908605585e-06,-4.8823956266666665e-05,6.662935679730849e-06,0.9793133925581569,0.035369666119671316,5.937434373333334e-05,6.88533788909234e-06,6.003397706666667e-05,7.073148082803055e-06,1.0110253748453426,0.008541982962586547
-4.955895164994426e-05,6.091930015566008e-06,-5.0957684983277605e-05,6.258674736402019e-06,1.028226770835613,0.000996437704176073,5.987121501672241e-05,7.190526367609523e-06,6.029638168338907e-05,6.9276088234214504e-06,1.0075794856162086,0.00830358143154504
-5.057827884057971e-05,5.591287600070964e-06,-5.1210112173913034e-05,6.359581910134899e-06,1.0114659159145836,0.014088953833913325,6.082278782608696e-05,6.256809413629632e-06,6.11605211594203e-05,6.738173985774902e-06,1.0050453336174565,0.008255719364349602
-5.227164427777777e-05,6.283450326613202e-06,-5.384521094444444e-05,7.3935374219041235e-06,1.028674272272965,0.01790736706982085,6.272955572222223e-05,7.123764851352296e-06,6.255468905555556e-05,7.518368881209103e-06,0.9967593225689787,0.010685941860699846
-5.389287953333333e-05,6.039824026916197e-06,-5.388891286666666e-05,6.365097601879659e-06,0.9995603372745618,0.012054961804423586,6.410842046666667e-05,7.2947016071724485e-06,6.408058713333334e-05,7.341275012271667e-06,0.999492876492828,0.003755570912516392
-2.438661973333333e-05,2.9801772217883854e-06,-2.5471419733333333e-05,3.0415201506855665e-06,1.0447631598019502,0.007422734339507073,3.132388026666667e-05,4.102273326705534e-06,3.2440446933333334e-05,5.13466726700407e-06,1.0330132751952539,0.030334109440973252
-2.1519023411111112e-05,1.9668355253377446e-06,-2.1832923411111105e-05,2.9059108078702733e-06,1.0118805381048503,0.04512793242959205,2.6784576588888895e-05,3.531579385130772e-06,2.7932976588888892e-05,3.8818283489051874e-06,1.042158503133004,0.011568729868027282
-3.765828061111111e-05,2.1259584939316026e-06,-3.842918061111111e-05,3.212177310757185e-06,1.0196205454967249,0.037733212171729806,4.662668605555556e-05,3.453063256290789e-06,4.522398605555556e-05,3.483770469038614e-06,0.9697795114475031,0.0038423159186045646
-4.547383435555556e-05,3.861415679092574e-06,-4.570433435555556e-05,3.1813754392016227e-06,1.0059805186917565,0.016657860508639974,5.563946564444445e-05,5.095216124879819e-06,5.5520232311111114e-05,4.977165718995413e-06,0.9979790145338541,0.002223245792120194
-4.6740863158082495e-05,5.545100628686053e-06,-4.808396315808249e-05,5.543578085342139e-06,1.0291840146842854,0.03287230618968491,5.800037017525084e-05,6.276864020468065e-06,5.75712368419175e-05,6.06584781738582e-06,0.9928902379070826,0.010691669817425564
-5.063901227424748e-05,6.2122164211505065e-06,-5.19503122742475e-05,6.224770483780412e-06,1.0261934993541317,0.007419235442879233,6.293172105908584e-05,6.8879937264182745e-06,6.253035439241918e-05,6.835843731250779e-06,0.9936220368736337,0.003138123461090522
-5.177401148272017e-05,5.904108074085779e-06,-5.248531148272018e-05,5.578744005960794e-06,1.0143286888966216,0.009983608809414181,6.436762185061316e-05,7.142273630981893e-06,6.431195518394648e-05,7.213686739382816e-06,0.9990294377033875,0.005422753753156191
-5.2732671917502787e-05,4.873070568049242e-06,-5.2903538584169455e-05,6.1401498711005174e-06,1.0018689325900767,0.026845529263735863,6.512559474916388e-05,7.359586995098043e-06,6.480769474916387e-05,7.047112197494454e-06,0.9955177472284561,0.010115591127351345
-5.242259444816054e-05,4.6045265701107895e-06,-5.3308694448160535e-05,4.784737626812103e-06,1.0170077290770763,0.021812797059805017,6.549527221850613e-05,6.9550131377712565e-06,6.560653888517281e-05,7.265520225454191e-06,1.001352409656723,0.006875168303970774
