Type,Chip,Disp,Electrolyte,Potential [V],Period [s],Pulses #,IDSant (2-3s) [A],Std IDSant [A],"IDSdep (+3, +4s) [A]",Std IDSdep [A],delIDS [A],Std del IDS [A],RatioIDS,Std RazIDS
Enode,2,2,MgCl2,-0.5,0.15,50,6.938098905472635e-06,9.7547608385834e-08,7.372234378109453e-06,1.1793669996119237e-07,4.341354726368177e-07,1.5305097549356665e-07,1.0625726843263044,0.0226303675872583
Enode,2,2,MgCl2,-0.5,0.125,50,6.998889950248751e-06,9.188283190834684e-08,7.353907960199001e-06,1.0881273804255841e-07,3.5501800995025025e-07,1.4241722774937005e-07,1.0507249024450844,0.0207844072435443
Enode,2,2,MgCl2,-0.5,0.11,50,7.027061442786069e-06,9.375210717316148e-08,7.57684746268655e-06,1.0791097826463169e-07,5.497860199004812e-07,1.4294837120246513e-07,1.0782383965725657,0.0210419000993893
Enode,2,2,MgCl2,-0.5,0.105,50,6.960042935323384e-06,1.1147680758274697e-07,7.512379303482586e-06,1.2456723434961712e-07,5.523363681592028e-07,1.671648123928993e-07,1.0793581840359063,0.0248834429074161
Enode,2,2,MgCl2,0.5,0.25,10,6.343001840796021e-06,9.898836844344157e-08,6.331495870646762e-06,1.0737411218428402e-07,-1.1505970149259138e-08,1.460407376537716e-07,0.99818603707865,0.0230047368786871
Enode,2,2,MgCl2,0.5,0.15,10,6.979792636815919e-06,1.039525403321748e-07,6.890830348258706e-06,9.770292381693649e-08,-8.896228855721207e-08,1.4266040783584814e-07,0.9872543078016434,0.02030115646811
Enode,2,2,MgCl2,0.5,0.125,10,7.008319900497515e-06,1.3041267378974353e-07,6.944266965174126e-06,1.0038465872952781e-07,-6.405293532338871e-08,1.6457382900459546e-07,0.9908604435538336,0.0233480979972469
Enode,2,2,MgCl2,0.5,0.11,10,7.211034925373131e-06,1.0281446565595433e-07,7.069051293532342e-06,9.27117857897172e-08,-1.4198363184078957e-07,1.384423691376228e-07,0.9803102282390564,0.0189911242697391
Enode,2,2,MgCl2,0.5,0.105,10,7.175924626865671e-06,1.0795424532636545e-07,7.082217512437813e-06,1.0339646414544897e-07,-9.370711442785733e-08,1.49482266111289e-07,0.9869414578189644,0.0206896518539962
Enode,2,2,MgCl2,0.5,0.25,20,6.468616119402979e-06,1.0469768791079229e-07,6.386177661691539e-06,1.0310499039331209e-07,-8.243845771144023e-08,1.4694299880521913e-07,0.9872556268311916,0.022569788886025
Enode,2,2,MgCl2,0.5,0.15,20,6.891483233830846e-06,9.689760158017349e-08,6.728444726368157e-06,1.071194202283123e-07,-1.630385074626884e-07,1.4444277545810244e-07,0.976342029439712,0.0207379245779838
Enode,2,2,MgCl2,0.5,0.125,20,6.968286965174129e-06,9.628624762780916e-08,6.78152562189055e-06,1.0093400797420229e-07,-1.867613432835787e-07,1.3949449970511422e-07,0.9731983851674064,0.019764667863346
Enode,2,2,MgCl2,0.5,0.11,20,6.973505671641789e-06,9.871349539283697e-08,6.826362487562192e-06,9.831863177842278e-08,-1.4714318407959718e-07,1.3932303301124597e-07,0.9788996824541256,0.0197684069327391
Enode,2,2,MgCl2,0.5,0.105,20,7.057723233830842e-06,8.863513687014906e-08,6.873749651741291e-06,1.098850352249027e-07,-1.8397358208955128e-07,1.411768694027749e-07,0.9739330126735938,0.0197992844912159
Enode,2,2,MgCl2,0.5,0.25,50,6.707153383084573e-06,1.4125769698850938e-07,6.545716268656713e-06,1.0704729531617073e-07,-1.6143711442785964e-07,1.7723673545008946e-07,0.975930606442518,0.0260228171427389
Enode,2,2,MgCl2,0.5,0.15,50,6.9861976119403015e-06,1.0549379315518364e-07,6.693630995024874e-06,1.0773209053018968e-07,-2.925666169154279e-07,1.507817751728426e-07,0.9581221956253578,0.0211452041259914
Enode,2,2,MgCl2,0.5,0.125,50,6.927304925373136e-06,1.0042963116590333e-07,6.637465920398004e-06,1.0615388683074038e-07,-2.898390049751312e-07,1.461326743250565e-07,0.9581599181647804,0.0206829902929595
Enode,2,2,MgCl2,0.5,0.11,50,6.9285510945273685e-06,1.0226074459828665e-07,6.779331641791043e-06,1.0039385161846845e-07,-1.4921945273632577e-07,1.4330451956790153e-07,0.97846310856332,0.0204575702759697
Enode,2,2,MgCl2,0.5,0.105,50,7.024985223880594e-06,9.828096614337201e-08,6.8045962189054686e-06,1.1577052786280227e-07,-2.203890049751255e-07,1.518616588468152e-07,0.9686278336606404,0.0213359404733179
Enode,2,2,MgCl2,-0.8,0.25,10,6.354032636815917e-06,9.867395388608101e-08,6.753117064676614e-06,1.0104743800730825e-07,3.9908442786069693e-07,1.4123432268168117e-07,1.0628080544547978,0.0229195806692171
Enode,2,2,MgCl2,-0.8,0.15,10,6.897413582089552e-06,1.1926400582365345e-07,7.303674179104475e-06,1.1133133624657425e-07,4.062605970149238e-07,1.6315198287349197e-07,1.058900425816114,0.0244084668081691
Enode,2,2,MgCl2,-0.8,0.125,10,6.99811895522388e-06,9.06951857399443e-08,7.309249253731342e-06,1.0561548669556137e-07,3.111302985074616e-07,1.3921295825584373e-07,1.04445913258951,0.0202730021152159
Enode,2,2,MgCl2,-0.8,0.11,10,7.080260447761191e-06,1.0286602097533717e-07,7.432846915422881e-06,1.2211267110516348e-07,3.525864676616894e-07,1.596650328523322e-07,1.0497985166312884,0.0230235028135996
Enode,2,2,MgCl2,-0.8,0.105,10,7.1692819900497465e-06,1.0011581144364721e-07,7.546007064676606e-06,1.2242876789317448e-07,3.767250746268597e-07,1.5815175910770233e-07,1.0525471135254154,0.0225313190419335
Enode,2,2,MgCl2,-0.8,0.25,20,6.39430293532338e-06,1.0876822481699692e-07,7.012353034825867e-06,1.1338229095958409e-07,6.180500995024875e-07,1.5711801498582066e-07,1.0966563682943855,0.0257371168347134
Enode,2,2,MgCl2,-0.8,0.15,20,6.833242437810948e-06,1.0700957135007765e-07,7.328109054726362e-06,1.200048553876134e-07,4.948666169154141e-07,1.6078623596915678e-07,1.0724204682358591,0.0242995517765875
Enode,2,2,MgCl2,-0.8,0.125,20,6.900794427860696e-06,1.016465773393084e-07,7.412504328358203e-06,1.013118112495854e-07,5.11709900497507e-07,1.4351344809274016e-07,1.0741523176565837,0.0215840365541726
Enode,2,2,MgCl2,-0.8,0.11,20,6.964787860696517e-06,9.252188897715229e-08,7.445005124378101e-06,1.1279592671772084e-07,4.802172636815842e-07,1.4588770004359497e-07,1.0689493023027352,0.0215390001095141
Enode,2,2,MgCl2,-0.8,0.105,20,6.998534079601987e-06,1.090120546328416e-07,7.542092786069647e-06,1.235180249364399e-07,5.435587064676605e-07,1.6474322608068786e-07,1.077667508693274,0.0243570939782322
Enode,2,2,MgCl2,-0.8,0.25,50,6.572879701492529e-06,1.0481952556613893e-07,7.34673199004975e-06,1.2234869518723884e-07,7.738522885572215e-07,1.611097022340068e-07,1.1177341323288634,0.0257722973149917
Enode,2,2,MgCl2,-0.8,0.15,50,6.766579950248759e-06,9.55361842732769e-08,7.503008407960189e-06,1.2172836495021494e-07,7.364284577114302e-07,1.547415824494187e-07,1.1088331865027852,0.0238478438683333
Enode,2,2,MgCl2,-0.8,0.125,50,6.875825572139305e-06,9.583504564508756e-08,7.545058358208948e-06,1.123537199953389e-07,6.692327860696426e-07,1.4767435244681801e-07,1.0973312628495635,0.0223815198444834
Enode,2,2,MgCl2,-0.8,0.11,50,6.891008656716418e-06,1.00126271745664e-07,7.641552288557207e-06,1.351540602081058e-07,7.505436318407889e-07,1.682019330579255e-07,1.1089163675783895,0.0253828245665874
Enode,2,2,MgCl2,-0.8,0.105,50,6.882764477611943e-06,1.001597105519517e-07,7.56261338308456e-06,1.3136903236112188e-07,6.798489054726178e-07,1.651962175152574e-07,1.098775558525068,0.0248991962737632
Enode,2,2,MgCl2,0.8,0.25,10,6.40242830845771e-06,9.484380760030877e-08,6.522883084577108e-06,9.970042527210104e-08,1.20454776119398e-07,1.376064047912094e-07,1.018813920330865,0.0216858800737109
Enode,2,2,MgCl2,0.8,0.15,10,6.821262139303481e-06,1.0448734968837373e-07,6.81254358208955e-06,1.0678453209666869e-07,-8.718557213930765e-09,1.4940061090907545e-07,0.998721855715866,0.0218885063555465
Enode,2,2,MgCl2,0.8,0.125,10,6.956662736318408e-06,2.901777764353693e-07,6.954467960199e-06,9.08245651369628e-08,-2.194776119407355e-09,3.040596052903009e-07,0.9996845073273498,0.043695123472831
Enode,2,2,MgCl2,0.8,0.11,10,7.03471164179104e-06,9.626606335978969e-08,7.027713880597013e-06,9.955971242357865e-08,-6.99776119402637e-09,1.384893183341471e-07,0.999005252588826,0.0196771066046131
Enode,2,2,MgCl2,0.8,0.105,10,7.012649203980096e-06,1.0297293148863537e-07,7.018936119402989e-06,1.0416722020801784e-07,6.286915422892546e-09,1.464726403982289e-07,1.0008965107536427,0.0208961764534458
Enode,2,2,MgCl2,0.8,0.25,20,6.499337512437805e-06,1.0907041922896013e-07,6.59334109452736e-06,1.1393800569518505e-07,9.400358208955505e-08,1.577283281233182e-07,1.0144635636954782,0.0244368449329611
Enode,2,2,MgCl2,0.8,0.15,20,6.805545721393038e-06,1.070218716646369e-07,6.848069502487563e-06,9.30589748909327e-08,4.252378109452442e-08,1.4182261393146457e-07,1.006248401353157,0.0209135197748622
Enode,2,2,MgCl2,0.8,0.125,20,6.845163333333336e-06,8.832674655693664e-08,6.939878109452736e-06,1.0650658682169825e-07,9.471477611939982e-08,1.3836642365018062e-07,1.013836744502235,0.0203281885494673
Enode,2,2,MgCl2,0.8,0.11,20,6.923806119402987e-06,9.562336143362485e-08,6.924280398009952e-06,9.894193901900644e-08,4.742786069646566e-10,1.37598454020045e-07,1.0000684996949345,0.0198738964864812
Enode,2,2,MgCl2,0.8,0.105,20,6.946757960199004e-06,1.0159075250394789e-07,6.981038258706467e-06,1.026368170222204e-07,3.428029850746352e-08,1.4441259364325237e-07,1.0049347190018525,0.0208393182345554
Enode,2,2,MgCl2,0.8,0.25,50,6.765808955223883e-06,1.1206805094853305e-07,6.930151691542291e-06,1.0711398037662676e-07,1.6434273631840845e-07,1.5502468460063828e-07,1.024290182800908,0.0232054746632314
Enode,2,2,MgCl2,0.8,0.15,50,6.867403830845768e-06,1.0232146839129728e-07,7.069821890547265e-06,1.0356561328166785e-07,2.0241805970149695e-07,1.4558680966405997e-07,1.0294751939287905,0.0215106120742471
Enode,2,2,MgCl2,0.8,0.125,50,6.88703482587065e-06,1.0673024838861057e-07,7.080438557213927e-06,1.0665601948042113e-07,1.934037313432769e-07,1.5088688615152237e-07,1.028082293212279,0.0222188004040764
Enode,2,2,MgCl2,0.8,0.11,50,6.893796019900494e-06,1.0558485357322602e-07,7.0916474129353264e-06,1.0170445596075749e-07,1.978513930348321e-07,1.4660135629097445e-07,1.0286999198211972,0.0215844311717564
Enode,2,2,MgCl2,0.8,0.105,50,6.847772487562195e-06,1.0579883525247849e-07,7.05582592039801e-06,1.037886623108403e-07,2.080534328358151e-07,1.4820755704435153e-07,1.0303826438763422,0.0219807307649116
Enode,2,3,MgCl2,-0.5,0.25,10,8.496478805970147e-06,1.0103690397358365e-07,8.676894328358204e-06,9.862276785140268e-08,1.804155223880565e-07,1.4119102770090894e-07,1.0212341519949752,0.0167992152107803
Enode,2,3,MgCl2,-0.5,0.15,10,8.994608009950232e-06,1.0474165348618428e-07,9.303305771144269e-06,9.189557403666045e-08,3.0869776119403654e-07,1.3933990994165038e-07,1.0343203128866252,0.0157941152119001
Enode,2,3,MgCl2,-0.5,0.125,10,9.223418109452725e-06,9.483982578752436e-08,9.52832154228856e-06,9.927973859811213e-08,3.04903432835836e-07,1.3729915896143518e-07,1.033057531298874,0.0151227245931634
Enode,2,3,MgCl2,-0.5,0.11,10,9.430048258706469e-06,8.887929902093485e-08,9.649488208955224e-06,1.0317565854781886e-07,2.194399502487552e-07,1.361790964547381e-07,1.0232702892104664,0.0145850680212647
Enode,2,3,MgCl2,-0.5,0.105,10,9.537159154228864e-06,9.210335310823993e-08,9.767748109452728e-06,1.0792669139933805e-07,2.305889552238639e-07,1.4188445429358734e-07,1.0241779497956285,0.0150296350465619
Enode,2,3,MgCl2,-0.5,0.25,20,8.491733731343279e-06,8.902092727840718e-08,8.825995820895521e-06,9.971355096699621e-08,3.342620895522421e-07,1.3366943457632793e-07,1.0393632325420743,0.0160189009270007
Enode,2,3,MgCl2,-0.5,0.15,20,8.814608905472627e-06,9.108843413845701e-08,9.284268059701484e-06,9.809127296409405e-08,4.696591542288579e-07,1.3386187158975637e-07,1.0532819049903923,0.0155662629106021
Enode,2,3,MgCl2,-0.5,0.125,20,9.054923781094514e-06,9.671671183736485e-08,9.454482835820906e-06,9.685396274504169e-08,3.99559054726392e-07,1.368751710429974e-07,1.0441261643262665,0.0154527384319736
Enode,2,3,MgCl2,-0.5,0.11,20,9.08060462686566e-06,1.0468343663629462e-07,9.49398223880598e-06,9.703970996691356e-08,4.133776119403204e-07,1.427421704208249e-07,1.045523137381988,0.0161082842924906
Enode,2,3,MgCl2,-0.5,0.105,20,9.202838258706456e-06,9.764961642245576e-08,9.666983681592037e-06,1.044825872879214e-07,4.641454228855808e-07,1.4301069412400897e-07,1.0504350299155232,0.0159100635536859
Enode,2,3,MgCl2,-0.5,0.25,50,8.655009651741287e-06,9.321574600558705e-08,9.125322736318391e-06,9.322061901733509e-08,4.703130845771056e-07,1.318304180125105e-07,1.0543399838361225,0.0156509849742472
Enode,2,3,MgCl2,-0.5,0.15,50,8.923498407960186e-06,9.32555030625685e-08,9.46978467661692e-06,9.749546186884761e-08,5.462862686567334e-07,1.34914617208339e-07,1.061218845309528,0.0155681154002382
Enode,2,3,MgCl2,-0.5,0.125,50,9.089678656716404e-06,9.256245993752857e-08,9.712354427860692e-06,1.0503069996813325e-07,6.22675771144289e-07,1.3999734613728436e-07,1.0685036066356637,0.0158716507882838
Enode,2,3,MgCl2,-0.5,0.11,50,9.222943532338292e-06,9.063822419354973e-08,9.83002218905471e-06,1.0584314298613809e-07,6.070786567164172e-07,1.3934869429651737e-07,1.0658226578735763,0.0155374397879448
Enode,2,3,MgCl2,-0.5,0.105,50,9.131905124378096e-06,9.227610104522989e-08,9.82972567164178e-06,9.98499335035915e-08,6.978205472636843e-07,1.3595914108577298e-07,1.07641565891884,0.0154228667746489
Enode,2,3,MgCl2,0.5,0.25,10,8.378277860696511e-06,9.69466331024471e-08,8.401467114427853e-06,9.991556968576937e-08,2.318925373134172e-08,1.3921842814632093e-07,1.002767782844745,0.0166389103783347
Enode,2,3,MgCl2,0.5,0.15,10,8.91175522388059e-06,9.93918018906722e-08,8.810991094527355e-06,9.204355748663797e-08,-1.007641293532345e-07,1.354649281469955e-07,0.988693121969596,0.015108420292964
Enode,2,3,MgCl2,0.5,0.125,10,9.155154328358196e-06,9.838876231903557e-08,9.102844527363174e-06,9.89944248475666e-08,-5.2309800995020084e-08,1.3957164719803296e-07,0.994286300468689,0.0152019207022399
Enode,2,3,MgCl2,0.5,0.11,10,9.240142935323372e-06,1.006352624075716e-07,9.183325771144264e-06,9.988715395648908e-08,-5.68171641791094e-08,1.4179174716946028e-07,0.993851051376932,0.0152977321376844
Enode,2,3,MgCl2,0.5,0.105,10,9.40875636815921e-06,9.641635831249685e-08,9.19275562189053e-06,9.300160838252377e-08,-2.1600074626867894e-07,1.3396049160845929e-07,0.9770425826945992,0.0140694783504667
Enode,2,3,MgCl2,0.5,0.25,20,8.50495975124378e-06,9.385667651498108e-08,8.357163582089545e-06,9.785882884085865e-08,-1.477961691542359e-07,1.3559286894428584e-07,0.9826223552518728,0.0158106622350121
Enode,2,3,MgCl2,0.5,0.15,20,8.78187054726367e-06,9.110039240968729e-08,8.706548557213933e-06,9.04985498746139e-08,-7.532199004973724e-08,1.2841054873571328e-07,0.9914230129396286,0.0145592440756862
Enode,2,3,MgCl2,0.5,0.125,20,8.98464472636815e-06,9.272738296776069e-08,8.807195572139293e-06,9.401745324563957e-08,-1.7744915422885689e-07,1.3205169088976397e-07,0.9802497305532762,0.0145550751744804
Enode,2,3,MgCl2,0.5,0.11,20,9.066370348258694e-06,8.529848468981219e-08,8.89740248756218e-06,9.644392057450325e-08,-1.6896786069651297e-07,1.287527137817266e-07,0.9813632298035382,0.0140855816062117
Enode,2,3,MgCl2,0.5,0.105,20,9.154383233830831e-06,9.383491133362925e-08,9.007240497512428e-06,8.965587042548447e-08,-1.471427363184046e-07,1.297812223965444e-07,0.9839265264999366,0.014058285987306
Enode,2,3,MgCl2,0.5,0.25,50,8.675708258706462e-06,1.1470660999023876e-07,8.543332587064676e-06,9.43210026095652e-08,-1.32375671641786e-07,1.4850608711001157e-07,0.9847418023181056,0.0169621209444998
Enode,2,3,MgCl2,0.5,0.15,50,8.932216666666657e-06,8.56368321712879e-08,8.655246567164173e-06,8.30045897385002e-08,-2.769700995024838e-07,1.192620180191081e-07,0.9689920083850984,0.0131400556761805
Enode,2,3,MgCl2,0.5,0.125,50,9.001546965174119e-06,9.823246886464669e-08,8.758146965174117e-06,8.584500930889227e-08,-2.4340000000000177e-07,1.3045682643115146e-07,0.9729602032915358,0.0142718402213724
Enode,2,3,MgCl2,0.5,0.11,50,9.178521990049738e-06,9.27902732134134e-08,8.930022089552232e-06,1.0210555650703808e-07,-2.48499900497506e-07,1.3796948746962802e-07,0.972925935050665,0.0148490794325499
Enode,2,3,MgCl2,0.5,0.105,50,9.123424726368144e-06,1.0087240644026377e-07,8.852329353233821e-06,9.768134436564445e-08,-2.710953731343232e-07,1.404168345253851e-07,0.9702857883672988,0.0151565155987803
Enode,2,3,MgCl2,-0.8,0.25,10,8.356867114427849e-06,9.698092149815768e-08,8.877475522388054e-06,9.790552599241137e-08,5.206084079602053e-07,1.3780707947882273e-07,1.0622970786577894,0.0170068123200752
Enode,2,3,MgCl2,-0.8,0.15,10,8.817870696517407e-06,9.44410832557126e-08,9.319022537313428e-06,1.0038054865874085e-07,5.011518407960206e-07,1.378237017190522e-07,1.0568336572449344,0.0160532658620229
Enode,2,3,MgCl2,-0.8,0.125,10,9.09454174129352e-06,9.271943948521657e-08,9.57327781094528e-06,9.825214264424009e-08,4.78736069651761e-07,1.3509395986733393e-07,1.0526399331896046,0.0152277354849869
Enode,2,3,MgCl2,-0.8,0.11,10,9.18724004975123e-06,9.295900949610816e-08,9.607853830845771e-06,9.37922631923938e-08,4.206137810945405e-07,1.3205440576235534e-07,1.0457823871823104,0.0147034514781993
Enode,2,3,MgCl2,-0.8,0.105,10,9.219563034825852e-06,9.758397711839677e-08,9.74604124378108e-06,1.0120003645723293e-07,5.264782089552292e-07,1.4058477858285033e-07,1.0571044643836718,0.0156741142991384
Enode,2,3,MgCl2,-0.8,0.25,20,8.411786915422882e-06,9.728782281682425e-08,9.054508507462676e-06,9.701309080099041e-08,6.42721592039793e-07,1.3739163095035662e-07,1.0764072602530352,0.0169704563933662
Enode,2,3,MgCl2,-0.8,0.15,20,8.7107595522388e-06,9.412805045414749e-08,9.402528905472642e-06,9.929718528637165e-08,6.917693532338429e-07,1.368211273455038e-07,1.0794155032159105,0.0163094202038947
Enode,2,3,MgCl2,-0.8,0.125,20,8.842779850746257e-06,9.692632391913772e-08,9.53217676616916e-06,1.0406648536387733e-07,6.89396915422902e-07,1.422130290953248e-07,1.0779615603983088,0.0166765368591343
Enode,2,3,MgCl2,-0.8,0.11,20,9.04863746268656e-06,9.807191110623813e-08,9.669949303482584e-06,1.062864202732994e-07,6.213118407960255e-07,1.446198564601082e-07,1.0686635798326654,0.0164962369858118
Enode,2,3,MgCl2,-0.8,0.105,20,9.065481243781086e-06,9.52703681001878e-08,9.694739950248752e-06,1.0884612256069345e-07,6.292587064676663e-07,1.4465103329891145e-07,1.0694126091650498,0.0164458498453259
Enode,2,3,MgCl2,-0.8,0.25,50,8.590185721393028e-06,9.593341290500404e-08,9.46474323383085e-06,1.1058755359890213e-07,8.745575124378221e-07,1.4639954481688818e-07,1.1018089178514292,0.0178084205381648
Enode,2,3,MgCl2,-0.8,0.15,50,8.714674029850736e-06,9.0119118483145e-08,9.649487761194031e-06,1.1006605044909477e-07,9.348137313432956e-07,1.4225326350436325e-07,1.10726892688599,0.0170477763888445
Enode,2,3,MgCl2,-0.8,0.125,50,8.888921442786065e-06,1.0156354967904556e-07,9.865786318407952e-06,1.1863892912690217e-07,9.768648756218887e-07,1.5617410197528292e-07,1.109896896030584,0.0184108373887847
Enode,2,3,MgCl2,-0.8,0.11,50,9.101183731343268e-06,8.91598449892522e-08,9.905461492537304e-06,1.2189318301595537e-07,8.042777611940343e-07,1.5102127672705148e-07,1.088370676269748,0.0171189583817947
Enode,2,3,MgCl2,-0.8,0.105,50,8.995260646766158e-06,9.156961925267353e-08,9.855703034825862e-06,1.1045835896501358e-07,8.604423880597043e-07,1.4347837549722744e-07,1.0956550812531527,0.0165888444783396
Enode,2,3,MgCl2,0.8,0.25,10,8.457513383084578e-06,9.661119502157874e-08,8.554481990049745e-06,1.0657116993830885e-07,9.696860696516689e-08,1.4384414227043598e-07,1.011465380256933,0.0170960928376443
Enode,2,3,MgCl2,0.8,0.15,10,8.776888805970148e-06,9.51462924110402e-08,8.749072935323376e-06,8.837642452510071e-08,-2.781587064677164e-08,1.2985842048711352e-07,0.996830782380671,0.014770341767849
Enode,2,3,MgCl2,0.8,0.125,10,8.96240402985074e-06,1.1825588330471809e-07,8.90594318407959e-06,9.029797391310029e-08,-5.64608457711502e-08,1.4878903867217517e-07,0.9937002565848294,0.0165354769323714
Enode,2,3,MgCl2,0.8,0.11,10,9.12514472636814e-06,9.479943892265277e-08,9.030133631840782e-06,8.722727844111491e-08,-9.501109452735909e-08,1.288236458275171e-07,0.9895879903961616,0.0140380273987373
Enode,2,3,MgCl2,0.8,0.105,10,9.173243383084564e-06,9.237840781534133e-08,9.16660084577113e-06,9.974271955777574e-08,-6.64253731343491e-09,1.3594991848205946e-07,0.999275879093573,0.0148153131412927
Enode,2,3,MgCl2,0.8,0.25,20,8.472636766169149e-06,1.0540733378655425e-07,8.672861542288553e-06,8.547457216687008e-08,2.00224776119404e-07,1.3570780560859253e-07,1.0236319320236755,0.0162466007630565
Enode,2,3,MgCl2,0.8,0.15,20,8.634666965174124e-06,9.732384327719381e-08,8.751089502487556e-06,7.892788251784832e-08,1.1642253731343205e-07,1.253057904048933e-07,1.0134831531757964,0.0146302913128245
Enode,2,3,MgCl2,0.8,0.125,20,8.739049651741288e-06,9.506818846164122e-08,8.816743731343275e-06,9.83394425676059e-08,7.769407960198752e-08,1.3677940788688037e-07,1.0088904494994495,0.0157188951704252
Enode,2,3,MgCl2,0.8,0.11,20,8.975095721393024e-06,9.125617567377013e-08,8.992295024875613e-06,8.192655426126739e-08,1.719930348258869e-08,1.2263625031664325e-07,1.00191633649562,0.013678565634977
Enode,2,3,MgCl2,0.8,0.105,20,8.978713383084572e-06,8.941735761303571e-08,9.063701343283568e-06,9.23679334113663e-08,8.49879601989964e-08,1.2855854294905538e-07,1.0094654942833023,0.0143838719732901
Enode,2,3,MgCl2,0.8,0.25,50,8.79527457711442e-06,1.0038463334567337e-07,8.904163880597008e-06,9.823064958996084e-08,1.0888930348258748e-07,1.404504721630047e-07,1.0123804325297496,0.0160701542579737
Enode,2,3,MgCl2,0.8,0.15,50,8.81057601990049e-06,8.838246093586443e-08,9.037250298507454e-06,9.49190274176388e-08,2.2667427860696429e-07,1.2969611083987856e-07,1.0257275208902317,0.0148975733005086
Enode,2,3,MgCl2,0.8,0.125,50,9.0293030845771e-06,9.58549195213153e-08,9.237474129353222e-06,1.024258380652225e-07,2.081710447761232e-07,1.4028263577435737e-07,1.0230550511845924,0.015704630128329
Enode,2,3,MgCl2,0.8,0.11,50,9.001369402985061e-06,1.0039174692992353e-07,9.141335771144264e-06,9.150531987008937e-08,1.3996636815920186e-07,1.358371319491441e-07,1.0155494527435776,0.0152193362077456
Enode,2,3,MgCl2,0.8,0.105,50,8.951847412935318e-06,8.257339101837595e-08,9.208057363184072e-06,1.0160544594908501e-07,2.5620995024875417e-07,1.3092758132183626e-07,1.028620902304315,0.0147936819293181
Standard,1,1,KCl,-0.5,0.25,10,1.0126969850746269e-05,1.1947365962201712e-07,1.0268185074626864e-05,1.123998611036482e-07,1.412152238805986e-07,1.6403561844793653e-07,1.0139444696648516,0.0163181065609603
Standard,1,1,KCl,-0.5,0.15,10,1.2060540796019904e-05,1.16993946968906e-07,1.187840099502488e-05,1.2185544919700966e-07,-1.8213980099502562e-07,1.6892700827981357e-07,0.984897874475485,0.0139055271263364
Standard,1,1,KCl,-0.5,0.125,10,1.203942338308459e-05,9.991595268272993e-08,1.1931661194029849e-05,1.150029772943605e-07,-1.0776218905474205e-07,1.5234461719097508e-07,0.9910492234033278,0.0126052192375141
Standard,1,1,KCl,-0.5,0.11,10,1.2203835820895529e-05,1.5788125984564386e-07,1.20627960199005e-05,1.4497576343678837e-07,-1.4103980099502693e-07,2.143465982807456e-07,0.9884429942302618,0.0174540370354143
Standard,1,1,KCl,-0.5,0.105,10,1.2114334825870647e-05,1.2953923761198582e-07,1.201125124378109e-05,1.3057310370419036e-07,-1.0308358208955665e-07,1.839286532654436e-07,0.9914907765410762,0.0151187830944383
Standard,1,1,KCl,-0.5,0.25,20,1.0492614925373136e-05,1.2688587579442925e-07,1.0581573134328356e-05,1.2821798342910724e-07,8.89582089552189e-08,1.8038812807595225e-07,1.008478173418916,0.017264184215244
Standard,1,1,KCl,-0.5,0.15,20,1.1297958706467665e-05,1.445518275094382e-07,1.1323817910447764e-05,1.3096965861455045e-07,2.5859203980101362e-08,1.950596891054896e-07,1.0022888385992506,0.0172867511766908
Standard,1,1,KCl,-0.5,0.125,20,1.1458625870646766e-05,1.4175201595519957e-07,1.1452698009950253e-05,1.2700281648853248e-07,-5.9278606965135715e-09,1.9032432693532125e-07,0.9994826726377638,0.0166049331002036
Standard,1,1,KCl,-0.5,0.11,20,1.153970099502487e-05,1.2815916041783722e-07,1.1550015920398e-05,1.3245080953045782e-07,1.0314925373129413e-08,1.8430406220232522e-07,1.0008938641804996,0.0159782077421191
Standard,1,1,KCl,-0.5,0.105,20,1.1478495522388068e-05,1.252636476790082e-07,1.151781393034826e-05,1.3143127864011334e-07,3.931840796019078e-08,1.8156310868352585e-07,1.003425397333954,0.0158434876788993
Standard,1,1,KCl,-0.5,0.25,50,1.1031484079601994e-05,1.1838158448539905e-07,1.1017844278606963e-05,1.2235837274008693e-07,-1.3639800995028793e-08,1.702520805302412e-07,0.9987635570249112,0.0154240657691657
Standard,1,1,KCl,-0.5,0.15,50,1.1329278606965182e-05,1.2547310584364173e-07,1.1341613930348267e-05,1.2374638178538833e-07,1.2335323383085251e-08,1.76229019446358e-07,1.0010888004268428,0.0155637724293183
Standard,1,1,KCl,-0.5,0.125,50,1.1502338805970146e-05,1.2112436949915205e-07,1.1528546268656715e-05,1.2825014346388642e-07,2.620746268656936e-08,1.7640638362903585e-07,1.002278446421085,0.0153530504661928
Standard,1,1,KCl,-0.5,0.11,50,1.1439477114427856e-05,1.245449668739439e-07,1.1518052736318403e-05,1.2635996678131532e-07,7.857562189054752e-08,1.7742122189469585e-07,1.006868812368307,0.0155621436246366
Standard,1,1,KCl,-0.5,0.105,50,1.142524029850746e-05,1.203845269040437e-07,1.152872736318408e-05,1.3309018933607544e-07,1.034870646766214e-07,1.7945872175913558e-07,1.0090577582591538,0.0157713976514942
Standard,1,1,KCl,0.5,0.25,10,1.010497368159204e-05,1.2581907005449586e-07,1.0196720199004978e-05,1.2636747877504025e-07,9.174651741293913e-08,1.7832324044088697e-07,1.009079342540008,0.0177270207079388
Standard,1,1,KCl,0.5,0.15,10,1.1581802985074624e-05,1.1972190480878905e-07,1.1541952736318403e-05,1.2727774002147853e-07,-3.985024875622019e-08,1.7473682381232588e-07,0.9965592361735408,0.0150628397546329
