Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
7.20007,7.53403e-06,7.51019e-06,7.49826e-06,7.51019e-06,7.48634e-06,7.53403e-06,7.56979e-06
7.30007,7.52211e-06,7.49826e-06,7.51019e-06,7.48634e-06,7.49826e-06,7.52211e-06,7.56979e-06
7.40007,7.51019e-06,7.52211e-06,7.49826e-06,7.52211e-06,7.4625e-06,7.51019e-06,7.56979e-06
7.50007,7.51019e-06,7.52211e-06,7.52211e-06,7.51019e-06,7.4625e-06,7.52211e-06,7.58171e-06
7.60008,7.49826e-06,7.51019e-06,7.4625e-06,7.49826e-06,7.48634e-06,7.52211e-06,7.53403e-06
7.70008,7.51019e-06,7.48634e-06,7.48634e-06,7.51019e-06,7.48634e-06,7.51019e-06,7.53403e-06
7.80008,7.47442e-06,7.53403e-06,7.47442e-06,7.52211e-06,7.48634e-06,7.52211e-06,7.56979e-06
7.90008,7.51019e-06,7.52211e-06,7.51019e-06,7.54595e-06,7.45058e-06,7.49826e-06,7.52211e-06
8.00008,7.49826e-06,7.49826e-06,7.51019e-06,7.53403e-06,7.4625e-06,7.55787e-06,7.52211e-06
8.10008,7.53403e-06,7.49826e-06,7.49826e-06,7.51019e-06,7.47442e-06,7.51019e-06,7.52211e-06
8.20008,7.51019e-06,7.51019e-06,7.47442e-06,7.51019e-06,7.45058e-06,7.49826e-06,7.53403e-06
8.30008,7.53403e-06,7.49826e-06,7.48634e-06,7.49826e-06,7.51019e-06,7.48634e-06,7.53403e-06
8.40008,7.47442e-06,7.52211e-06,7.48634e-06,7.52211e-06,7.4625e-06,7.48634e-06,7.52211e-06
8.50009,7.49826e-06,7.49826e-06,7.49826e-06,7.49826e-06,7.4625e-06,7.52211e-06,7.53403e-06
8.60009,7.51019e-06,7.48634e-06,7.51019e-06,7.52211e-06,7.45058e-06,7.49826e-06,7.52211e-06
8.70009,7.48634e-06,7.48634e-06,7.47442e-06,7.51019e-06,7.47442e-06,7.51019e-06,7.49826e-06
8.80009,7.49826e-06,7.49826e-06,7.4625e-06,7.51019e-06,7.45058e-06,7.51019e-06,7.54595e-06
8.90009,7.51019e-06,7.51019e-06,7.49826e-06,7.51019e-06,7.4625e-06,7.53403e-06,7.52211e-06
9.00009,7.47442e-06,7.49826e-06,7.48634e-06,7.54595e-06,7.47442e-06,7.51019e-06,7.49826e-06
9.10009,7.47442e-06,7.52211e-06,7.52211e-06,7.48634e-06,7.47442e-06,7.53403e-06,7.47442e-06
9.20009,7.49826e-06,7.52211e-06,7.49826e-06,7.47442e-06,7.43866e-06,7.56979e-06,7.47442e-06
9.30009,7.49826e-06,7.51019e-06,7.47442e-06,7.47442e-06,7.4625e-06,7.55787e-06,7.4625e-06
9.40009,7.49826e-06,7.51019e-06,7.48634e-06,7.51019e-06,7.47442e-06,7.52211e-06,7.48634e-06
9.50009,7.48634e-06,7.49826e-06,7.49826e-06,7.48634e-06,7.45058e-06,7.52211e-06,7.51019e-06
9.6001,7.48634e-06,7.51019e-06,7.47442e-06,7.47442e-06,7.43866e-06,7.49826e-06,7.52211e-06
9.7001,7.49826e-06,7.53403e-06,7.48634e-06,7.4625e-06,7.47442e-06,7.51019e-06,7.54595e-06
9.8001,7.49826e-06,7.48634e-06,7.47442e-06,7.47442e-06,7.47442e-06,7.52211e-06,7.55787e-06
9.9001,7.53403e-06,7.49826e-06,7.49826e-06,7.45058e-06,7.48634e-06,7.53403e-06,7.53403e-06
10.0001,7.52211e-06,7.53403e-06,7.48634e-06,7.45058e-06,7.52211e-06,7.52211e-06,7.52211e-06
10.1001,7.55787e-06,7.52211e-06,7.47442e-06,7.45058e-06,7.51019e-06,7.53403e-06,7.52211e-06
10.2001,7.49826e-06,7.54595e-06,7.47442e-06,7.45058e-06,7.4625e-06,7.53403e-06,7.51019e-06
10.3001,7.51019e-06,7.53403e-06,7.47442e-06,7.48634e-06,7.45058e-06,7.49826e-06,7.49826e-06
10.4001,7.47442e-06,7.54595e-06,7.48634e-06,7.47442e-06,7.4625e-06,7.48634e-06,7.52211e-06
10.5001,7.48634e-06,7.53403e-06,7.49826e-06,7.48634e-06,7.45058e-06,7.52211e-06,7.52211e-06
10.6001,7.51019e-06,7.52211e-06,7.4625e-06,7.49826e-06,7.47442e-06,7.49826e-06,7.53403e-06
10.7001,7.48634e-06,7.53403e-06,7.47442e-06,7.49826e-06,7.45058e-06,7.52211e-06,7.51019e-06
10.8001,7.51019e-06,7.54595e-06,7.4625e-06,7.49826e-06,7.4625e-06,7.53403e-06,7.48634e-06
10.9001,7.48634e-06,7.49826e-06,7.47442e-06,7.51019e-06,7.45058e-06,7.51019e-06,7.49826e-06
11.0001,7.51019e-06,7.51019e-06,7.45058e-06,7.52211e-06,7.43866e-06,7.51019e-06,7.51019e-06
11.1001,7.47442e-06,7.49826e-06,7.4625e-06,7.51019e-06,7.47442e-06,7.49826e-06,7.49826e-06
11.2001,7.48634e-06,7.49826e-06,7.47442e-06,7.53403e-06,7.43866e-06,7.48634e-06,7.52211e-06
11.3001,7.4625e-06,7.51019e-06,7.48634e-06,7.53403e-06,7.45058e-06,7.51019e-06,7.54595e-06
11.4001,7.48634e-06,7.47442e-06,7.4625e-06,7.49826e-06,7.47442e-06,7.49826e-06,7.51019e-06
11.5001,7.47442e-06,7.48634e-06,7.51019e-06,7.52211e-06,7.48634e-06,7.48634e-06,7.53403e-06
11.6001,7.47442e-06,7.47442e-06,7.48634e-06,7.51019e-06,7.48634e-06,7.51019e-06,7.52211e-06
11.7001,7.47442e-06,7.49826e-06,7.52211e-06,7.52211e-06,7.47442e-06,7.53403e-06,7.52211e-06
11.8001,7.48634e-06,7.52211e-06,7.51019e-06,7.49826e-06,7.49826e-06,7.53403e-06,7.53403e-06
11.9001,7.48634e-06,7.49826e-06,7.51019e-06,7.52211e-06,7.49826e-06,7.51019e-06,7.51019e-06
12.0001,7.47442e-06,7.51019e-06,7.53403e-06,7.49826e-06,7.4625e-06,7.52211e-06,7.49826e-06
12.1001,7.47442e-06,7.49826e-06,7.54595e-06,7.48634e-06,7.4625e-06,7.52211e-06,7.48634e-06
12.2001,7.48634e-06,7.51019e-06,7.52211e-06,7.49826e-06,7.52211e-06,7.49826e-06,7.48634e-06
12.3001,7.51019e-06,7.51019e-06,7.51019e-06,7.47442e-06,7.52211e-06,7.53403e-06,7.52211e-06
12.4001,7.49826e-06,7.51019e-06,7.48634e-06,7.52211e-06,7.53403e-06,7.53403e-06,7.53403e-06
12.5001,7.48634e-06,7.53403e-06,7.4625e-06,7.51019e-06,7.53403e-06,7.51019e-06,7.54595e-06
12.6001,7.47442e-06,7.54595e-06,7.51019e-06,7.49826e-06,7.49826e-06,7.49826e-06,7.53403e-06
12.7001,7.49826e-06,7.54595e-06,7.52211e-06,7.51019e-06,7.49826e-06,7.53403e-06,7.48634e-06
12.8001,7.49826e-06,7.51019e-06,7.58171e-06,7.52211e-06,7.49826e-06,7.52211e-06,7.51019e-06
12.9001,7.47442e-06,7.49826e-06,7.55787e-06,7.53403e-06,7.48634e-06,7.52211e-06,7.51019e-06
13.0001,7.51019e-06,7.53403e-06,7.54595e-06,7.52211e-06,7.49826e-06,7.51019e-06,7.47442e-06
13.1001,7.52211e-06,7.51019e-06,7.49826e-06,7.51019e-06,7.48634e-06,7.49826e-06,7.52211e-06
13.2001,7.52211e-06,7.53403e-06,7.51019e-06,7.49826e-06,7.49826e-06,7.48634e-06,7.52211e-06
13.3001,7.48634e-06,7.54595e-06,7.48634e-06,7.51019e-06,7.49826e-06,7.53403e-06,7.52211e-06
13.4001,7.52211e-06,7.54595e-06,7.47442e-06,7.55787e-06,7.48634e-06,7.49826e-06,7.52211e-06
13.5001,7.51019e-06,7.53403e-06,7.47442e-06,7.52211e-06,7.52211e-06,7.51019e-06,7.48634e-06
13.6001,7.49826e-06,7.54595e-06,7.53403e-06,7.55787e-06,7.48634e-06,7.49826e-06,7.49826e-06
13.7001,7.52211e-06,7.53403e-06,7.53403e-06,7.56979e-06,7.48634e-06,7.48634e-06,7.48634e-06
13.8001,7.48634e-06,7.48634e-06,7.51019e-06,7.54595e-06,7.48634e-06,7.49826e-06,7.48634e-06
13.9001,7.49826e-06,7.49826e-06,7.49826e-06,7.54595e-06,7.45058e-06,7.51019e-06,7.49826e-06
14.0001,7.47442e-06,7.52211e-06,7.51019e-06,7.52211e-06,7.4625e-06,7.52211e-06,7.52211e-06
14.1001,7.48634e-06,7.53403e-06,7.48634e-06,7.54595e-06,7.48634e-06,7.48634e-06,7.51019e-06
14.2001,7.49826e-06,7.52211e-06,7.51019e-06,7.51019e-06,7.51019e-06,7.49826e-06,7.51019e-06
14.3001,7.49826e-06,7.51019e-06,7.53403e-06,7.53403e-06,7.51019e-06,7.49826e-06,7.51019e-06
14.4001,7.49826e-06,7.49826e-06,7.52211e-06,7.49826e-06,7.47442e-06,7.47442e-06,7.53403e-06
14.5001,7.51019e-06,7.51019e-06,7.52211e-06,7.52211e-06,7.49826e-06,7.53403e-06,7.54595e-06
14.6001,7.47442e-06,7.52211e-06,7.51019e-06,7.52211e-06,7.49826e-06,7.53403e-06,7.54595e-06
14.7001,7.4625e-06,7.51019e-06,7.52211e-06,7.49826e-06,7.52211e-06,7.53403e-06,7.54595e-06
14.8001,7.47442e-06,7.48634e-06,7.51019e-06,7.53403e-06,7.51019e-06,7.55787e-06,7.56979e-06
14.9001,7.48634e-06,7.49826e-06,7.53403e-06,7.53403e-06,7.51019e-06,7.58171e-06,7.52211e-06
15.0001,7.48634e-06,7.47442e-06,7.52211e-06,7.51019e-06,7.52211e-06,7.54595e-06,7.52211e-06
15.1002,7.51019e-06,7.4625e-06,7.49826e-06,7.53403e-06,7.53403e-06,7.54595e-06,7.53403e-06
15.2002,7.49826e-06,7.47442e-06,7.53403e-06,7.51019e-06,7.52211e-06,7.58171e-06,7.53403e-06
15.3002,7.52211e-06,7.52211e-06,7.55787e-06,7.52211e-06,7.52211e-06,7.54595e-06,7.54595e-06
15.4002,7.51019e-06,7.54595e-06,7.55787e-06,7.52211e-06,7.52211e-06,7.53403e-06,7.52211e-06
15.5002,7.49826e-06,7.48634e-06,7.54595e-06,7.53403e-06,7.54595e-06,7.55787e-06,7.51019e-06
15.6002,7.51019e-06,7.47442e-06,7.55787e-06,7.53403e-06,7.54595e-06,7.55787e-06,7.53403e-06
15.7002,7.53403e-06,7.43866e-06,7.54595e-06,7.53403e-06,7.53403e-06,7.56979e-06,7.51019e-06
15.8002,7.56979e-06,7.45058e-06,7.53403e-06,7.53403e-06,7.58171e-06,7.55787e-06,7.53403e-06
15.9002,7.55787e-06,7.45058e-06,7.53403e-06,7.52211e-06,7.54595e-06,7.54595e-06,7.53403e-06
16.0002,8.52346e-06,9.95398e-06,1.19209e-05,1.41025e-05,1.66178e-05,1.94907e-05,2.2614e-05
16.1002,8.38041e-06,9.58443e-06,1.12653e-05,1.30892e-05,1.51157e-05,1.73092e-05,1.95265e-05
16.2002,8.33273e-06,9.56059e-06,1.12414e-05,1.29581e-05,1.48892e-05,1.69396e-05,1.90139e-05
16.3002,8.36849e-06,9.54866e-06,1.11699e-05,1.29104e-05,1.4782e-05,1.67608e-05,1.88351e-05
16.4002,8.36849e-06,9.57251e-06,1.11818e-05,1.28388e-05,1.47223e-05,1.66416e-05,1.87159e-05
16.5002,8.38041e-06,9.56059e-06,1.11461e-05,1.28388e-05,1.4627e-05,1.66059e-05,1.86205e-05
16.6002,8.38041e-06,9.54866e-06,1.1158e-05,1.28269e-05,1.46151e-05,1.66059e-05,1.85728e-05
16.7002,8.40425e-06,9.53674e-06,1.1158e-05,1.27912e-05,1.45674e-05,1.65343e-05,1.8537e-05
16.8002,8.38041e-06,9.52482e-06,1.11461e-05,1.27912e-05,1.45555e-05,1.65105e-05,1.85251e-05
