Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
2.96,7.04527e-06,6.93798e-06,7.02143e-06,6.86646e-06,7.02143e-06,7.4625e-06,8.17776e-06,9.2864e-06
3.0,7.08103e-06,6.93798e-06,6.98566e-06,6.85453e-06,7.00951e-06,7.43866e-06,8.15392e-06,9.27448e-06
3.04,7.04527e-06,6.98566e-06,6.97374e-06,6.87838e-06,6.99759e-06,7.47442e-06,8.14199e-06,9.25064e-06
3.08,7.06911e-06,6.99759e-06,6.9499e-06,6.8903e-06,7.06911e-06,7.43866e-06,8.15392e-06,9.27448e-06
3.12,7.05719e-06,6.96182e-06,6.98566e-06,6.87838e-06,7.05719e-06,7.45058e-06,8.15392e-06,9.27448e-06
3.16,7.06911e-06,6.9499e-06,6.90222e-06,6.83069e-06,7.00951e-06,7.4625e-06,8.18968e-06,9.27448e-06
3.2,7.10487e-06,6.93798e-06,6.9499e-06,6.83069e-06,7.02143e-06,7.48634e-06,8.10623e-06,9.2268e-06
3.24,7.05719e-06,6.99759e-06,6.92606e-06,6.80685e-06,7.05719e-06,7.43866e-06,8.14199e-06,9.27448e-06
3.28,7.04527e-06,6.98566e-06,6.9499e-06,6.85453e-06,7.00951e-06,7.4625e-06,8.16584e-06,9.27448e-06
3.32,7.04527e-06,6.93798e-06,6.93798e-06,6.86646e-06,6.99759e-06,7.45058e-06,8.14199e-06,9.25064e-06
3.36,7.06911e-06,6.97374e-06,6.93798e-06,6.86646e-06,7.03335e-06,7.4625e-06,8.16584e-06,9.26256e-06
3.4,7.03335e-06,6.9499e-06,6.96182e-06,6.84261e-06,7.03335e-06,7.47442e-06,8.16584e-06,9.27448e-06
3.44,6.99759e-06,6.98566e-06,6.91414e-06,6.83069e-06,7.03335e-06,7.45058e-06,8.18968e-06,9.23872e-06
3.48,6.99759e-06,6.9499e-06,6.93798e-06,6.80685e-06,7.03335e-06,7.4625e-06,8.17776e-06,9.31025e-06
3.52,7.00951e-06,6.98566e-06,6.8903e-06,6.81877e-06,7.00951e-06,7.49826e-06,8.2016e-06,9.25064e-06
3.56,7.03335e-06,6.99759e-06,6.91414e-06,6.85453e-06,7.04527e-06,7.48634e-06,8.16584e-06,9.26256e-06
3.6,7.04527e-06,6.99759e-06,6.93798e-06,6.84261e-06,6.99759e-06,7.48634e-06,8.16584e-06,9.2864e-06
3.64,7.05719e-06,6.97374e-06,6.92606e-06,6.84261e-06,7.02143e-06,7.47442e-06,8.14199e-06,9.31025e-06
3.68,7.03335e-06,6.9499e-06,6.91414e-06,6.86646e-06,6.97374e-06,7.48634e-06,8.17776e-06,9.27448e-06
3.72,7.00951e-06,6.99759e-06,6.93798e-06,6.84261e-06,6.97374e-06,7.48634e-06,8.14199e-06,9.26256e-06
3.76,7.08103e-06,6.98566e-06,6.91414e-06,6.84261e-06,7.03335e-06,7.43866e-06,8.18968e-06,9.27448e-06
3.8,7.04527e-06,6.98566e-06,6.91414e-06,6.87838e-06,7.02143e-06,7.45058e-06,8.18968e-06,9.29832e-06
3.84,7.02143e-06,6.98566e-06,6.93798e-06,6.87838e-06,6.99759e-06,7.47442e-06,8.17776e-06,9.23872e-06
3.88,7.03335e-06,7.02143e-06,6.93798e-06,6.85453e-06,6.98566e-06,7.48634e-06,8.13007e-06,9.2864e-06
3.92,7.05719e-06,7.02143e-06,6.93798e-06,6.83069e-06,7.02143e-06,7.53403e-06,8.11815e-06,9.27448e-06
3.96,7.06911e-06,6.98566e-06,6.92606e-06,6.8903e-06,7.04527e-06,7.48634e-06,8.14199e-06,9.27448e-06
4.0,7.08103e-06,6.99759e-06,6.92606e-06,6.90222e-06,6.99759e-06,7.4625e-06,8.13007e-06,9.25064e-06
4.04,7.03335e-06,6.98566e-06,6.9499e-06,6.8903e-06,6.99759e-06,7.49826e-06,8.15392e-06,9.31025e-06
4.08,7.02143e-06,6.9499e-06,6.96182e-06,6.91414e-06,7.04527e-06,7.49826e-06,8.16584e-06,9.29832e-06
4.12,7.10487e-06,6.96182e-06,6.99759e-06,6.86646e-06,7.03335e-06,7.49826e-06,8.15392e-06,9.2864e-06
4.16,7.08103e-06,6.96182e-06,6.9499e-06,6.84261e-06,7.03335e-06,7.48634e-06,8.15392e-06,9.29832e-06
4.2,7.08103e-06,6.98566e-06,6.99759e-06,6.87838e-06,6.99759e-06,7.47442e-06,8.16584e-06,9.31025e-06
