Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.69,9.94205e-06,9.89437e-06,9.69172e-06,9.70364e-06,9.77516e-06,9.72748e-06,9.54866e-06
0.7,9.799e-06,9.71556e-06,9.7394e-06,9.67979e-06,9.7394e-06,9.64403e-06,9.63211e-06
0.71,9.89437e-06,9.78708e-06,9.65595e-06,9.63211e-06,9.75132e-06,9.67979e-06,9.56059e-06
0.72,9.93013e-06,9.7394e-06,9.67979e-06,9.70364e-06,9.78708e-06,9.69172e-06,9.64403e-06
0.73,9.83477e-06,9.77516e-06,9.7394e-06,9.62019e-06,9.59635e-06,9.62019e-06,9.70364e-06
0.74,9.95398e-06,9.799e-06,9.77516e-06,9.7394e-06,9.71556e-06,9.70364e-06,9.60827e-06
0.75,9.93013e-06,9.85861e-06,9.799e-06,9.70364e-06,9.71556e-06,9.69172e-06,9.78708e-06
0.76,9.88245e-06,9.83477e-06,9.78708e-06,9.65595e-06,9.77516e-06,9.66787e-06,9.66787e-06
0.77,9.78708e-06,9.84669e-06,9.67979e-06,9.65595e-06,9.67979e-06,9.69172e-06,9.63211e-06
0.78,9.95398e-06,9.83477e-06,9.77516e-06,9.63211e-06,9.7394e-06,9.56059e-06,9.62019e-06
0.79,9.87053e-06,9.77516e-06,9.62019e-06,9.63211e-06,9.67979e-06,9.72748e-06,9.60827e-06
0.8,9.95398e-06,9.77516e-06,9.75132e-06,9.53674e-06,9.77516e-06,9.69172e-06,9.67979e-06
0.81,9.91821e-06,9.799e-06,9.71556e-06,9.67979e-06,9.71556e-06,9.69172e-06,9.65595e-06
0.82,9.85861e-06,9.78708e-06,9.7394e-06,9.63211e-06,9.71556e-06,9.7394e-06,9.71556e-06
0.83,9.89437e-06,9.89437e-06,9.66787e-06,9.67979e-06,9.66787e-06,9.70364e-06,9.67979e-06
0.84,9.94205e-06,9.71556e-06,9.75132e-06,9.67979e-06,9.77516e-06,9.75132e-06,9.69172e-06
0.85,9.89437e-06,9.81092e-06,9.71556e-06,9.65595e-06,9.76324e-06,9.70364e-06,9.67979e-06
0.86,9.90629e-06,9.799e-06,9.76324e-06,9.59635e-06,9.83477e-06,9.67979e-06,9.63211e-06
