Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
1.14,7.83205e-06,7.89166e-06,7.87973e-06,7.689e-06,7.59363e-06,7.56979e-06,7.55787e-06
1.15,7.90358e-06,7.93934e-06,7.84397e-06,7.76052e-06,7.72476e-06,7.55787e-06,7.58171e-06
1.16,7.95126e-06,7.87973e-06,7.7486e-06,7.78437e-06,7.64132e-06,7.61747e-06,7.54595e-06
1.17,7.84397e-06,7.84397e-06,7.87973e-06,7.77245e-06,7.64132e-06,7.66516e-06,7.54595e-06
1.18,7.96318e-06,7.87973e-06,7.83205e-06,7.7486e-06,7.689e-06,7.60555e-06,7.59363e-06
1.19,7.95126e-06,7.87973e-06,7.82013e-06,7.65324e-06,7.56979e-06,7.64132e-06,7.64132e-06
1.2,7.99894e-06,7.86781e-06,7.82013e-06,7.65324e-06,7.67708e-06,7.64132e-06,7.58171e-06
1.21,7.85589e-06,7.85589e-06,7.82013e-06,7.70092e-06,7.62939e-06,7.66516e-06,7.689e-06
1.22,7.9155e-06,7.87973e-06,7.84397e-06,7.73668e-06,7.67708e-06,7.60555e-06,7.56979e-06
1.23,7.9155e-06,7.9155e-06,7.80821e-06,7.78437e-06,7.76052e-06,7.53403e-06,7.62939e-06
1.24,7.96318e-06,7.84397e-06,7.86781e-06,7.71284e-06,7.66516e-06,7.53403e-06,7.65324e-06
1.25,7.9155e-06,7.72476e-06,7.82013e-06,7.73668e-06,7.66516e-06,7.65324e-06,7.54595e-06
1.26,7.84397e-06,7.80821e-06,7.82013e-06,7.79629e-06,7.71284e-06,7.56979e-06,7.65324e-06
1.27,7.93934e-06,7.96318e-06,7.84397e-06,7.72476e-06,7.65324e-06,7.66516e-06,7.59363e-06
1.28,7.9751e-06,7.84397e-06,7.82013e-06,7.73668e-06,7.70092e-06,7.55787e-06,7.64132e-06
1.29,7.87973e-06,7.78437e-06,7.67708e-06,7.78437e-06,7.70092e-06,7.56979e-06,7.65324e-06
1.3,7.83205e-06,7.89166e-06,7.78437e-06,7.80821e-06,7.72476e-06,7.70092e-06,7.62939e-06
1.31,7.99894e-06,7.98702e-06,7.84397e-06,7.73668e-06,7.689e-06,7.60555e-06,7.64132e-06
1.32,7.95126e-06,7.84397e-06,7.78437e-06,7.79629e-06,7.79629e-06,7.56979e-06,7.59363e-06
