Timestamp (s),Current SMUA (A),Voltage SMUA (V),Current SMUb (A),Voltage SMUb (V)
0.396,-9.05991e-07,1.78814e-05,3.06368e-06,0.100051
0.398,-1.37091e-06,2.36034e-05,2.93255e-06,0.100049
0.4,-1.20401e-06,2.36034e-05,2.58684e-06,0.100046
0.402,-1.58548e-06,1.97887e-05,2.71797e-06,0.100048
0.404,-1.33514e-06,4.29153e-06,2.37226e-06,0.100056
0.406,-1.2517e-06,-4.29153e-06,2.28882e-06,0.100049
0.408,-9.41753e-07,1.0252e-05,2.45571e-06,0.100049
0.41,-1.37091e-06,1.12057e-05,2.76566e-06,0.100049
0.412,-9.89437e-07,1.69277e-05,2.63453e-06,0.100049
0.414,-1.12057e-06,2.95639e-05,2.67029e-06,0.100044
0.416,-9.89437e-07,1.97887e-05,2.58684e-06,0.10005
0.418,-9.41753e-07,2.67029e-05,2.93255e-06,0.100047
0.42,-1.12057e-06,2.36034e-05,2.71797e-06,0.10005
0.422,-2.06232e-06,2.07424e-05,2.45571e-06,0.100052
0.424,-1.41859e-06,2.16961e-05,2.76566e-06,0.10005
0.426,-1.63317e-06,1.43051e-06,2.45571e-06,0.100046
0.428,-2.14577e-06,1.21593e-05,2.58684e-06,0.100047
0.43,-1.58548e-06,2.57492e-05,2.45571e-06,0.100053
0.432,-7.27177e-07,1.88351e-05,2.63453e-06,0.100054
0.434,-9.41753e-07,1.78814e-05,2.88486e-06,0.100045
0.436,-1.15633e-06,2.67029e-05,2.93255e-06,0.100048
0.438,-1.46627e-06,1.12057e-05,2.63453e-06,0.100053
0.44,-1.68085e-06,1.21593e-05,2.28882e-06,0.100049
0.442,-1.63317e-06,4.31538e-05,2.45571e-06,0.100053
0.444,-2.06232e-06,1.97887e-05,2.20537e-06,0.100049
0.446,-1.33514e-06,3.71933e-05,2.41995e-06,0.100052
0.448,-1.37091e-06,2.36034e-05,2.63453e-06,0.100051
0.45,-1.2517e-06,3.24249e-05,2.58684e-06,0.100051
0.452,-1.15633e-06,4.00543e-05,2.80142e-06,0.100048
0.454,-1.71661e-06,2.07424e-05,2.67029e-06,0.100054
0.456,-1.37091e-06,1.88351e-05,2.80142e-06,0.100048
0.458,-1.03712e-06,1.97887e-05,2.76566e-06,0.100049
0.46,-1.7643e-06,2.76566e-05,2.8491e-06,0.100053
0.462,-1.58548e-06,2.76566e-05,2.45571e-06,0.100054
0.464,-1.07288e-06,1.69277e-05,2.71797e-06,0.100048
0.466,-1.71661e-06,2.67029e-05,2.71797e-06,0.100048
0.468,-1.07288e-06,2.07424e-05,2.58684e-06,0.10005
0.47,-9.05991e-07,2.67029e-05,2.5034e-06,0.100044
0.472,-1.20401e-06,3.43323e-05,2.55108e-06,0.100048
0.474,-1.50204e-06,8.10623e-06,2.3365e-06,0.100049
0.476,-1.12057e-06,2.57492e-05,2.67029e-06,0.100047
0.478,-9.89437e-07,4.1008e-05,2.80142e-06,0.10005
0.48,-9.41753e-07,2.67029e-05,3.14713e-06,0.100047
0.482,-6.07967e-07,3.43323e-05,2.76566e-06,0.100042
0.484,-6.4373e-07,2.95639e-05,2.8491e-06,0.10005
0.486,-1.58548e-06,1.78814e-05,2.55108e-06,0.100047
0.488,-1.7643e-06,5.24521e-06,2.63453e-06,0.100042
0.49,-1.54972e-06,2.95639e-05,2.67029e-06,0.100047
0.492,-1.80006e-06,3.24249e-05,2.45571e-06,0.100053
0.494,-1.50204e-06,1.12057e-05,2.3365e-06,0.100049
0.496,-9.05991e-07,1.40667e-05,2.71797e-06,0.100047
0.498,-8.22544e-07,1.5974e-05,2.76566e-06,0.100049
0.5,-1.03712e-06,1.69277e-05,2.67029e-06,0.100055
0.502,-6.07967e-07,2.26498e-05,2.80142e-06,0.100052
0.504,-1.41859e-06,2.95639e-05,2.76566e-06,0.10005
0.506,-1.37091e-06,1.97887e-05,2.55108e-06,0.100047
0.508,-1.84774e-06,3.62396e-05,2.71797e-06,0.100055
0.51,-1.37091e-06,8.10623e-06,2.80142e-06,0.100042
0.512,-1.41859e-06,1.88351e-05,2.98023e-06,0.100043
0.514,-1.20401e-06,3.33786e-05,2.71797e-06,0.100053
0.516,-1.63317e-06,2.45571e-05,2.5034e-06,0.100045
0.518,-1.2517e-06,1.5974e-05,2.41995e-06,0.100051
0.52,-1.33514e-06,1.50204e-05,2.55108e-06,0.100047
0.522,-1.41859e-06,2.26498e-05,2.88486e-06,0.100053
0.524,-1.2517e-06,2.16961e-05,2.98023e-06,0.100048
0.526,-1.71661e-06,1.78814e-05,2.80142e-06,0.100048
0.528,-1.33514e-06,1.50204e-05,2.55108e-06,0.100044
0.53,-1.46627e-06,1.88351e-05,2.28882e-06,0.100044
0.532,-9.89437e-07,1.88351e-05,2.5034e-06,0.10005
0.534,-1.2517e-06,3.14713e-05,2.28882e-06,0.100048
0.536,-1.37091e-06,8.10623e-06,2.71797e-06,0.100048
0.538,-1.89543e-06,2.76566e-05,2.63453e-06,0.100046
0.54,-1.20401e-06,4.22001e-05,2.58684e-06,0.100044
0.542,-1.58548e-06,3.8147e-05,2.71797e-06,0.100048
0.544,-1.03712e-06,3.14713e-05,2.71797e-06,0.100048
0.546,-9.89437e-07,1.97887e-05,2.80142e-06,0.100051
0.548,-9.89437e-07,2.95639e-05,2.76566e-06,0.10005
0.55,-1.12057e-06,1.97887e-05,2.71797e-06,0.100052
0.552,-1.12057e-06,2.26498e-05,2.58684e-06,0.100048
0.554,-1.37091e-06,4.88758e-05,2.76566e-06,0.100044
0.556,-1.41859e-06,2.26498e-05,2.8491e-06,0.100044
0.558,-8.58307e-07,2.26498e-05,2.71797e-06,0.100051
0.56,-1.15633e-06,2.57492e-05,2.24113e-06,0.100049
0.562,-1.80006e-06,2.76566e-05,2.41995e-06,0.100043
0.564,-9.05991e-07,4.00543e-05,2.45571e-06,0.100048
0.566,-1.07288e-06,2.45571e-05,2.55108e-06,0.100051
0.568,-1.07288e-06,2.07424e-05,2.98023e-06,0.100042
0.57,-9.41753e-07,3.8147e-05,2.98023e-06,0.100046
0.572,-1.63317e-06,2.45571e-05,2.63453e-06,0.10005
0.574,-1.28746e-06,3.43323e-05,3.06368e-06,0.100045
0.576,-1.63317e-06,2.26498e-05,2.63453e-06,0.100049
0.578,-1.37091e-06,2.45571e-05,2.63453e-06,0.100051
0.58,-1.33514e-06,2.76566e-05,2.63453e-06,0.100041
0.582,-7.7486e-07,2.67029e-05,2.58684e-06,0.100043
0.584,-1.12057e-06,9.29832e-06,2.67029e-06,0.100047
0.586,-1.07288e-06,1.78814e-05,2.76566e-06,0.100049
0.588,-1.54972e-06,9.29832e-06,2.5034e-06,0.10005
0.59,-1.46627e-06,2.07424e-05,2.80142e-06,0.100049
0.592,-1.33514e-06,1.69277e-05,2.67029e-06,0.100045
0.594,-1.37091e-06,1.0252e-05,2.71797e-06,0.100057
0.596,-1.80006e-06,2.76566e-05,2.71797e-06,0.100043
0.598,-8.22544e-07,1.3113e-05,2.93255e-06,0.100046
0.6,-1.20401e-06,2.36034e-05,2.71797e-06,0.100046
0.602,-1.2517e-06,4.00543e-05,2.67029e-06,0.100048
0.604,-1.58548e-06,2.16961e-05,2.55108e-06,0.100053
0.606,-1.84774e-06,2.16961e-05,2.55108e-06,0.100047
0.608,-1.54972e-06,4.29153e-06,2.58684e-06,0.100046
0.61,-1.20401e-06,2.26498e-05,2.45571e-06,0.100054
0.612,-1.07288e-06,1.97887e-05,2.8491e-06,0.100048
0.614,-1.54972e-06,3.05176e-05,2.8491e-06,0.100045
0.616,-8.58307e-07,2.57492e-05,2.5034e-06,0.100048
0.618,-1.84774e-06,2.67029e-05,2.55108e-06,0.100047
0.62,-1.33514e-06,1.69277e-05,2.41995e-06,0.100051
0.622,-1.7643e-06,1.97887e-05,2.24113e-06,0.100053
0.624,-1.54972e-06,2.16961e-05,2.45571e-06,0.100051
0.626,-1.37091e-06,2.67029e-05,2.5034e-06,0.100054
0.628,-1.93119e-06,5.24521e-06,2.24113e-06,0.10005
0.63,-1.41859e-06,1.69277e-05,2.45571e-06,0.100048
0.632,-1.41859e-06,4.00543e-05,2.63453e-06,0.100049
0.634,-1.20401e-06,2.16961e-05,2.80142e-06,0.100045
0.636,-9.05991e-07,2.57492e-05,2.88486e-06,0.100044
0.638,-9.89437e-07,9.29832e-06,2.76566e-06,0.100048
0.64,-1.28746e-06,2.67029e-05,2.80142e-06,0.100044
0.642,-1.46627e-06,2.45571e-05,2.80142e-06,0.100048
0.644,-1.37091e-06,2.76566e-05,2.63453e-06,0.100048
0.646,-1.33514e-06,2.76566e-05,2.71797e-06,0.100045
0.648,-1.37091e-06,1.0252e-05,2.5034e-06,0.100049
0.65,-1.33514e-06,1.78814e-05,2.37226e-06,0.100053
0.652,-1.20401e-06,4.31538e-05,2.45571e-06,0.100051
0.654,-1.54972e-06,1.40667e-05,2.88486e-06,0.100047
0.656,-9.05991e-07,3.91006e-05,3.016e-06,0.100045
0.658,-1.46627e-06,2.45571e-05,3.09944e-06,0.100048
0.66,-1.33514e-06,2.57492e-05,2.8491e-06,0.100051
0.662,-1.37091e-06,4.1008e-05,3.06368e-06,0.100047
0.664,-6.91414e-07,4.98295e-05,2.98023e-06,0.100049
0.666,-1.41859e-06,3.14713e-05,2.20537e-06,0.100055
0.668,-9.89437e-07,3.8147e-05,2.63453e-06,0.100046
0.67,-1.03712e-06,5.24521e-06,2.58684e-06,0.100049
0.672,-1.50204e-06,2.16961e-05,2.55108e-06,0.100055
0.674,-1.33514e-06,2.76566e-05,2.71797e-06,0.100041
0.676,-1.33514e-06,1.12057e-05,2.5034e-06,0.100058
0.678,-1.46627e-06,2.26498e-05,2.88486e-06,0.100047
0.68,-1.78814e-07,2.45571e-05,2.93255e-06,0.100049
0.682,-1.37091e-06,2.86102e-05,2.67029e-06,0.100049
0.684,-1.12057e-06,1.78814e-05,2.8491e-06,0.100051
0.686,-1.20401e-06,3.33786e-05,2.67029e-06,0.100047
0.688,-1.7643e-06,2.45571e-05,2.88486e-06,0.100051
0.69,-1.50204e-06,2.38419e-06,2.71797e-06,0.100048
0.692,-1.03712e-06,1.97887e-05,2.71797e-06,0.10005
0.694,-1.41859e-06,2.67029e-05,2.55108e-06,0.100043
0.696,-1.54972e-06,2.26498e-05,2.45571e-06,0.100048
0.698,-9.05991e-07,1.69277e-05,2.88486e-06,0.100045
0.7,-1.37091e-06,1.3113e-05,2.76566e-06,0.100045
0.702,-1.37091e-06,3.33786e-05,2.80142e-06,0.10005
0.704,-1.20401e-06,2.26498e-05,2.58684e-06,0.10005
0.706,-1.37091e-06,2.57492e-05,2.5034e-06,0.100053
0.708,-1.07288e-06,4.29153e-06,2.55108e-06,0.10005
0.71,-1.89543e-06,9.29832e-06,2.58684e-06,0.100046
0.712,-1.84774e-06,2.57492e-05,2.76566e-06,0.100048
0.714,-1.2517e-06,4.00543e-05,2.45571e-06,0.100044
0.716,-1.20401e-06,5.24521e-06,2.37226e-06,0.100046
0.718,-9.05991e-07,2.45571e-05,2.55108e-06,0.100045
0.72,-1.07288e-06,1.69277e-05,2.71797e-06,0.100051
0.722,-1.41859e-06,1.5974e-05,2.8491e-06,0.100046
0.724,-1.07288e-06,3.52859e-05,2.8491e-06,0.100048
0.726,-1.63317e-06,2.36034e-05,2.88486e-06,0.100045
0.728,-1.58548e-06,2.26498e-05,2.8491e-06,0.100048
0.73,-1.46627e-06,1.21593e-05,2.5034e-06,0.100043
0.732,-1.41859e-06,1.12057e-05,2.8491e-06,0.100045
0.734,-1.46627e-06,3.05176e-05,2.88486e-06,0.100047
0.736,-1.12057e-06,2.76566e-05,2.55108e-06,0.100045
0.738,-1.15633e-06,1.5974e-05,2.5034e-06,0.10004
0.74,-1.20401e-06,1.78814e-05,2.45571e-06,0.100049
0.742,-1.12057e-06,3.62396e-05,2.8491e-06,0.100047
0.744,-1.15633e-06,2.86102e-05,2.67029e-06,0.100042
0.746,-8.58307e-07,3.14713e-05,2.98023e-06,0.100049
0.748,-9.41753e-07,2.57492e-05,2.93255e-06,0.100043
0.75,-1.12057e-06,3.71933e-05,2.93255e-06,0.100047
0.752,-1.20401e-06,2.07424e-05,2.88486e-06,0.100047
0.754,-1.58548e-06,2.36034e-05,2.8491e-06,0.10004
0.756,-1.63317e-06,2.16961e-05,2.3365e-06,0.10004
0.758,-1.54972e-06,2.86102e-05,3.016e-06,0.100037
0.76,-1.2517e-06,1.78814e-05,2.45571e-06,0.100048
0.762,-7.7486e-07,1.40667e-05,2.58684e-06,0.100042
0.764,-9.05991e-07,4.31538e-05,2.8491e-06,0.100047
0.766,-1.2517e-06,2.26498e-05,2.80142e-06,0.100049
0.768,-9.41753e-07,1.97887e-05,2.88486e-06,0.100045
0.77,-1.28746e-06,6.19888e-06,2.76566e-06,0.100046
0.772,-1.28746e-06,3.33786e-06,2.67029e-06,0.100044
0.774,-1.33514e-06,2.76566e-05,2.71797e-06,0.100045
0.776,-1.46627e-06,3.33786e-05,2.71797e-06,0.100046
0.778,-1.2517e-06,4.29153e-06,2.58684e-06,0.100047
0.78,-1.41859e-06,2.95639e-05,2.63453e-06,0.100049
0.782,-1.28746e-06,2.57492e-05,2.41995e-06,0.10005
0.784,-8.58307e-07,3.62396e-05,2.45571e-06,0.100047
0.786,-1.20401e-06,3.14713e-05,2.55108e-06,0.100048
0.788,-1.46627e-06,3.05176e-05,2.80142e-06,0.100044
0.79,-1.68085e-06,1.0252e-05,2.67029e-06,0.100046
0.792,-1.33514e-06,1.12057e-05,2.5034e-06,0.100046
0.794,-1.93119e-06,1.3113e-05,2.58684e-06,0.100046
0.796,-1.68085e-06,1.78814e-05,2.5034e-06,0.100045
0.798,-1.71661e-06,2.16961e-05,2.07424e-06,0.100047
0.8,-1.37091e-06,1.21593e-05,2.71797e-06,0.100045
0.802,-1.54972e-06,1.3113e-05,2.5034e-06,0.100048
0.804,-1.50204e-06,4.1008e-05,2.63453e-06,0.10005
0.806,-1.63317e-06,3.24249e-05,2.5034e-06,0.100046
0.808,-1.68085e-06,1.50204e-05,2.63453e-06,0.100048
0.81,-1.15633e-06,7.15256e-06,2.8491e-06,0.100048
0.812,-1.46627e-06,2.45571e-05,2.80142e-06,0.100041
0.814,-1.12057e-06,2.76566e-05,2.88486e-06,0.100043
0.816,-1.07288e-06,1.50204e-05,2.93255e-06,0.100044
