Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
22.3002,2.45094e-05,2.4426e-05,2.4426e-05,2.43068e-05,2.44021e-05
22.4002,2.45333e-05,2.44379e-05,2.43902e-05,2.42949e-05,2.44021e-05
22.5002,2.45333e-05,2.44498e-05,2.44021e-05,2.43187e-05,2.43664e-05
22.6002,2.45094e-05,2.44498e-05,2.43783e-05,2.42829e-05,2.43783e-05
22.7002,2.45214e-05,2.44379e-05,2.43545e-05,2.42829e-05,2.43902e-05
22.8002,2.45094e-05,2.44379e-05,2.43902e-05,2.42591e-05,2.43545e-05
22.9002,2.44856e-05,2.44379e-05,2.43783e-05,2.42829e-05,2.43783e-05
23.0002,2.44856e-05,2.44617e-05,2.43783e-05,2.43068e-05,2.43902e-05
23.1002,2.44856e-05,2.44498e-05,2.43664e-05,2.43068e-05,2.43783e-05
23.2002,2.44975e-05,2.44498e-05,2.43664e-05,2.43425e-05,2.43664e-05
23.3002,2.44975e-05,2.4426e-05,2.43425e-05,2.43425e-05,2.43783e-05
23.4002,2.44975e-05,2.44021e-05,2.43187e-05,2.43187e-05,2.43664e-05
23.5002,2.45333e-05,2.44379e-05,2.43187e-05,2.42949e-05,2.43783e-05
23.6002,2.44856e-05,2.44379e-05,2.43187e-05,2.43306e-05,2.43783e-05
23.7002,2.45094e-05,2.44498e-05,2.43425e-05,2.42829e-05,2.43425e-05
23.8002,2.45094e-05,2.44021e-05,2.43306e-05,2.43068e-05,2.43545e-05
23.9002,2.44975e-05,2.44141e-05,2.43664e-05,2.43425e-05,2.43425e-05
24.0002,2.44856e-05,2.44379e-05,2.43545e-05,2.43068e-05,2.43306e-05
24.1002,2.44737e-05,2.44379e-05,2.43425e-05,2.43306e-05,2.43306e-05
24.2002,2.45094e-05,2.4426e-05,2.43664e-05,2.43664e-05,2.43187e-05
24.3002,2.44737e-05,2.4426e-05,2.43664e-05,2.43545e-05,2.43187e-05
24.4002,2.45094e-05,2.44141e-05,2.43664e-05,2.43306e-05,2.43187e-05
24.5002,2.44975e-05,2.4426e-05,2.43425e-05,2.42949e-05,2.43664e-05
24.6002,2.45094e-05,2.44379e-05,2.43425e-05,2.43187e-05,2.42949e-05
24.7002,2.45094e-05,2.44498e-05,2.43545e-05,2.42829e-05,2.43187e-05
24.8002,2.44975e-05,2.44379e-05,2.43425e-05,2.43068e-05,2.43068e-05
24.9002,2.44975e-05,2.44617e-05,2.43664e-05,2.43068e-05,2.43187e-05
25.0002,2.44856e-05,2.44141e-05,2.43664e-05,2.42829e-05,2.43306e-05
25.1003,2.45214e-05,2.43902e-05,2.43783e-05,2.42829e-05,2.43187e-05
25.2003,2.45333e-05,2.44021e-05,2.43902e-05,2.43068e-05,2.43068e-05
25.3003,2.45094e-05,2.44379e-05,2.44021e-05,2.42949e-05,2.42949e-05
25.4003,2.45094e-05,2.44141e-05,2.43783e-05,2.42949e-05,2.42829e-05
25.5003,2.45094e-05,2.44498e-05,2.43783e-05,2.4271e-05,2.42949e-05
25.6003,2.45214e-05,2.44141e-05,2.43902e-05,2.42949e-05,2.43306e-05
25.7003,2.45214e-05,2.44379e-05,2.43664e-05,2.42829e-05,2.43306e-05
25.8003,2.44975e-05,2.44021e-05,2.43545e-05,2.43068e-05,2.42949e-05
25.9003,2.45094e-05,2.44379e-05,2.43425e-05,2.4271e-05,2.42829e-05
26.0003,2.45094e-05,2.44379e-05,2.43306e-05,2.42591e-05,2.42829e-05
26.1003,2.45094e-05,2.44498e-05,2.43425e-05,2.42472e-05,2.43068e-05
26.2003,2.44856e-05,2.44737e-05,2.43545e-05,2.42472e-05,2.43068e-05
26.3003,2.44975e-05,2.44617e-05,2.43425e-05,2.42472e-05,2.43068e-05
26.4003,2.44737e-05,2.44379e-05,2.43306e-05,2.42352e-05,2.42829e-05
26.5003,2.45452e-05,2.44498e-05,2.43425e-05,2.42591e-05,2.4271e-05
26.6003,2.45571e-05,2.44379e-05,2.43664e-05,2.4271e-05,2.42829e-05
26.7003,2.45214e-05,2.43902e-05,2.43664e-05,2.42591e-05,2.42352e-05
26.8003,2.45214e-05,2.43783e-05,2.43545e-05,2.42949e-05,2.42472e-05
26.9003,2.45333e-05,2.4426e-05,2.43783e-05,2.42949e-05,2.42472e-05
27.0003,2.45333e-05,2.43783e-05,2.43545e-05,2.4271e-05,2.42472e-05
27.1003,2.45333e-05,2.44141e-05,2.43068e-05,2.42472e-05,2.42591e-05
27.2003,2.45571e-05,2.44141e-05,2.43306e-05,2.42829e-05,2.42352e-05
27.3003,2.45452e-05,2.44141e-05,2.43068e-05,2.43068e-05,2.42233e-05
27.4003,2.45214e-05,2.44141e-05,2.42949e-05,2.42829e-05,2.42233e-05
27.5003,2.45452e-05,2.44021e-05,2.42949e-05,2.42829e-05,2.42233e-05
27.6003,2.45214e-05,2.4426e-05,2.4271e-05,2.42472e-05,2.42352e-05
27.7003,2.45333e-05,2.43783e-05,2.43068e-05,2.42591e-05,2.42233e-05
27.8003,2.45094e-05,2.43902e-05,2.42949e-05,2.4271e-05,2.42352e-05
27.9003,2.44975e-05,2.44141e-05,2.43306e-05,2.42352e-05,2.42352e-05
28.0003,2.45094e-05,2.43902e-05,2.43068e-05,2.42352e-05,2.42233e-05
28.1003,2.45333e-05,2.44021e-05,2.43068e-05,2.42114e-05,2.42114e-05
28.2003,2.45571e-05,2.44379e-05,2.42949e-05,2.42233e-05,2.42352e-05
28.3003,2.45452e-05,2.4426e-05,2.43306e-05,2.42114e-05,2.42233e-05
28.4003,2.45333e-05,2.44141e-05,2.43306e-05,2.42114e-05,2.42114e-05
28.5003,2.45214e-05,2.44141e-05,2.43306e-05,2.42114e-05,2.41995e-05
28.6003,2.45094e-05,2.43902e-05,2.43068e-05,2.41756e-05,2.41995e-05
28.7003,2.45214e-05,2.43902e-05,2.42949e-05,2.42114e-05,2.42472e-05
28.8003,2.45333e-05,2.43902e-05,2.43187e-05,2.42114e-05,2.42114e-05
28.9003,2.45452e-05,2.44021e-05,2.43425e-05,2.42114e-05,2.41995e-05
29.0003,2.45214e-05,2.44021e-05,2.43664e-05,2.41995e-05,2.41995e-05
29.1003,2.44975e-05,2.44141e-05,2.43902e-05,2.41995e-05,2.42114e-05
29.2003,2.45214e-05,2.44021e-05,2.43664e-05,2.42233e-05,2.42591e-05
29.3003,2.45452e-05,2.43902e-05,2.43425e-05,2.42233e-05,2.42472e-05
29.4003,2.45452e-05,2.44141e-05,2.43425e-05,2.41756e-05,2.42352e-05
29.5003,2.45333e-05,2.43902e-05,2.42829e-05,2.42472e-05,2.42114e-05
29.6003,2.45214e-05,2.44021e-05,2.43068e-05,2.42352e-05,2.42233e-05
29.7003,2.45333e-05,2.44141e-05,2.42949e-05,2.42114e-05,2.42114e-05
29.8003,2.45571e-05,2.44141e-05,2.43187e-05,2.42114e-05,2.42233e-05
29.9003,2.45452e-05,2.4426e-05,2.43425e-05,2.42114e-05,2.42472e-05
30.0003,2.45452e-05,2.43902e-05,2.43306e-05,2.42233e-05,2.42472e-05
30.1003,2.45452e-05,2.44141e-05,2.43425e-05,2.42591e-05,2.42233e-05
30.2003,2.45452e-05,2.43902e-05,2.43545e-05,2.42352e-05,2.42233e-05
30.3003,2.45571e-05,2.43664e-05,2.43425e-05,2.4271e-05,2.42114e-05
30.4003,2.4569e-05,2.43664e-05,2.43425e-05,2.42233e-05,2.42114e-05
30.5003,2.45571e-05,2.44141e-05,2.43306e-05,2.42591e-05,2.42114e-05
30.6003,2.45571e-05,2.43664e-05,2.43068e-05,2.42352e-05,2.42352e-05
