Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.206,7.09295e-06,7.14064e-06,6.96182e-06,6.40154e-06,6.83069e-06,6.87838e-06,6.61612e-06
0.208,7.22408e-06,7.30753e-06,6.92606e-06,6.44922e-06,6.61612e-06,6.61612e-06,6.44922e-06
0.21,7.1764e-06,7.04527e-06,6.87838e-06,6.61612e-06,6.6638e-06,6.49691e-06,6.53267e-06
0.212,7.1764e-06,7.04527e-06,6.74725e-06,6.92606e-06,6.87838e-06,6.6638e-06,6.44922e-06
0.214,7.35521e-06,6.92606e-06,6.87838e-06,6.79493e-06,6.61612e-06,6.49691e-06,6.28233e-06
0.216,7.22408e-06,7.00951e-06,6.87838e-06,6.92606e-06,6.19888e-06,6.40154e-06,6.23465e-06
0.218,7.35521e-06,7.09295e-06,7.1764e-06,6.83069e-06,6.83069e-06,6.36578e-06,6.40154e-06
0.22,6.96182e-06,7.04527e-06,6.83069e-06,6.71148e-06,6.58035e-06,6.44922e-06,6.40154e-06
0.222,6.74725e-06,7.04527e-06,6.6638e-06,6.79493e-06,6.61612e-06,6.53267e-06,6.83069e-06
0.224,7.1764e-06,7.04527e-06,7.09295e-06,6.83069e-06,5.93662e-06,6.44922e-06,6.02007e-06
0.226,7.09295e-06,6.49691e-06,6.71148e-06,7.22408e-06,6.1512e-06,6.36578e-06,6.49691e-06
0.228,7.09295e-06,7.14064e-06,6.83069e-06,6.61612e-06,6.71148e-06,6.1512e-06,6.53267e-06
0.23,7.14064e-06,7.00951e-06,6.83069e-06,6.71148e-06,6.58035e-06,6.31809e-06,6.40154e-06
0.232,7.09295e-06,7.09295e-06,6.74725e-06,6.79493e-06,6.61612e-06,6.6638e-06,6.71148e-06
0.234,7.35521e-06,6.96182e-06,6.87838e-06,6.87838e-06,6.74725e-06,6.58035e-06,6.31809e-06
0.236,7.09295e-06,6.87838e-06,6.96182e-06,6.61612e-06,6.6638e-06,6.58035e-06,6.06775e-06
0.238,7.35521e-06,6.87838e-06,7.1764e-06,6.92606e-06,6.58035e-06,6.83069e-06,6.53267e-06
0.24,7.22408e-06,7.1764e-06,6.58035e-06,6.96182e-06,6.44922e-06,6.49691e-06,6.36578e-06
0.242,6.92606e-06,7.09295e-06,6.58035e-06,6.79493e-06,6.58035e-06,6.58035e-06,6.71148e-06
0.244,7.25985e-06,7.04527e-06,7.00951e-06,6.87838e-06,6.92606e-06,6.53267e-06,6.6638e-06
0.246,7.1764e-06,7.14064e-06,7.00951e-06,6.49691e-06,6.6638e-06,6.44922e-06,6.40154e-06
0.248,7.39098e-06,7.1764e-06,6.96182e-06,6.74725e-06,7.04527e-06,6.79493e-06,6.44922e-06
0.25,6.96182e-06,7.09295e-06,6.74725e-06,6.83069e-06,6.71148e-06,6.58035e-06,6.31809e-06
0.252,6.83069e-06,7.04527e-06,7.00951e-06,6.79493e-06,6.74725e-06,6.87838e-06,6.49691e-06
0.254,7.1764e-06,6.87838e-06,6.61612e-06,6.71148e-06,6.61612e-06,6.61612e-06,6.53267e-06
0.256,7.22408e-06,7.09295e-06,7.09295e-06,6.71148e-06,6.6638e-06,6.44922e-06,6.49691e-06
0.258,7.39098e-06,7.00951e-06,7.30753e-06,6.6638e-06,6.6638e-06,6.61612e-06,6.40154e-06
0.26,7.09295e-06,7.14064e-06,6.83069e-06,6.58035e-06,6.40154e-06,6.6638e-06,6.58035e-06
0.262,6.92606e-06,6.6638e-06,6.83069e-06,6.74725e-06,6.61612e-06,6.49691e-06,6.58035e-06
0.264,7.25985e-06,7.14064e-06,7.04527e-06,6.87838e-06,6.61612e-06,6.49691e-06,6.58035e-06
0.266,7.22408e-06,7.09295e-06,6.87838e-06,6.49691e-06,6.6638e-06,6.44922e-06,6.28233e-06
0.268,7.00951e-06,7.22408e-06,6.71148e-06,6.79493e-06,6.53267e-06,6.40154e-06,6.36578e-06
0.27,7.04527e-06,7.14064e-06,6.49691e-06,6.79493e-06,6.19888e-06,6.71148e-06,6.44922e-06
0.272,7.30753e-06,7.04527e-06,6.87838e-06,6.83069e-06,6.44922e-06,6.40154e-06,6.53267e-06
0.274,7.1764e-06,7.1764e-06,6.96182e-06,6.92606e-06,6.71148e-06,6.31809e-06,6.74725e-06
0.276,7.25985e-06,7.25985e-06,6.83069e-06,6.6638e-06,6.58035e-06,6.44922e-06,6.61612e-06
0.278,7.39098e-06,7.47442e-06,6.61612e-06,6.58035e-06,6.53267e-06,6.6638e-06,6.40154e-06
0.28,7.00951e-06,7.35521e-06,6.79493e-06,6.96182e-06,6.61612e-06,6.31809e-06,6.58035e-06
0.282,7.35521e-06,7.04527e-06,6.92606e-06,6.79493e-06,6.49691e-06,6.58035e-06,6.44922e-06
0.284,7.25985e-06,7.09295e-06,6.96182e-06,6.23465e-06,6.49691e-06,6.61612e-06,6.79493e-06
