Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.198,3.09944e-06,3.09944e-06,2.98023e-06,2.98023e-06,2.93255e-06,2.63453e-06,2.88486e-06,2.71797e-06
0.2,3.14713e-06,3.27826e-06,3.27826e-06,3.19481e-06,3.3617e-06,3.016e-06,2.88486e-06,2.80142e-06
0.202,3.06368e-06,3.09944e-06,2.8491e-06,2.63453e-06,3.016e-06,2.71797e-06,2.93255e-06,3.09944e-06
0.204,3.06368e-06,3.14713e-06,2.76566e-06,2.98023e-06,2.8491e-06,2.76566e-06,2.41995e-06,3.06368e-06
0.206,3.06368e-06,3.19481e-06,2.98023e-06,2.76566e-06,3.06368e-06,2.93255e-06,2.88486e-06,2.76566e-06
0.208,2.67029e-06,2.98023e-06,3.27826e-06,2.93255e-06,2.63453e-06,3.23057e-06,3.09944e-06,3.19481e-06
0.21,3.14713e-06,2.93255e-06,2.8491e-06,2.93255e-06,2.98023e-06,2.55108e-06,2.76566e-06,2.58684e-06
0.212,3.14713e-06,2.98023e-06,3.23057e-06,3.09944e-06,2.76566e-06,2.93255e-06,2.98023e-06,2.8491e-06
0.214,2.63453e-06,3.09944e-06,2.8491e-06,2.80142e-06,2.98023e-06,2.98023e-06,2.88486e-06,3.09944e-06
0.216,2.80142e-06,3.23057e-06,2.8491e-06,2.80142e-06,2.8491e-06,2.67029e-06,2.8491e-06,3.016e-06
0.218,3.31402e-06,3.49283e-06,3.14713e-06,3.016e-06,2.98023e-06,2.8491e-06,3.06368e-06,2.8491e-06
0.22,2.63453e-06,3.19481e-06,2.15769e-06,3.09944e-06,2.71797e-06,2.8491e-06,2.80142e-06,2.80142e-06
0.222,2.98023e-06,3.19481e-06,3.14713e-06,3.14713e-06,2.98023e-06,2.37226e-06,2.67029e-06,2.76566e-06
0.224,3.19481e-06,3.19481e-06,3.016e-06,2.88486e-06,3.06368e-06,2.80142e-06,2.98023e-06,2.71797e-06
0.226,3.016e-06,3.06368e-06,2.98023e-06,2.93255e-06,3.016e-06,3.016e-06,2.5034e-06,2.93255e-06
0.228,3.3617e-06,3.06368e-06,3.14713e-06,3.06368e-06,2.88486e-06,2.63453e-06,2.98023e-06,2.55108e-06
0.23,3.27826e-06,3.06368e-06,3.09944e-06,3.016e-06,3.06368e-06,2.80142e-06,3.14713e-06,3.06368e-06
0.232,2.55108e-06,3.31402e-06,3.14713e-06,2.93255e-06,2.80142e-06,3.09944e-06,2.58684e-06,2.80142e-06
0.234,2.8491e-06,3.19481e-06,3.14713e-06,2.98023e-06,2.71797e-06,2.76566e-06,2.88486e-06,2.8491e-06
0.236,2.98023e-06,3.09944e-06,3.31402e-06,2.88486e-06,2.58684e-06,2.88486e-06,2.98023e-06,3.09944e-06
0.238,3.06368e-06,2.76566e-06,3.016e-06,2.88486e-06,2.71797e-06,2.93255e-06,2.98023e-06,2.98023e-06
0.24,2.88486e-06,3.23057e-06,3.016e-06,2.8491e-06,2.93255e-06,2.98023e-06,3.06368e-06,2.93255e-06
0.242,3.57628e-06,3.06368e-06,2.37226e-06,2.8491e-06,2.67029e-06,3.06368e-06,2.98023e-06,3.27826e-06
0.244,3.09944e-06,3.06368e-06,2.98023e-06,2.76566e-06,2.63453e-06,3.19481e-06,2.71797e-06,2.71797e-06
0.246,3.31402e-06,2.98023e-06,3.06368e-06,2.76566e-06,3.09944e-06,2.20537e-06,3.19481e-06,2.88486e-06
0.248,3.06368e-06,3.3617e-06,2.80142e-06,2.45571e-06,2.67029e-06,2.8491e-06,2.63453e-06,3.06368e-06
0.25,2.80142e-06,2.71797e-06,3.016e-06,2.80142e-06,3.06368e-06,2.98023e-06,3.06368e-06,2.88486e-06
0.252,3.09944e-06,3.14713e-06,3.14713e-06,2.8491e-06,2.98023e-06,2.8491e-06,3.06368e-06,3.016e-06
0.254,3.09944e-06,2.28882e-06,3.09944e-06,2.98023e-06,3.14713e-06,2.58684e-06,2.80142e-06,2.71797e-06
0.256,2.67029e-06,3.09944e-06,3.27826e-06,2.93255e-06,3.14713e-06,2.98023e-06,3.06368e-06,2.76566e-06
0.258,2.88486e-06,2.93255e-06,2.71797e-06,3.14713e-06,3.19481e-06,3.14713e-06,3.3617e-06,3.09944e-06
0.26,3.14713e-06,2.80142e-06,3.31402e-06,2.71797e-06,2.55108e-06,2.8491e-06,3.06368e-06,3.016e-06
0.262,3.06368e-06,2.88486e-06,3.23057e-06,2.98023e-06,3.09944e-06,3.06368e-06,2.8491e-06,2.88486e-06
0.264,2.93255e-06,3.44515e-06,2.67029e-06,2.88486e-06,2.93255e-06,2.80142e-06,2.98023e-06,2.93255e-06
0.266,3.27826e-06,2.80142e-06,2.80142e-06,2.88486e-06,2.80142e-06,2.71797e-06,2.8491e-06,2.71797e-06
0.268,2.98023e-06,3.19481e-06,2.98023e-06,2.98023e-06,3.09944e-06,3.016e-06,3.14713e-06,2.67029e-06
0.27,3.14713e-06,3.14713e-06,2.93255e-06,2.71797e-06,3.19481e-06,2.55108e-06,3.3617e-06,2.76566e-06
0.272,3.09944e-06,2.98023e-06,3.016e-06,2.71797e-06,2.88486e-06,3.016e-06,2.41995e-06,2.98023e-06
0.274,3.016e-06,3.27826e-06,3.23057e-06,2.93255e-06,3.06368e-06,2.88486e-06,2.93255e-06,2.80142e-06
0.276,3.06368e-06,3.49283e-06,2.93255e-06,2.98023e-06,2.71797e-06,2.88486e-06,3.016e-06,2.76566e-06
0.278,3.06368e-06,2.71797e-06,2.98023e-06,2.93255e-06,2.71797e-06,2.98023e-06,2.98023e-06,3.09944e-06
0.28,2.8491e-06,3.19481e-06,2.88486e-06,2.93255e-06,2.98023e-06,3.27826e-06,2.80142e-06,3.31402e-06
0.282,2.98023e-06,3.3617e-06,3.19481e-06,3.016e-06,2.80142e-06,3.40939e-06,3.23057e-06,3.06368e-06
0.284,3.31402e-06,3.19481e-06,3.3617e-06,2.80142e-06,2.88486e-06,2.8491e-06,2.93255e-06,3.016e-06
0.286,3.016e-06,2.88486e-06,2.80142e-06,3.09944e-06,3.06368e-06,3.19481e-06,2.93255e-06,2.76566e-06
0.288,3.016e-06,3.44515e-06,3.27826e-06,2.80142e-06,2.88486e-06,2.80142e-06,3.27826e-06,3.06368e-06
0.29,3.09944e-06,2.67029e-06,3.016e-06,3.06368e-06,2.71797e-06,2.98023e-06,2.8491e-06,3.19481e-06
0.292,3.31402e-06,3.14713e-06,3.06368e-06,2.98023e-06,3.06368e-06,3.19481e-06,3.14713e-06,2.15769e-06
0.294,2.98023e-06,3.14713e-06,3.23057e-06,2.45571e-06,3.31402e-06,2.28882e-06,2.76566e-06,3.016e-06
0.296,3.09944e-06,2.93255e-06,2.37226e-06,2.76566e-06,3.06368e-06,3.016e-06,3.06368e-06,2.80142e-06
0.298,3.06368e-06,3.19481e-06,3.27826e-06,3.016e-06,3.06368e-06,2.88486e-06,2.76566e-06,2.76566e-06
0.3,3.09944e-06,3.016e-06,3.016e-06,3.23057e-06,2.71797e-06,2.5034e-06,2.93255e-06,2.67029e-06
0.302,3.14713e-06,2.80142e-06,2.98023e-06,2.98023e-06,2.88486e-06,2.88486e-06,3.016e-06,3.06368e-06
0.304,2.41995e-06,3.016e-06,3.09944e-06,3.14713e-06,2.88486e-06,3.016e-06,2.93255e-06,2.5034e-06
0.306,3.016e-06,3.14713e-06,2.88486e-06,2.76566e-06,2.67029e-06,3.06368e-06,2.93255e-06,2.80142e-06
0.308,2.98023e-06,3.06368e-06,2.93255e-06,2.88486e-06,2.8491e-06,3.19481e-06,2.88486e-06,2.67029e-06
0.31,3.016e-06,3.09944e-06,3.23057e-06,2.93255e-06,2.93255e-06,3.016e-06,2.8491e-06,3.016e-06
