Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
2.48,3.61204e-06,3.48091e-06,3.43323e-06,3.44515e-06,3.3617e-06,3.34978e-06,3.48091e-06,3.57628e-06
2.52,3.57628e-06,3.46899e-06,3.44515e-06,3.45707e-06,3.3617e-06,3.33786e-06,3.49283e-06,3.61204e-06
2.56,3.55244e-06,3.46899e-06,3.43323e-06,3.48091e-06,3.33786e-06,3.31402e-06,3.48091e-06,3.60012e-06
2.6,3.57628e-06,3.51667e-06,3.42131e-06,3.45707e-06,3.32594e-06,3.3617e-06,3.50475e-06,3.5882e-06
2.64,3.55244e-06,3.54052e-06,3.42131e-06,3.44515e-06,3.31402e-06,3.3021e-06,3.48091e-06,3.57628e-06
2.68,3.56436e-06,3.46899e-06,3.39746e-06,3.44515e-06,3.31402e-06,3.3617e-06,3.48091e-06,3.57628e-06
2.72,3.5882e-06,3.48091e-06,3.38554e-06,3.45707e-06,3.29018e-06,3.31402e-06,3.48091e-06,3.57628e-06
2.76,3.60012e-06,3.48091e-06,3.42131e-06,3.44515e-06,3.33786e-06,3.34978e-06,3.48091e-06,3.61204e-06
2.8,3.61204e-06,3.48091e-06,3.42131e-06,3.46899e-06,3.34978e-06,3.39746e-06,3.46899e-06,3.5882e-06
2.84,3.57628e-06,3.46899e-06,3.40939e-06,3.40939e-06,3.33786e-06,3.3617e-06,3.43323e-06,3.5882e-06
2.88,3.55244e-06,3.50475e-06,3.43323e-06,3.43323e-06,3.3617e-06,3.34978e-06,3.49283e-06,3.5882e-06
2.92,3.56436e-06,3.5286e-06,3.38554e-06,3.43323e-06,3.37362e-06,3.34978e-06,3.48091e-06,3.55244e-06
2.96,3.55244e-06,3.48091e-06,3.42131e-06,3.46899e-06,3.3617e-06,3.37362e-06,3.51667e-06,3.56436e-06
3.0,3.60012e-06,3.50475e-06,3.42131e-06,3.46899e-06,3.38554e-06,3.33786e-06,3.49283e-06,3.61204e-06
3.04,3.61204e-06,3.48091e-06,3.38554e-06,3.44515e-06,3.37362e-06,3.34978e-06,3.50475e-06,3.63588e-06
3.08,3.5882e-06,3.46899e-06,3.39746e-06,3.45707e-06,3.37362e-06,3.3617e-06,3.49283e-06,3.62396e-06
3.12,3.63588e-06,3.48091e-06,3.44515e-06,3.44515e-06,3.38554e-06,3.3021e-06,3.49283e-06,3.60012e-06
3.16,3.61204e-06,3.48091e-06,3.43323e-06,3.44515e-06,3.38554e-06,3.33786e-06,3.46899e-06,3.57628e-06
3.2,3.60012e-06,3.49283e-06,3.43323e-06,3.49283e-06,3.3617e-06,3.32594e-06,3.46899e-06,3.57628e-06
3.24,3.5882e-06,3.42131e-06,3.43323e-06,3.45707e-06,3.31402e-06,3.37362e-06,3.48091e-06,3.5882e-06
3.28,3.62396e-06,3.45707e-06,3.42131e-06,3.45707e-06,3.31402e-06,3.3021e-06,3.46899e-06,3.57628e-06
3.32,3.63588e-06,3.50475e-06,3.42131e-06,3.43323e-06,3.33786e-06,3.32594e-06,3.51667e-06,3.60012e-06
3.36,3.63588e-06,3.50475e-06,3.42131e-06,3.44515e-06,3.32594e-06,3.31402e-06,3.48091e-06,3.56436e-06
3.4,3.61204e-06,3.48091e-06,3.42131e-06,3.48091e-06,3.3617e-06,3.37362e-06,3.45707e-06,3.56436e-06
3.44,3.63588e-06,3.50475e-06,3.44515e-06,3.45707e-06,3.3617e-06,3.32594e-06,3.48091e-06,3.5882e-06
3.48,3.61204e-06,3.45707e-06,3.45707e-06,3.39746e-06,3.37362e-06,3.3617e-06,3.49283e-06,3.61204e-06
3.52,3.63588e-06,3.43323e-06,3.42131e-06,3.40939e-06,3.34978e-06,3.34978e-06,3.46899e-06,3.62396e-06
3.56,3.60012e-06,3.45707e-06,3.44515e-06,3.40939e-06,3.38554e-06,3.32594e-06,3.44515e-06,3.62396e-06
3.6,3.65973e-06,3.45707e-06,3.45707e-06,3.40939e-06,3.34978e-06,3.3617e-06,3.49283e-06,3.6478e-06
3.64,3.63588e-06,3.48091e-06,3.40939e-06,3.43323e-06,3.33786e-06,3.27826e-06,3.44515e-06,3.60012e-06
3.68,3.62396e-06,3.46899e-06,3.43323e-06,3.42131e-06,3.33786e-06,3.3021e-06,3.48091e-06,3.61204e-06
3.72,3.61204e-06,3.44515e-06,3.45707e-06,3.45707e-06,3.37362e-06,3.27826e-06,3.44515e-06,3.63588e-06
3.76,3.5882e-06,3.49283e-06,3.48091e-06,3.45707e-06,3.3021e-06,3.33786e-06,3.46899e-06,3.62396e-06
3.8,3.61204e-06,3.43323e-06,3.46899e-06,3.45707e-06,3.31402e-06,3.3617e-06,3.45707e-06,3.61204e-06
3.84,3.62396e-06,3.49283e-06,3.42131e-06,3.44515e-06,3.3617e-06,3.29018e-06,3.44515e-06,3.5882e-06
3.88,3.62396e-06,3.46899e-06,3.42131e-06,3.42131e-06,3.3617e-06,3.34978e-06,3.43323e-06,3.65973e-06
3.92,3.63588e-06,3.46899e-06,3.44515e-06,3.40939e-06,3.37362e-06,3.33786e-06,3.45707e-06,3.63588e-06
3.96,3.56436e-06,3.46899e-06,3.42131e-06,3.45707e-06,3.3617e-06,3.37362e-06,3.46899e-06,3.61204e-06
4.0,3.57628e-06,3.46899e-06,3.43323e-06,3.44515e-06,3.39746e-06,3.37362e-06,3.45707e-06,3.60012e-06
4.04,3.61204e-06,3.49283e-06,3.43323e-06,3.48091e-06,3.3617e-06,3.32594e-06,3.46899e-06,3.61204e-06
4.08,3.60012e-06,3.49283e-06,3.42131e-06,3.48091e-06,3.37362e-06,3.40939e-06,3.44515e-06,3.60012e-06
4.12,3.62396e-06,3.50475e-06,3.43323e-06,3.44515e-06,3.3617e-06,3.32594e-06,3.49283e-06,3.63588e-06
4.16,3.61204e-06,3.44515e-06,3.46899e-06,3.44515e-06,3.39746e-06,3.3617e-06,3.49283e-06,3.67165e-06
4.2,3.61204e-06,3.44515e-06,3.46899e-06,3.44515e-06,3.40939e-06,3.3617e-06,3.50475e-06,3.6478e-06
4.24,3.5882e-06,3.44515e-06,3.49283e-06,3.43323e-06,3.37362e-06,3.37362e-06,3.49283e-06,3.61204e-06
4.28,3.61204e-06,3.43323e-06,3.49283e-06,3.43323e-06,3.33786e-06,3.38554e-06,3.46899e-06,3.63588e-06
4.32,3.60012e-06,3.45707e-06,3.44515e-06,3.40939e-06,3.37362e-06,3.3617e-06,3.51667e-06,3.65973e-06
4.36,3.60012e-06,3.40939e-06,3.45707e-06,3.43323e-06,3.34978e-06,3.37362e-06,3.45707e-06,3.6478e-06
4.4,3.6478e-06,3.45707e-06,3.43323e-06,3.46899e-06,3.38554e-06,3.33786e-06,3.45707e-06,3.5882e-06
4.44,3.63588e-06,3.44515e-06,3.44515e-06,3.42131e-06,3.39746e-06,3.3617e-06,3.40939e-06,3.6478e-06
4.48,3.5882e-06,3.44515e-06,3.46899e-06,3.43323e-06,3.37362e-06,3.3617e-06,3.43323e-06,3.63588e-06
4.52,3.65973e-06,3.46899e-06,3.43323e-06,3.40939e-06,3.38554e-06,3.42131e-06,3.44515e-06,3.62396e-06
4.56,3.62396e-06,3.50475e-06,3.44515e-06,3.39746e-06,3.3617e-06,3.38554e-06,3.48091e-06,3.57628e-06
4.6,3.60012e-06,3.49283e-06,3.40939e-06,3.44515e-06,3.31402e-06,3.42131e-06,3.44515e-06,3.61204e-06
4.64,3.63588e-06,3.48091e-06,3.44515e-06,3.42131e-06,3.3617e-06,3.44515e-06,3.42131e-06,3.62396e-06
4.68,3.62396e-06,3.46899e-06,3.43323e-06,3.40939e-06,3.34978e-06,3.42131e-06,3.48091e-06,3.61204e-06
4.72,3.63588e-06,3.48091e-06,3.43323e-06,3.45707e-06,3.32594e-06,3.45707e-06,3.44515e-06,3.60012e-06
4.76,3.63588e-06,3.46899e-06,3.34978e-06,3.44515e-06,3.37362e-06,3.38554e-06,3.44515e-06,3.5882e-06
4.8,3.61204e-06,3.49283e-06,3.38554e-06,3.46899e-06,3.34978e-06,3.42131e-06,3.45707e-06,3.57628e-06
4.84,3.61204e-06,3.50475e-06,3.42131e-06,3.45707e-06,3.3617e-06,3.39746e-06,3.44515e-06,3.60012e-06
4.88,3.55244e-06,3.48091e-06,3.42131e-06,3.45707e-06,3.3617e-06,3.39746e-06,3.48091e-06,3.55244e-06
4.92,3.60012e-06,3.49283e-06,3.46899e-06,3.48091e-06,3.40939e-06,3.40939e-06,3.49283e-06,3.61204e-06
4.96,3.57628e-06,3.49283e-06,3.46899e-06,3.48091e-06,3.39746e-06,3.39746e-06,3.50475e-06,3.61204e-06
5.0,3.55244e-06,3.51667e-06,3.40939e-06,3.46899e-06,3.40939e-06,3.43323e-06,3.44515e-06,3.60012e-06
5.04,3.56436e-06,3.48091e-06,3.38554e-06,3.51667e-06,3.38554e-06,3.43323e-06,3.48091e-06,3.62396e-06
5.08,3.54052e-06,3.49283e-06,3.42131e-06,3.46899e-06,3.38554e-06,3.38554e-06,3.45707e-06,3.62396e-06
5.12,3.5286e-06,3.49283e-06,3.40939e-06,3.45707e-06,3.38554e-06,3.37362e-06,3.50475e-06,3.65973e-06
5.16,3.55244e-06,3.48091e-06,3.42131e-06,3.46899e-06,3.42131e-06,3.38554e-06,3.49283e-06,3.67165e-06
5.2,3.55244e-06,3.48091e-06,3.42131e-06,3.48091e-06,3.39746e-06,3.40939e-06,3.45707e-06,3.6478e-06
5.24,3.5286e-06,3.49283e-06,3.40939e-06,3.44515e-06,3.3617e-06,3.39746e-06,3.46899e-06,3.63588e-06
5.28,3.56436e-06,3.49283e-06,3.42131e-06,3.45707e-06,3.37362e-06,3.44515e-06,3.49283e-06,3.60012e-06
5.32,3.55244e-06,3.48091e-06,3.48091e-06,3.45707e-06,3.39746e-06,3.38554e-06,3.46899e-06,3.61204e-06
5.36,3.54052e-06,3.44515e-06,3.42131e-06,3.44515e-06,3.38554e-06,3.39746e-06,3.48091e-06,3.61204e-06
5.4,3.56436e-06,3.46899e-06,3.42131e-06,3.46899e-06,3.38554e-06,3.42131e-06,3.48091e-06,3.65973e-06
5.44,3.56436e-06,3.48091e-06,3.49283e-06,3.45707e-06,3.42131e-06,3.38554e-06,3.43323e-06,3.63588e-06
5.48,3.55244e-06,3.49283e-06,3.46899e-06,3.46899e-06,3.38554e-06,3.37362e-06,3.45707e-06,3.65973e-06
5.52,3.57628e-06,3.44515e-06,3.43323e-06,3.46899e-06,3.38554e-06,3.42131e-06,3.40939e-06,3.63588e-06
5.56,3.5882e-06,3.48091e-06,3.45707e-06,3.46899e-06,3.3617e-06,3.40939e-06,3.43323e-06,3.60012e-06
5.6,3.60012e-06,3.46899e-06,3.46899e-06,3.43323e-06,3.34978e-06,3.39746e-06,3.43323e-06,3.61204e-06
5.64,3.63588e-06,3.44515e-06,3.46899e-06,3.44515e-06,3.37362e-06,3.38554e-06,3.43323e-06,3.62396e-06
5.68,3.61204e-06,3.46899e-06,3.48091e-06,3.46899e-06,3.3617e-06,3.33786e-06,3.45707e-06,3.57628e-06
5.72,3.65973e-06,3.42131e-06,3.49283e-06,3.46899e-06,3.3617e-06,3.38554e-06,3.39746e-06,3.63588e-06
5.76,3.61204e-06,3.43323e-06,3.45707e-06,3.43323e-06,3.33786e-06,3.37362e-06,3.45707e-06,3.60012e-06
5.8,3.62396e-06,3.43323e-06,3.40939e-06,3.49283e-06,3.34978e-06,3.37362e-06,3.42131e-06,3.60012e-06
5.84,3.55244e-06,3.43323e-06,3.42131e-06,3.46899e-06,3.3021e-06,3.40939e-06,3.39746e-06,3.56436e-06
5.88,3.5882e-06,3.44515e-06,3.43323e-06,3.48091e-06,3.32594e-06,3.38554e-06,3.43323e-06,3.57628e-06
5.92,3.60012e-06,3.43323e-06,3.42131e-06,3.46899e-06,3.37362e-06,3.34978e-06,3.37362e-06,3.62396e-06
5.96,3.5882e-06,3.44515e-06,3.44515e-06,3.44515e-06,3.38554e-06,3.32594e-06,3.42131e-06,3.63588e-06
6.0,3.60012e-06,3.44515e-06,3.39746e-06,3.45707e-06,3.38554e-06,3.32594e-06,3.43323e-06,3.5882e-06
6.04,3.60012e-06,3.46899e-06,3.46899e-06,3.44515e-06,3.38554e-06,3.32594e-06,3.43323e-06,3.61204e-06
