Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
4.16,8.9407e-06,8.89301e-06,8.78573e-06,8.90493e-06,9.08375e-06,9.65595e-06,1.05262e-05
4.2,8.91686e-06,8.86917e-06,8.76188e-06,8.86917e-06,9.15527e-06,9.67979e-06,1.05143e-05
4.24,8.91686e-06,8.88109e-06,8.74996e-06,8.88109e-06,9.15527e-06,9.64403e-06,1.055e-05
4.28,8.92878e-06,8.88109e-06,8.69036e-06,8.85725e-06,9.15527e-06,9.67979e-06,1.04785e-05
4.32,8.9407e-06,8.91686e-06,8.70228e-06,8.84533e-06,9.17912e-06,9.67979e-06,1.05262e-05
4.36,8.92878e-06,8.9407e-06,8.73804e-06,8.89301e-06,9.14335e-06,9.62019e-06,1.05381e-05
4.4,8.89301e-06,8.9407e-06,8.74996e-06,8.88109e-06,9.17912e-06,9.66787e-06,1.055e-05
4.44,8.96454e-06,8.90493e-06,8.76188e-06,8.86917e-06,9.17912e-06,9.59635e-06,1.05262e-05
4.48,8.9407e-06,8.90493e-06,8.79765e-06,8.86917e-06,9.17912e-06,9.63211e-06,1.05619e-05
4.52,8.91686e-06,8.9407e-06,8.78573e-06,8.89301e-06,9.14335e-06,9.64403e-06,1.055e-05
4.56,8.89301e-06,8.92878e-06,8.73804e-06,8.88109e-06,9.16719e-06,9.62019e-06,1.055e-05
4.6,8.86917e-06,8.91686e-06,8.73804e-06,8.86917e-06,9.16719e-06,9.66787e-06,1.05619e-05
4.64,8.90493e-06,8.89301e-06,8.76188e-06,8.91686e-06,9.16719e-06,9.65595e-06,1.05619e-05
4.68,8.91686e-06,8.91686e-06,8.7738e-06,8.91686e-06,9.19104e-06,9.63211e-06,1.05262e-05
4.72,8.96454e-06,8.9407e-06,8.7738e-06,8.91686e-06,9.15527e-06,9.66787e-06,1.05143e-05
4.76,8.95262e-06,8.92878e-06,8.80957e-06,8.88109e-06,9.14335e-06,9.65595e-06,1.05619e-05
4.8,8.96454e-06,8.91686e-06,8.76188e-06,8.89301e-06,9.16719e-06,9.60827e-06,1.055e-05
4.84,8.96454e-06,8.91686e-06,8.78573e-06,8.88109e-06,9.14335e-06,9.62019e-06,1.05381e-05
4.88,8.98838e-06,8.90493e-06,8.73804e-06,8.92878e-06,9.15527e-06,9.62019e-06,1.05381e-05
4.92,8.95262e-06,8.88109e-06,8.7738e-06,8.85725e-06,9.16719e-06,9.62019e-06,1.05262e-05
4.96,8.96454e-06,8.91686e-06,8.73804e-06,8.92878e-06,9.15527e-06,9.69172e-06,1.05381e-05
5.0,8.95262e-06,8.90493e-06,8.74996e-06,8.89301e-06,9.14335e-06,9.69172e-06,1.05262e-05
5.04,8.95262e-06,8.91686e-06,8.7142e-06,8.90493e-06,9.19104e-06,9.66787e-06,1.055e-05
5.08,8.9407e-06,8.89301e-06,8.72612e-06,8.89301e-06,9.16719e-06,9.63211e-06,1.055e-05
5.12,8.9407e-06,8.92878e-06,8.7142e-06,8.86917e-06,9.13143e-06,9.62019e-06,1.05262e-05
5.16,8.9407e-06,8.91686e-06,8.72612e-06,8.86917e-06,9.16719e-06,9.64403e-06,1.05381e-05
5.2,8.97646e-06,8.91686e-06,8.73804e-06,8.9407e-06,9.17912e-06,9.65595e-06,1.05143e-05
5.24,8.90493e-06,8.89301e-06,8.73804e-06,8.88109e-06,9.17912e-06,9.64403e-06,1.05262e-05
5.28,8.95262e-06,8.80957e-06,8.74996e-06,8.91686e-06,9.16719e-06,9.67979e-06,1.05143e-05
5.32,8.95262e-06,8.82149e-06,8.70228e-06,8.89301e-06,9.17912e-06,9.66787e-06,1.05381e-05
5.36,8.97646e-06,8.85725e-06,8.76188e-06,8.86917e-06,9.14335e-06,9.66787e-06,1.055e-05
5.4,8.97646e-06,8.82149e-06,8.76188e-06,8.84533e-06,9.14335e-06,9.72748e-06,1.05619e-05
5.44,8.97646e-06,8.83341e-06,8.7738e-06,8.83341e-06,9.14335e-06,9.66787e-06,1.05262e-05
5.48,8.92878e-06,8.84533e-06,8.72612e-06,8.89301e-06,9.10759e-06,9.65595e-06,1.05739e-05
5.52,8.97646e-06,8.84533e-06,8.76188e-06,8.88109e-06,9.14335e-06,9.66787e-06,1.05739e-05
5.56,8.96454e-06,8.86917e-06,8.74996e-06,8.84533e-06,9.14335e-06,9.65595e-06,1.05381e-05
5.6,8.97646e-06,8.85725e-06,8.72612e-06,8.90493e-06,9.11951e-06,9.67979e-06,1.05381e-05
5.64,8.97646e-06,8.83341e-06,8.7738e-06,8.91686e-06,9.14335e-06,9.66787e-06,1.05143e-05
5.68,8.97646e-06,8.83341e-06,8.74996e-06,8.90493e-06,9.11951e-06,9.60827e-06,1.05143e-05
5.72,9.02414e-06,8.89301e-06,8.74996e-06,8.89301e-06,9.14335e-06,9.64403e-06,1.055e-05
5.76,9.01222e-06,8.89301e-06,8.74996e-06,8.91686e-06,9.16719e-06,9.63211e-06,1.05381e-05
5.8,9.02414e-06,8.90493e-06,8.76188e-06,8.90493e-06,9.19104e-06,9.59635e-06,1.05023e-05
5.84,9.01222e-06,8.90493e-06,8.73804e-06,8.90493e-06,9.11951e-06,9.69172e-06,1.05619e-05
5.88,9.02414e-06,8.90493e-06,8.73804e-06,8.92878e-06,9.15527e-06,9.65595e-06,1.05381e-05
5.92,9.03606e-06,8.88109e-06,8.79765e-06,8.92878e-06,9.14335e-06,9.69172e-06,1.05739e-05
5.96,9.07183e-06,8.86917e-06,8.78573e-06,8.90493e-06,9.13143e-06,9.67979e-06,1.05619e-05
6.0,9.05991e-06,8.85725e-06,8.7738e-06,8.88109e-06,9.15527e-06,9.65595e-06,1.055e-05
6.04,9.03606e-06,8.88109e-06,8.76188e-06,8.89301e-06,9.13143e-06,9.69172e-06,1.05739e-05
6.08,9.04799e-06,8.90493e-06,8.74996e-06,8.86917e-06,9.08375e-06,9.66787e-06,1.05858e-05
6.12,9.02414e-06,8.92878e-06,8.74996e-06,8.90493e-06,9.14335e-06,9.66787e-06,1.06096e-05
6.16,9.02414e-06,8.92878e-06,8.73804e-06,8.84533e-06,9.14335e-06,9.66787e-06,1.05619e-05
6.2,9.02414e-06,8.89301e-06,8.72612e-06,8.86917e-06,9.16719e-06,9.66787e-06,1.05619e-05
6.24,9.0003e-06,8.88109e-06,8.79765e-06,8.88109e-06,9.19104e-06,9.72748e-06,1.055e-05
6.28,9.0003e-06,8.90493e-06,8.76188e-06,8.86917e-06,9.19104e-06,9.70364e-06,1.05619e-05
6.32,9.0003e-06,8.84533e-06,8.73804e-06,8.85725e-06,9.14335e-06,9.71556e-06,1.05619e-05
6.36,8.98838e-06,8.86917e-06,8.72612e-06,8.90493e-06,9.16719e-06,9.69172e-06,1.05739e-05
6.4,9.02414e-06,8.90493e-06,8.74996e-06,8.88109e-06,9.14335e-06,9.69172e-06,1.05619e-05
6.44,9.04799e-06,8.88109e-06,8.74996e-06,8.89301e-06,9.15527e-06,9.69172e-06,1.05262e-05
6.48,9.0003e-06,8.88109e-06,8.7738e-06,8.89301e-06,9.17912e-06,9.72748e-06,1.05023e-05
6.52,8.96454e-06,8.90493e-06,8.76188e-06,8.90493e-06,9.17912e-06,9.7394e-06,1.05262e-05
6.56,9.0003e-06,8.90493e-06,8.7738e-06,8.92878e-06,9.14335e-06,9.69172e-06,1.04904e-05
6.6,9.01222e-06,8.88109e-06,8.76188e-06,8.86917e-06,9.14335e-06,9.69172e-06,1.05143e-05
6.64,9.02414e-06,8.88109e-06,8.73804e-06,8.92878e-06,9.13143e-06,9.65595e-06,1.05143e-05
6.68,9.01222e-06,8.88109e-06,8.76188e-06,8.90493e-06,9.16719e-06,9.67979e-06,1.05381e-05
6.72,9.07183e-06,8.89301e-06,8.70228e-06,8.90493e-06,9.19104e-06,9.70364e-06,1.05619e-05
6.76,9.03606e-06,8.89301e-06,8.80957e-06,8.91686e-06,9.17912e-06,9.66787e-06,1.05619e-05
6.8,9.0003e-06,8.89301e-06,8.78573e-06,8.9407e-06,9.11951e-06,9.69172e-06,1.05619e-05
6.84,9.01222e-06,8.91686e-06,8.82149e-06,8.89301e-06,9.09567e-06,9.66787e-06,1.06096e-05
6.88,9.0003e-06,8.89301e-06,8.7738e-06,8.90493e-06,9.15527e-06,9.66787e-06,1.05739e-05
6.92,8.98838e-06,8.86917e-06,8.7738e-06,8.91686e-06,9.14335e-06,9.66787e-06,1.05619e-05
6.96,9.02414e-06,8.92878e-06,8.78573e-06,8.86917e-06,9.15527e-06,9.69172e-06,1.055e-05
7.0,9.01222e-06,8.85725e-06,8.76188e-06,8.91686e-06,9.14335e-06,9.67979e-06,1.05619e-05
7.04,8.98838e-06,8.86917e-06,8.78573e-06,8.91686e-06,9.10759e-06,9.71556e-06,1.05381e-05
7.08,9.03606e-06,8.90493e-06,8.78573e-06,8.92878e-06,9.15527e-06,9.71556e-06,1.05619e-05
