Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
1.28,2.15769e-06,2.13385e-06,2.14577e-06,2.12193e-06,2.02656e-06,2.08616e-06,1.9908e-06,2.16961e-06
1.29,2.07424e-06,2.03848e-06,2.12193e-06,2.00272e-06,2.0504e-06,2.13385e-06,2.01464e-06,2.0504e-06
1.3,2.09808e-06,2.11e-06,2.0504e-06,2.01464e-06,1.87159e-06,2.11e-06,1.95503e-06,2.11e-06
1.31,2.16961e-06,2.08616e-06,2.07424e-06,1.9908e-06,1.94311e-06,2.09808e-06,2.02656e-06,2.15769e-06
1.32,2.16961e-06,2.12193e-06,2.19345e-06,2.08616e-06,2.07424e-06,2.14577e-06,1.95503e-06,2.15769e-06
1.33,2.21729e-06,2.15769e-06,2.12193e-06,2.06232e-06,2.02656e-06,2.09808e-06,2.07424e-06,2.11e-06
1.34,2.08616e-06,2.15769e-06,2.03848e-06,2.0504e-06,2.03848e-06,2.02656e-06,1.95503e-06,2.12193e-06
1.35,2.13385e-06,2.18153e-06,2.22921e-06,2.08616e-06,2.06232e-06,2.08616e-06,2.07424e-06,2.15769e-06
1.36,2.06232e-06,2.06232e-06,2.14577e-06,2.07424e-06,2.09808e-06,2.01464e-06,1.95503e-06,2.12193e-06
1.37,2.15769e-06,2.19345e-06,2.00272e-06,2.06232e-06,2.02656e-06,2.02656e-06,2.0504e-06,2.18153e-06
1.38,2.18153e-06,2.13385e-06,2.06232e-06,1.95503e-06,2.02656e-06,2.09808e-06,2.03848e-06,2.0504e-06
1.39,2.21729e-06,2.09808e-06,2.14577e-06,2.16961e-06,2.11e-06,2.01464e-06,1.96695e-06,2.11e-06
1.4,2.22921e-06,2.16961e-06,2.08616e-06,2.11e-06,2.07424e-06,2.08616e-06,2.07424e-06,2.12193e-06
1.41,2.22921e-06,2.0504e-06,1.89543e-06,1.97887e-06,2.13385e-06,2.08616e-06,2.13385e-06,2.16961e-06
1.42,2.20537e-06,2.20537e-06,2.18153e-06,2.02656e-06,2.13385e-06,2.03848e-06,1.96695e-06,2.11e-06
1.43,2.20537e-06,2.22921e-06,2.14577e-06,2.09808e-06,2.09808e-06,2.02656e-06,1.96695e-06,2.11e-06
1.44,2.16961e-06,2.20537e-06,1.9908e-06,2.13385e-06,2.03848e-06,2.07424e-06,2.0504e-06,2.15769e-06
1.45,2.20537e-06,2.11e-06,2.11e-06,2.02656e-06,2.01464e-06,2.0504e-06,2.01464e-06,2.19345e-06
1.46,2.19345e-06,2.02656e-06,2.14577e-06,2.14577e-06,2.13385e-06,2.02656e-06,2.00272e-06,2.18153e-06
1.47,2.19345e-06,2.21729e-06,2.14577e-06,2.15769e-06,2.03848e-06,2.02656e-06,2.0504e-06,2.12193e-06
1.48,2.11e-06,2.16961e-06,2.06232e-06,2.08616e-06,2.01464e-06,2.03848e-06,2.12193e-06,2.22921e-06
1.49,2.15769e-06,2.16961e-06,2.19345e-06,2.06232e-06,2.0504e-06,2.08616e-06,2.11e-06,2.16961e-06
1.5,2.16961e-06,2.08616e-06,2.0504e-06,2.11e-06,1.95503e-06,1.97887e-06,2.08616e-06,2.18153e-06
