Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
5.84,1.70946e-05,1.69635e-05,1.70708e-05,1.74642e-05,1.79172e-05
5.88,1.71423e-05,1.69873e-05,1.70946e-05,1.74403e-05,1.79291e-05
5.92,1.70946e-05,1.69992e-05,1.70946e-05,1.74761e-05,1.79529e-05
5.96,1.70946e-05,1.70231e-05,1.70589e-05,1.74642e-05,1.79172e-05
6.0,1.71065e-05,1.7035e-05,1.71185e-05,1.74522e-05,1.79172e-05
6.04,1.71423e-05,1.70231e-05,1.71185e-05,1.7488e-05,1.7941e-05
6.08,1.71304e-05,1.69992e-05,1.70827e-05,1.74761e-05,1.7941e-05
6.12,1.71304e-05,1.69754e-05,1.71065e-05,1.74761e-05,1.79291e-05
6.16,1.71185e-05,1.69992e-05,1.70946e-05,1.7488e-05,1.79648e-05
6.2,1.71185e-05,1.69873e-05,1.70946e-05,1.74999e-05,1.7941e-05
6.24,1.71304e-05,1.7035e-05,1.71065e-05,1.74522e-05,1.79172e-05
6.28,1.70946e-05,1.70469e-05,1.71185e-05,1.74642e-05,1.79529e-05
6.32,1.71304e-05,1.70231e-05,1.71185e-05,1.74403e-05,1.7941e-05
6.36,1.71185e-05,1.70469e-05,1.71185e-05,1.74522e-05,1.79291e-05
6.4,1.70946e-05,1.70231e-05,1.71065e-05,1.74761e-05,1.79768e-05
6.44,1.71423e-05,1.70469e-05,1.71304e-05,1.74999e-05,1.80006e-05
6.48,1.71304e-05,1.70469e-05,1.71542e-05,1.75238e-05,1.79768e-05
6.52,1.71423e-05,1.70589e-05,1.71661e-05,1.75715e-05,1.79768e-05
6.56,1.71542e-05,1.70827e-05,1.71542e-05,1.75118e-05,1.79768e-05
6.6,1.71661e-05,1.71185e-05,1.71781e-05,1.75238e-05,1.80125e-05
6.64,1.71661e-05,1.70589e-05,1.71661e-05,1.75238e-05,1.80244e-05
6.68,1.71542e-05,1.70231e-05,1.71304e-05,1.75357e-05,1.80244e-05
6.72,1.71423e-05,1.70827e-05,1.71542e-05,1.75357e-05,1.80006e-05
6.76,1.71423e-05,1.70469e-05,1.71542e-05,1.75118e-05,1.80244e-05
6.8,1.71185e-05,1.7035e-05,1.71065e-05,1.74999e-05,1.80244e-05
6.84,1.71065e-05,1.7035e-05,1.70946e-05,1.75715e-05,1.80006e-05
6.88,1.71423e-05,1.7035e-05,1.71065e-05,1.75595e-05,1.80006e-05
6.92,1.71185e-05,1.7035e-05,1.71185e-05,1.75834e-05,1.79887e-05
6.96,1.71423e-05,1.70589e-05,1.71185e-05,1.75595e-05,1.80006e-05
7.0,1.71065e-05,1.70589e-05,1.71185e-05,1.75834e-05,1.79768e-05
7.04,1.71185e-05,1.70708e-05,1.71423e-05,1.75595e-05,1.79887e-05
7.08,1.71304e-05,1.70708e-05,1.71542e-05,1.75476e-05,1.80006e-05
7.12,1.71304e-05,1.70946e-05,1.71542e-05,1.75357e-05,1.79887e-05
7.16,1.71542e-05,1.70946e-05,1.71542e-05,1.75357e-05,1.79648e-05
7.2,1.71304e-05,1.70946e-05,1.71304e-05,1.75238e-05,1.79648e-05
7.24,1.71185e-05,1.70708e-05,1.71542e-05,1.75476e-05,1.79291e-05
7.28,1.71185e-05,1.70708e-05,1.71185e-05,1.75595e-05,1.79291e-05
7.32,1.71542e-05,1.70469e-05,1.71304e-05,1.75595e-05,1.79291e-05
7.36,1.71423e-05,1.70708e-05,1.71185e-05,1.75357e-05,1.79291e-05
7.4,1.71542e-05,1.70589e-05,1.71304e-05,1.75595e-05,1.7941e-05
7.44,1.71542e-05,1.70589e-05,1.71781e-05,1.75357e-05,1.79172e-05
7.48,1.70827e-05,1.70589e-05,1.71781e-05,1.75476e-05,1.78695e-05
7.52,1.70946e-05,1.70469e-05,1.71423e-05,1.75476e-05,1.7941e-05
7.56,1.70827e-05,1.70708e-05,1.71304e-05,1.75476e-05,1.79648e-05
7.6,1.70946e-05,1.70708e-05,1.71542e-05,1.75238e-05,1.7941e-05
7.64,1.71304e-05,1.70946e-05,1.71781e-05,1.75476e-05,1.79768e-05
7.68,1.71185e-05,1.71185e-05,1.72138e-05,1.75715e-05,1.79529e-05
7.72,1.71065e-05,1.71065e-05,1.71661e-05,1.76072e-05,1.79887e-05
7.76,1.71065e-05,1.70708e-05,1.71781e-05,1.75953e-05,1.79887e-05
7.8,1.70946e-05,1.70827e-05,1.71542e-05,1.75715e-05,1.80006e-05
7.84,1.70946e-05,1.71065e-05,1.72019e-05,1.75357e-05,1.79648e-05
7.88,1.71185e-05,1.70708e-05,1.71781e-05,1.75834e-05,1.79768e-05
7.92,1.71185e-05,1.70827e-05,1.71542e-05,1.75953e-05,1.7941e-05
7.96,1.71185e-05,1.71065e-05,1.719e-05,1.75357e-05,1.79887e-05
8.0,1.71185e-05,1.70946e-05,1.719e-05,1.75953e-05,1.79768e-05
8.04,1.71065e-05,1.70589e-05,1.71661e-05,1.76072e-05,1.79768e-05
8.08,1.71065e-05,1.70708e-05,1.72138e-05,1.75834e-05,1.79648e-05
8.12,1.71423e-05,1.70708e-05,1.72138e-05,1.75953e-05,1.79887e-05
8.16,1.71661e-05,1.70946e-05,1.72257e-05,1.75953e-05,1.79648e-05
8.2,1.71304e-05,1.70827e-05,1.72019e-05,1.75953e-05,1.79529e-05
8.24,1.71542e-05,1.70827e-05,1.72377e-05,1.75715e-05,1.7941e-05
8.28,1.71185e-05,1.70827e-05,1.719e-05,1.75834e-05,1.79648e-05
8.32,1.71423e-05,1.71065e-05,1.719e-05,1.75357e-05,1.79768e-05
8.36,1.71542e-05,1.70827e-05,1.72019e-05,1.75715e-05,1.79887e-05
8.4,1.71065e-05,1.70946e-05,1.719e-05,1.75595e-05,1.79768e-05
8.44,1.70827e-05,1.70946e-05,1.72138e-05,1.75834e-05,1.79648e-05
8.48,1.70946e-05,1.70589e-05,1.719e-05,1.76072e-05,1.79648e-05
8.52,1.71304e-05,1.70827e-05,1.72377e-05,1.75357e-05,1.79529e-05
8.56,1.71304e-05,1.70827e-05,1.72377e-05,1.75595e-05,1.79648e-05
8.6,1.71661e-05,1.71065e-05,1.72138e-05,1.75953e-05,1.79172e-05
8.64,1.71423e-05,1.70708e-05,1.72019e-05,1.75595e-05,1.7941e-05
8.68,1.70946e-05,1.70827e-05,1.72257e-05,1.76072e-05,1.79648e-05
8.72,1.71065e-05,1.70946e-05,1.72019e-05,1.76072e-05,1.79529e-05
8.76,1.71304e-05,1.70946e-05,1.71781e-05,1.75953e-05,1.79291e-05
8.8,1.71185e-05,1.70708e-05,1.72138e-05,1.75715e-05,1.7941e-05
8.84,1.71185e-05,1.71185e-05,1.719e-05,1.76072e-05,1.79529e-05
8.88,1.71065e-05,1.70827e-05,1.71781e-05,1.75834e-05,1.79648e-05
8.92,1.71185e-05,1.70946e-05,1.72019e-05,1.75715e-05,1.79648e-05
8.96,1.71542e-05,1.70708e-05,1.72257e-05,1.75715e-05,1.79648e-05
9.0,1.71304e-05,1.70469e-05,1.72377e-05,1.75953e-05,1.79648e-05
9.04,1.71185e-05,1.70946e-05,1.72257e-05,1.75595e-05,1.80125e-05
9.08,1.71065e-05,1.71185e-05,1.72019e-05,1.75595e-05,1.80006e-05
9.12,1.71423e-05,1.71423e-05,1.72257e-05,1.75715e-05,1.79529e-05
