Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
1.47,2.45094e-05,2.43664e-05,2.41518e-05,2.40564e-05,2.38419e-05
1.48,2.44498e-05,2.43545e-05,2.42829e-05,2.40564e-05,2.37465e-05
1.49,2.44737e-05,2.42829e-05,2.42949e-05,2.40684e-05,2.38061e-05
1.5,2.46048e-05,2.43187e-05,2.42472e-05,2.39968e-05,2.37584e-05
1.51,2.45929e-05,2.43664e-05,2.41399e-05,2.38895e-05,2.38776e-05
1.52,2.45094e-05,2.43068e-05,2.43068e-05,2.39849e-05,2.38657e-05
1.53,2.44975e-05,2.43545e-05,2.42472e-05,2.40922e-05,2.39134e-05
1.54,2.45094e-05,2.43068e-05,2.42352e-05,2.39968e-05,2.37942e-05
1.55,2.4569e-05,2.43306e-05,2.41637e-05,2.39968e-05,2.37942e-05
1.56,2.4581e-05,2.43187e-05,2.42114e-05,2.3973e-05,2.37226e-05
1.57,2.45571e-05,2.42949e-05,2.41876e-05,2.40207e-05,2.38419e-05
1.58,2.44856e-05,2.42114e-05,2.40803e-05,2.40684e-05,2.38061e-05
1.59,2.45571e-05,2.43783e-05,2.4271e-05,2.40326e-05,2.39015e-05
1.6,2.4581e-05,2.43306e-05,2.4271e-05,2.40207e-05,2.38419e-05
1.61,2.45333e-05,2.43187e-05,2.41756e-05,2.40445e-05,2.38061e-05
1.62,2.46286e-05,2.43902e-05,2.42233e-05,2.39611e-05,2.38061e-05
1.63,2.46167e-05,2.4426e-05,2.42591e-05,2.40803e-05,2.38061e-05
1.64,2.45452e-05,2.4426e-05,2.42114e-05,2.40326e-05,2.39015e-05
1.65,2.45929e-05,2.42949e-05,2.41876e-05,2.40207e-05,2.38776e-05
1.66,2.46048e-05,2.43545e-05,2.43068e-05,2.39611e-05,2.38776e-05
1.67,2.45571e-05,2.43545e-05,2.42472e-05,2.40445e-05,2.3818e-05
1.68,2.45452e-05,2.43902e-05,2.42233e-05,2.4128e-05,2.38419e-05
1.69,2.44379e-05,2.43902e-05,2.43068e-05,2.41041e-05,2.3675e-05
1.7,2.44975e-05,2.43425e-05,2.42829e-05,2.40803e-05,2.3818e-05
1.71,2.4569e-05,2.43545e-05,2.42829e-05,2.39611e-05,2.39372e-05
1.72,2.45452e-05,2.43545e-05,2.41995e-05,2.40564e-05,2.38657e-05
1.73,2.46167e-05,2.4271e-05,2.43306e-05,2.40803e-05,2.39015e-05
1.74,2.4569e-05,2.42829e-05,2.42114e-05,2.40684e-05,2.37942e-05
1.75,2.45333e-05,2.44498e-05,2.41637e-05,2.40803e-05,2.3818e-05
1.76,2.45929e-05,2.44021e-05,2.42352e-05,2.40207e-05,2.38419e-05
1.77,2.46167e-05,2.42949e-05,2.42591e-05,2.4116e-05,2.39372e-05
1.78,2.45929e-05,2.44141e-05,2.42352e-05,2.40445e-05,2.38895e-05
1.79,2.4569e-05,2.44737e-05,2.43425e-05,2.41041e-05,2.39015e-05
1.8,2.44498e-05,2.44498e-05,2.42352e-05,2.39968e-05,2.38657e-05
1.81,2.46644e-05,2.43068e-05,2.42472e-05,2.4116e-05,2.37823e-05
1.82,2.46167e-05,2.44617e-05,2.42114e-05,2.40207e-05,2.38299e-05
1.83,2.45571e-05,2.44379e-05,2.43068e-05,2.40326e-05,2.39491e-05
1.84,2.4581e-05,2.43902e-05,2.42233e-05,2.4116e-05,2.38895e-05
1.85,2.4569e-05,2.43902e-05,2.41637e-05,2.40564e-05,2.38299e-05
1.86,2.46406e-05,2.43664e-05,2.42829e-05,2.40803e-05,2.38657e-05
1.87,2.46406e-05,2.45094e-05,2.42352e-05,2.40207e-05,2.38776e-05
1.88,2.46525e-05,2.44379e-05,2.42114e-05,2.40684e-05,2.38657e-05
1.89,2.4569e-05,2.43664e-05,2.42114e-05,2.39968e-05,2.39611e-05
1.9,2.44737e-05,2.43545e-05,2.42949e-05,2.40445e-05,2.39253e-05
1.91,2.4581e-05,2.44617e-05,2.42352e-05,2.40207e-05,2.39372e-05
1.92,2.47002e-05,2.44021e-05,2.42949e-05,2.4116e-05,2.38776e-05
