Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.256,3.82662e-06,3.70741e-06,3.82662e-06,3.8743e-06,4.25577e-06,3.95775e-06,3.92199e-06,3.79086e-06
0.258,3.70741e-06,3.70741e-06,3.95775e-06,4.13656e-06,3.61204e-06,4.0412e-06,3.8743e-06,4.30346e-06
0.26,3.74317e-06,4.25577e-06,3.79086e-06,3.5286e-06,3.79086e-06,4.17233e-06,4.0412e-06,3.82662e-06
0.262,3.82662e-06,3.44515e-06,4.08888e-06,3.82662e-06,3.8743e-06,3.49283e-06,4.13656e-06,3.70741e-06
0.264,3.18289e-06,3.95775e-06,3.65973e-06,3.92199e-06,3.8743e-06,4.00543e-06,4.13656e-06,4.35114e-06
0.266,4.13656e-06,4.17233e-06,3.82662e-06,3.8743e-06,3.95775e-06,4.00543e-06,4.0412e-06,3.5286e-06
0.268,3.95775e-06,4.08888e-06,4.00543e-06,3.74317e-06,3.74317e-06,4.00543e-06,3.57628e-06,3.95775e-06
0.27,3.95775e-06,4.0412e-06,3.61204e-06,4.00543e-06,3.95775e-06,4.17233e-06,4.13656e-06,3.95775e-06
0.272,3.79086e-06,3.95775e-06,3.79086e-06,3.5286e-06,3.95775e-06,3.82662e-06,3.95775e-06,3.57628e-06
0.274,4.0412e-06,4.0412e-06,4.13656e-06,4.0412e-06,3.79086e-06,3.61204e-06,3.8743e-06,3.5286e-06
0.276,3.57628e-06,4.17233e-06,3.74317e-06,4.0412e-06,3.92199e-06,4.30346e-06,4.08888e-06,4.00543e-06
0.278,4.00543e-06,3.70741e-06,3.95775e-06,3.65973e-06,3.61204e-06,4.00543e-06,4.17233e-06,4.08888e-06
0.28,4.08888e-06,3.92199e-06,3.8743e-06,3.79086e-06,3.82662e-06,4.08888e-06,3.70741e-06,4.00543e-06
