Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.34,7.86781e-06,7.60555e-06,6.96182e-06,6.79493e-06,7.14064e-06,7.1764e-06,7.1764e-06
0.342,7.47442e-06,7.39098e-06,7.52211e-06,7.30753e-06,7.22408e-06,7.22408e-06,7.00951e-06
0.344,7.56979e-06,7.56979e-06,7.60555e-06,7.25985e-06,7.39098e-06,7.43866e-06,7.00951e-06
0.346,8.08239e-06,7.47442e-06,7.39098e-06,7.39098e-06,7.35521e-06,7.47442e-06,7.30753e-06
0.348,7.47442e-06,7.78437e-06,7.25985e-06,7.1764e-06,7.35521e-06,7.43866e-06,6.87838e-06
0.35,7.689e-06,7.47442e-06,7.82013e-06,7.35521e-06,7.43866e-06,7.25985e-06,7.04527e-06
0.352,7.90358e-06,7.35521e-06,7.65324e-06,7.52211e-06,7.22408e-06,7.47442e-06,7.25985e-06
0.354,7.56979e-06,7.47442e-06,7.39098e-06,7.1764e-06,7.22408e-06,7.09295e-06,7.14064e-06
0.356,7.689e-06,7.35521e-06,7.689e-06,7.35521e-06,7.43866e-06,7.1764e-06,7.00951e-06
0.358,7.56979e-06,7.78437e-06,7.09295e-06,7.43866e-06,7.35521e-06,7.30753e-06,7.25985e-06
0.36,7.47442e-06,7.30753e-06,7.22408e-06,7.1764e-06,7.14064e-06,7.14064e-06,6.87838e-06
0.362,7.73668e-06,7.43866e-06,7.52211e-06,7.30753e-06,7.43866e-06,7.30753e-06,7.25985e-06
0.364,7.78437e-06,7.39098e-06,6.83069e-06,7.39098e-06,7.04527e-06,7.39098e-06,7.22408e-06
0.366,7.689e-06,7.60555e-06,7.09295e-06,6.71148e-06,7.1764e-06,6.87838e-06,7.04527e-06
0.368,7.82013e-06,7.60555e-06,7.56979e-06,7.35521e-06,7.47442e-06,7.47442e-06,7.1764e-06
0.37,8.11815e-06,7.689e-06,7.43866e-06,7.09295e-06,7.25985e-06,7.09295e-06,6.74725e-06
0.372,7.99894e-06,7.60555e-06,7.35521e-06,7.35521e-06,7.04527e-06,7.25985e-06,7.1764e-06
